#Department of Transport Western Australia, Oceanographic Services
#Data File Name: FBV_JAN-MAY_2022_Well1.txt
#Location: Fremantle Fishing Boat Harbour
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2022-01-01 00:00:00 to 2022-05-31 23:55:00
#Station Status: Current
#Lat: -32.065543   Long: 115.748067 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle 1949, which is 2.753m below Benchmark DMH 098
#National Station ID: 
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor: 2 Guided Wire Microwave Radar Gauge in environment tube Ø150mm.Two separate tubes
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
   62,20220101.0855/
   61,20220101.0900/
   62,20220101.0905/
   66,20220101.0910/
   68,20220101.0915/
   67,20220101.0920/
   68,20220101.0925/
   70,20220101.0930/
   70,20220101.0935/
   68,20220101.0940/
   68,20220101.0945/
   70,20220101.0950/
   70,20220101.0955/
   71,20220101.1000/
   72,20220101.1005/
   71,20220101.1010/
   72,20220101.1015/
   73,20220101.1020/
   70,20220101.1025/
   70,20220101.1030/
   71,20220101.1035/
   73,20220101.1040/
   72,20220101.1045/
   71,20220101.1050/
   72,20220101.1055/
   73,20220101.1100/
   72,20220101.1105/
   71,20220101.1110/
   74,20220101.1115/
   77,20220101.1120/
   76,20220101.1125/
   75,20220101.1130/
   76,20220101.1135/
   77,20220101.1140/
   77,20220101.1145/
   77,20220101.1150/
   78,20220101.1155/
   76,20220101.1200/
   78,20220101.1205/
   81,20220101.1210/
   79,20220101.1215/
   75,20220101.1220/
   76,20220101.1225/
   82,20220101.1230/
   83,20220101.1235/
   79,20220101.1240/
   80,20220101.1245/
   85,20220101.1250/
   84,20220101.1255/
   81,20220101.1300/
   83,20220101.1305/
   85,20220101.1310/
   84,20220101.1315/
   84,20220101.1320/
   86,20220101.1325/
   87,20220101.1330/
   87,20220101.1335/
   87,20220101.1340/
   90,20220101.1345/
   90,20220101.1350/
   88,20220101.1355/
   89,20220101.1400/
   91,20220101.1405/
   91,20220101.1410/
   91,20220101.1415/
   91,20220101.1420/
   91,20220101.1425/
   91,20220101.1430/
   91,20220101.1435/
   91,20220101.1440/
   91,20220101.1445/
   92,20220101.1450/
   91,20220101.1455/
   93,20220101.1500/
   94,20220101.1505/
   95,20220101.1510/
   97,20220101.1515/
   97,20220101.1520/
   96,20220101.1525/
  100,20220101.1530/
  101,20220101.1535/
  101,20220101.1540/
  102,20220101.1545/
  104,20220101.1550/
  106,20220101.1555/
  105,20220101.1600/
  105,20220101.1605/
  108,20220101.1610/
  109,20220101.1615/
  109,20220101.1620/
  111,20220101.1625/
  111,20220101.1630/
  112,20220101.1635/
  111,20220101.1640/
  111,20220101.1645/
  112,20220101.1650/
  112,20220101.1655/
  111,20220101.1700/
  112,20220101.1705/
  112,20220101.1710/
  112,20220101.1715/
  113,20220101.1720/
  115,20220101.1725/
  115,20220101.1730/
  116,20220101.1735/
  117,20220101.1740/
  120,20220101.1745/
  120,20220101.1750/
  120,20220101.1755/
  122,20220101.1800/
  123,20220101.1805/
  125,20220101.1810/
  126,20220101.1815/
  124,20220101.1820/
  125,20220101.1825/
  126,20220101.1830/
  127,20220101.1835/
  128,20220101.1840/
  127,20220101.1845/
  129,20220101.1850/
  129,20220101.1855/
  127,20220101.1900/
  128,20220101.1905/
  128,20220101.1910/
  127,20220101.1915/
  127,20220101.1920/
  128,20220101.1925/
  127,20220101.1930/
  128,20220101.1935/
  127,20220101.1940/
  127,20220101.1945/
  127,20220101.1950/
  127,20220101.1955/
  128,20220101.2000/
  128,20220101.2005/
  127,20220101.2010/
  127,20220101.2015/
  129,20220101.2020/
  130,20220101.2025/
  129,20220101.2030/
  130,20220101.2035/
  133,20220101.2040/
  134,20220101.2045/
  132,20220101.2050/
  132,20220101.2055/
  132,20220101.2100/
  131,20220101.2105/
  129,20220101.2110/
  127,20220101.2115/
  127,20220101.2120/
  126,20220101.2125/
  124,20220101.2130/
  126,20220101.2135/
  125,20220101.2140/
  122,20220101.2145/
  121,20220101.2150/
  120,20220101.2155/
  118,20220101.2200/
  116,20220101.2205/
  114,20220101.2210/
  114,20220101.2215/
  114,20220101.2220/
  113,20220101.2225/
  113,20220101.2230/
  113,20220101.2235/
  109,20220101.2240/
  109,20220101.2245/
  109,20220101.2250/
  108,20220101.2255/
  107,20220101.2300/
  107,20220101.2305/
  107,20220101.2310/
  106,20220101.2315/
  104,20220101.2320/
  104,20220101.2325/
  104,20220101.2330/
  101,20220101.2335/
   99,20220101.2340/
   99,20220101.2345/
   97,20220101.2350/
   96,20220101.2355/
   95,20220102.0000/
   93,20220102.0005/
   92,20220102.0010/
   91,20220102.0015/
   90,20220102.0020/
   89,20220102.0025/
   87,20220102.0030/
   83,20220102.0035/
   83,20220102.0040/
   82,20220102.0045/
   79,20220102.0050/
   76,20220102.0055/
   75,20220102.0100/
   74,20220102.0105/
   72,20220102.0110/
   71,20220102.0115/
   71,20220102.0120/
   71,20220102.0125/
   68,20220102.0130/
   67,20220102.0135/
   67,20220102.0140/
   66,20220102.0145/
   63,20220102.0150/
   63,20220102.0155/
   64,20220102.0200/
   64,20220102.0205/
   62,20220102.0210/
   62,20220102.0215/
   63,20220102.0220/
   62,20220102.0225/
   58,20220102.0230/
   57,20220102.0235/
   59,20220102.0240/
   57,20220102.0245/
   54,20220102.0250/
   52,20220102.0255/
   53,20220102.0300/
   51,20220102.0305/
   49,20220102.0310/
   47,20220102.0315/
   46,20220102.0320/
   41,20220102.0325/
   37,20220102.0330/
   35,20220102.0335/
   37,20220102.0340/
   39,20220102.0345/
   36,20220102.0350/
   33,20220102.0355/
   33,20220102.0400/
   34,20220102.0405/
   34,20220102.0410/
   33,20220102.0415/
   33,20220102.0420/
   33,20220102.0425/
   34,20220102.0430/
   35,20220102.0435/
   35,20220102.0440/
   35,20220102.0445/
   35,20220102.0450/
   35,20220102.0455/
   36,20220102.0500/
   38,20220102.0505/
   39,20220102.0510/
   37,20220102.0515/
   36,20220102.0520/
   35,20220102.0525/
   35,20220102.0530/
   34,20220102.0535/
   34,20220102.0540/
   32,20220102.0545/
   32,20220102.0550/
   32,20220102.0555/
   32,20220102.0600/
   29,20220102.0605/
   27,20220102.0610/
   27,20220102.0615/
   27,20220102.0620/
   26,20220102.0625/
   24,20220102.0630/
   25,20220102.0635/
   29,20220102.0640/
   29,20220102.0645/
   27,20220102.0650/
   27,20220102.0655/
   29,20220102.0700/
   31,20220102.0705/
   34,20220102.0710/
   35,20220102.0715/
   33,20220102.0720/
   33,20220102.0725/
   38,20220102.0730/
   42,20220102.0735/
   40,20220102.0740/
   39,20220102.0745/
   42,20220102.0750/
   47,20220102.0755/
   46,20220102.0800/
   41,20220102.0805/
   42,20220102.0810/
   46,20220102.0815/
   46,20220102.0820/
   45,20220102.0825/
   46,20220102.0830/
   46,20220102.0835/
   46,20220102.0840/
   48,20220102.0845/
   49,20220102.0850/
   49,20220102.0855/
   51,20220102.0900/
   52,20220102.0905/
   51,20220102.0910/
   50,20220102.0915/
   50,20220102.0920/
   53,20220102.0925/
   56,20220102.0930/
   56,20220102.0935/
   56,20220102.0940/
   58,20220102.0945/
   62,20220102.0950/
   64,20220102.0955/
   62,20220102.1000/
   62,20220102.1005/
   67,20220102.1010/
   69,20220102.1015/
   70,20220102.1020/
   69,20220102.1025/
   68,20220102.1030/
   70,20220102.1035/
   70,20220102.1040/
   69,20220102.1045/
   69,20220102.1050/
   70,20220102.1055/
   70,20220102.1100/
   70,20220102.1105/
   69,20220102.1110/
   70,20220102.1115/
   71,20220102.1120/
   71,20220102.1125/
   73,20220102.1130/
   73,20220102.1135/
   70,20220102.1140/
   69,20220102.1145/
   72,20220102.1150/
   73,20220102.1155/
   73,20220102.1200/
   75,20220102.1205/
   75,20220102.1210/
   72,20220102.1215/
   74,20220102.1220/
   76,20220102.1225/
   76,20220102.1230/
   74,20220102.1235/
   77,20220102.1240/
   80,20220102.1245/
   79,20220102.1250/
   77,20220102.1255/
   78,20220102.1300/
   80,20220102.1305/
   79,20220102.1310/
   79,20220102.1315/
   81,20220102.1320/
   80,20220102.1325/
   80,20220102.1330/
   81,20220102.1335/
   82,20220102.1340/
   84,20220102.1345/
   84,20220102.1350/
   85,20220102.1355/
   87,20220102.1400/
   86,20220102.1405/
   86,20220102.1410/
   87,20220102.1415/
   87,20220102.1420/
   89,20220102.1425/
   90,20220102.1430/
   91,20220102.1435/
   91,20220102.1440/
   91,20220102.1445/
   91,20220102.1450/
   91,20220102.1455/
   93,20220102.1500/
   93,20220102.1505/
   92,20220102.1510/
   92,20220102.1515/
   92,20220102.1520/
   94,20220102.1525/
   95,20220102.1530/
   95,20220102.1535/
   97,20220102.1540/
   98,20220102.1545/
   97,20220102.1550/
   96,20220102.1555/
   97,20220102.1600/
   97,20220102.1605/
   98,20220102.1610/
  101,20220102.1615/
  101,20220102.1620/
  102,20220102.1625/
  104,20220102.1630/
  106,20220102.1635/
  106,20220102.1640/
  106,20220102.1645/
  109,20220102.1650/
  112,20220102.1655/
  112,20220102.1700/
  112,20220102.1705/
  113,20220102.1710/
  114,20220102.1715/
  113,20220102.1720/
  114,20220102.1725/
  115,20220102.1730/
  116,20220102.1735/
  116,20220102.1740/
  116,20220102.1745/
  116,20220102.1750/
  117,20220102.1755/
  117,20220102.1800/
  118,20220102.1805/
  119,20220102.1810/
  117,20220102.1815/
  118,20220102.1820/
  121,20220102.1825/
  121,20220102.1830/
  122,20220102.1835/
  123,20220102.1840/
  125,20220102.1845/
  127,20220102.1850/
  128,20220102.1855/
  129,20220102.1900/
  130,20220102.1905/
  131,20220102.1910/
  131,20220102.1915/
  131,20220102.1920/
  132,20220102.1925/
  135,20220102.1930/
  137,20220102.1935/
  138,20220102.1940/
  137,20220102.1945/
  138,20220102.1950/
  137,20220102.1955/
  137,20220102.2000/
  135,20220102.2005/
  134,20220102.2010/
  136,20220102.2015/
  135,20220102.2020/
  134,20220102.2025/
  132,20220102.2030/
  134,20220102.2035/
  134,20220102.2040/
  132,20220102.2045/
  133,20220102.2050/
  133,20220102.2055/
  132,20220102.2100/
  131,20220102.2105/
  132,20220102.2110/
  134,20220102.2115/
  134,20220102.2120/
  134,20220102.2125/
  134,20220102.2130/
  135,20220102.2135/
  133,20220102.2140/
  133,20220102.2145/
  135,20220102.2150/
  133,20220102.2155/
  131,20220102.2200/
  134,20220102.2205/
  134,20220102.2210/
  133,20220102.2215/
  131,20220102.2220/
  132,20220102.2225/
  130,20220102.2230/
  128,20220102.2235/
  128,20220102.2240/
  127,20220102.2245/
  126,20220102.2250/
  125,20220102.2255/
  125,20220102.2300/
  124,20220102.2305/
  124,20220102.2310/
  122,20220102.2315/
  122,20220102.2320/
  120,20220102.2325/
  117,20220102.2330/
  118,20220102.2335/
  117,20220102.2340/
  116,20220102.2345/
  115,20220102.2350/
  116,20220102.2355/
  114,20220103.0000/
  111,20220103.0005/
  110,20220103.0010/
  109,20220103.0015/
  107,20220103.0020/
  105,20220103.0025/
  104,20220103.0030/
  103,20220103.0035/
  103,20220103.0040/
  102,20220103.0045/
  100,20220103.0050/
   98,20220103.0055/
   98,20220103.0100/
   97,20220103.0105/
   94,20220103.0110/
   92,20220103.0115/
   93,20220103.0120/
   95,20220103.0125/
   92,20220103.0130/
   88,20220103.0135/
   89,20220103.0140/
   89,20220103.0145/
   86,20220103.0150/
   81,20220103.0155/
   80,20220103.0200/
   79,20220103.0205/
   80,20220103.0210/
   78,20220103.0215/
   74,20220103.0220/
   75,20220103.0225/
   77,20220103.0230/
   74,20220103.0235/
   71,20220103.0240/
   71,20220103.0245/
   72,20220103.0250/
   70,20220103.0255/
   66,20220103.0300/
   65,20220103.0305/
   65,20220103.0310/
   63,20220103.0315/
   63,20220103.0320/
   63,20220103.0325/
   61,20220103.0330/
   60,20220103.0335/
   60,20220103.0340/
   57,20220103.0345/
   53,20220103.0350/
   53,20220103.0355/
   53,20220103.0400/
   50,20220103.0405/
   47,20220103.0410/
   48,20220103.0415/
   48,20220103.0420/
   47,20220103.0425/
   43,20220103.0430/
   44,20220103.0435/
   46,20220103.0440/
   44,20220103.0445/
   41,20220103.0450/
   42,20220103.0455/
   41,20220103.0500/
   40,20220103.0505/
   41,20220103.0510/
   41,20220103.0515/
   39,20220103.0520/
   39,20220103.0525/
   40,20220103.0530/
   39,20220103.0535/
   37,20220103.0540/
   37,20220103.0545/
   39,20220103.0550/
   39,20220103.0555/
   35,20220103.0600/
   34,20220103.0605/
   36,20220103.0610/
   36,20220103.0615/
   35,20220103.0620/
   35,20220103.0625/
   32,20220103.0630/
   32,20220103.0635/
   35,20220103.0640/
   37,20220103.0645/
   34,20220103.0650/
   36,20220103.0655/
   36,20220103.0700/
   37,20220103.0705/
   37,20220103.0710/
   36,20220103.0715/
   36,20220103.0720/
   36,20220103.0725/
   36,20220103.0730/
   37,20220103.0735/
   37,20220103.0740/
   35,20220103.0745/
   37,20220103.0750/
   38,20220103.0755/
   39,20220103.0800/
   39,20220103.0805/
   38,20220103.0810/
   39,20220103.0815/
   45,20220103.0820/
   46,20220103.0825/
   42,20220103.0830/
   41,20220103.0835/
   45,20220103.0840/
   48,20220103.0845/
   48,20220103.0850/
   45,20220103.0855/
   48,20220103.0900/
   54,20220103.0905/
   54,20220103.0910/
   50,20220103.0915/
   52,20220103.0920/
   56,20220103.0925/
   58,20220103.0930/
   56,20220103.0935/
   57,20220103.0940/
   59,20220103.0945/
   59,20220103.0950/
   56,20220103.0955/
   59,20220103.1000/
   62,20220103.1005/
   61,20220103.1010/
   61,20220103.1015/
   63,20220103.1020/
   64,20220103.1025/
   62,20220103.1030/
   62,20220103.1035/
   65,20220103.1040/
   65,20220103.1045/
   62,20220103.1050/
   63,20220103.1055/
   68,20220103.1100/
   69,20220103.1105/
   69,20220103.1110/
   68,20220103.1115/
   67,20220103.1120/
   68,20220103.1125/
   71,20220103.1130/
   71,20220103.1135/
   72,20220103.1140/
   71,20220103.1145/
   72,20220103.1150/
   74,20220103.1155/
   75,20220103.1200/
   75,20220103.1205/
   73,20220103.1210/
   73,20220103.1215/
   75,20220103.1220/
   79,20220103.1225/
   79,20220103.1230/
   78,20220103.1235/
   79,20220103.1240/
   78,20220103.1245/
   76,20220103.1250/
   75,20220103.1255/
   77,20220103.1300/
   76,20220103.1305/
   75,20220103.1310/
   75,20220103.1315/
   79,20220103.1320/
   79,20220103.1325/
   79,20220103.1330/
   80,20220103.1335/
   80,20220103.1340/
   79,20220103.1345/
   79,20220103.1350/
   80,20220103.1355/
   80,20220103.1400/
   81,20220103.1405/
   82,20220103.1410/
   84,20220103.1415/
   86,20220103.1420/
   86,20220103.1425/
   85,20220103.1430/
   86,20220103.1435/
   87,20220103.1440/
   88,20220103.1445/
   88,20220103.1450/
   90,20220103.1455/
   92,20220103.1500/
   92,20220103.1505/
   94,20220103.1510/
   94,20220103.1515/
   93,20220103.1520/
   94,20220103.1525/
   96,20220103.1530/
   96,20220103.1535/
   95,20220103.1540/
   94,20220103.1545/
   95,20220103.1550/
   97,20220103.1555/
   95,20220103.1600/
   95,20220103.1605/
   98,20220103.1610/
  100,20220103.1615/
  100,20220103.1620/
   98,20220103.1625/
  100,20220103.1630/
  102,20220103.1635/
  103,20220103.1640/
  103,20220103.1645/
  104,20220103.1650/
  106,20220103.1655/
  106,20220103.1700/
  106,20220103.1705/
  109,20220103.1710/
  110,20220103.1715/
  110,20220103.1720/
  111,20220103.1725/
  113,20220103.1730/
  114,20220103.1735/
  112,20220103.1740/
  112,20220103.1745/
  115,20220103.1750/
  117,20220103.1755/
  117,20220103.1800/
  117,20220103.1805/
  117,20220103.1810/
  118,20220103.1815/
  121,20220103.1820/
  121,20220103.1825/
  119,20220103.1830/
  121,20220103.1835/
  124,20220103.1840/
  125,20220103.1845/
  123,20220103.1850/
  124,20220103.1855/
  126,20220103.1900/
  128,20220103.1905/
  127,20220103.1910/
  128,20220103.1915/
  131,20220103.1920/
  128,20220103.1925/
  130,20220103.1930/
  131,20220103.1935/
  130,20220103.1940/
  129,20220103.1945/
  132,20220103.1950/
  135,20220103.1955/
  134,20220103.2000/
  131,20220103.2005/
  134,20220103.2010/
  134,20220103.2015/
  133,20220103.2020/
  134,20220103.2025/
  136,20220103.2030/
  135,20220103.2035/
  134,20220103.2040/
  135,20220103.2045/
  136,20220103.2050/
  136,20220103.2055/
  136,20220103.2100/
  136,20220103.2105/
  137,20220103.2110/
  136,20220103.2115/
  136,20220103.2120/
  139,20220103.2125/
  138,20220103.2130/
  137,20220103.2135/
  137,20220103.2140/
  138,20220103.2145/
  138,20220103.2150/
  136,20220103.2155/
  135,20220103.2200/
  134,20220103.2205/
  136,20220103.2210/
  138,20220103.2215/
  137,20220103.2220/
  135,20220103.2225/
  137,20220103.2230/
  138,20220103.2235/
  133,20220103.2240/
  132,20220103.2245/
  135,20220103.2250/
  135,20220103.2255/
  133,20220103.2300/
  131,20220103.2305/
  131,20220103.2310/
  132,20220103.2315/
  130,20220103.2320/
  127,20220103.2325/
  125,20220103.2330/
  125,20220103.2335/
  126,20220103.2340/
  125,20220103.2345/
  122,20220103.2350/
  120,20220103.2355/
  122,20220104.0000/
  123,20220104.0005/
  118,20220104.0010/
  117,20220104.0015/
  118,20220104.0020/
  119,20220104.0025/
  117,20220104.0030/
  113,20220104.0035/
  116,20220104.0040/
  116,20220104.0045/
  113,20220104.0050/
  110,20220104.0055/
  109,20220104.0100/
  108,20220104.0105/
  107,20220104.0110/
  104,20220104.0115/
  101,20220104.0120/
  100,20220104.0125/
  101,20220104.0130/
   99,20220104.0135/
   97,20220104.0140/
   95,20220104.0145/
   94,20220104.0150/
   94,20220104.0155/
   92,20220104.0200/
   90,20220104.0205/
   91,20220104.0210/
   90,20220104.0215/
   89,20220104.0220/
   89,20220104.0225/
   89,20220104.0230/
   86,20220104.0235/
   86,20220104.0240/
   85,20220104.0245/
   85,20220104.0250/
   81,20220104.0255/
   80,20220104.0300/
   80,20220104.0305/
   77,20220104.0310/
   76,20220104.0315/
   76,20220104.0320/
   74,20220104.0325/
   71,20220104.0330/
   71,20220104.0335/
   69,20220104.0340/
   68,20220104.0345/
   68,20220104.0350/
   68,20220104.0355/
   66,20220104.0400/
   62,20220104.0405/
   63,20220104.0410/
   66,20220104.0415/
   64,20220104.0420/
   58,20220104.0425/
   59,20220104.0430/
   62,20220104.0435/
   60,20220104.0440/
   55,20220104.0445/
   55,20220104.0450/
   57,20220104.0455/
   55,20220104.0500/
   52,20220104.0505/
   54,20220104.0510/
   54,20220104.0515/
   54,20220104.0520/
   52,20220104.0525/
   51,20220104.0530/
   49,20220104.0535/
   50,20220104.0540/
   50,20220104.0545/
   49,20220104.0550/
   44,20220104.0555/
   44,20220104.0600/
   47,20220104.0605/
   44,20220104.0610/
   42,20220104.0615/
   46,20220104.0620/
   44,20220104.0625/
   39,20220104.0630/
   38,20220104.0635/
   40,20220104.0640/
   40,20220104.0645/
   36,20220104.0650/
   36,20220104.0655/
   39,20220104.0700/
   40,20220104.0705/
   38,20220104.0710/
   40,20220104.0715/
   41,20220104.0720/
   38,20220104.0725/
   37,20220104.0730/
   39,20220104.0735/
   41,20220104.0740/
   40,20220104.0745/
   38,20220104.0750/
   38,20220104.0755/
   38,20220104.0800/
   39,20220104.0805/
   42,20220104.0810/
   44,20220104.0815/
   41,20220104.0820/
   38,20220104.0825/
   39,20220104.0830/
   43,20220104.0835/
   41,20220104.0840/
   41,20220104.0845/
   44,20220104.0850/
   46,20220104.0855/
   42,20220104.0900/
   41,20220104.0905/
   45,20220104.0910/
   48,20220104.0915/
   48,20220104.0920/
   46,20220104.0925/
   47,20220104.0930/
   51,20220104.0935/
   52,20220104.0940/
   53,20220104.0945/
   53,20220104.0950/
   52,20220104.0955/
   52,20220104.1000/
   57,20220104.1005/
   59,20220104.1010/
   56,20220104.1015/
   55,20220104.1020/
   59,20220104.1025/
   62,20220104.1030/
   60,20220104.1035/
   58,20220104.1040/
   61,20220104.1045/
   63,20220104.1050/
   63,20220104.1055/
   62,20220104.1100/
   61,20220104.1105/
   60,20220104.1110/
   63,20220104.1115/
   65,20220104.1120/
   65,20220104.1125/
   63,20220104.1130/
   63,20220104.1135/
   65,20220104.1140/
   67,20220104.1145/
   66,20220104.1150/
   64,20220104.1155/
   66,20220104.1200/
   70,20220104.1205/
   73,20220104.1210/
   70,20220104.1215/
   69,20220104.1220/
   73,20220104.1225/
   75,20220104.1230/
   74,20220104.1235/
   72,20220104.1240/
   73,20220104.1245/
   77,20220104.1250/
   78,20220104.1255/
   76,20220104.1300/
   77,20220104.1305/
   77,20220104.1310/
   78,20220104.1315/
   77,20220104.1320/
   76,20220104.1325/
   77,20220104.1330/
   76,20220104.1335/
   77,20220104.1340/
   76,20220104.1345/
   75,20220104.1350/
   76,20220104.1355/
   80,20220104.1400/
   79,20220104.1405/
   76,20220104.1410/
   78,20220104.1415/
   78,20220104.1420/
   77,20220104.1425/
   76,20220104.1430/
   77,20220104.1435/
   83,20220104.1440/
   81,20220104.1445/
   80,20220104.1450/
   83,20220104.1455/
   86,20220104.1500/
   85,20220104.1505/
   83,20220104.1510/
   86,20220104.1515/
   88,20220104.1520/
   88,20220104.1525/
   86,20220104.1530/
   90,20220104.1535/
   90,20220104.1540/
   89,20220104.1545/
   91,20220104.1550/
   93,20220104.1555/
   93,20220104.1600/
   92,20220104.1605/
   93,20220104.1610/
   93,20220104.1615/
   94,20220104.1620/
   95,20220104.1625/
   97,20220104.1630/
   98,20220104.1635/
   98,20220104.1640/
  100,20220104.1645/
  102,20220104.1650/
  102,20220104.1655/
  100,20220104.1700/
  100,20220104.1705/
  102,20220104.1710/
  102,20220104.1715/
  101,20220104.1720/
  100,20220104.1725/
  103,20220104.1730/
  106,20220104.1735/
  106,20220104.1740/
  104,20220104.1745/
  106,20220104.1750/
  109,20220104.1755/
  109,20220104.1800/
  108,20220104.1805/
  109,20220104.1810/
  110,20220104.1815/
  110,20220104.1820/
  111,20220104.1825/
  113,20220104.1830/
  114,20220104.1835/
  117,20220104.1840/
  118,20220104.1845/
  117,20220104.1850/
  117,20220104.1855/
  121,20220104.1900/
  122,20220104.1905/
  121,20220104.1910/
  123,20220104.1915/
  124,20220104.1920/
  123,20220104.1925/
  123,20220104.1930/
  125,20220104.1935/
  125,20220104.1940/
  124,20220104.1945/
  125,20220104.1950/
  128,20220104.1955/
  127,20220104.2000/
  126,20220104.2005/
  125,20220104.2010/
  127,20220104.2015/
  129,20220104.2020/
  130,20220104.2025/
  129,20220104.2030/
  130,20220104.2035/
  129,20220104.2040/
  131,20220104.2045/
  130,20220104.2050/
  129,20220104.2055/
  130,20220104.2100/
  132,20220104.2105/
  133,20220104.2110/
  130,20220104.2115/
  132,20220104.2120/
  134,20220104.2125/
  132,20220104.2130/
  132,20220104.2135/
  132,20220104.2140/
  132,20220104.2145/
  134,20220104.2150/
  133,20220104.2155/
  133,20220104.2200/
  133,20220104.2205/
  135,20220104.2210/
  134,20220104.2215/
  133,20220104.2220/
  132,20220104.2225/
  133,20220104.2230/
  131,20220104.2235/
  131,20220104.2240/
  132,20220104.2245/
  129,20220104.2250/
  129,20220104.2255/
  132,20220104.2300/
  128,20220104.2305/
  125,20220104.2310/
  127,20220104.2315/
  128,20220104.2320/
  125,20220104.2325/
  122,20220104.2330/
  127,20220104.2335/
  128,20220104.2340/
  126,20220104.2345/
  124,20220104.2350/
  125,20220104.2355/
  126,20220105.0000/
  125,20220105.0005/
  125,20220105.0010/
  124,20220105.0015/
  122,20220105.0020/
  123,20220105.0025/
  126,20220105.0030/
  124,20220105.0035/
  122,20220105.0040/
  123,20220105.0045/
  124,20220105.0050/
  122,20220105.0055/
  119,20220105.0100/
  120,20220105.0105/
  120,20220105.0110/
  117,20220105.0115/
  114,20220105.0120/
  113,20220105.0125/
  114,20220105.0130/
  111,20220105.0135/
  108,20220105.0140/
  107,20220105.0145/
  108,20220105.0150/
  106,20220105.0155/
  105,20220105.0200/
  104,20220105.0205/
  104,20220105.0210/
  102,20220105.0215/
  101,20220105.0220/
  101,20220105.0225/
   99,20220105.0230/
   97,20220105.0235/
   97,20220105.0240/
   96,20220105.0245/
   93,20220105.0250/
   93,20220105.0255/
   93,20220105.0300/
   90,20220105.0305/
   88,20220105.0310/
