#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: FBV_Aug_2022_Well2.txt
#Location: Fremantle Fishing Boat Harbour
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2022-07-31 23:50:00 to 2022-08-31 23:45:00
#Station Status: Current
#Lat: -32.065543   Long: 115.748067 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle 1949, which is 2.753m below Benchmark DMH 098
#National Station ID: 
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor: 2 Guided Wire Microwave Radar Gauge in environment tube Ø150mm.Two separate tubes
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
  144,20220801.0850/
  153,20220801.0855/
  153,20220801.0900/
  146,20220801.0905/
  147,20220801.0910/
  156,20220801.0915/
  159,20220801.0920/
  155,20220801.0925/
  155,20220801.0930/
  157,20220801.0935/
  161,20220801.0940/
  158,20220801.0945/
  151,20220801.0950/
  148,20220801.0955/
  149,20220801.1000/
  155,20220801.1005/
  151,20220801.1010/
  145,20220801.1015/
  150,20220801.1020/
  158,20220801.1025/
  159,20220801.1030/
  156,20220801.1035/
  160,20220801.1040/
  165,20220801.1045/
  160,20220801.1050/
  155,20220801.1055/
  157,20220801.1100/
  164,20220801.1105/
  169,20220801.1110/
  165,20220801.1115/
  157,20220801.1120/
  160,20220801.1125/
  164,20220801.1130/
  165,20220801.1135/
  162,20220801.1140/
  158,20220801.1145/
  155,20220801.1150/
  158,20220801.1155/
  163,20220801.1200/
  160,20220801.1205/
  152,20220801.1210/
  155,20220801.1215/
  163,20220801.1220/
  162,20220801.1225/
  158,20220801.1230/
  167,20220801.1235/
  170,20220801.1240/
  165,20220801.1245/
  163,20220801.1250/
  166,20220801.1255/
  164,20220801.1300/
  154,20220801.1305/
  150,20220801.1310/
  155,20220801.1315/
  158,20220801.1320/
  156,20220801.1325/
  155,20220801.1330/
  149,20220801.1335/
  152,20220801.1340/
  158,20220801.1345/
  153,20220801.1350/
  146,20220801.1355/
  143,20220801.1400/
  150,20220801.1405/
  148,20220801.1410/
  143,20220801.1415/
  146,20220801.1420/
  151,20220801.1425/
  148,20220801.1430/
  143,20220801.1435/
  146,20220801.1440/
  149,20220801.1445/
  147,20220801.1450/
  145,20220801.1455/
  146,20220801.1500/
  144,20220801.1505/
  145,20220801.1510/
  157,20220801.1515/
  155,20220801.1520/
  141,20220801.1525/
  143,20220801.1530/
  156,20220801.1535/
  156,20220801.1540/
  143,20220801.1545/
  140,20220801.1550/
  146,20220801.1555/
  142,20220801.1600/
  136,20220801.1605/
  139,20220801.1610/
  143,20220801.1615/
  144,20220801.1620/
  137,20220801.1625/
  130,20220801.1630/
  129,20220801.1635/
  133,20220801.1640/
  131,20220801.1645/
  124,20220801.1650/
  123,20220801.1655/
  130,20220801.1700/
  132,20220801.1705/
  124,20220801.1710/
  119,20220801.1715/
  124,20220801.1720/
  127,20220801.1725/
  123,20220801.1730/
  119,20220801.1735/
  125,20220801.1740/
  133,20220801.1745/
  132,20220801.1750/
  126,20220801.1755/
  131,20220801.1800/
  143,20220801.1805/
  143,20220801.1810/
  132,20220801.1815/
  126,20220801.1820/
  131,20220801.1825/
  133,20220801.1830/
  135,20220801.1835/
  143,20220801.1840/
  146,20220801.1845/
  136,20220801.1850/
  130,20220801.1855/
  135,20220801.1900/
  137,20220801.1905/
  132,20220801.1910/
  129,20220801.1915/
  134,20220801.1920/
  134,20220801.1925/
  128,20220801.1930/
  127,20220801.1935/
  134,20220801.1940/
  132,20220801.1945/
  127,20220801.1950/
  126,20220801.1955/
  129,20220801.2000/
  133,20220801.2005/
  135,20220801.2010/
  135,20220801.2015/
  138,20220801.2020/
  136,20220801.2025/
  130,20220801.2030/
  132,20220801.2035/
  138,20220801.2040/
  138,20220801.2045/
  136,20220801.2050/
  135,20220801.2055/
  142,20220801.2100/
  136,20220801.2105/
  128,20220801.2110/
  135,20220801.2115/
  144,20220801.2120/
  140,20220801.2125/
  134,20220801.2130/
  145,20220801.2135/
  152,20220801.2140/
  144,20220801.2145/
  136,20220801.2150/
  136,20220801.2155/
  148,20220801.2200/
  153,20220801.2205/
  144,20220801.2210/
  140,20220801.2215/
  145,20220801.2220/
  152,20220801.2225/
  149,20220801.2230/
  146,20220801.2235/
  144,20220801.2240/
  147,20220801.2245/
  140,20220801.2250/
  135,20220801.2255/
  141,20220801.2300/
  141,20220801.2305/
  138,20220801.2310/
  139,20220801.2315/
  137,20220801.2320/
  132,20220801.2325/
  128,20220801.2330/
  134,20220801.2335/
  138,20220801.2340/
  137,20220801.2345/
  139,20220801.2350/
  144,20220801.2355/
  143,20220802.0000/
  145,20220802.0005/
  151,20220802.0010/
  150,20220802.0015/
  147,20220802.0020/
  145,20220802.0025/
  154,20220802.0030/
  159,20220802.0035/
  157,20220802.0040/
  155,20220802.0045/
  153,20220802.0050/
  158,20220802.0055/
  160,20220802.0100/
  157,20220802.0105/
  150,20220802.0110/
  151,20220802.0115/
  153,20220802.0120/
  152,20220802.0125/
  156,20220802.0130/
  154,20220802.0135/
  152,20220802.0140/
  148,20220802.0145/
  143,20220802.0150/
  143,20220802.0155/
  146,20220802.0200/
  149,20220802.0205/
  151,20220802.0210/
  153,20220802.0215/
  155,20220802.0220/
  148,20220802.0225/
  152,20220802.0230/
  162,20220802.0235/
  162,20220802.0240/
  157,20220802.0245/
  157,20220802.0250/
  161,20220802.0255/
  163,20220802.0300/
  161,20220802.0305/
  161,20220802.0310/
  158,20220802.0315/
  154,20220802.0320/
  164,20220802.0325/
  166,20220802.0330/
  153,20220802.0335/
  149,20220802.0340/
  155,20220802.0345/
  151,20220802.0350/
  143,20220802.0355/
  151,20220802.0400/
  157,20220802.0405/
  152,20220802.0410/
  150,20220802.0415/
  158,20220802.0420/
  157,20220802.0425/
  148,20220802.0430/
  138,20220802.0435/
  141,20220802.0440/
  146,20220802.0445/
  134,20220802.0450/
  129,20220802.0455/
  138,20220802.0500/
  147,20220802.0505/
  150,20220802.0510/
  148,20220802.0515/
  136,20220802.0520/
  133,20220802.0525/
  147,20220802.0530/
  151,20220802.0535/
  144,20220802.0540/
  148,20220802.0545/
  161,20220802.0550/
  159,20220802.0555/
  144,20220802.0600/
  148,20220802.0605/
  161,20220802.0610/
  155,20220802.0615/
  144,20220802.0620/
  141,20220802.0625/
  151,20220802.0630/
  158,20220802.0635/
  150,20220802.0640/
  158,20220802.0645/
  157,20220802.0650/
  150,20220802.0655/
  144,20220802.0700/
  142,20220802.0705/
  150,20220802.0710/
  149,20220802.0715/
  145,20220802.0720/
  143,20220802.0725/
  145,20220802.0730/
  154,20220802.0735/
  150,20220802.0740/
  147,20220802.0745/
  153,20220802.0750/
  159,20220802.0755/
  157,20220802.0800/
  158,20220802.0805/
  161,20220802.0810/
  151,20220802.0815/
  145,20220802.0820/
  155,20220802.0825/
  158,20220802.0830/
  144,20220802.0835/
  144,20220802.0840/
  160,20220802.0845/
  165,20220802.0850/
  155,20220802.0855/
  152,20220802.0900/
  150,20220802.0905/
  147,20220802.0910/
  145,20220802.0915/
  147,20220802.0920/
  157,20220802.0925/
  161,20220802.0930/
  155,20220802.0935/
  156,20220802.0940/
  160,20220802.0945/
  155,20220802.0950/
  151,20220802.0955/
  151,20220802.1000/
  159,20220802.1005/
  163,20220802.1010/
  160,20220802.1015/
  158,20220802.1020/
  149,20220802.1025/
  151,20220802.1030/
  155,20220802.1035/
  158,20220802.1040/
  158,20220802.1045/
  160,20220802.1050/
  156,20220802.1055/
  152,20220802.1100/
  155,20220802.1105/
  156,20220802.1110/
  155,20220802.1115/
  155,20220802.1120/
  158,20220802.1125/
  160,20220802.1130/
  155,20220802.1135/
  153,20220802.1140/
  158,20220802.1145/
  162,20220802.1150/
  163,20220802.1155/
  152,20220802.1200/
  153,20220802.1205/
  163,20220802.1210/
  155,20220802.1215/
  151,20220802.1220/
  152,20220802.1225/
  155,20220802.1230/
  154,20220802.1235/
  155,20220802.1240/
  149,20220802.1245/
  148,20220802.1250/
  150,20220802.1255/
  155,20220802.1300/
  156,20220802.1305/
  156,20220802.1310/
  162,20220802.1315/
  157,20220802.1320/
  144,20220802.1325/
  150,20220802.1330/
  154,20220802.1335/
  148,20220802.1340/
  147,20220802.1345/
  155,20220802.1350/
  153,20220802.1355/
  147,20220802.1400/
  152,20220802.1405/
  157,20220802.1410/
  154,20220802.1415/
  147,20220802.1420/
  144,20220802.1425/
  145,20220802.1430/
  150,20220802.1435/
  149,20220802.1440/
  146,20220802.1445/
  148,20220802.1450/
  154,20220802.1455/
  148,20220802.1500/
  143,20220802.1505/
  152,20220802.1510/
  157,20220802.1515/
  152,20220802.1520/
  145,20220802.1525/
  149,20220802.1530/
  148,20220802.1535/
  144,20220802.1540/
  143,20220802.1545/
  140,20220802.1550/
  146,20220802.1555/
  156,20220802.1600/
  150,20220802.1605/
  146,20220802.1610/
  145,20220802.1615/
  145,20220802.1620/
  141,20220802.1625/
  139,20220802.1630/
  139,20220802.1635/
  140,20220802.1640/
  140,20220802.1645/
  139,20220802.1650/
  142,20220802.1655/
  144,20220802.1700/
  146,20220802.1705/
  145,20220802.1710/
  141,20220802.1715/
  143,20220802.1720/
  144,20220802.1725/
  138,20220802.1730/
  126,20220802.1735/
  125,20220802.1740/
  141,20220802.1745/
  150,20220802.1750/
  133,20220802.1755/
  125,20220802.1800/
  140,20220802.1805/
  145,20220802.1810/
  130,20220802.1815/
  130,20220802.1820/
  137,20220802.1825/
  140,20220802.1830/
  133,20220802.1835/
  125,20220802.1840/
  141,20220802.1845/
  145,20220802.1850/
  131,20220802.1855/
  131,20220802.1900/
  142,20220802.1905/
  144,20220802.1910/
  139,20220802.1915/
  136,20220802.1920/
  139,20220802.1925/
  131,20220802.1930/
  122,20220802.1935/
  125,20220802.1940/
  137,20220802.1945/
  146,20220802.1950/
  142,20220802.1955/
  134,20220802.2000/
  139,20220802.2005/
  143,20220802.2010/
  147,20220802.2015/
  143,20220802.2020/
  144,20220802.2025/
  147,20220802.2030/
  140,20220802.2035/
  139,20220802.2040/
  142,20220802.2045/
  145,20220802.2050/
  146,20220802.2055/
  143,20220802.2100/
  142,20220802.2105/
  142,20220802.2110/
  145,20220802.2115/
  146,20220802.2120/
  139,20220802.2125/
  134,20220802.2130/
  140,20220802.2135/
  147,20220802.2140/
  143,20220802.2145/
  131,20220802.2150/
  132,20220802.2155/
  138,20220802.2200/
  142,20220802.2205/
  137,20220802.2210/
  129,20220802.2215/
  132,20220802.2220/
  141,20220802.2225/
  140,20220802.2230/
  134,20220802.2235/
  136,20220802.2240/
  138,20220802.2245/
  139,20220802.2250/
  137,20220802.2255/
  134,20220802.2300/
  137,20220802.2305/
  138,20220802.2310/
  131,20220802.2315/
  130,20220802.2320/
  139,20220802.2325/
  142,20220802.2330/
  134,20220802.2335/
  127,20220802.2340/
  134,20220802.2345/
  145,20220802.2350/
  140,20220802.2355/
  133,20220803.0000/
  141,20220803.0005/
  145,20220803.0010/
  148,20220803.0015/
  146,20220803.0020/
  132,20220803.0025/
  130,20220803.0030/
  138,20220803.0035/
  151,20220803.0040/
  146,20220803.0045/
  145,20220803.0050/
  142,20220803.0055/
  138,20220803.0100/
  136,20220803.0105/
  136,20220803.0110/
  141,20220803.0115/
  141,20220803.0120/
  140,20220803.0125/
  145,20220803.0130/
  142,20220803.0135/
  134,20220803.0140/
  139,20220803.0145/
  142,20220803.0150/
  136,20220803.0155/
  135,20220803.0200/
  137,20220803.0205/
  135,20220803.0210/
  130,20220803.0215/
  131,20220803.0220/
  135,20220803.0225/
  143,20220803.0230/
  137,20220803.0235/
  129,20220803.0240/
  137,20220803.0245/
  141,20220803.0250/
  137,20220803.0255/
  129,20220803.0300/
  127,20220803.0305/
  128,20220803.0310/
  133,20220803.0315/
  133,20220803.0320/
  127,20220803.0325/
  132,20220803.0330/
  133,20220803.0335/
  133,20220803.0340/
  133,20220803.0345/
  134,20220803.0350/
  129,20220803.0355/
  125,20220803.0400/
  132,20220803.0405/
  142,20220803.0410/
  139,20220803.0415/
  127,20220803.0420/
  122,20220803.0425/
  130,20220803.0430/
  135,20220803.0435/
  132,20220803.0440/
  126,20220803.0445/
  133,20220803.0450/
  140,20220803.0455/
  127,20220803.0500/
  129,20220803.0505/
  134,20220803.0510/
  131,20220803.0515/
  126,20220803.0520/
  123,20220803.0525/
  129,20220803.0530/
  127,20220803.0535/
  126,20220803.0540/
  129,20220803.0545/
  131,20220803.0550/
  130,20220803.0555/
  128,20220803.0600/
  130,20220803.0605/
  132,20220803.0610/
  128,20220803.0615/
  127,20220803.0620/
  134,20220803.0625/
  131,20220803.0630/
  127,20220803.0635/
  127,20220803.0640/
  129,20220803.0645/
  130,20220803.0650/
  132,20220803.0655/
  130,20220803.0700/
  124,20220803.0705/
  129,20220803.0710/
  136,20220803.0715/
  129,20220803.0720/
  125,20220803.0725/
  129,20220803.0730/
  137,20220803.0735/
  135,20220803.0740/
  134,20220803.0745/
  132,20220803.0750/
  131,20220803.0755/
  134,20220803.0800/
  137,20220803.0805/
  138,20220803.0810/
  133,20220803.0815/
  140,20220803.0820/
  146,20220803.0825/
  140,20220803.0830/
  133,20220803.0835/
  137,20220803.0840/
  143,20220803.0845/
  143,20220803.0850/
  138,20220803.0855/
  137,20220803.0900/
  143,20220803.0905/
  140,20220803.0910/
  136,20220803.0915/
  142,20220803.0920/
  150,20220803.0925/
  145,20220803.0930/
  134,20220803.0935/
  135,20220803.0940/
  141,20220803.0945/
  144,20220803.0950/
  143,20220803.0955/
  138,20220803.1000/
  142,20220803.1005/
  146,20220803.1010/
  144,20220803.1015/
  140,20220803.1020/
  140,20220803.1025/
  143,20220803.1030/
  147,20220803.1035/
  140,20220803.1040/
  134,20220803.1045/
  144,20220803.1050/
  151,20220803.1055/
  151,20220803.1100/
  147,20220803.1105/
  144,20220803.1110/
  144,20220803.1115/
  151,20220803.1120/
  152,20220803.1125/
  144,20220803.1130/
  139,20220803.1135/
  142,20220803.1140/
  146,20220803.1145/
  143,20220803.1150/
  143,20220803.1155/
  140,20220803.1200/
  134,20220803.1205/
  131,20220803.1210/
  130,20220803.1215/
  133,20220803.1220/
  137,20220803.1225/
  133,20220803.1230/
  130,20220803.1235/
  136,20220803.1240/
  145,20220803.1245/
  141,20220803.1250/
  137,20220803.1255/
  139,20220803.1300/
  142,20220803.1305/
  134,20220803.1310/
  133,20220803.1315/
  140,20220803.1320/
  137,20220803.1325/
  131,20220803.1330/
  135,20220803.1335/
  143,20220803.1340/
  142,20220803.1345/
  135,20220803.1350/
  130,20220803.1355/
  137,20220803.1400/
  141,20220803.1405/
  132,20220803.1410/
  128,20220803.1415/
  135,20220803.1420/
  135,20220803.1425/
  130,20220803.1430/
  132,20220803.1435/
  128,20220803.1440/
  125,20220803.1445/
  124,20220803.1450/
  129,20220803.1455/
  134,20220803.1500/
  129,20220803.1505/
  127,20220803.1510/
  126,20220803.1515/
  124,20220803.1520/
  123,20220803.1525/
  122,20220803.1530/
  121,20220803.1535/
  119,20220803.1540/
  122,20220803.1545/
  123,20220803.1550/
  117,20220803.1555/
  114,20220803.1600/
  117,20220803.1605/
  121,20220803.1610/
  122,20220803.1615/
  118,20220803.1620/
  114,20220803.1625/
  109,20220803.1630/
  116,20220803.1635/
  121,20220803.1640/
  118,20220803.1645/
  112,20220803.1650/
  116,20220803.1655/
  120,20220803.1700/
  119,20220803.1705/
  110,20220803.1710/
  106,20220803.1715/
  113,20220803.1720/
  116,20220803.1725/
  115,20220803.1730/
  115,20220803.1735/
  109,20220803.1740/
  107,20220803.1745/
  109,20220803.1750/
  110,20220803.1755/
  112,20220803.1800/
  107,20220803.1805/
   99,20220803.1810/
   96,20220803.1815/
  106,20220803.1820/
  106,20220803.1825/
   96,20220803.1830/
   93,20220803.1835/
   99,20220803.1840/
  104,20220803.1845/
  103,20220803.1850/
  103,20220803.1855/
  101,20220803.1900/
   90,20220803.1905/
   95,20220803.1910/
  106,20220803.1915/
  105,20220803.1920/
   96,20220803.1925/
   98,20220803.1930/
  107,20220803.1935/
  105,20220803.1940/
   99,20220803.1945/
  103,20220803.1950/
  108,20220803.1955/
  106,20220803.2000/
  105,20220803.2005/
  103,20220803.2010/
  101,20220803.2015/
  101,20220803.2020/
  100,20220803.2025/
   98,20220803.2030/
  101,20220803.2035/
   98,20220803.2040/
  102,20220803.2045/
  105,20220803.2050/
   99,20220803.2055/
  101,20220803.2100/
  103,20220803.2105/
   98,20220803.2110/
   94,20220803.2115/
   98,20220803.2120/
  106,20220803.2125/
  108,20220803.2130/
   99,20220803.2135/
  100,20220803.2140/
  110,20220803.2145/
  105,20220803.2150/
  100,20220803.2155/
  101,20220803.2200/
  103,20220803.2205/
  103,20220803.2210/
  105,20220803.2215/
  103,20220803.2220/
  108,20220803.2225/
  113,20220803.2230/
  109,20220803.2235/
  104,20220803.2240/
   98,20220803.2245/
  105,20220803.2250/
  108,20220803.2255/
  105,20220803.2300/
  103,20220803.2305/
  112,20220803.2310/
  112,20220803.2315/
  104,20220803.2320/
  107,20220803.2325/
  110,20220803.2330/
  107,20220803.2335/
  103,20220803.2340/
  100,20220803.2345/
  109,20220803.2350/
  115,20220803.2355/
  110,20220804.0000/
  104,20220804.0005/
  106,20220804.0010/
  115,20220804.0015/
  117,20220804.0020/
  111,20220804.0025/
  104,20220804.0030/
  104,20220804.0035/
  113,20220804.0040/
  117,20220804.0045/
  108,20220804.0050/
  100,20220804.0055/
  104,20220804.0100/
  114,20220804.0105/
  114,20220804.0110/
  104,20220804.0115/
  101,20220804.0120/
  108,20220804.0125/
  113,20220804.0130/
  111,20220804.0135/
  107,20220804.0140/
  105,20220804.0145/
  106,20220804.0150/
  114,20220804.0155/
  116,20220804.0200/
  107,20220804.0205/
  109,20220804.0210/
  116,20220804.0215/
  118,20220804.0220/
  116,20220804.0225/
  118,20220804.0230/
  113,20220804.0235/
  108,20220804.0240/
  111,20220804.0245/
  116,20220804.0250/
  113,20220804.0255/
  107,20220804.0300/
  109,20220804.0305/
  113,20220804.0310/
  107,20220804.0315/
  102,20220804.0320/
  105,20220804.0325/
  101,20220804.0330/
  102,20220804.0335/
  107,20220804.0340/
  103,20220804.0345/
  100,20220804.0350/
  104,20220804.0355/
  104,20220804.0400/
   99,20220804.0405/
   99,20220804.0410/
  103,20220804.0415/
  104,20220804.0420/
  104,20220804.0425/
  105,20220804.0430/
  107,20220804.0435/
  105,20220804.0440/
  107,20220804.0445/
  110,20220804.0450/
  109,20220804.0455/
  108,20220804.0500/
  104,20220804.0505/
  106,20220804.0510/
  102,20220804.0515/
  102,20220804.0520/
  108,20220804.0525/
  108,20220804.0530/
  101,20220804.0535/
  104,20220804.0540/
  108,20220804.0545/
  109,20220804.0550/
  104,20220804.0555/
   99,20220804.0600/
   99,20220804.0605/
   97,20220804.0610/
  100,20220804.0615/
  103,20220804.0620/
  100,20220804.0625/
   96,20220804.0630/
   95,20220804.0635/
   95,20220804.0640/
   93,20220804.0645/
   98,20220804.0650/
   98,20220804.0655/
   93,20220804.0700/
   95,20220804.0705/
   95,20220804.0710/
   93,20220804.0715/
   94,20220804.0720/
   95,20220804.0725/
   97,20220804.0730/
   95,20220804.0735/
   95,20220804.0740/
  101,20220804.0745/
  100,20220804.0750/
   93,20220804.0755/
   98,20220804.0800/
  101,20220804.0805/
   99,20220804.0810/
   97,20220804.0815/
  100,20220804.0820/
  104,20220804.0825/
   99,20220804.0830/
   92,20220804.0835/
   94,20220804.0840/
  100,20220804.0845/
   97,20220804.0850/
   95,20220804.0855/
   94,20220804.0900/
   95,20220804.0905/
   93,20220804.0910/
   94,20220804.0915/
   91,20220804.0920/
   91,20220804.0925/
   91,20220804.0930/
   91,20220804.0935/
   95,20220804.0940/
   94,20220804.0945/
   92,20220804.0950/
   93,20220804.0955/
   98,20220804.1000/
  100,20220804.1005/
   99,20220804.1010/
   98,20220804.1015/
   99,20220804.1020/
   97,20220804.1025/
   95,20220804.1030/
   98,20220804.1035/
  100,20220804.1040/
   97,20220804.1045/
   96,20220804.1050/
   97,20220804.1055/
   99,20220804.1100/
   98,20220804.1105/
   95,20220804.1110/
   94,20220804.1115/
   93,20220804.1120/
   91,20220804.1125/
   92,20220804.1130/
   93,20220804.1135/
   90,20220804.1140/
   89,20220804.1145/
   89,20220804.1150/
   91,20220804.1155/
   89,20220804.1200/
   89,20220804.1205/
   90,20220804.1210/
   89,20220804.1215/
   85,20220804.1220/
   88,20220804.1225/
   92,20220804.1230/
   91,20220804.1235/
   88,20220804.1240/
   88,20220804.1245/
   93,20220804.1250/
   93,20220804.1255/
   90,20220804.1300/
   91,20220804.1305/
   92,20220804.1310/
   88,20220804.1315/
   89,20220804.1320/
   91,20220804.1325/
   87,20220804.1330/
   86,20220804.1335/
   90,20220804.1340/
   93,20220804.1345/
   90,20220804.1350/
   88,20220804.1355/
   89,20220804.1400/
   91,20220804.1405/
   89,20220804.1410/
   89,20220804.1415/
   90,20220804.1420/
   87,20220804.1425/
   88,20220804.1430/
   92,20220804.1435/
   88,20220804.1440/
   84,20220804.1445/
   88,20220804.1450/
   89,20220804.1455/
   86,20220804.1500/
   81,20220804.1505/
   81,20220804.1510/
   85,20220804.1515/
   84,20220804.1520/
   80,20220804.1525/
   80,20220804.1530/
   83,20220804.1535/
   83,20220804.1540/
   80,20220804.1545/
   80,20220804.1550/
   80,20220804.1555/
   80,20220804.1600/
   81,20220804.1605/
   81,20220804.1610/
   83,20220804.1615/
   81,20220804.1620/
   80,20220804.1625/
   80,20220804.1630/
   80,20220804.1635/
   80,20220804.1640/
   79,20220804.1645/
   78,20220804.1650/
   79,20220804.1655/
   78,20220804.1700/
   78,20220804.1705/
   77,20220804.1710/
   78,20220804.1715/
   80,20220804.1720/
   82,20220804.1725/
   76,20220804.1730/
   73,20220804.1735/
   75,20220804.1740/
   73,20220804.1745/
   71,20220804.1750/
   72,20220804.1755/
   74,20220804.1800/
   72,20220804.1805/
   71,20220804.1810/
   71,20220804.1815/
   70,20220804.1820/
   69,20220804.1825/
   68,20220804.1830/
   70,20220804.1835/
   69,20220804.1840/
   72,20220804.1845/
   75,20220804.1850/
   73,20220804.1855/
   69,20220804.1900/
   72,20220804.1905/
   75,20220804.1910/
   75,20220804.1915/
   73,20220804.1920/
   73,20220804.1925/
   77,20220804.1930/
   81,20220804.1935/
   79,20220804.1940/
   75,20220804.1945/
   73,20220804.1950/
   76,20220804.1955/
   78,20220804.2000/
   75,20220804.2005/
   74,20220804.2010/
   77,20220804.2015/
   77,20220804.2020/
   74,20220804.2025/
   77,20220804.2030/
   80,20220804.2035/
   77,20220804.2040/
   74,20220804.2045/
   79,20220804.2050/
   83,20220804.2055/
   77,20220804.2100/
   73,20220804.2105/
   78,20220804.2110/
   80,20220804.2115/
   79,20220804.2120/
   79,20220804.2125/
   80,20220804.2130/
   80,20220804.2135/
   81,20220804.2140/
   84,20220804.2145/
   87,20220804.2150/
   84,20220804.2155/
   84,20220804.2200/
   88,20220804.2205/
   86,20220804.2210/
   82,20220804.2215/
   84,20220804.2220/
   87,20220804.2225/
   86,20220804.2230/
   87,20220804.2235/
   87,20220804.2240/
   87,20220804.2245/
   86,20220804.2250/
   86,20220804.2255/
   88,20220804.2300/
   88,20220804.2305/
   86,20220804.2310/
   87,20220804.2315/
   87,20220804.2320/
   84,20220804.2325/
   85,20220804.2330/
   86,20220804.2335/
   85,20220804.2340/
   85,20220804.2345/
   89,20220804.2350/
   89,20220804.2355/
   89,20220805.0000/
   89,20220805.0005/
   91,20220805.0010/
   92,20220805.0015/
   92,20220805.0020/
   93,20220805.0025/
   94,20220805.0030/
   93,20220805.0035/
   95,20220805.0040/
   96,20220805.0045/
   95,20220805.0050/
   94,20220805.0055/
   95,20220805.0100/
   97,20220805.0105/
   96,20220805.0110/
   96,20220805.0115/
   97,20220805.0120/
   98,20220805.0125/
   98,20220805.0130/
   96,20220805.0135/
   96,20220805.0140/
   95,20220805.0145/
   94,20220805.0150/
   94,20220805.0155/
   95,20220805.0200/
   93,20220805.0205/
   93,20220805.0210/
   95,20220805.0215/
   96,20220805.0220/
   96,20220805.0225/
   94,20220805.0230/
   94,20220805.0235/
   95,20220805.0240/
   95,20220805.0245/
   94,20220805.0250/
