#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: FBV_Nov_2022_Well1.txt
#Location: Fremantle Fishing Boat Harbour
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2022-10-31 23:50:00 to 2022-11-04 12:00:00
#Station Status: Current
#Lat: -32.065543   Long: 115.748067 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle 1949, which is 2.753m below Benchmark DMH 098
#National Station ID: 
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor: 2 Guided Wire Microwave Radar Gauge in environment tube Ø150mm.Two separate tubes
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
   40,20221102.1150/
   38,20221102.1155/
   40,20221102.1200/
   41,20221102.1205/
   38,20221102.1210/
   38,20221102.1215/
   42,20221102.1220/
   38,20221102.1225/
   34,20221102.1230/
   36,20221102.1235/
   40,20221102.1240/
   37,20221102.1245/
   31,20221102.1250/
   32,20221102.1255/
   37,20221102.1300/
   35,20221102.1305/
   32,20221102.1310/
   33,20221102.1315/
   36,20221102.1320/
   35,20221102.1325/
   33,20221102.1330/
   33,20221102.1335/
   31,20221102.1340/
   29,20221102.1345/
   32,20221102.1350/
   32,20221102.1355/
   31,20221102.1400/
   29,20221102.1405/
   31,20221102.1410/
   37,20221102.1415/
   35,20221102.1420/
   31,20221102.1425/
   31,20221102.1430/
   37,20221102.1435/
   40,20221102.1440/
   37,20221102.1445/
   34,20221102.1450/
   38,20221102.1455/
   43,20221102.1500/
   42,20221102.1505/
   40,20221102.1510/
   43,20221102.1515/
   46,20221102.1520/
   43,20221102.1525/
   43,20221102.1530/
   40,20221102.1535/
   42,20221102.1540/
   44,20221102.1545/
   50,20221102.1550/
   50,20221102.1555/
   45,20221102.1600/
   46,20221102.1605/
   50,20221102.1610/
   48,20221102.1615/
   42,20221102.1620/
   44,20221102.1625/
   50,20221102.1630/
   49,20221102.1635/
   46,20221102.1640/
   48,20221102.1645/
   51,20221102.1650/
   51,20221102.1655/
   48,20221102.1700/
   48,20221102.1705/
   51,20221102.1710/
   51,20221102.1715/
   50,20221102.1720/
   55,20221102.1725/
   60,20221102.1730/
   58,20221102.1735/
   55,20221102.1740/
   60,20221102.1745/
   63,20221102.1750/
   60,20221102.1755/
   56,20221102.1800/
   59,20221102.1805/
   62,20221102.1810/
   60,20221102.1815/
   58,20221102.1820/
   63,20221102.1825/
   67,20221102.1830/
   64,20221102.1835/
   61,20221102.1840/
   64,20221102.1845/
   66,20221102.1850/
   63,20221102.1855/
   61,20221102.1900/
   63,20221102.1905/
   65,20221102.1910/
   65,20221102.1915/
   65,20221102.1920/
   65,20221102.1925/
   65,20221102.1930/
   66,20221102.1935/
   67,20221102.1940/
   64,20221102.1945/
   63,20221102.1950/
   67,20221102.1955/
   69,20221102.2000/
   67,20221102.2005/
   66,20221102.2010/
   70,20221102.2015/
   72,20221102.2020/
   69,20221102.2025/
   68,20221102.2030/
   73,20221102.2035/
   74,20221102.2040/
   70,20221102.2045/
   69,20221102.2050/
   73,20221102.2055/
   74,20221102.2100/
   71,20221102.2105/
   70,20221102.2110/
   74,20221102.2115/
   74,20221102.2120/
   71,20221102.2125/
   72,20221102.2130/
   73,20221102.2135/
   71,20221102.2140/
   73,20221102.2145/
   76,20221102.2150/
   74,20221102.2155/
   72,20221102.2200/
   73,20221102.2205/
   77,20221102.2210/
   75,20221102.2215/
   71,20221102.2220/
   71,20221102.2225/
   75,20221102.2230/
   75,20221102.2235/
   73,20221102.2240/
   73,20221102.2245/
   73,20221102.2250/
   74,20221102.2255/
   75,20221102.2300/
   75,20221102.2305/
   73,20221102.2310/
   72,20221102.2315/
   75,20221102.2320/
   77,20221102.2325/
   75,20221102.2330/
   74,20221102.2335/
   77,20221102.2340/
   79,20221102.2345/
   76,20221102.2350/
   75,20221102.2355/
   78,20221103.0000/
   79,20221103.0005/
   77,20221103.0010/
   78,20221103.0015/
   79,20221103.0020/
   80,20221103.0025/
   77,20221103.0030/
   76,20221103.0035/
   75,20221103.0040/
   74,20221103.0045/
   75,20221103.0050/
   75,20221103.0055/
   74,20221103.0100/
   73,20221103.0105/
   74,20221103.0110/
   76,20221103.0115/
   75,20221103.0120/
   73,20221103.0125/
   74,20221103.0130/
   77,20221103.0135/
   75,20221103.0140/
   74,20221103.0145/
   73,20221103.0150/
   74,20221103.0155/
   75,20221103.0200/
   76,20221103.0205/
   75,20221103.0210/
   76,20221103.0215/
   77,20221103.0220/
   76,20221103.0225/
   76,20221103.0230/
   77,20221103.0235/
   80,20221103.0240/
   81,20221103.0245/
   81,20221103.0250/
   78,20221103.0255/
   76,20221103.0300/
   77,20221103.0305/
   77,20221103.0310/
   75,20221103.0315/
   72,20221103.0320/
   74,20221103.0325/
   76,20221103.0330/
   74,20221103.0335/
   74,20221103.0340/
   76,20221103.0345/
   76,20221103.0350/
   78,20221103.0355/
   78,20221103.0400/
   76,20221103.0405/
   77,20221103.0410/
   80,20221103.0415/
   82,20221103.0420/
   78,20221103.0425/
   77,20221103.0430/
   82,20221103.0435/
   84,20221103.0440/
   83,20221103.0445/
   81,20221103.0450/
   81,20221103.0455/
   81,20221103.0500/
   82,20221103.0505/
   85,20221103.0510/
   86,20221103.0515/
   83,20221103.0520/
   84,20221103.0525/
   85,20221103.0530/
   85,20221103.0535/
   82,20221103.0540/
   81,20221103.0545/
   81,20221103.0550/
   81,20221103.0555/
   83,20221103.0600/
   82,20221103.0605/
   79,20221103.0610/
   80,20221103.0615/
   83,20221103.0620/
   82,20221103.0625/
   76,20221103.0630/
   76,20221103.0635/
   80,20221103.0640/
   81,20221103.0645/
   77,20221103.0650/
   78,20221103.0655/
   77,20221103.0700/
   78,20221103.0705/
   76,20221103.0710/
   76,20221103.0715/
   77,20221103.0720/
   79,20221103.0725/
   80,20221103.0730/
   83,20221103.0735/
   81,20221103.0740/
   78,20221103.0745/
   76,20221103.0750/
   76,20221103.0755/
   77,20221103.0800/
   78,20221103.0805/
   75,20221103.0810/
   76,20221103.0815/
   77,20221103.0820/
   77,20221103.0825/
   77,20221103.0830/
   77,20221103.0835/
   75,20221103.0840/
   75,20221103.0845/
   76,20221103.0850/
   74,20221103.0855/
   69,20221103.0900/
   68,20221103.0905/
   72,20221103.0910/
   76,20221103.0915/
   72,20221103.0920/
   69,20221103.0925/
   72,20221103.0930/
   75,20221103.0935/
   73,20221103.0940/
   69,20221103.0945/
   67,20221103.0950/
   69,20221103.0955/
   72,20221103.1000/
   70,20221103.1005/
   69,20221103.1010/
   70,20221103.1015/
   74,20221103.1020/
   73,20221103.1025/
   68,20221103.1030/
   69,20221103.1035/
   69,20221103.1040/
   67,20221103.1045/
   64,20221103.1050/
   65,20221103.1055/
   65,20221103.1100/
   65,20221103.1105/
   64,20221103.1110/
   64,20221103.1115/
   63,20221103.1120/
   62,20221103.1125/
   61,20221103.1130/
   59,20221103.1135/
   60,20221103.1140/
   60,20221103.1145/
   60,20221103.1150/
   56,20221103.1155/
   58,20221103.1200/
   59,20221103.1205/
   59,20221103.1210/
   58,20221103.1215/
   60,20221103.1220/
   61,20221103.1225/
   61,20221103.1230/
   61,20221103.1235/
   60,20221103.1240/
   58,20221103.1245/
   57,20221103.1250/
   58,20221103.1255/
   60,20221103.1300/
   58,20221103.1305/
   59,20221103.1310/
   61,20221103.1315/
   63,20221103.1320/
   60,20221103.1325/
   58,20221103.1330/
   58,20221103.1335/
   60,20221103.1340/
   58,20221103.1345/
   56,20221103.1350/
   57,20221103.1355/
   57,20221103.1400/
   57,20221103.1405/
   59,20221103.1410/
   60,20221103.1415/
   55,20221103.1420/
   54,20221103.1425/
   60,20221103.1430/
   60,20221103.1435/
   57,20221103.1440/
   54,20221103.1445/
   59,20221103.1450/
   64,20221103.1455/
   61,20221103.1500/
   60,20221103.1505/
   60,20221103.1510/
   62,20221103.1515/
   61,20221103.1520/
   62,20221103.1525/
   63,20221103.1530/
   65,20221103.1535/
   65,20221103.1540/
   67,20221103.1545/
   69,20221103.1550/
   67,20221103.1555/
   67,20221103.1600/
   70,20221103.1605/
   70,20221103.1610/
   68,20221103.1615/
   66,20221103.1620/
   68,20221103.1625/
   73,20221103.1630/
   72,20221103.1635/
   69,20221103.1640/
   70,20221103.1645/
   72,20221103.1650/
   74,20221103.1655/
   73,20221103.1700/
   70,20221103.1705/
   70,20221103.1710/
   74,20221103.1715/
   78,20221103.1720/
   75,20221103.1725/
   73,20221103.1730/
   75,20221103.1735/
   81,20221103.1740/
   79,20221103.1745/
   76,20221103.1750/
   77,20221103.1755/
   80,20221103.1800/
   83,20221103.1805/
   82,20221103.1810/
   85,20221103.1815/
   85,20221103.1820/
   85,20221103.1825/
   89,20221103.1830/
   87,20221103.1835/
   85,20221103.1840/
   86,20221103.1845/
   90,20221103.1850/
   90,20221103.1855/
   86,20221103.1900/
   88,20221103.1905/
   93,20221103.1910/
   93,20221103.1915/
   91,20221103.1920/
   90,20221103.1925/
   94,20221103.1930/
   95,20221103.1935/
   91,20221103.1940/
   90,20221103.1945/
   93,20221103.1950/
   92,20221103.1955/
   91,20221103.2000/
   93,20221103.2005/
   93,20221103.2010/
   89,20221103.2015/
   90,20221103.2020/
   94,20221103.2025/
   93,20221103.2030/
   90,20221103.2035/
   89,20221103.2040/
   92,20221103.2045/
   93,20221103.2050/
   93,20221103.2055/
   91,20221103.2100/
   91,20221103.2105/
   93,20221103.2110/
   92,20221103.2115/
   94,20221103.2120/
   91,20221103.2125/
   91,20221103.2130/
   94,20221103.2135/
   94,20221103.2140/
   93,20221103.2145/
   93,20221103.2150/
   93,20221103.2155/
   94,20221103.2200/
   94,20221103.2205/
   93,20221103.2210/
   94,20221103.2215/
   94,20221103.2220/
   94,20221103.2225/
   93,20221103.2230/
   92,20221103.2235/
   93,20221103.2240/
   93,20221103.2245/
   94,20221103.2250/
   93,20221103.2255/
   90,20221103.2300/
   90,20221103.2305/
   91,20221103.2310/
   91,20221103.2315/
   90,20221103.2320/
   88,20221103.2325/
   89,20221103.2330/
   89,20221103.2335/
   89,20221103.2340/
   85,20221103.2345/
   86,20221103.2350/
   88,20221103.2355/
   89,20221104.0000/
   88,20221104.0005/
   86,20221104.0010/
   87,20221104.0015/
   88,20221104.0020/
   88,20221104.0025/
   88,20221104.0030/
   90,20221104.0035/
   91,20221104.0040/
   88,20221104.0045/
   90,20221104.0050/
   88,20221104.0055/
   88,20221104.0100/
   87,20221104.0105/
   89,20221104.0110/
   86,20221104.0115/
   85,20221104.0120/
   84,20221104.0125/
   88,20221104.0130/
   91,20221104.0135/
   87,20221104.0140/
   86,20221104.0145/
   88,20221104.0150/
   90,20221104.0155/
   89,20221104.0200/
   88,20221104.0205/
   87,20221104.0210/
   91,20221104.0215/
   93,20221104.0220/
   91,20221104.0225/
   86,20221104.0230/
   87,20221104.0235/
   91,20221104.0240/
   90,20221104.0245/
   87,20221104.0250/
   89,20221104.0255/
   89,20221104.0300/
   89,20221104.0305/
   89,20221104.0310/
   89,20221104.0315/
   89,20221104.0320/
   87,20221104.0325/
   90,20221104.0330/
   91,20221104.0335/
   88,20221104.0340/
   85,20221104.0345/
   87,20221104.0350/
   87,20221104.0355/
   88,20221104.0400/
   86,20221104.0405/
   88,20221104.0410/
   91,20221104.0415/
   91,20221104.0420/
   89,20221104.0425/
   90,20221104.0430/
   93,20221104.0435/
   91,20221104.0440/
   91,20221104.0445/
   92,20221104.0450/
   92,20221104.0455/
   92,20221104.0500/
   91,20221104.0505/
   93,20221104.0510/
   95,20221104.0515/
   95,20221104.0520/
   95,20221104.0525/
   91,20221104.0530/
   92,20221104.0535/
   96,20221104.0540/
   96,20221104.0545/
   94,20221104.0550/
   94,20221104.0555/
   96,20221104.0600/
   94,20221104.0605/
   94,20221104.0610/
   95,20221104.0615/
   93,20221104.0620/
   92,20221104.0625/
   94,20221104.0630/
   93,20221104.0635/
   92,20221104.0640/
   93,20221104.0645/
   93,20221104.0650/
   94,20221104.0655/
   94,20221104.0700/
   93,20221104.0705/
   93,20221104.0710/
   94,20221104.0715/
   93,20221104.0720/
   94,20221104.0725/
   92,20221104.0730/
   91,20221104.0735/
   95,20221104.0740/
   97,20221104.0745/
   96,20221104.0750/
   95,20221104.0755/
   95,20221104.0800/
   95,20221104.0805/
   95,20221104.0810/
   94,20221104.0815/
   94,20221104.0820/
   93,20221104.0825/
   90,20221104.0830/
   91,20221104.0835/
   91,20221104.0840/
   91,20221104.0845/
   90,20221104.0850/
   90,20221104.0855/
   91,20221104.0900/
   90,20221104.0905/
   88,20221104.0910/
   88,20221104.0915/
   87,20221104.0920/
   86,20221104.0925/
   87,20221104.0930/
   84,20221104.0935/
   84,20221104.0940/
   84,20221104.0945/
   84,20221104.0950/
   86,20221104.0955/
   88,20221104.1000/
   85,20221104.1005/
   84,20221104.1010/
   85,20221104.1015/
   86,20221104.1020/
   85,20221104.1025/
   81,20221104.1030/
   82,20221104.1035/
   83,20221104.1040/
   84,20221104.1045/
   84,20221104.1050/
   84,20221104.1055/
   82,20221104.1100/
   81,20221104.1105/
   80,20221104.1110/
   83,20221104.1115/
   78,20221104.1120/
   77,20221104.1125/
   79,20221104.1130/
   80,20221104.1135/
   77,20221104.1140/
   77,20221104.1145/
   80,20221104.1150/
   78,20221104.1155/
   73,20221104.1200/
