#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: FBV_Sep_2022_Well1.txt
#Location: Fremantle Fishing Boat Harbour
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2022-08-31 23:50:00 to 2022-09-30 23:45:00
#Station Status: Current
#Lat: -32.065543   Long: 115.748067 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle 1949, which is 2.753m below Benchmark DMH 098
#National Station ID: 
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor: 2 Guided Wire Microwave Radar Gauge in environment tube Ø150mm.Two separate tubes
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
   65,20220901.0600/
   63,20220901.0605/
   60,20220901.0610/
   62,20220901.0615/
   62,20220901.0620/
   58,20220901.0625/
   60,20220901.0630/
   61,20220901.0635/
   60,20220901.0640/
   64,20220901.0645/
   61,20220901.0650/
   58,20220901.0655/
   60,20220901.0700/
   63,20220901.0705/
   63,20220901.0710/
   59,20220901.0715/
   61,20220901.0720/
   64,20220901.0725/
   66,20220901.0730/
   65,20220901.0735/
   65,20220901.0740/
   64,20220901.0745/
   66,20220901.0750/
   64,20220901.0755/
   64,20220901.0800/
   61,20220901.0805/
   62,20220901.0810/
   65,20220901.0815/
   68,20220901.0820/
   67,20220901.0825/
   65,20220901.0830/
   65,20220901.0835/
   67,20220901.0840/
   65,20220901.0845/
   63,20220901.0850/
   63,20220901.0855/
   63,20220901.0900/
   65,20220901.0905/
   64,20220901.0910/
   64,20220901.0915/
   64,20220901.0920/
   63,20220901.0925/
   61,20220901.0930/
   65,20220901.0935/
   65,20220901.0940/
   64,20220901.0945/
   63,20220901.0950/
   65,20220901.0955/
   66,20220901.1000/
   66,20220901.1005/
   66,20220901.1010/
   67,20220901.1015/
   66,20220901.1020/
   66,20220901.1025/
   68,20220901.1030/
   68,20220901.1035/
   66,20220901.1040/
   67,20220901.1045/
   71,20220901.1050/
   72,20220901.1055/
   68,20220901.1100/
   70,20220901.1105/
   74,20220901.1110/
   74,20220901.1115/
   73,20220901.1120/
   72,20220901.1125/
   71,20220901.1130/
   75,20220901.1135/
   74,20220901.1140/
   71,20220901.1145/
   69,20220901.1150/
   69,20220901.1155/
   68,20220901.1200/
   70,20220901.1205/
   68,20220901.1210/
   66,20220901.1215/
   67,20220901.1220/
   67,20220901.1225/
   67,20220901.1230/
   67,20220901.1235/
   66,20220901.1240/
   65,20220901.1245/
   65,20220901.1250/
   67,20220901.1255/
   68,20220901.1300/
   66,20220901.1305/
   70,20220901.1310/
   68,20220901.1315/
   67,20220901.1320/
   69,20220901.1325/
   75,20220901.1330/
   73,20220901.1335/
   67,20220901.1340/
   70,20220901.1345/
   75,20220901.1350/
   73,20220901.1355/
   70,20220901.1400/
   70,20220901.1405/
   69,20220901.1410/
   69,20220901.1415/
   73,20220901.1420/
   74,20220901.1425/
   72,20220901.1430/
   67,20220901.1435/
   68,20220901.1440/
   68,20220901.1445/
   67,20220901.1450/
   61,20220901.1455/
   67,20220901.1500/
   67,20220901.1505/
   63,20220901.1510/
   60,20220901.1515/
   64,20220901.1520/
   65,20220901.1525/
   63,20220901.1530/
   60,20220901.1535/
   54,20220901.1540/
   59,20220901.1545/
   63,20220901.1550/
   62,20220901.1555/
   58,20220901.1600/
   61,20220901.1605/
   63,20220901.1610/
   64,20220901.1615/
   60,20220901.1620/
   62,20220901.1625/
   64,20220901.1630/
   67,20220901.1635/
   63,20220901.1640/
   62,20220901.1645/
   62,20220901.1650/
   64,20220901.1655/
   67,20220901.1700/
   64,20220901.1705/
   64,20220901.1710/
   64,20220901.1715/
   65,20220901.1720/
   68,20220901.1725/
   65,20220901.1730/
   63,20220901.1735/
   59,20220901.1740/
   63,20220901.1745/
   63,20220901.1750/
   62,20220901.1755/
   55,20220901.1800/
   61,20220901.1805/
   63,20220901.1810/
   61,20220901.1815/
   57,20220901.1820/
   58,20220901.1825/
   56,20220901.1830/
   59,20220901.1835/
   65,20220901.1840/
   62,20220901.1845/
   59,20220901.1850/
   64,20220901.1855/
   67,20220901.1900/
   66,20220901.1905/
   66,20220901.1910/
   67,20220901.1915/
   68,20220901.1920/
   72,20220901.1925/
   74,20220901.1930/
   73,20220901.1935/
   67,20220901.1940/
   72,20220901.1945/
   75,20220901.1950/
   74,20220901.1955/
   71,20220901.2000/
   73,20220901.2005/
   75,20220901.2010/
   73,20220901.2015/
   72,20220901.2020/
   73,20220901.2025/
   78,20220901.2030/
   76,20220901.2035/
   81,20220901.2040/
   79,20220901.2045/
   78,20220901.2050/
   76,20220901.2055/
   77,20220901.2100/
   79,20220901.2105/
   77,20220901.2110/
   78,20220901.2115/
   83,20220901.2120/
   85,20220901.2125/
   80,20220901.2130/
   79,20220901.2135/
   83,20220901.2140/
   83,20220901.2145/
   81,20220901.2150/
   79,20220901.2155/
   83,20220901.2200/
   87,20220901.2205/
   83,20220901.2210/
   80,20220901.2215/
   80,20220901.2220/
   86,20220901.2225/
   89,20220901.2230/
   87,20220901.2235/
   82,20220901.2240/
   84,20220901.2245/
   87,20220901.2250/
   85,20220901.2255/
   88,20220901.2300/
   88,20220901.2305/
   88,20220901.2310/
   89,20220901.2315/
   89,20220901.2320/
   83,20220901.2325/
   84,20220901.2330/
   87,20220901.2335/
   87,20220901.2340/
   88,20220901.2345/
   82,20220901.2350/
   88,20220901.2355/
   91,20220902.0000/
   89,20220902.0005/
   87,20220902.0010/
   88,20220902.0015/
   89,20220902.0020/
   89,20220902.0025/
   88,20220902.0030/
   85,20220902.0035/
   88,20220902.0040/
   90,20220902.0045/
   90,20220902.0050/
   90,20220902.0055/
   88,20220902.0100/
   85,20220902.0105/
   87,20220902.0110/
   90,20220902.0115/
   88,20220902.0120/
   88,20220902.0125/
   88,20220902.0130/
   88,20220902.0135/
   89,20220902.0140/
   87,20220902.0145/
   83,20220902.0150/
   84,20220902.0155/
   87,20220902.0200/
   84,20220902.0205/
   84,20220902.0210/
   85,20220902.0215/
   83,20220902.0220/
   81,20220902.0225/
   79,20220902.0230/
   78,20220902.0235/
   82,20220902.0240/
   82,20220902.0245/
   80,20220902.0250/
   81,20220902.0255/
   83,20220902.0300/
   81,20220902.0305/
   81,20220902.0310/
   77,20220902.0315/
   81,20220902.0320/
   84,20220902.0325/
   81,20220902.0330/
   82,20220902.0335/
   81,20220902.0340/
   83,20220902.0345/
   80,20220902.0350/
   80,20220902.0355/
   81,20220902.0400/
   78,20220902.0405/
   74,20220902.0410/
   74,20220902.0415/
   75,20220902.0420/
   76,20220902.0425/
   74,20220902.0430/
   70,20220902.0435/
   72,20220902.0440/
   74,20220902.0445/
   74,20220902.0450/
   69,20220902.0455/
   67,20220902.0500/
   67,20220902.0505/
   68,20220902.0510/
   66,20220902.0515/
   64,20220902.0520/
   64,20220902.0525/
   66,20220902.0530/
   65,20220902.0535/
   63,20220902.0540/
   66,20220902.0545/
   66,20220902.0550/
   64,20220902.0555/
   62,20220902.0600/
   64,20220902.0605/
   67,20220902.0610/
   65,20220902.0615/
   65,20220902.0620/
   65,20220902.0625/
   70,20220902.0630/
   69,20220902.0635/
   66,20220902.0640/
   65,20220902.0645/
   65,20220902.0650/
   65,20220902.0655/
   67,20220902.0700/
   68,20220902.0705/
   63,20220902.0710/
   65,20220902.0715/
   67,20220902.0720/
   67,20220902.0725/
   65,20220902.0730/
   64,20220902.0735/
   63,20220902.0740/
   64,20220902.0745/
   63,20220902.0750/
   59,20220902.0755/
   62,20220902.0800/
   65,20220902.0805/
   66,20220902.0810/
   63,20220902.0815/
   57,20220902.0820/
   59,20220902.0825/
   64,20220902.0830/
   61,20220902.0835/
   56,20220902.0840/
   61,20220902.0845/
   64,20220902.0850/
   65,20220902.0855/
   60,20220902.0900/
   61,20220902.0905/
   64,20220902.0910/
   64,20220902.0915/
   60,20220902.0920/
   59,20220902.0925/
   65,20220902.0930/
   67,20220902.0935/
   64,20220902.0940/
   61,20220902.0945/
   61,20220902.0950/
   64,20220902.0955/
   63,20220902.1000/
   61,20220902.1005/
   59,20220902.1010/
   61,20220902.1015/
   63,20220902.1020/
   61,20220902.1025/
   60,20220902.1030/
   63,20220902.1035/
   63,20220902.1040/
   61,20220902.1045/
   61,20220902.1050/
   63,20220902.1055/
   62,20220902.1100/
   60,20220902.1105/
   60,20220902.1110/
   64,20220902.1115/
   64,20220902.1120/
   63,20220902.1125/
   64,20220902.1130/
   67,20220902.1135/
   66,20220902.1140/
   66,20220902.1145/
   62,20220902.1150/
   62,20220902.1155/
   63,20220902.1200/
   66,20220902.1205/
   63,20220902.1210/
   62,20220902.1215/
   63,20220902.1220/
   67,20220902.1225/
   70,20220902.1230/
   64,20220902.1235/
   61,20220902.1240/
   65,20220902.1245/
   67,20220902.1250/
   65,20220902.1255/
   63,20220902.1300/
   63,20220902.1305/
   66,20220902.1310/
   69,20220902.1315/
   66,20220902.1320/
   61,20220902.1325/
   62,20220902.1330/
   66,20220902.1335/
   65,20220902.1340/
   63,20220902.1345/
   63,20220902.1350/
   66,20220902.1355/
   69,20220902.1400/
   71,20220902.1405/
   69,20220902.1410/
   69,20220902.1415/
   71,20220902.1420/
   68,20220902.1425/
   68,20220902.1430/
   67,20220902.1435/
   66,20220902.1440/
   65,20220902.1445/
   69,20220902.1450/
   67,20220902.1455/
   66,20220902.1500/
   66,20220902.1505/
   66,20220902.1510/
   67,20220902.1515/
   66,20220902.1520/
   63,20220902.1525/
   64,20220902.1530/
   66,20220902.1535/
   63,20220902.1540/
   64,20220902.1545/
   65,20220902.1550/
   64,20220902.1555/
   65,20220902.1600/
   68,20220902.1605/
   66,20220902.1610/
   65,20220902.1615/
   66,20220902.1620/
   67,20220902.1625/
   65,20220902.1630/
   65,20220902.1635/
   67,20220902.1640/
   71,20220902.1645/
   68,20220902.1650/
   65,20220902.1655/
   69,20220902.1700/
   72,20220902.1705/
   68,20220902.1710/
   67,20220902.1715/
   68,20220902.1720/
   69,20220902.1725/
   71,20220902.1730/
   69,20220902.1735/
   68,20220902.1740/
   71,20220902.1745/
   72,20220902.1750/
   73,20220902.1755/
   73,20220902.1800/
   72,20220902.1805/
   72,20220902.1810/
   71,20220902.1815/
   70,20220902.1820/
   69,20220902.1825/
   71,20220902.1830/
   76,20220902.1835/
   76,20220902.1840/
   70,20220902.1845/
   71,20220902.1850/
   73,20220902.1855/
   76,20220902.1900/
   78,20220902.1905/
   74,20220902.1910/
   73,20220902.1915/
   76,20220902.1920/
   79,20220902.1925/
   78,20220902.1930/
   75,20220902.1935/
   77,20220902.1940/
   83,20220902.1945/
   82,20220902.1950/
   80,20220902.1955/
   84,20220902.2000/
   84,20220902.2005/
   83,20220902.2010/
   86,20220902.2015/
   89,20220902.2020/
   90,20220902.2025/
   90,20220902.2030/
   90,20220902.2035/
   91,20220902.2040/
   90,20220902.2045/
   90,20220902.2050/
   93,20220902.2055/
   94,20220902.2100/
   94,20220902.2105/
   94,20220902.2110/
   94,20220902.2115/
   96,20220902.2120/
   96,20220902.2125/
   95,20220902.2130/
   97,20220902.2135/
   97,20220902.2140/
   95,20220902.2145/
   96,20220902.2150/
   97,20220902.2155/
   96,20220902.2200/
   98,20220902.2205/
   97,20220902.2210/
   97,20220902.2215/
   96,20220902.2220/
   97,20220902.2225/
   97,20220902.2230/
   97,20220902.2235/
   96,20220902.2240/
   96,20220902.2245/
   97,20220902.2250/
  100,20220902.2255/
  101,20220902.2300/
  100,20220902.2305/
  101,20220902.2310/
  101,20220902.2315/
  102,20220902.2320/
  102,20220902.2325/
  104,20220902.2330/
  105,20220902.2335/
  104,20220902.2340/
  106,20220902.2345/
  107,20220902.2350/
  106,20220902.2355/
  105,20220903.0000/
  105,20220903.0005/
  107,20220903.0010/
  106,20220903.0015/
  105,20220903.0020/
  107,20220903.0025/
  107,20220903.0030/
  108,20220903.0035/
  109,20220903.0040/
  106,20220903.0045/
   99,20220903.0050/
  101,20220903.0055/
  105,20220903.0100/
  104,20220903.0105/
  100,20220903.0110/
   98,20220903.0115/
  104,20220903.0120/
  108,20220903.0125/
  104,20220903.0130/
  100,20220903.0135/
  103,20220903.0140/
  105,20220903.0145/
  103,20220903.0150/
  100,20220903.0155/
  104,20220903.0200/
  108,20220903.0205/
  108,20220903.0210/
  109,20220903.0215/
  112,20220903.0220/
  111,20220903.0225/
  108,20220903.0230/
  109,20220903.0235/
  109,20220903.0240/
  106,20220903.0245/
  106,20220903.0250/
  109,20220903.0255/
  107,20220903.0300/
  104,20220903.0305/
  105,20220903.0310/
  105,20220903.0315/
  102,20220903.0320/
  101,20220903.0325/
  103,20220903.0330/
  100,20220903.0335/
   96,20220903.0340/
   96,20220903.0345/
   99,20220903.0350/
  101,20220903.0355/
   96,20220903.0400/
   96,20220903.0405/
   99,20220903.0410/
   99,20220903.0415/
   97,20220903.0420/
   97,20220903.0425/
   96,20220903.0430/
   97,20220903.0435/
   95,20220903.0440/
   94,20220903.0445/
   96,20220903.0450/
   97,20220903.0455/
   95,20220903.0500/
   91,20220903.0505/
   93,20220903.0510/
   95,20220903.0515/
   93,20220903.0520/
   90,20220903.0525/
   91,20220903.0530/
   91,20220903.0535/
   90,20220903.0540/
   88,20220903.0545/
   90,20220903.0550/
   87,20220903.0555/
   87,20220903.0600/
   89,20220903.0605/
   89,20220903.0610/
   88,20220903.0615/
   91,20220903.0620/
   93,20220903.0625/
   90,20220903.0630/
   86,20220903.0635/
   86,20220903.0640/
   87,20220903.0645/
   88,20220903.0650/
   82,20220903.0655/
   76,20220903.0700/
   79,20220903.0705/
   85,20220903.0710/
   84,20220903.0715/
   81,20220903.0720/
   80,20220903.0725/
   80,20220903.0730/
   80,20220903.0735/
   77,20220903.0740/
   78,20220903.0745/
   80,20220903.0750/
   79,20220903.0755/
   83,20220903.0800/
   86,20220903.0805/
   81,20220903.0810/
   77,20220903.0815/
   81,20220903.0820/
   82,20220903.0825/
   77,20220903.0830/
   75,20220903.0835/
   77,20220903.0840/
   77,20220903.0845/
   75,20220903.0850/
   72,20220903.0855/
   73,20220903.0900/
   75,20220903.0905/
   76,20220903.0910/
   75,20220903.0915/
   75,20220903.0920/
   74,20220903.0925/
   72,20220903.0930/
   67,20220903.0935/
   69,20220903.0940/
   71,20220903.0945/
   69,20220903.0950/
   67,20220903.0955/
   67,20220903.1000/
   70,20220903.1005/
   74,20220903.1010/
   71,20220903.1015/
   66,20220903.1020/
   68,20220903.1025/
   71,20220903.1030/
   71,20220903.1035/
   70,20220903.1040/
   68,20220903.1045/
   67,20220903.1050/
   69,20220903.1055/
   70,20220903.1100/
   71,20220903.1105/
   69,20220903.1110/
   67,20220903.1115/
   71,20220903.1120/
   74,20220903.1125/
   68,20220903.1130/
   65,20220903.1135/
   66,20220903.1140/
   68,20220903.1145/
   69,20220903.1150/
   67,20220903.1155/
   68,20220903.1200/
   69,20220903.1205/
   68,20220903.1210/
   66,20220903.1215/
   67,20220903.1220/
   66,20220903.1225/
   65,20220903.1230/
   66,20220903.1235/
   66,20220903.1240/
   65,20220903.1245/
   65,20220903.1250/
   66,20220903.1255/
   67,20220903.1300/
   68,20220903.1305/
   67,20220903.1310/
   68,20220903.1315/
   69,20220903.1320/
   71,20220903.1325/
   70,20220903.1330/
   69,20220903.1335/
   70,20220903.1340/
   73,20220903.1345/
   72,20220903.1350/
   70,20220903.1355/
   71,20220903.1400/
   71,20220903.1405/
   72,20220903.1410/
   72,20220903.1415/
   73,20220903.1420/
   73,20220903.1425/
   71,20220903.1430/
   70,20220903.1435/
   73,20220903.1440/
   72,20220903.1445/
   69,20220903.1450/
   69,20220903.1455/
   72,20220903.1500/
   72,20220903.1505/
   72,20220903.1510/
   71,20220903.1515/
   72,20220903.1520/
   72,20220903.1525/
   75,20220903.1530/
   78,20220903.1535/
   73,20220903.1540/
   69,20220903.1545/
   70,20220903.1550/
   75,20220903.1555/
   74,20220903.1600/
   70,20220903.1605/
   73,20220903.1610/
   79,20220903.1615/
   77,20220903.1620/
   72,20220903.1625/
   71,20220903.1630/
   74,20220903.1635/
   76,20220903.1640/
   72,20220903.1645/
   71,20220903.1650/
   75,20220903.1655/
   79,20220903.1700/
   78,20220903.1705/
   77,20220903.1710/
   78,20220903.1715/
   79,20220903.1720/
   83,20220903.1725/
   85,20220903.1730/
   82,20220903.1735/
   78,20220903.1740/
   80,20220903.1745/
   86,20220903.1750/
   82,20220903.1755/
   76,20220903.1800/
   79,20220903.1805/
   87,20220903.1810/
   87,20220903.1815/
   80,20220903.1820/
   79,20220903.1825/
   85,20220903.1830/
   87,20220903.1835/
   81,20220903.1840/
   81,20220903.1845/
   84,20220903.1850/
   87,20220903.1855/
   85,20220903.1900/
   85,20220903.1905/
   90,20220903.1910/
   93,20220903.1915/
   91,20220903.1920/
   93,20220903.1925/
   93,20220903.1930/
   90,20220903.1935/
   91,20220903.1940/
   95,20220903.1945/
   93,20220903.1950/
   91,20220903.1955/
   93,20220903.2000/
  100,20220903.2005/
  102,20220903.2010/
   97,20220903.2015/
   97,20220903.2020/
  102,20220903.2025/
  102,20220903.2030/
  100,20220903.2035/
   99,20220903.2040/
  100,20220903.2045/
  103,20220903.2050/
  105,20220903.2055/
  104,20220903.2100/
  103,20220903.2105/
  106,20220903.2110/
  110,20220903.2115/
  109,20220903.2120/
  103,20220903.2125/
  103,20220903.2130/
  107,20220903.2135/
  108,20220903.2140/
  108,20220903.2145/
  105,20220903.2150/
  108,20220903.2155/
  109,20220903.2200/
  107,20220903.2205/
  106,20220903.2210/
  108,20220903.2215/
  110,20220903.2220/
  111,20220903.2225/
  110,20220903.2230/
  108,20220903.2235/
  111,20220903.2240/
  115,20220903.2245/
  115,20220903.2250/
  112,20220903.2255/
  114,20220903.2300/
  116,20220903.2305/
  116,20220903.2310/
  115,20220903.2315/
  115,20220903.2320/
  115,20220903.2325/
  117,20220903.2330/
  116,20220903.2335/
  116,20220903.2340/
  118,20220903.2345/
  118,20220903.2350/
  119,20220903.2355/
  121,20220904.0000/
  121,20220904.0005/
  121,20220904.0010/
  122,20220904.0015/
  124,20220904.0020/
  126,20220904.0025/
  122,20220904.0030/
  120,20220904.0035/
  123,20220904.0040/
  120,20220904.0045/
  119,20220904.0050/
  121,20220904.0055/
  122,20220904.0100/
  122,20220904.0105/
  123,20220904.0110/
  124,20220904.0115/
  120,20220904.0120/
  117,20220904.0125/
  121,20220904.0130/
  121,20220904.0135/
  117,20220904.0140/
  120,20220904.0145/
  124,20220904.0150/
  123,20220904.0155/
  120,20220904.0200/
  122,20220904.0205/
  123,20220904.0210/
  123,20220904.0215/
  123,20220904.0220/
  124,20220904.0225/
  123,20220904.0230/
  124,20220904.0235/
  127,20220904.0240/
  128,20220904.0245/
  127,20220904.0250/
  125,20220904.0255/
  125,20220904.0300/
  126,20220904.0305/
  127,20220904.0310/
  125,20220904.0315/
  122,20220904.0320/
  125,20220904.0325/
  127,20220904.0330/
  125,20220904.0335/
  123,20220904.0340/
  123,20220904.0345/
  124,20220904.0350/
  123,20220904.0355/
  121,20220904.0400/
  121,20220904.0405/
  122,20220904.0410/
  123,20220904.0415/
  122,20220904.0420/
  120,20220904.0425/
  121,20220904.0430/
  122,20220904.0435/
  119,20220904.0440/
  117,20220904.0445/
  117,20220904.0450/
  118,20220904.0455/
  118,20220904.0500/
  119,20220904.0505/
  119,20220904.0510/
  118,20220904.0515/
  117,20220904.0520/
  116,20220904.0525/
  114,20220904.0530/
  113,20220904.0535/
  114,20220904.0540/
  114,20220904.0545/
  111,20220904.0550/
  108,20220904.0555/
  109,20220904.0600/
  113,20220904.0605/
  113,20220904.0610/
  111,20220904.0615/
  111,20220904.0620/
  113,20220904.0625/
  113,20220904.0630/
  113,20220904.0635/
  113,20220904.0640/
  114,20220904.0645/
  114,20220904.0650/
  114,20220904.0655/
  110,20220904.0700/
  109,20220904.0705/
  112,20220904.0710/
  112,20220904.0715/
  108,20220904.0720/
  105,20220904.0725/
  109,20220904.0730/
  111,20220904.0735/
  106,20220904.0740/
  103,20220904.0745/
  107,20220904.0750/
  106,20220904.0755/
  101,20220904.0800/
   98,20220904.0805/
   99,20220904.0810/
  100,20220904.0815/
   98,20220904.0820/
   96,20220904.0825/
   97,20220904.0830/
  100,20220904.0835/
  100,20220904.0840/
   97,20220904.0845/
   96,20220904.0850/
   97,20220904.0855/
   98,20220904.0900/
  100,20220904.0905/
   98,20220904.0910/
   95,20220904.0915/
   95,20220904.0920/
   97,20220904.0925/
   97,20220904.0930/
   94,20220904.0935/
   93,20220904.0940/
   97,20220904.0945/
   98,20220904.0950/
   93,20220904.0955/
   92,20220904.1000/
   94,20220904.1005/
   93,20220904.1010/
   91,20220904.1015/
   89,20220904.1020/
   86,20220904.1025/
   84,20220904.1030/
   87,20220904.1035/
   89,20220904.1040/
   86,20220904.1045/
   83,20220904.1050/
   85,20220904.1055/
   86,20220904.1100/
   82,20220904.1105/
   79,20220904.1110/
   79,20220904.1115/
   81,20220904.1120/
   82,20220904.1125/
   82,20220904.1130/
   78,20220904.1135/
   79,20220904.1140/
   82,20220904.1145/
   83,20220904.1150/
   81,20220904.1155/
   80,20220904.1200/
   81,20220904.1205/
   83,20220904.1210/
   81,20220904.1215/
   78,20220904.1220/
   81,20220904.1225/
   82,20220904.1230/
   81,20220904.1235/
   77,20220904.1240/
   77,20220904.1245/
   80,20220904.1250/
   82,20220904.1255/
   76,20220904.1300/
   71,20220904.1305/
   73,20220904.1310/
   75,20220904.1315/
   74,20220904.1320/
   73,20220904.1325/
   71,20220904.1330/
   71,20220904.1335/
   74,20220904.1340/
   75,20220904.1345/
   70,20220904.1350/
   70,20220904.1355/
   73,20220904.1400/
   74,20220904.1405/
   74,20220904.1410/
   75,20220904.1415/
   77,20220904.1420/
   78,20220904.1425/
   77,20220904.1430/
   75,20220904.1435/
   76,20220904.1440/
   78,20220904.1445/
   81,20220904.1450/
   81,20220904.1455/
   79,20220904.1500/
   78,20220904.1505/
   79,20220904.1510/
   80,20220904.1515/
   79,20220904.1520/
   79,20220904.1525/
   77,20220904.1530/
   77,20220904.1535/
   79,20220904.1540/
   78,20220904.1545/
   74,20220904.1550/
   75,20220904.1555/
   78,20220904.1600/
   76,20220904.1605/
   75,20220904.1610/
   77,20220904.1615/
   79,20220904.1620/
   78,20220904.1625/
   78,20220904.1630/
   78,20220904.1635/
   79,20220904.1640/
   80,20220904.1645/
   82,20220904.1650/
   83,20220904.1655/
   81,20220904.1700/
   80,20220904.1705/
   83,20220904.1710/
   86,20220904.1715/
   84,20220904.1720/
   82,20220904.1725/
   84,20220904.1730/
   87,20220904.1735/
   88,20220904.1740/
   87,20220904.1745/
   87,20220904.1750/
   88,20220904.1755/
   89,20220904.1800/
   92,20220904.1805/
   92,20220904.1810/
   91,20220904.1815/
   92,20220904.1820/
   94,20220904.1825/
   92,20220904.1830/
   90,20220904.1835/
   91,20220904.1840/
   92,20220904.1845/
   93,20220904.1850/
   91,20220904.1855/
   91,20220904.1900/
   94,20220904.1905/
   93,20220904.1910/
   90,20220904.1915/
   91,20220904.1920/
   92,20220904.1925/
   95,20220904.1930/
   97,20220904.1935/
   95,20220904.1940/
   95,20220904.1945/
   98,20220904.1950/
   98,20220904.1955/
   97,20220904.2000/
   98,20220904.2005/
  102,20220904.2010/
  103,20220904.2015/
  101,20220904.2020/
  102,20220904.2025/
  108,20220904.2030/
  108,20220904.2035/
  106,20220904.2040/
  108,20220904.2045/
  113,20220904.2050/
  113,20220904.2055/
  110,20220904.2100/
  109,20220904.2105/
  111,20220904.2110/
  111,20220904.2115/
  110,20220904.2120/
  112,20220904.2125/
  113,20220904.2130/
  112,20220904.2135/
  111,20220904.2140/
  110,20220904.2145/
  109,20220904.2150/
  110,20220904.2155/
  113,20220904.2200/
  112,20220904.2205/
  109,20220904.2210/
  109,20220904.2215/
  112,20220904.2220/
  112,20220904.2225/
  111,20220904.2230/
  111,20220904.2235/
  112,20220904.2240/
  115,20220904.2245/
  117,20220904.2250/
  116,20220904.2255/
  116,20220904.2300/
  120,20220904.2305/
  121,20220904.2310/
  115,20220904.2315/
  115,20220904.2320/
  123,20220904.2325/
  123,20220904.2330/
  118,20220904.2335/
  119,20220904.2340/
  124,20220904.2345/
  123,20220904.2350/
  122,20220904.2355/
  123,20220905.0000/
  124,20220905.0005/
  121,20220905.0010/
  122,20220905.0015/
  124,20220905.0020/
  122,20220905.0025/
  122,20220905.0030/
  125,20220905.0035/
  125,20220905.0040/
  122,20220905.0045/
  124,20220905.0050/
  124,20220905.0055/
  124,20220905.0100/
  124,20220905.0105/
  121,20220905.0110/
  121,20220905.0115/
  122,20220905.0120/
  124,20220905.0125/
  123,20220905.0130/
  122,20220905.0135/
  125,20220905.0140/
  125,20220905.0145/
  123,20220905.0150/
  122,20220905.0155/
  122,20220905.0200/
  124,20220905.0205/
  123,20220905.0210/
  124,20220905.0215/
  124,20220905.0220/
  125,20220905.0225/
  127,20220905.0230/
  126,20220905.0235/
  125,20220905.0240/
  124,20220905.0245/
  125,20220905.0250/
