#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: FBV_Aug_2022_Well1.txt
#Location: Fremantle Fishing Boat Harbour
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2022-07-31 23:50:00 to 2022-08-31 23:45:00
#Station Status: Current
#Lat: -32.065543   Long: 115.748067 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle 1949, which is 2.753m below Benchmark DMH 098
#National Station ID: 
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor: 2 Guided Wire Microwave Radar Gauge in environment tube Ø150mm.Two separate tubes
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
  123,20220803.0520/
  119,20220803.0525/
  130,20220803.0530/
  118,20220803.0535/
  125,20220803.0540/
  128,20220803.0545/
  129,20220803.0550/
  129,20220803.0555/
  125,20220803.0600/
  130,20220803.0605/
  135,20220803.0610/
  119,20220803.0615/
  131,20220803.0620/
  135,20220803.0625/
  127,20220803.0630/
  126,20220803.0635/
  128,20220803.0640/
  127,20220803.0645/
  125,20220803.0650/
  132,20220803.0655/
  126,20220803.0700/
  122,20220803.0705/
  133,20220803.0710/
  141,20220803.0715/
  119,20220803.0720/
  124,20220803.0725/
  129,20220803.0730/
  140,20220803.0735/
  131,20220803.0740/
  130,20220803.0745/
  132,20220803.0750/
  127,20220803.0755/
  134,20220803.0800/
  136,20220803.0805/
  137,20220803.0810/
  133,20220803.0815/
  142,20220803.0820/
  151,20220803.0825/
  141,20220803.0830/
  131,20220803.0835/
  139,20220803.0840/
  147,20220803.0845/
  143,20220803.0850/
  138,20220803.0855/
  140,20220803.0900/
  148,20220803.0905/
  136,20220803.0910/
  136,20220803.0915/
  146,20220803.0920/
  151,20220803.0925/
  136,20220803.0930/
  131,20220803.0935/
  136,20220803.0940/
  141,20220803.0945/
  143,20220803.0950/
  141,20220803.0955/
  137,20220803.1000/
  144,20220803.1005/
  143,20220803.1010/
  141,20220803.1015/
  137,20220803.1020/
  141,20220803.1025/
  146,20220803.1030/
  145,20220803.1035/
  132,20220803.1040/
  137,20220803.1045/
  148,20220803.1050/
  150,20220803.1055/
  152,20220803.1100/
  148,20220803.1105/
  144,20220803.1110/
  144,20220803.1115/
  150,20220803.1120/
  153,20220803.1125/
  136,20220803.1130/
  142,20220803.1135/
  143,20220803.1140/
  144,20220803.1145/
  141,20220803.1150/
  142,20220803.1155/
  136,20220803.1200/
  134,20220803.1205/
  128,20220803.1210/
  130,20220803.1215/
  135,20220803.1220/
  139,20220803.1225/
  129,20220803.1230/
  129,20220803.1235/
  139,20220803.1240/
  147,20220803.1245/
  137,20220803.1250/
  132,20220803.1255/
  140,20220803.1300/
  142,20220803.1305/
  133,20220803.1310/
  130,20220803.1315/
  146,20220803.1320/
  131,20220803.1325/
  129,20220803.1330/
  141,20220803.1335/
  143,20220803.1340/
  140,20220803.1345/
  127,20220803.1350/
  129,20220803.1355/
  139,20220803.1400/
  143,20220803.1405/
  128,20220803.1410/
  125,20220803.1415/
  135,20220803.1420/
  130,20220803.1425/
  126,20220803.1430/
  130,20220803.1435/
  122,20220803.1440/
  116,20220803.1445/
  119,20220803.1450/
  133,20220803.1455/
  138,20220803.1500/
  124,20220803.1505/
  127,20220803.1510/
  121,20220803.1515/
  121,20220803.1520/
  120,20220803.1525/
  120,20220803.1530/
  119,20220803.1535/
  114,20220803.1540/
  125,20220803.1545/
  119,20220803.1550/
  111,20220803.1555/
  113,20220803.1600/
  117,20220803.1605/
  117,20220803.1610/
  121,20220803.1615/
  112,20220803.1620/
  106,20220803.1625/
  109,20220803.1630/
  118,20220803.1635/
  119,20220803.1640/
  113,20220803.1645/
  114,20220803.1650/
  119,20220803.1655/
  117,20220803.1700/
  116,20220803.1705/
  107,20220803.1710/
  102,20220803.1715/
  116,20220803.1720/
  113,20220803.1725/
  112,20220803.1730/
  113,20220803.1735/
  107,20220803.1740/
  108,20220803.1745/
  110,20220803.1750/
  107,20220803.1755/
  108,20220803.1800/
  101,20220803.1805/
   96,20220803.1810/
   98,20220803.1815/
  109,20220803.1820/
  100,20220803.1825/
   90,20220803.1830/
   91,20220803.1835/
  101,20220803.1840/
  103,20220803.1845/
  103,20220803.1850/
  103,20220803.1855/
   96,20220803.1900/
   87,20220803.1905/
   99,20220803.1910/
  108,20220803.1915/
   99,20220803.1920/
   93,20220803.1925/
  101,20220803.1930/
  111,20220803.1935/
   98,20220803.1940/
  101,20220803.1945/
  105,20220803.1950/
  103,20220803.1955/
  106,20220803.2000/
  103,20220803.2005/
   96,20220803.2010/
   99,20220803.2015/
  100,20220803.2020/
   98,20220803.2025/
   96,20220803.2030/
  103,20220803.2035/
   97,20220803.2040/
  103,20220803.2045/
  103,20220803.2050/
   96,20220803.2055/
  103,20220803.2100/
  101,20220803.2105/
   91,20220803.2110/
   92,20220803.2115/
   97,20220803.2120/
  104,20220803.2125/
  107,20220803.2130/
   96,20220803.2135/
  101,20220803.2140/
  113,20220803.2145/
   99,20220803.2150/
   99,20220803.2155/
   99,20220803.2200/
  105,20220803.2205/
   99,20220803.2210/
  105,20220803.2215/
  102,20220803.2220/
  106,20220803.2225/
  112,20220803.2230/
  107,20220803.2235/
  101,20220803.2240/
   97,20220803.2245/
  111,20220803.2250/
  107,20220803.2255/
  101,20220803.2300/
  104,20220803.2305/
  116,20220803.2310/
  108,20220803.2315/
   99,20220803.2320/
  111,20220803.2325/
  106,20220803.2330/
  104,20220803.2335/
  100,20220803.2340/
   96,20220803.2345/
  115,20220803.2350/
  114,20220803.2355/
  103,20220804.0000/
  100,20220804.0005/
  107,20220804.0010/
  117,20220804.0015/
  116,20220804.0020/
  108,20220804.0025/
  105,20220804.0030/
  103,20220804.0035/
  119,20220804.0040/
  115,20220804.0045/
  103,20220804.0050/
   99,20220804.0055/
  107,20220804.0100/
  117,20220804.0105/
  109,20220804.0110/
   98,20220804.0115/
  101,20220804.0120/
  111,20220804.0125/
  115,20220804.0130/
  109,20220804.0135/
  108,20220804.0140/
  104,20220804.0145/
  108,20220804.0150/
  120,20220804.0155/
  114,20220804.0200/
  104,20220804.0205/
  107,20220804.0210/
  118,20220804.0215/
  117,20220804.0220/
  115,20220804.0225/
  117,20220804.0230/
  108,20220804.0235/
  105,20220804.0240/
  108,20220804.0245/
  114,20220804.0250/
  112,20220804.0255/
  106,20220804.0300/
  114,20220804.0305/
  113,20220804.0310/
  102,20220804.0315/
  101,20220804.0320/
  104,20220804.0325/
   98,20220804.0330/
  103,20220804.0335/
  107,20220804.0340/
   97,20220804.0345/
  100,20220804.0350/
  103,20220804.0355/
  101,20220804.0400/
   98,20220804.0405/
   98,20220804.0410/
  105,20220804.0415/
  102,20220804.0420/
  105,20220804.0425/
  103,20220804.0430/
  106,20220804.0435/
  106,20220804.0440/
  106,20220804.0445/
  114,20220804.0450/
  108,20220804.0455/
  105,20220804.0500/
  100,20220804.0505/
  106,20220804.0510/
   99,20220804.0515/
  102,20220804.0520/
  110,20220804.0525/
  102,20220804.0530/
   99,20220804.0535/
  105,20220804.0540/
  107,20220804.0545/
  109,20220804.0550/
  100,20220804.0555/
   96,20220804.0600/
   99,20220804.0605/
   95,20220804.0610/
  101,20220804.0615/
  102,20220804.0620/
   97,20220804.0625/
   92,20220804.0630/
   94,20220804.0635/
   92,20220804.0640/
   89,20220804.0645/
  100,20220804.0650/
   96,20220804.0655/
   91,20220804.0700/
   96,20220804.0705/
   91,20220804.0710/
   91,20220804.0715/
   94,20220804.0720/
   96,20220804.0725/
   98,20220804.0730/
   90,20220804.0735/
   97,20220804.0740/
  104,20220804.0745/
   96,20220804.0750/
   90,20220804.0755/
   99,20220804.0800/
  101,20220804.0805/
   96,20220804.0810/
   97,20220804.0815/
  100,20220804.0820/
  103,20220804.0825/
   94,20220804.0830/
   90,20220804.0835/
   93,20220804.0840/
   99,20220804.0845/
   93,20220804.0850/
   96,20220804.0855/
   93,20220804.0900/
   95,20220804.0905/
   91,20220804.0910/
   92,20220804.0915/
   89,20220804.0920/
   89,20220804.0925/
   92,20220804.0930/
   88,20220804.0935/
   97,20220804.0940/
   92,20220804.0945/
   91,20220804.0950/
   95,20220804.0955/
   98,20220804.1000/
  101,20220804.1005/
   98,20220804.1010/
   96,20220804.1015/
   99,20220804.1020/
   96,20220804.1025/
   96,20220804.1030/
  100,20220804.1035/
   98,20220804.1040/
   95,20220804.1045/
   95,20220804.1050/
   94,20220804.1055/
   99,20220804.1100/
   96,20220804.1105/
   92,20220804.1110/
   95,20220804.1115/
   92,20220804.1120/
   87,20220804.1125/
   90,20220804.1130/
   92,20220804.1135/
   87,20220804.1140/
   89,20220804.1145/
   88,20220804.1150/
   91,20220804.1155/
   88,20220804.1200/
   88,20220804.1205/
   90,20220804.1210/
   85,20220804.1215/
   81,20220804.1220/
   88,20220804.1225/
   90,20220804.1230/
   88,20220804.1235/
   86,20220804.1240/
   88,20220804.1245/
   94,20220804.1250/
   90,20220804.1255/
   88,20220804.1300/
   91,20220804.1305/
   91,20220804.1310/
   85,20220804.1315/
   89,20220804.1320/
   89,20220804.1325/
   82,20220804.1330/
   86,20220804.1335/
   90,20220804.1340/
   90,20220804.1345/
   87,20220804.1350/
   85,20220804.1355/
   89,20220804.1400/
   91,20220804.1405/
   88,20220804.1410/
   88,20220804.1415/
   90,20220804.1420/
   84,20220804.1425/
   89,20220804.1430/
   91,20220804.1435/
   84,20220804.1440/
   84,20220804.1445/
   87,20220804.1450/
   88,20220804.1455/
   85,20220804.1500/
   79,20220804.1505/
   79,20220804.1510/
   85,20220804.1515/
   83,20220804.1520/
   78,20220804.1525/
   80,20220804.1530/
   83,20220804.1535/
   81,20220804.1540/
   78,20220804.1545/
   79,20220804.1550/
   80,20220804.1555/
   79,20220804.1600/
   81,20220804.1605/
   81,20220804.1610/
   83,20220804.1615/
   78,20220804.1620/
   79,20220804.1625/
   80,20220804.1630/
   80,20220804.1635/
   79,20220804.1640/
   77,20220804.1645/
   76,20220804.1650/
   80,20220804.1655/
   76,20220804.1700/
   77,20220804.1705/
   75,20220804.1710/
   79,20220804.1715/
   82,20220804.1720/
   80,20220804.1725/
   72,20220804.1730/
   73,20220804.1735/
   74,20220804.1740/
   71,20220804.1745/
   69,20220804.1750/
   73,20220804.1755/
   72,20220804.1800/
   69,20220804.1805/
   68,20220804.1810/
   71,20220804.1815/
   69,20220804.1820/
   68,20220804.1825/
   66,20220804.1830/
   69,20220804.1835/
   68,20220804.1840/
   73,20220804.1845/
   74,20220804.1850/
   71,20220804.1855/
   67,20220804.1900/
   74,20220804.1905/
   76,20220804.1910/
   75,20220804.1915/
   72,20220804.1920/
   72,20220804.1925/
   78,20220804.1930/
   83,20220804.1935/
   78,20220804.1940/
   72,20220804.1945/
   73,20220804.1950/
   77,20220804.1955/
   75,20220804.2000/
   73,20220804.2005/
   71,20220804.2010/
   77,20220804.2015/
   76,20220804.2020/
   72,20220804.2025/
   79,20220804.2030/
   80,20220804.2035/
   76,20220804.2040/
   72,20220804.2045/
   81,20220804.2050/
   82,20220804.2055/
   72,20220804.2100/
   73,20220804.2105/
   79,20220804.2110/
   79,20220804.2115/
   78,20220804.2120/
   78,20220804.2125/
   80,20220804.2130/
   80,20220804.2135/
   82,20220804.2140/
   85,20220804.2145/
   86,20220804.2150/
   81,20220804.2155/
   86,20220804.2200/
   88,20220804.2205/
   84,20220804.2210/
   79,20220804.2215/
   84,20220804.2220/
   87,20220804.2225/
   85,20220804.2230/
   86,20220804.2235/
   88,20220804.2240/
   85,20220804.2245/
   84,20220804.2250/
   85,20220804.2255/
   89,20220804.2300/
   87,20220804.2305/
   82,20220804.2310/
   86,20220804.2315/
   85,20220804.2320/
   83,20220804.2325/
   86,20220804.2330/
   85,20220804.2335/
   85,20220804.2340/
   84,20220804.2345/
   90,20220804.2350/
   88,20220804.2355/
   89,20220805.0000/
   88,20220805.0005/
   90,20220805.0010/
   92,20220805.0015/
   91,20220805.0020/
   93,20220805.0025/
   94,20220805.0030/
   91,20220805.0035/
   94,20220805.0040/
   96,20220805.0045/
   93,20220805.0050/
   93,20220805.0055/
   94,20220805.0100/
   96,20220805.0105/
   95,20220805.0110/
   94,20220805.0115/
   96,20220805.0120/
   95,20220805.0125/
   96,20220805.0130/
   94,20220805.0135/
   95,20220805.0140/
   92,20220805.0145/
   92,20220805.0150/
   94,20220805.0155/
   92,20220805.0200/
   91,20220805.0205/
   93,20220805.0210/
   94,20220805.0215/
   97,20220805.0220/
   94,20220805.0225/
   92,20220805.0230/
   93,20220805.0235/
   94,20220805.0240/
   92,20220805.0245/
   94,20220805.0250/
