#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: FBV_Nov_2022_Well2.txt
#Location: Fremantle Fishing Boat Harbour
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2022-10-31 23:50:00 to 2022-11-04 12:00:00
#Station Status: Current
#Lat: -32.065543   Long: 115.748067 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle 1949, which is 2.753m below Benchmark DMH 098
#National Station ID: 
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor: 2 Guided Wire Microwave Radar Gauge in environment tube Ø150mm.Two separate tubes
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
   73,20221101.0410/
   72,20221101.0415/
   74,20221101.0420/
   74,20221101.0425/
   72,20221101.0430/
   71,20221101.0435/
   71,20221101.0440/
   71,20221101.0445/
   71,20221101.0450/
   69,20221101.0455/
   67,20221101.0500/
   69,20221101.0505/
   70,20221101.0510/
   67,20221101.0515/
   66,20221101.0520/
   66,20221101.0525/
   66,20221101.0530/
   64,20221101.0535/
   63,20221101.0540/
   63,20221101.0545/
   63,20221101.0550/
   63,20221101.0555/
   62,20221101.0600/
   61,20221101.0605/
   60,20221101.0610/
   59,20221101.0615/
   59,20221101.0620/
   57,20221101.0625/
   55,20221101.0630/
   55,20221101.0635/
   55,20221101.0640/
   56,20221101.0645/
   54,20221101.0650/
   53,20221101.0655/
   55,20221101.0700/
   56,20221101.0705/
   55,20221101.0710/
   54,20221101.0715/
   51,20221101.0720/
   51,20221101.0725/
   53,20221101.0730/
   53,20221101.0735/
   49,20221101.0740/
   51,20221101.0745/
   54,20221101.0750/
   52,20221101.0755/
   49,20221101.0800/
   49,20221101.0805/
   50,20221101.0810/
   50,20221101.0815/
   50,20221101.0820/
   49,20221101.0825/
   48,20221101.0830/
   47,20221101.0835/
   46,20221101.0840/
   44,20221101.0845/
   41,20221101.0850/
   39,20221101.0855/
   39,20221101.0900/
   39,20221101.0905/
   38,20221101.0910/
   37,20221101.0915/
   37,20221101.0920/
   38,20221101.0925/
   39,20221101.0930/
   37,20221101.0935/
   35,20221101.0940/
   34,20221101.0945/
   34,20221101.0950/
   32,20221101.0955/
   31,20221101.1000/
   30,20221101.1005/
   31,20221101.1010/
   33,20221101.1015/
   33,20221101.1020/
   32,20221101.1025/
   32,20221101.1030/
   32,20221101.1035/
   31,20221101.1040/
   29,20221101.1045/
   31,20221101.1050/
   31,20221101.1055/
   29,20221101.1100/
   30,20221101.1105/
   33,20221101.1110/
   32,20221101.1115/
   28,20221101.1120/
   27,20221101.1125/
   27,20221101.1130/
   28,20221101.1135/
   26,20221101.1140/
   25,20221101.1145/
   26,20221101.1150/
   27,20221101.1155/
   27,20221101.1200/
   27,20221101.1205/
   29,20221101.1210/
   27,20221101.1215/
   24,20221101.1220/
   25,20221101.1225/
   25,20221101.1230/
   23,20221101.1235/
   22,20221101.1240/
   23,20221101.1245/
   25,20221101.1250/
   24,20221101.1255/
   23,20221101.1300/
   24,20221101.1305/
   26,20221101.1310/
   26,20221101.1315/
   24,20221101.1320/
   25,20221101.1325/
   27,20221101.1330/
   27,20221101.1335/
   26,20221101.1340/
   26,20221101.1345/
   27,20221101.1350/
   27,20221101.1355/
   28,20221101.1400/
   28,20221101.1405/
   26,20221101.1410/
   27,20221101.1415/
   31,20221101.1420/
   32,20221101.1425/
   30,20221101.1430/
   29,20221101.1435/
   31,20221101.1440/
   34,20221101.1445/
   33,20221101.1450/
   30,20221101.1455/
   30,20221101.1500/
   30,20221101.1505/
   32,20221101.1510/
   33,20221101.1515/
   34,20221101.1520/
   34,20221101.1525/
   35,20221101.1530/
   37,20221101.1535/
   38,20221101.1540/
   37,20221101.1545/
   36,20221101.1550/
   38,20221101.1555/
   41,20221101.1600/
   40,20221101.1605/
   39,20221101.1610/
   40,20221101.1615/
   43,20221101.1620/
   44,20221101.1625/
   41,20221101.1630/
   40,20221101.1635/
   42,20221101.1640/
   46,20221101.1645/
   45,20221101.1650/
   44,20221101.1655/
   45,20221101.1700/
   48,20221101.1705/
   49,20221101.1710/
   47,20221101.1715/
   47,20221101.1720/
   49,20221101.1725/
   49,20221101.1730/
   49,20221101.1735/
   50,20221101.1740/
   51,20221101.1745/
   50,20221101.1750/
   51,20221101.1755/
   52,20221101.1800/
   53,20221101.1805/
   54,20221101.1810/
   53,20221101.1815/
   55,20221101.1820/
   58,20221101.1825/
   59,20221101.1830/
   59,20221101.1835/
   59,20221101.1840/
   58,20221101.1845/
   60,20221101.1850/
   62,20221101.1855/
   61,20221101.1900/
   62,20221101.1905/
   62,20221101.1910/
   64,20221101.1915/
   66,20221101.1920/
   65,20221101.1925/
   64,20221101.1930/
   64,20221101.1935/
   64,20221101.1940/
   64,20221101.1945/
   64,20221101.1950/
   66,20221101.1955/
   67,20221101.2000/
   67,20221101.2005/
   66,20221101.2010/
   66,20221101.2015/
   67,20221101.2020/
   67,20221101.2025/
   67,20221101.2030/
   67,20221101.2035/
   68,20221101.2040/
   68,20221101.2045/
   69,20221101.2050/
   70,20221101.2055/
   71,20221101.2100/
   72,20221101.2105/
   72,20221101.2110/
   71,20221101.2115/
   72,20221101.2120/
   74,20221101.2125/
   74,20221101.2130/
   73,20221101.2135/
   76,20221101.2140/
   78,20221101.2145/
   75,20221101.2150/
   75,20221101.2155/
   77,20221101.2200/
   75,20221101.2205/
   73,20221101.2210/
   72,20221101.2215/
   74,20221101.2220/
   75,20221101.2225/
   74,20221101.2230/
   74,20221101.2235/
   77,20221101.2240/
   76,20221101.2245/
   73,20221101.2250/
   75,20221101.2255/
   77,20221101.2300/
   75,20221101.2305/
   73,20221101.2310/
   76,20221101.2315/
   79,20221101.2320/
   78,20221101.2325/
   76,20221101.2330/
   79,20221101.2335/
   79,20221101.2340/
   78,20221101.2345/
   78,20221101.2350/
   80,20221101.2355/
   79,20221102.0000/
   77,20221102.0005/
   80,20221102.0010/
   82,20221102.0015/
   79,20221102.0020/
   79,20221102.0025/
   80,20221102.0030/
   79,20221102.0035/
   78,20221102.0040/
   79,20221102.0045/
   79,20221102.0050/
   77,20221102.0055/
   77,20221102.0100/
   78,20221102.0105/
   78,20221102.0110/
   76,20221102.0115/
   77,20221102.0120/
   77,20221102.0125/
   77,20221102.0130/
   76,20221102.0135/
   77,20221102.0140/
   76,20221102.0145/
   76,20221102.0150/
   78,20221102.0155/
   79,20221102.0200/
   77,20221102.0205/
   77,20221102.0210/
   79,20221102.0215/
   77,20221102.0220/
   75,20221102.0225/
   77,20221102.0230/
   78,20221102.0235/
   77,20221102.0240/
   76,20221102.0245/
   78,20221102.0250/
   77,20221102.0255/
   75,20221102.0300/
   75,20221102.0305/
   80,20221102.0310/
   80,20221102.0315/
   78,20221102.0320/
   78,20221102.0325/
   81,20221102.0330/
   80,20221102.0335/
   77,20221102.0340/
   76,20221102.0345/
   78,20221102.0350/
   79,20221102.0355/
   79,20221102.0400/
   79,20221102.0405/
   76,20221102.0410/
   77,20221102.0415/
   79,20221102.0420/
   77,20221102.0425/
   75,20221102.0430/
   76,20221102.0435/
   77,20221102.0440/
   73,20221102.0445/
   71,20221102.0450/
   73,20221102.0455/
   74,20221102.0500/
   72,20221102.0505/
   72,20221102.0510/
   73,20221102.0515/
   75,20221102.0520/
   75,20221102.0525/
   73,20221102.0530/
   72,20221102.0535/
   74,20221102.0540/
   76,20221102.0545/
   77,20221102.0550/
   75,20221102.0555/
   75,20221102.0600/
   76,20221102.0605/
   75,20221102.0610/
   74,20221102.0615/
   74,20221102.0620/
   73,20221102.0625/
   71,20221102.0630/
   71,20221102.0635/
   72,20221102.0640/
   69,20221102.0645/
   66,20221102.0650/
   66,20221102.0655/
   68,20221102.0700/
   65,20221102.0705/
   61,20221102.0710/
   62,20221102.0715/
   63,20221102.0720/
   61,20221102.0725/
   59,20221102.0730/
   61,20221102.0735/
   61,20221102.0740/
   60,20221102.0745/
   59,20221102.0750/
   58,20221102.0755/
   61,20221102.0800/
   63,20221102.0805/
   62,20221102.0810/
   61,20221102.0815/
   62,20221102.0820/
   63,20221102.0825/
   62,20221102.0830/
   60,20221102.0835/
   59,20221102.0840/
   60,20221102.0845/
   60,20221102.0850/
   58,20221102.0855/
   58,20221102.0900/
   59,20221102.0905/
   58,20221102.0910/
   56,20221102.0915/
   55,20221102.0920/
   56,20221102.0925/
   58,20221102.0930/
   56,20221102.0935/
   50,20221102.0940/
   48,20221102.0945/
   51,20221102.0950/
   51,20221102.0955/
   46,20221102.1000/
   43,20221102.1005/
   47,20221102.1010/
   51,20221102.1015/
   48,20221102.1020/
   42,20221102.1025/
   39,20221102.1030/
   40,20221102.1035/
   45,20221102.1040/
   44,20221102.1045/
   41,20221102.1050/
   40,20221102.1055/
   43,20221102.1100/
   48,20221102.1105/
   44,20221102.1110/
   38,20221102.1115/
   39,20221102.1120/
   45,20221102.1125/
   44,20221102.1130/
   39,20221102.1135/
   40,20221102.1140/
   43,20221102.1145/
   42,20221102.1150/
   39,20221102.1155/
   40,20221102.1200/
   41,20221102.1205/
   39,20221102.1210/
   38,20221102.1215/
   41,20221102.1220/
   40,20221102.1225/
   36,20221102.1230/
   36,20221102.1235/
   40,20221102.1240/
   39,20221102.1245/
   34,20221102.1250/
   32,20221102.1255/
   36,20221102.1300/
   36,20221102.1305/
   33,20221102.1310/
   32,20221102.1315/
   35,20221102.1320/
   35,20221102.1325/
   34,20221102.1330/
   33,20221102.1335/
   32,20221102.1340/
   30,20221102.1345/
   31,20221102.1350/
   33,20221102.1355/
   32,20221102.1400/
   30,20221102.1405/
   31,20221102.1410/
   35,20221102.1415/
   36,20221102.1420/
   33,20221102.1425/
   31,20221102.1430/
   36,20221102.1435/
   40,20221102.1440/
   39,20221102.1445/
   35,20221102.1450/
   37,20221102.1455/
   42,20221102.1500/
   43,20221102.1505/
   41,20221102.1510/
   43,20221102.1515/
   46,20221102.1520/
   45,20221102.1525/
   44,20221102.1530/
   42,20221102.1535/
   41,20221102.1540/
   43,20221102.1545/
   49,20221102.1550/
   51,20221102.1555/
   48,20221102.1600/
   46,20221102.1605/
   49,20221102.1610/
   50,20221102.1615/
   45,20221102.1620/
   44,20221102.1625/
   49,20221102.1630/
   51,20221102.1635/
   48,20221102.1640/
   48,20221102.1645/
   51,20221102.1650/
   52,20221102.1655/
   50,20221102.1700/
   49,20221102.1705/
   51,20221102.1710/
   52,20221102.1715/
   52,20221102.1720/
   54,20221102.1725/
   60,20221102.1730/
   60,20221102.1735/
   57,20221102.1740/
   59,20221102.1745/
   63,20221102.1750/
   62,20221102.1755/
   59,20221102.1800/
   59,20221102.1805/
   62,20221102.1810/
   62,20221102.1815/
   60,20221102.1820/
   62,20221102.1825/
   67,20221102.1830/
   66,20221102.1835/
   63,20221102.1840/
   64,20221102.1845/
   67,20221102.1850/
   65,20221102.1855/
   63,20221102.1900/
   63,20221102.1905/
   65,20221102.1910/
   66,20221102.1915/
   66,20221102.1920/
   67,20221102.1925/
   66,20221102.1930/
   67,20221102.1935/
   68,20221102.1940/
   66,20221102.1945/
   65,20221102.1950/
   67,20221102.1955/
   70,20221102.2000/
   69,20221102.2005/
   68,20221102.2010/
   70,20221102.2015/
   73,20221102.2020/
   72,20221102.2025/
   70,20221102.2030/
   73,20221102.2035/
   75,20221102.2040/
   73,20221102.2045/
   70,20221102.2050/
   72,20221102.2055/
   75,20221102.2100/
   73,20221102.2105/
   71,20221102.2110/
   74,20221102.2115/
   75,20221102.2120/
   73,20221102.2125/
   73,20221102.2130/
   74,20221102.2135/
   73,20221102.2140/
   74,20221102.2145/
   76,20221102.2150/
   76,20221102.2155/
   74,20221102.2200/
   74,20221102.2205/
   77,20221102.2210/
   77,20221102.2215/
   74,20221102.2220/
   72,20221102.2225/
   75,20221102.2230/
   76,20221102.2235/
   75,20221102.2240/
   74,20221102.2245/
   75,20221102.2250/
   75,20221102.2255/
   76,20221102.2300/
   76,20221102.2305/
   75,20221102.2310/
   74,20221102.2315/
   75,20221102.2320/
   77,20221102.2325/
   76,20221102.2330/
   75,20221102.2335/
   76,20221102.2340/
   79,20221102.2345/
   78,20221102.2350/
   76,20221102.2355/
   78,20221103.0000/
   80,20221103.0005/
   79,20221103.0010/
   78,20221103.0015/
   79,20221103.0020/
   80,20221103.0025/
   78,20221103.0030/
   77,20221103.0035/
   77,20221103.0040/
   76,20221103.0045/
   75,20221103.0050/
   76,20221103.0055/
   76,20221103.0100/
   75,20221103.0105/
   75,20221103.0110/
   76,20221103.0115/
   77,20221103.0120/
   75,20221103.0125/
   75,20221103.0130/
   77,20221103.0135/
   77,20221103.0140/
   75,20221103.0145/
   74,20221103.0150/
   75,20221103.0155/
   76,20221103.0200/
   77,20221103.0205/
   76,20221103.0210/
   77,20221103.0215/
   78,20221103.0220/
   78,20221103.0225/
   77,20221103.0230/
   77,20221103.0235/
   79,20221103.0240/
   81,20221103.0245/
   81,20221103.0250/
   80,20221103.0255/
   77,20221103.0300/
   77,20221103.0305/
   78,20221103.0310/
   77,20221103.0315/
   74,20221103.0320/
   75,20221103.0325/
   76,20221103.0330/
   76,20221103.0335/
   75,20221103.0340/
   76,20221103.0345/
   77,20221103.0350/
   78,20221103.0355/
   79,20221103.0400/
   78,20221103.0405/
   77,20221103.0410/
   79,20221103.0415/
   82,20221103.0420/
   80,20221103.0425/
   78,20221103.0430/
   80,20221103.0435/
   85,20221103.0440/
   84,20221103.0445/
   82,20221103.0450/
   82,20221103.0455/
   82,20221103.0500/
   83,20221103.0505/
   85,20221103.0510/
   86,20221103.0515/
   85,20221103.0520/
   84,20221103.0525/
   86,20221103.0530/
   86,20221103.0535/
   84,20221103.0540/
   82,20221103.0545/
   82,20221103.0550/
   82,20221103.0555/
   83,20221103.0600/
   83,20221103.0605/
   81,20221103.0610/
   80,20221103.0615/
   83,20221103.0620/
   83,20221103.0625/
   79,20221103.0630/
   77,20221103.0635/
   80,20221103.0640/
   82,20221103.0645/
   79,20221103.0650/
   78,20221103.0655/
   78,20221103.0700/
   78,20221103.0705/
   77,20221103.0710/
   77,20221103.0715/
   77,20221103.0720/
   78,20221103.0725/
   80,20221103.0730/
   82,20221103.0735/
   82,20221103.0740/
   79,20221103.0745/
   78,20221103.0750/
   77,20221103.0755/
   77,20221103.0800/
   79,20221103.0805/
   77,20221103.0810/
   76,20221103.0815/
   77,20221103.0820/
   78,20221103.0825/
   77,20221103.0830/
   78,20221103.0835/
   77,20221103.0840/
   76,20221103.0845/
   77,20221103.0850/
   76,20221103.0855/
   72,20221103.0900/
   69,20221103.0905/
   72,20221103.0910/
   76,20221103.0915/
   74,20221103.0920/
   71,20221103.0925/
   72,20221103.0930/
   75,20221103.0935/
   75,20221103.0940/
   72,20221103.0945/
   70,20221103.0950/
   70,20221103.0955/
   72,20221103.1000/
   72,20221103.1005/
   70,20221103.1010/
   71,20221103.1015/
   74,20221103.1020/
   75,20221103.1025/
   72,20221103.1030/
   70,20221103.1035/
   71,20221103.1040/
   69,20221103.1045/
   66,20221103.1050/
   66,20221103.1055/
   66,20221103.1100/
   66,20221103.1105/
   65,20221103.1110/
   65,20221103.1115/
   65,20221103.1120/
   64,20221103.1125/
   63,20221103.1130/
   61,20221103.1135/
   60,20221103.1140/
   61,20221103.1145/
   62,20221103.1150/
   59,20221103.1155/
   58,20221103.1200/
   60,20221103.1205/
   60,20221103.1210/
   59,20221103.1215/
   60,20221103.1220/
   61,20221103.1225/
   62,20221103.1230/
   62,20221103.1235/
   62,20221103.1240/
   60,20221103.1245/
   59,20221103.1250/
   59,20221103.1255/
   61,20221103.1300/
   60,20221103.1305/
   60,20221103.1310/
   62,20221103.1315/
   64,20221103.1320/
   62,20221103.1325/
   60,20221103.1330/
   59,20221103.1335/
   60,20221103.1340/
   60,20221103.1345/
   58,20221103.1350/
   58,20221103.1355/
   59,20221103.1400/
   59,20221103.1405/
   60,20221103.1410/
   61,20221103.1415/
   58,20221103.1420/
   56,20221103.1425/
   59,20221103.1430/
   61,20221103.1435/
   59,20221103.1440/
   56,20221103.1445/
   59,20221103.1450/
   64,20221103.1455/
   63,20221103.1500/
   61,20221103.1505/
   61,20221103.1510/
   63,20221103.1515/
   63,20221103.1520/
   63,20221103.1525/
   64,20221103.1530/
   66,20221103.1535/
   66,20221103.1540/
   68,20221103.1545/
   69,20221103.1550/
   69,20221103.1555/
   68,20221103.1600/
   70,20221103.1605/
   72,20221103.1610/
   70,20221103.1615/
   68,20221103.1620/
   69,20221103.1625/
   72,20221103.1630/
   74,20221103.1635/
   72,20221103.1640/
   71,20221103.1645/
   73,20221103.1650/
   74,20221103.1655/
   75,20221103.1700/
   73,20221103.1705/
   71,20221103.1710/
   73,20221103.1715/
   77,20221103.1720/
   77,20221103.1725/
   75,20221103.1730/
   75,20221103.1735/
   79,20221103.1740/
   80,20221103.1745/
   78,20221103.1750/
   77,20221103.1755/
   80,20221103.1800/
   83,20221103.1805/
   83,20221103.1810/
   85,20221103.1815/
   86,20221103.1820/
   86,20221103.1825/
   88,20221103.1830/
   89,20221103.1835/
   86,20221103.1840/
   86,20221103.1845/
   89,20221103.1850/
   92,20221103.1855/
   89,20221103.1900/
   88,20221103.1905/
   93,20221103.1910/
   95,20221103.1915/
   93,20221103.1920/
   91,20221103.1925/
   94,20221103.1930/
   96,20221103.1935/
   94,20221103.1940/
   92,20221103.1945/
   93,20221103.1950/
   93,20221103.1955/
   92,20221103.2000/
   93,20221103.2005/
   94,20221103.2010/
   92,20221103.2015/
   91,20221103.2020/
   94,20221103.2025/
   95,20221103.2030/
   92,20221103.2035/
   90,20221103.2040/
   92,20221103.2045/
   94,20221103.2050/
   94,20221103.2055/
   93,20221103.2100/
   93,20221103.2105/
   93,20221103.2110/
   94,20221103.2115/
   95,20221103.2120/
   94,20221103.2125/
   93,20221103.2130/
   94,20221103.2135/
   96,20221103.2140/
   95,20221103.2145/
   94,20221103.2150/
   95,20221103.2155/
   95,20221103.2200/
   96,20221103.2205/
   95,20221103.2210/
   94,20221103.2215/
   95,20221103.2220/
   96,20221103.2225/
   95,20221103.2230/
   94,20221103.2235/
   94,20221103.2240/
   94,20221103.2245/
   95,20221103.2250/
   95,20221103.2255/
   92,20221103.2300/
   91,20221103.2305/
   92,20221103.2310/
   92,20221103.2315/
   91,20221103.2320/
   90,20221103.2325/
   89,20221103.2330/
   91,20221103.2335/
   91,20221103.2340/
   88,20221103.2345/
   87,20221103.2350/
   88,20221103.2355/
   89,20221104.0000/
   89,20221104.0005/
   88,20221104.0010/
   88,20221104.0015/
   89,20221104.0020/
   89,20221104.0025/
   89,20221104.0030/
   90,20221104.0035/
   91,20221104.0040/
   90,20221104.0045/
   90,20221104.0050/
   90,20221104.0055/
   89,20221104.0100/
   88,20221104.0105/
   89,20221104.0110/
   88,20221104.0115/
   86,20221104.0120/
   85,20221104.0125/
   88,20221104.0130/
   91,20221104.0135/
   89,20221104.0140/
   87,20221104.0145/
   88,20221104.0150/
   90,20221104.0155/
   91,20221104.0200/
   90,20221104.0205/
   89,20221104.0210/
   91,20221104.0215/
   94,20221104.0220/
   93,20221104.0225/
   89,20221104.0230/
   88,20221104.0235/
   90,20221104.0240/
   91,20221104.0245/
   89,20221104.0250/
   90,20221104.0255/
   90,20221104.0300/
   90,20221104.0305/
   90,20221104.0310/
   90,20221104.0315/
   90,20221104.0320/
   89,20221104.0325/
   90,20221104.0330/
   92,20221104.0335/
   90,20221104.0340/
   87,20221104.0345/
   87,20221104.0350/
   88,20221104.0355/
   89,20221104.0400/
   88,20221104.0405/
   88,20221104.0410/
   91,20221104.0415/
   92,20221104.0420/
   91,20221104.0425/
   91,20221104.0430/
   93,20221104.0435/
   93,20221104.0440/
   93,20221104.0445/
   93,20221104.0450/
   93,20221104.0455/
   93,20221104.0500/
   93,20221104.0505/
   94,20221104.0510/
   96,20221104.0515/
   97,20221104.0520/
   97,20221104.0525/
   94,20221104.0530/
   93,20221104.0535/
   96,20221104.0540/
   97,20221104.0545/
   96,20221104.0550/
   96,20221104.0555/
   97,20221104.0600/
   96,20221104.0605/
   96,20221104.0610/
   96,20221104.0615/
   95,20221104.0620/
   94,20221104.0625/
   94,20221104.0630/
   95,20221104.0635/
   94,20221104.0640/
   94,20221104.0645/
   95,20221104.0650/
   95,20221104.0655/
   95,20221104.0700/
   95,20221104.0705/
   94,20221104.0710/
   94,20221104.0715/
   94,20221104.0720/
   95,20221104.0725/
   94,20221104.0730/
   93,20221104.0735/
   95,20221104.0740/
   97,20221104.0745/
   98,20221104.0750/
   97,20221104.0755/
   97,20221104.0800/
   96,20221104.0805/
   96,20221104.0810/
   96,20221104.0815/
   96,20221104.0820/
   95,20221104.0825/
   93,20221104.0830/
   92,20221104.0835/
   93,20221104.0840/
   93,20221104.0845/
   92,20221104.0850/
   91,20221104.0855/
   92,20221104.0900/
   91,20221104.0905/
   89,20221104.0910/
   89,20221104.0915/
   89,20221104.0920/
   88,20221104.0925/
   88,20221104.0930/
   86,20221104.0935/
   85,20221104.0940/
   85,20221104.0945/
   84,20221104.0950/
   86,20221104.0955/
   88,20221104.1000/
   87,20221104.1005/
   85,20221104.1010/
   85,20221104.1015/
   87,20221104.1020/
   86,20221104.1025/
   83,20221104.1030/
   83,20221104.1035/
   84,20221104.1040/
   85,20221104.1045/
   85,20221104.1050/
   85,20221104.1055/
   84,20221104.1100/
   82,20221104.1105/
   81,20221104.1110/
   82,20221104.1115/
   81,20221104.1120/
   78,20221104.1125/
   79,20221104.1130/
   81,20221104.1135/
   79,20221104.1140/
   78,20221104.1145/
   80,20221104.1150/
   79,20221104.1155/
   76,20221104.1200/
