#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: FBV_Sep_2022_Well2.txt
#Location: Fremantle Fishing Boat Harbour
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2022-08-31 23:50:00 to 2022-09-30 23:45:00
#Station Status: Current
#Lat: -32.065543   Long: 115.748067 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle 1949, which is 2.753m below Benchmark DMH 098
#National Station ID: 
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor: 2 Guided Wire Microwave Radar Gauge in environment tube Ø150mm.Two separate tubes
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
   71,20220901.1155/
   70,20220901.1200/
   71,20220901.1205/
   70,20220901.1210/
   68,20220901.1215/
   69,20220901.1220/
   69,20220901.1225/
   68,20220901.1230/
   68,20220901.1235/
   68,20220901.1240/
   67,20220901.1245/
   66,20220901.1250/
   68,20220901.1255/
   68,20220901.1300/
   68,20220901.1305/
   70,20220901.1310/
   70,20220901.1315/
   69,20220901.1320/
   70,20220901.1325/
   74,20220901.1330/
   75,20220901.1335/
   70,20220901.1340/
   69,20220901.1345/
   74,20220901.1350/
   75,20220901.1355/
   71,20220901.1400/
   70,20220901.1405/
   72,20220901.1410/
   71,20220901.1415/
   72,20220901.1420/
   74,20220901.1425/
   73,20220901.1430/
   70,20220901.1435/
   70,20220901.1440/
   70,20220901.1445/
   68,20220901.1450/
   64,20220901.1455/
   64,20220901.1500/
   68,20220901.1505/
   66,20220901.1510/
   62,20220901.1515/
   63,20220901.1520/
   65,20220901.1525/
   64,20220901.1530/
   61,20220901.1535/
   58,20220901.1540/
   59,20220901.1545/
   62,20220901.1550/
   63,20220901.1555/
   61,20220901.1600/
   60,20220901.1605/
   63,20220901.1610/
   65,20220901.1615/
   62,20220901.1620/
   62,20220901.1625/
   64,20220901.1630/
   67,20220901.1635/
   65,20220901.1640/
   64,20220901.1645/
   64,20220901.1650/
   66,20220901.1655/
   67,20220901.1700/
   67,20220901.1705/
   66,20220901.1710/
   64,20220901.1715/
   66,20220901.1720/
   68,20220901.1725/
   68,20220901.1730/
   64,20220901.1735/
   62,20220901.1740/
   63,20220901.1745/
   66,20220901.1750/
   63,20220901.1755/
   59,20220901.1800/
   60,20220901.1805/
   63,20220901.1810/
   63,20220901.1815/
   59,20220901.1820/
   58,20220901.1825/
   57,20220901.1830/
   59,20220901.1835/
   63,20220901.1840/
   63,20220901.1845/
   60,20220901.1850/
   63,20220901.1855/
   67,20220901.1900/
   68,20220901.1905/
   67,20220901.1910/
   68,20220901.1915/
   68,20220901.1920/
   72,20220901.1925/
   74,20220901.1930/
   74,20220901.1935/
   70,20220901.1940/
   71,20220901.1945/
   75,20220901.1950/
   76,20220901.1955/
   73,20220901.2000/
   73,20220901.2005/
   76,20220901.2010/
   75,20220901.2015/
   73,20220901.2020/
   74,20220901.2025/
   77,20220901.2030/
   78,20220901.2035/
   80,20220901.2040/
   80,20220901.2045/
   79,20220901.2050/
   77,20220901.2055/
   76,20220901.2100/
   79,20220901.2105/
   78,20220901.2110/
   79,20220901.2115/
   82,20220901.2120/
   85,20220901.2125/
   81,20220901.2130/
   80,20220901.2135/
   82,20220901.2140/
   83,20220901.2145/
   82,20220901.2150/
   81,20220901.2155/
   82,20220901.2200/
   86,20220901.2205/
   86,20220901.2210/
   82,20220901.2215/
   80,20220901.2220/
   85,20220901.2225/
   90,20220901.2230/
   88,20220901.2235/
   85,20220901.2240/
   86,20220901.2245/
   87,20220901.2250/
   88,20220901.2255/
   90,20220901.2300/
   89,20220901.2305/
   88,20220901.2310/
   90,20220901.2315/
   92,20220901.2320/
   88,20220901.2325/
   84,20220901.2330/
   86,20220901.2335/
   89,20220901.2340/
   88,20220901.2345/
   84,20220901.2350/
   87,20220901.2355/
   91,20220902.0000/
   91,20220902.0005/
   88,20220902.0010/
   89,20220902.0015/
   90,20220902.0020/
   90,20220902.0025/
   90,20220902.0030/
   88,20220902.0035/
   88,20220902.0040/
   90,20220902.0045/
   91,20220902.0050/
   91,20220902.0055/
   90,20220902.0100/
   88,20220902.0105/
   88,20220902.0110/
   90,20220902.0115/
   89,20220902.0120/
   89,20220902.0125/
   89,20220902.0130/
   89,20220902.0135/
   90,20220902.0140/
   89,20220902.0145/
   86,20220902.0150/
   85,20220902.0155/
   86,20220902.0200/
   85,20220902.0205/
   84,20220902.0210/
   85,20220902.0215/
   84,20220902.0220/
   83,20220902.0225/
   80,20220902.0230/
   79,20220902.0235/
   81,20220902.0240/
   83,20220902.0245/
   81,20220902.0250/
   82,20220902.0255/
   83,20220902.0300/
   83,20220902.0305/
   82,20220902.0310/
   79,20220902.0315/
   81,20220902.0320/
   83,20220902.0325/
   82,20220902.0330/
   82,20220902.0335/
   82,20220902.0340/
   82,20220902.0345/
   81,20220902.0350/
   81,20220902.0355/
   80,20220902.0400/
   81,20220902.0405/
   77,20220902.0410/
   75,20220902.0415/
   76,20220902.0420/
   77,20220902.0425/
   75,20220902.0430/
   73,20220902.0435/
   73,20220902.0440/
   74,20220902.0445/
   75,20220902.0450/
   72,20220902.0455/
   70,20220902.0500/
   69,20220902.0505/
   69,20220902.0510/
   68,20220902.0515/
   66,20220902.0520/
   65,20220902.0525/
   65,20220902.0530/
   67,20220902.0535/
   65,20220902.0540/
   66,20220902.0545/
   67,20220902.0550/
   66,20220902.0555/
   64,20220902.0600/
   64,20220902.0605/
   67,20220902.0610/
   68,20220902.0615/
   66,20220902.0620/
   66,20220902.0625/
   70,20220902.0630/
   71,20220902.0635/
   69,20220902.0640/
   67,20220902.0645/
   67,20220902.0650/
   67,20220902.0655/
   68,20220902.0700/
   69,20220902.0705/
   65,20220902.0710/
   65,20220902.0715/
   68,20220902.0720/
   69,20220902.0725/
   67,20220902.0730/
   66,20220902.0735/
   64,20220902.0740/
   64,20220902.0745/
   64,20220902.0750/
   61,20220902.0755/
   62,20220902.0800/
   65,20220902.0805/
   66,20220902.0810/
   64,20220902.0815/
   61,20220902.0820/
   59,20220902.0825/
   64,20220902.0830/
   63,20220902.0835/
   59,20220902.0840/
   60,20220902.0845/
   64,20220902.0850/
   66,20220902.0855/
   63,20220902.0900/
   61,20220902.0905/
   64,20220902.0910/
   66,20220902.0915/
   62,20220902.0920/
   61,20220902.0925/
   64,20220902.0930/
   67,20220902.0935/
   66,20220902.0940/
   63,20220902.0945/
   62,20220902.0950/
   64,20220902.0955/
   65,20220902.1000/
   63,20220902.1005/
   61,20220902.1010/
   61,20220902.1015/
   63,20220902.1020/
   63,20220902.1025/
   62,20220902.1030/
   63,20220902.1035/
   64,20220902.1040/
   63,20220902.1045/
   62,20220902.1050/
   63,20220902.1055/
   64,20220902.1100/
   62,20220902.1105/
   61,20220902.1110/
   63,20220902.1115/
   65,20220902.1120/
   64,20220902.1125/
   65,20220902.1130/
   67,20220902.1135/
   66,20220902.1140/
   66,20220902.1145/
   66,20220902.1150/
   64,20220902.1155/
   64,20220902.1200/
   66,20220902.1205/
   66,20220902.1210/
   64,20220902.1215/
   64,20220902.1220/
   67,20220902.1225/
   70,20220902.1230/
   67,20220902.1235/
   63,20220902.1240/
   64,20220902.1245/
   68,20220902.1250/
   67,20220902.1255/
   65,20220902.1300/
   64,20220902.1305/
   67,20220902.1310/
   70,20220902.1315/
   68,20220902.1320/
   64,20220902.1325/
   62,20220902.1330/
   67,20220902.1335/
   67,20220902.1340/
   64,20220902.1345/
   63,20220902.1350/
   66,20220902.1355/
   69,20220902.1400/
   72,20220902.1405/
   71,20220902.1410/
   70,20220902.1415/
   72,20220902.1420/
   70,20220902.1425/
   69,20220902.1430/
   69,20220902.1435/
   67,20220902.1440/
   66,20220902.1445/
   69,20220902.1450/
   70,20220902.1455/
   68,20220902.1500/
   67,20220902.1505/
   68,20220902.1510/
   68,20220902.1515/
   68,20220902.1520/
   65,20220902.1525/
   65,20220902.1530/
   67,20220902.1535/
   65,20220902.1540/
   64,20220902.1545/
   66,20220902.1550/
   66,20220902.1555/
   67,20220902.1600/
   69,20220902.1605/
   69,20220902.1610/
   67,20220902.1615/
   67,20220902.1620/
   68,20220902.1625/
   68,20220902.1630/
   66,20220902.1635/
   68,20220902.1640/
   71,20220902.1645/
   71,20220902.1650/
   67,20220902.1655/
   68,20220902.1700/
   72,20220902.1705/
   71,20220902.1710/
   69,20220902.1715/
   69,20220902.1720/
   71,20220902.1725/
   71,20220902.1730/
   71,20220902.1735/
   70,20220902.1740/
   72,20220902.1745/
   73,20220902.1750/
   74,20220902.1755/
   75,20220902.1800/
   74,20220902.1805/
   73,20220902.1810/
   73,20220902.1815/
   72,20220902.1820/
   71,20220902.1825/
   71,20220902.1830/
   75,20220902.1835/
   77,20220902.1840/
   74,20220902.1845/
   72,20220902.1850/
   73,20220902.1855/
   76,20220902.1900/
   78,20220902.1905/
   76,20220902.1910/
   74,20220902.1915/
   75,20220902.1920/
   78,20220902.1925/
   79,20220902.1930/
   77,20220902.1935/
   77,20220902.1940/
   82,20220902.1945/
   83,20220902.1950/
   82,20220902.1955/
   83,20220902.2000/
   85,20220902.2005/
   84,20220902.2010/
   85,20220902.2015/
   89,20220902.2020/
   91,20220902.2025/
   90,20220902.2030/
   91,20220902.2035/
   92,20220902.2040/
   92,20220902.2045/
   91,20220902.2050/
   94,20220902.2055/
   96,20220902.2100/
   95,20220902.2105/
   95,20220902.2110/
   96,20220902.2115/
   97,20220902.2120/
   98,20220902.2125/
   97,20220902.2130/
   97,20220902.2135/
   98,20220902.2140/
   97,20220902.2145/
   97,20220902.2150/
   98,20220902.2155/
   97,20220902.2200/
   99,20220902.2205/
   99,20220902.2210/
   98,20220902.2215/
   98,20220902.2220/
   98,20220902.2225/
   98,20220902.2230/
   99,20220902.2235/
   98,20220902.2240/
   97,20220902.2245/
   98,20220902.2250/
  100,20220902.2255/
  102,20220902.2300/
  101,20220902.2305/
  102,20220902.2310/
  103,20220902.2315/
  103,20220902.2320/
  103,20220902.2325/
  105,20220902.2330/
  106,20220902.2335/
  106,20220902.2340/
  107,20220902.2345/
  108,20220902.2350/
  108,20220902.2355/
  106,20220903.0000/
  106,20220903.0005/
  108,20220903.0010/
  108,20220903.0015/
  107,20220903.0020/
  107,20220903.0025/
  108,20220903.0030/
  108,20220903.0035/
  109,20220903.0040/
  108,20220903.0045/
  103,20220903.0050/
  102,20220903.0055/
  105,20220903.0100/
  106,20220903.0105/
  102,20220903.0110/
  100,20220903.0115/
  103,20220903.0120/
  108,20220903.0125/
  108,20220903.0130/
  103,20220903.0135/
  103,20220903.0140/
  106,20220903.0145/
  106,20220903.0150/
  102,20220903.0155/
  103,20220903.0200/
  108,20220903.0205/
  109,20220903.0210/
  110,20220903.0215/
  111,20220903.0220/
  112,20220903.0225/
  110,20220903.0230/
  109,20220903.0235/
  110,20220903.0240/
  108,20220903.0245/
  107,20220903.0250/
  108,20220903.0255/
  109,20220903.0300/
  106,20220903.0305/
  106,20220903.0310/
  107,20220903.0315/
  104,20220903.0320/
  103,20220903.0325/
  104,20220903.0330/
  102,20220903.0335/
   98,20220903.0340/
   97,20220903.0345/
   99,20220903.0350/
  102,20220903.0355/
   99,20220903.0400/
   97,20220903.0405/
   99,20220903.0410/
  100,20220903.0415/
   99,20220903.0420/
   99,20220903.0425/
   97,20220903.0430/
   98,20220903.0435/
   97,20220903.0440/
   96,20220903.0445/
   97,20220903.0450/
   98,20220903.0455/
   97,20220903.0500/
   94,20220903.0505/
   94,20220903.0510/
   96,20220903.0515/
   95,20220903.0520/
   92,20220903.0525/
   92,20220903.0530/
   93,20220903.0535/
   92,20220903.0540/
   90,20220903.0545/
   91,20220903.0550/
   89,20220903.0555/
   88,20220903.0600/
   89,20220903.0605/
   91,20220903.0610/
   90,20220903.0615/
   91,20220903.0620/
   94,20220903.0625/
   93,20220903.0630/
   88,20220903.0635/
   86,20220903.0640/
   88,20220903.0645/
   89,20220903.0650/
   86,20220903.0655/
   79,20220903.0700/
   78,20220903.0705/
   84,20220903.0710/
   86,20220903.0715/
   83,20220903.0720/
   81,20220903.0725/
   82,20220903.0730/
   81,20220903.0735/
   79,20220903.0740/
   79,20220903.0745/
   80,20220903.0750/
   80,20220903.0755/
   82,20220903.0800/
   86,20220903.0805/
   84,20220903.0810/
   79,20220903.0815/
   80,20220903.0820/
   83,20220903.0825/
   80,20220903.0830/
   76,20220903.0835/
   77,20220903.0840/
   78,20220903.0845/
   76,20220903.0850/
   74,20220903.0855/
   74,20220903.0900/
   75,20220903.0905/
   76,20220903.0910/
   76,20220903.0915/
   75,20220903.0920/
   75,20220903.0925/
   74,20220903.0930/
   70,20220903.0935/
   69,20220903.0940/
   72,20220903.0945/
   72,20220903.0950/
   70,20220903.0955/
   68,20220903.1000/
   71,20220903.1005/
   74,20220903.1010/
   73,20220903.1015/
   69,20220903.1020/
   69,20220903.1025/
   71,20220903.1030/
   72,20220903.1035/
   71,20220903.1040/
   70,20220903.1045/
   69,20220903.1050/
   69,20220903.1055/
   71,20220903.1100/
   72,20220903.1105/
   71,20220903.1110/
   69,20220903.1115/
   71,20220903.1120/
   74,20220903.1125/
   72,20220903.1130/
   68,20220903.1135/
   67,20220903.1140/
   69,20220903.1145/
   70,20220903.1150/
   69,20220903.1155/
   69,20220903.1200/
   70,20220903.1205/
   70,20220903.1210/
   68,20220903.1215/
   69,20220903.1220/
   68,20220903.1225/
   67,20220903.1230/
   67,20220903.1235/
   68,20220903.1240/
   67,20220903.1245/
   67,20220903.1250/
   67,20220903.1255/
   68,20220903.1300/
   69,20220903.1305/
   69,20220903.1310/
   69,20220903.1315/
   70,20220903.1320/
   71,20220903.1325/
   72,20220903.1330/
   70,20220903.1335/
   71,20220903.1340/
   73,20220903.1345/
   74,20220903.1350/
   73,20220903.1355/
   72,20220903.1400/
   72,20220903.1405/
   73,20220903.1410/
   73,20220903.1415/
   74,20220903.1420/
   74,20220903.1425/
   73,20220903.1430/
   71,20220903.1435/
   73,20220903.1440/
   74,20220903.1445/
   71,20220903.1450/
   70,20220903.1455/
   72,20220903.1500/
   73,20220903.1505/
   73,20220903.1510/
   73,20220903.1515/
   73,20220903.1520/
   73,20220903.1525/
   75,20220903.1530/
   78,20220903.1535/
   76,20220903.1540/
   72,20220903.1545/
   71,20220903.1550/
   74,20220903.1555/
   75,20220903.1600/
   73,20220903.1605/
   73,20220903.1610/
   78,20220903.1615/
   79,20220903.1620/
   74,20220903.1625/
   72,20220903.1630/
   74,20220903.1635/
   77,20220903.1640/
   75,20220903.1645/
   73,20220903.1650/
   75,20220903.1655/
   79,20220903.1700/
   79,20220903.1705/
   78,20220903.1710/
   78,20220903.1715/
   79,20220903.1720/
   83,20220903.1725/
   85,20220903.1730/
   84,20220903.1735/
   80,20220903.1740/
   80,20220903.1745/
   85,20220903.1750/
   85,20220903.1755/
   79,20220903.1800/
   78,20220903.1805/
   85,20220903.1810/
   88,20220903.1815/
   83,20220903.1820/
   80,20220903.1825/
   84,20220903.1830/
   88,20220903.1835/
   84,20220903.1840/
   81,20220903.1845/
   84,20220903.1850/
   87,20220903.1855/
   86,20220903.1900/
   86,20220903.1905/
   90,20220903.1910/
   93,20220903.1915/
   93,20220903.1920/
   94,20220903.1925/
   95,20220903.1930/
   93,20220903.1935/
   92,20220903.1940/
   95,20220903.1945/
   95,20220903.1950/
   93,20220903.1955/
   94,20220903.2000/
   99,20220903.2005/
  102,20220903.2010/
  100,20220903.2015/
   98,20220903.2020/
  101,20220903.2025/
  104,20220903.2030/
  102,20220903.2035/
  100,20220903.2040/
  101,20220903.2045/
  103,20220903.2050/
  106,20220903.2055/
  106,20220903.2100/
  105,20220903.2105/
  106,20220903.2110/
  110,20220903.2115/
  110,20220903.2120/
  106,20220903.2125/
  104,20220903.2130/
  107,20220903.2135/
  109,20220903.2140/
  109,20220903.2145/
  107,20220903.2150/
  108,20220903.2155/
  110,20220903.2200/
  109,20220903.2205/
  108,20220903.2210/
  108,20220903.2215/
  110,20220903.2220/
  112,20220903.2225/
  111,20220903.2230/
  109,20220903.2235/
  111,20220903.2240/
  114,20220903.2245/
  116,20220903.2250/
  114,20220903.2255/
  114,20220903.2300/
  117,20220903.2305/
  118,20220903.2310/
  117,20220903.2315/
  116,20220903.2320/
  117,20220903.2325/
  118,20220903.2330/
  118,20220903.2335/
  117,20220903.2340/
  118,20220903.2345/
  120,20220903.2350/
  121,20220903.2355/
  122,20220904.0000/
  123,20220904.0005/
  122,20220904.0010/
  123,20220904.0015/
  125,20220904.0020/
  126,20220904.0025/
  125,20220904.0030/
  122,20220904.0035/
  124,20220904.0040/
  123,20220904.0045/
  121,20220904.0050/
  122,20220904.0055/
  124,20220904.0100/
  123,20220904.0105/
  124,20220904.0110/
  125,20220904.0115/
  123,20220904.0120/
  120,20220904.0125/
  122,20220904.0130/
  123,20220904.0135/
  120,20220904.0140/
  121,20220904.0145/
  124,20220904.0150/
  125,20220904.0155/
  123,20220904.0200/
  123,20220904.0205/
  124,20220904.0210/
  124,20220904.0215/
  124,20220904.0220/
  125,20220904.0225/
  125,20220904.0230/
  125,20220904.0235/
  127,20220904.0240/
  129,20220904.0245/
  128,20220904.0250/
  127,20220904.0255/
  126,20220904.0300/
  127,20220904.0305/
  128,20220904.0310/
  127,20220904.0315/
  124,20220904.0320/
  125,20220904.0325/
  128,20220904.0330/
  127,20220904.0335/
  125,20220904.0340/
  125,20220904.0345/
  126,20220904.0350/
  125,20220904.0355/
  124,20220904.0400/
  123,20220904.0405/
  123,20220904.0410/
  124,20220904.0415/
  124,20220904.0420/
  123,20220904.0425/
  122,20220904.0430/
  123,20220904.0435/
  122,20220904.0440/
  120,20220904.0445/
  119,20220904.0450/
  119,20220904.0455/
  120,20220904.0500/
  120,20220904.0505/
  121,20220904.0510/
  120,20220904.0515/
  119,20220904.0520/
  118,20220904.0525/
  115,20220904.0530/
  114,20220904.0535/
  115,20220904.0540/
  115,20220904.0545/
  113,20220904.0550/
  110,20220904.0555/
  110,20220904.0600/
  112,20220904.0605/
  114,20220904.0610/
  112,20220904.0615/
  112,20220904.0620/
  113,20220904.0625/
  114,20220904.0630/
  113,20220904.0635/
  114,20220904.0640/
  115,20220904.0645/
  115,20220904.0650/
  115,20220904.0655/
  113,20220904.0700/
  110,20220904.0705/
  112,20220904.0710/
  114,20220904.0715/
  111,20220904.0720/
  107,20220904.0725/
  109,20220904.0730/
  112,20220904.0735/
  109,20220904.0740/
  105,20220904.0745/
  106,20220904.0750/
  108,20220904.0755/
  104,20220904.0800/
  100,20220904.0805/
  100,20220904.0810/
  101,20220904.0815/
  101,20220904.0820/
   98,20220904.0825/
   98,20220904.0830/
  100,20220904.0835/
  101,20220904.0840/
   99,20220904.0845/
   97,20220904.0850/
   98,20220904.0855/
   99,20220904.0900/
  100,20220904.0905/
  100,20220904.0910/
   97,20220904.0915/
   96,20220904.0920/
   98,20220904.0925/
   99,20220904.0930/
   96,20220904.0935/
   95,20220904.0940/
   97,20220904.0945/
   99,20220904.0950/
   96,20220904.0955/
   93,20220904.1000/
   95,20220904.1005/
   95,20220904.1010/
   93,20220904.1015/
   91,20220904.1020/
   88,20220904.1025/
   85,20220904.1030/
   87,20220904.1035/
   89,20220904.1040/
   88,20220904.1045/
   85,20220904.1050/
   85,20220904.1055/
   87,20220904.1100/
   84,20220904.1105/
   81,20220904.1110/
   80,20220904.1115/
   81,20220904.1120/
   82,20220904.1125/
   83,20220904.1130/
   80,20220904.1135/
   79,20220904.1140/
   82,20220904.1145/
   84,20220904.1150/
   83,20220904.1155/
   81,20220904.1200/
   81,20220904.1205/
   83,20220904.1210/
   82,20220904.1215/
   80,20220904.1220/
   81,20220904.1225/
   83,20220904.1230/
   82,20220904.1235/
   79,20220904.1240/
   78,20220904.1245/
   79,20220904.1250/
   82,20220904.1255/
   79,20220904.1300/
   74,20220904.1305/
   73,20220904.1310/
   75,20220904.1315/
   76,20220904.1320/
   75,20220904.1325/
   73,20220904.1330/
   72,20220904.1335/
   74,20220904.1340/
   76,20220904.1345/
   73,20220904.1350/
   71,20220904.1355/
   73,20220904.1400/
   75,20220904.1405/
   75,20220904.1410/
   76,20220904.1415/
   77,20220904.1420/
   78,20220904.1425/
   78,20220904.1430/
   77,20220904.1435/
   76,20220904.1440/
   78,20220904.1445/
   81,20220904.1450/
   82,20220904.1455/
   81,20220904.1500/
   79,20220904.1505/
   80,20220904.1510/
   80,20220904.1515/
   80,20220904.1520/
   80,20220904.1525/
   79,20220904.1530/
   78,20220904.1535/
   79,20220904.1540/
   79,20220904.1545/
   77,20220904.1550/
   76,20220904.1555/
   77,20220904.1600/
   78,20220904.1605/
   76,20220904.1610/
   77,20220904.1615/
   79,20220904.1620/
   79,20220904.1625/
   79,20220904.1630/
   79,20220904.1635/
   80,20220904.1640/
   80,20220904.1645/
   82,20220904.1650/
   84,20220904.1655/
   83,20220904.1700/
   81,20220904.1705/
   82,20220904.1710/
   85,20220904.1715/
   85,20220904.1720/
   83,20220904.1725/
   84,20220904.1730/
   87,20220904.1735/
   89,20220904.1740/
   88,20220904.1745/
   88,20220904.1750/
   89,20220904.1755/
   90,20220904.1800/
   93,20220904.1805/
   94,20220904.1810/
   92,20220904.1815/
   93,20220904.1820/
   94,20220904.1825/
   94,20220904.1830/
   92,20220904.1835/
   92,20220904.1840/
   93,20220904.1845/
   94,20220904.1850/
   93,20220904.1855/
   93,20220904.1900/
   94,20220904.1905/
   95,20220904.1910/
   93,20220904.1915/
   92,20220904.1920/
   93,20220904.1925/
   95,20220904.1930/
   98,20220904.1935/
   97,20220904.1940/
   97,20220904.1945/
   99,20220904.1950/
   99,20220904.1955/
   99,20220904.2000/
   99,20220904.2005/
  102,20220904.2010/
  104,20220904.2015/
  103,20220904.2020/
  102,20220904.2025/
  107,20220904.2030/
  109,20220904.2035/
  107,20220904.2040/
  108,20220904.2045/
  112,20220904.2050/
  114,20220904.2055/
  112,20220904.2100/
  110,20220904.2105/
  112,20220904.2110/
  113,20220904.2115/
  111,20220904.2120/
  113,20220904.2125/
  114,20220904.2130/
  113,20220904.2135/
  113,20220904.2140/
  111,20220904.2145/
  110,20220904.2150/
  111,20220904.2155/
  113,20220904.2200/
  114,20220904.2205/
  111,20220904.2210/
  110,20220904.2215/
  112,20220904.2220/
  113,20220904.2225/
  112,20220904.2230/
  112,20220904.2235/
  113,20220904.2240/
  115,20220904.2245/
  118,20220904.2250/
  118,20220904.2255/
  117,20220904.2300/
  120,20220904.2305/
  123,20220904.2310/
  119,20220904.2315/
  117,20220904.2320/
  121,20220904.2325/
  125,20220904.2330/
  122,20220904.2335/
  120,20220904.2340/
  124,20220904.2345/
  125,20220904.2350/
  124,20220904.2355/
  124,20220905.0000/
  125,20220905.0005/
  124,20220905.0010/
  123,20220905.0015/
  125,20220905.0020/
  124,20220905.0025/
  123,20220905.0030/
  126,20220905.0035/
  127,20220905.0040/
  124,20220905.0045/
  125,20220905.0050/
  125,20220905.0055/
  126,20220905.0100/
  125,20220905.0105/
  124,20220905.0110/
  123,20220905.0115/
  123,20220905.0120/
  124,20220905.0125/
  125,20220905.0130/
  124,20220905.0135/
  125,20220905.0140/
  127,20220905.0145/
  125,20220905.0150/
  124,20220905.0155/
  124,20220905.0200/
  125,20220905.0205/
  125,20220905.0210/
  125,20220905.0215/
  125,20220905.0220/
  126,20220905.0225/
  127,20220905.0230/
  128,20220905.0235/
  126,20220905.0240/
  125,20220905.0245/
  126,20220905.0250/
