#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: FBV_Oct_2022_Well1.txt
#Location: Fremantle Fishing Boat Harbour
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2022-09-30 23:50:00 to 2022-10-31 23:30:00
#Station Status: Current
#Lat: -32.065543   Long: 115.748067 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle 1949, which is 2.753m below Benchmark DMH 098
#National Station ID: 
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor: 2 Guided Wire Microwave Radar Gauge in environment tube Ø150mm.Two separate tubes
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
   58,20221002.1635/
   57,20221002.1640/
   56,20221002.1645/
   58,20221002.1650/
   59,20221002.1655/
   59,20221002.1700/
   58,20221002.1705/
   57,20221002.1710/
   57,20221002.1715/
   60,20221002.1720/
   63,20221002.1725/
   62,20221002.1730/
   62,20221002.1735/
   66,20221002.1740/
   69,20221002.1745/
   67,20221002.1750/
   66,20221002.1755/
   68,20221002.1800/
   70,20221002.1805/
   69,20221002.1810/
   69,20221002.1815/
   72,20221002.1820/
   72,20221002.1825/
   71,20221002.1830/
   72,20221002.1835/
   75,20221002.1840/
   75,20221002.1845/
   74,20221002.1850/
   75,20221002.1855/
   76,20221002.1900/
   73,20221002.1905/
   74,20221002.1910/
   76,20221002.1915/
   78,20221002.1920/
   76,20221002.1925/
   75,20221002.1930/
   78,20221002.1935/
   79,20221002.1940/
   77,20221002.1945/
   80,20221002.1950/
   84,20221002.1955/
   84,20221002.2000/
   83,20221002.2005/
   86,20221002.2010/
   89,20221002.2015/
   87,20221002.2020/
   87,20221002.2025/
   91,20221002.2030/
   93,20221002.2035/
   90,20221002.2040/
   89,20221002.2045/
   94,20221002.2050/
   93,20221002.2055/
   93,20221002.2100/
   95,20221002.2105/
   96,20221002.2110/
   95,20221002.2115/
   94,20221002.2120/
   96,20221002.2125/
   96,20221002.2130/
   94,20221002.2135/
   92,20221002.2140/
   95,20221002.2145/
   94,20221002.2150/
   92,20221002.2155/
   95,20221002.2200/
   98,20221002.2205/
   94,20221002.2210/
   95,20221002.2215/
   98,20221002.2220/
   97,20221002.2225/
   95,20221002.2230/
   96,20221002.2235/
   98,20221002.2240/
   98,20221002.2245/
   97,20221002.2250/
   99,20221002.2255/
  103,20221002.2300/
  100,20221002.2305/
  100,20221002.2310/
  103,20221002.2315/
  105,20221002.2320/
  102,20221002.2325/
  102,20221002.2330/
  104,20221002.2335/
  103,20221002.2340/
  102,20221002.2345/
  103,20221002.2350/
  103,20221002.2355/
  103,20221003.0000/
  103,20221003.0005/
  102,20221003.0010/
  101,20221003.0015/
  100,20221003.0020/
  100,20221003.0025/
  103,20221003.0030/
   99,20221003.0035/
   99,20221003.0040/
  100,20221003.0045/
  100,20221003.0050/
  101,20221003.0055/
   99,20221003.0100/
   99,20221003.0105/
  100,20221003.0110/
   98,20221003.0115/
  100,20221003.0120/
   99,20221003.0125/
  100,20221003.0130/
  100,20221003.0135/
   99,20221003.0140/
   99,20221003.0145/
   99,20221003.0150/
  100,20221003.0155/
  102,20221003.0200/
  101,20221003.0205/
  102,20221003.0210/
  102,20221003.0215/
  104,20221003.0220/
  103,20221003.0225/
  100,20221003.0230/
  102,20221003.0235/
  105,20221003.0240/
  103,20221003.0245/
  103,20221003.0250/
  102,20221003.0255/
  102,20221003.0300/
  102,20221003.0305/
  100,20221003.0310/
   99,20221003.0315/
   98,20221003.0320/
   97,20221003.0325/
   97,20221003.0330/
   95,20221003.0335/
   94,20221003.0340/
   94,20221003.0345/
   93,20221003.0350/
   93,20221003.0355/
   94,20221003.0400/
   94,20221003.0405/
   93,20221003.0410/
   93,20221003.0415/
   94,20221003.0420/
   93,20221003.0425/
   91,20221003.0430/
   88,20221003.0435/
   92,20221003.0440/
   93,20221003.0445/
   90,20221003.0450/
   88,20221003.0455/
   89,20221003.0500/
   88,20221003.0505/
   90,20221003.0510/
   86,20221003.0515/
   85,20221003.0520/
   90,20221003.0525/
   92,20221003.0530/
   91,20221003.0535/
   87,20221003.0540/
   85,20221003.0545/
   88,20221003.0550/
   87,20221003.0555/
   85,20221003.0600/
   85,20221003.0605/
   83,20221003.0610/
   82,20221003.0615/
   83,20221003.0620/
   82,20221003.0625/
   80,20221003.0630/
   79,20221003.0635/
   80,20221003.0640/
   77,20221003.0645/
   72,20221003.0650/
   70,20221003.0655/
   73,20221003.0700/
   72,20221003.0705/
   69,20221003.0710/
   71,20221003.0715/
   72,20221003.0720/
   68,20221003.0725/
   67,20221003.0730/
   69,20221003.0735/
   67,20221003.0740/
   66,20221003.0745/
   70,20221003.0750/
   72,20221003.0755/
   70,20221003.0800/
   70,20221003.0805/
   70,20221003.0810/
   70,20221003.0815/
   69,20221003.0820/
   68,20221003.0825/
   71,20221003.0830/
   71,20221003.0835/
   68,20221003.0840/
   68,20221003.0845/
   68,20221003.0850/
   68,20221003.0855/
   67,20221003.0900/
   67,20221003.0905/
   65,20221003.0910/
   64,20221003.0915/
   62,20221003.0920/
   62,20221003.0925/
   61,20221003.0930/
   60,20221003.0935/
   58,20221003.0940/
   60,20221003.0945/
   56,20221003.0950/
   56,20221003.0955/
   55,20221003.1000/
   54,20221003.1005/
   55,20221003.1010/
   56,20221003.1015/
   54,20221003.1020/
   51,20221003.1025/
   54,20221003.1030/
   55,20221003.1035/
   53,20221003.1040/
   51,20221003.1045/
   51,20221003.1050/
   51,20221003.1055/
   52,20221003.1100/
   53,20221003.1105/
   53,20221003.1110/
   51,20221003.1115/
   51,20221003.1120/
   53,20221003.1125/
   54,20221003.1130/
   50,20221003.1135/
   49,20221003.1140/
   51,20221003.1145/
   52,20221003.1150/
   49,20221003.1155/
   45,20221003.1200/
   46,20221003.1205/
   50,20221003.1210/
   50,20221003.1215/
   45,20221003.1220/
   45,20221003.1225/
   47,20221003.1230/
   46,20221003.1235/
   45,20221003.1240/
   43,20221003.1245/
   42,20221003.1250/
   42,20221003.1255/
   44,20221003.1300/
   43,20221003.1305/
   42,20221003.1310/
   41,20221003.1315/
   43,20221003.1320/
   43,20221003.1325/
   41,20221003.1330/
   40,20221003.1335/
   45,20221003.1340/
   45,20221003.1345/
   42,20221003.1350/
   41,20221003.1355/
   47,20221003.1400/
   49,20221003.1405/
   46,20221003.1410/
   45,20221003.1415/
   47,20221003.1420/
   50,20221003.1425/
   49,20221003.1430/
   47,20221003.1435/
   46,20221003.1440/
   48,20221003.1445/
   50,20221003.1450/
   50,20221003.1455/
   51,20221003.1500/
   49,20221003.1505/
   51,20221003.1510/
   51,20221003.1515/
   51,20221003.1520/
   51,20221003.1525/
   50,20221003.1530/
   49,20221003.1535/
   51,20221003.1540/
   52,20221003.1545/
   52,20221003.1550/
   53,20221003.1555/
   55,20221003.1600/
   57,20221003.1605/
   56,20221003.1610/
   56,20221003.1615/
   57,20221003.1620/
   57,20221003.1625/
   57,20221003.1630/
   55,20221003.1635/
   56,20221003.1640/
   58,20221003.1645/
   61,20221003.1650/
   60,20221003.1655/
   60,20221003.1700/
   62,20221003.1705/
   61,20221003.1710/
   61,20221003.1715/
   61,20221003.1720/
   63,20221003.1725/
   65,20221003.1730/
   64,20221003.1735/
   64,20221003.1740/
   65,20221003.1745/
   67,20221003.1750/
   65,20221003.1755/
   66,20221003.1800/
   68,20221003.1805/
   69,20221003.1810/
   68,20221003.1815/
   69,20221003.1820/
   69,20221003.1825/
   70,20221003.1830/
   71,20221003.1835/
   72,20221003.1840/
   70,20221003.1845/
   72,20221003.1850/
   73,20221003.1855/
   74,20221003.1900/
   73,20221003.1905/
   74,20221003.1910/
   77,20221003.1915/
   77,20221003.1920/
   76,20221003.1925/
   77,20221003.1930/
   79,20221003.1935/
   80,20221003.1940/
   80,20221003.1945/
   80,20221003.1950/
   81,20221003.1955/
   83,20221003.2000/
   84,20221003.2005/
   84,20221003.2010/
   85,20221003.2015/
   86,20221003.2020/
   85,20221003.2025/
   87,20221003.2030/
   87,20221003.2035/
   89,20221003.2040/
   89,20221003.2045/
   89,20221003.2050/
   89,20221003.2055/
   91,20221003.2100/
   90,20221003.2105/
   89,20221003.2110/
   90,20221003.2115/
   90,20221003.2120/
   88,20221003.2125/
   89,20221003.2130/
   90,20221003.2135/
   91,20221003.2140/
   89,20221003.2145/
   93,20221003.2150/
   96,20221003.2155/
   93,20221003.2200/
   93,20221003.2205/
   96,20221003.2210/
   97,20221003.2215/
   97,20221003.2220/
   95,20221003.2225/
   95,20221003.2230/
   99,20221003.2235/
  100,20221003.2240/
   99,20221003.2245/
  101,20221003.2250/
  102,20221003.2255/
  102,20221003.2300/
  100,20221003.2305/
  101,20221003.2310/
  104,20221003.2315/
  103,20221003.2320/
   99,20221003.2325/
  101,20221003.2330/
  103,20221003.2335/
  101,20221003.2340/
   99,20221003.2345/
  100,20221003.2350/
  101,20221003.2355/
  101,20221004.0000/
   99,20221004.0005/
  100,20221004.0010/
  101,20221004.0015/
  102,20221004.0020/
  102,20221004.0025/
  101,20221004.0030/
   99,20221004.0035/
  100,20221004.0040/
  101,20221004.0045/
   99,20221004.0050/
   98,20221004.0055/
   99,20221004.0100/
   99,20221004.0105/
  102,20221004.0110/
  103,20221004.0115/
  100,20221004.0120/
  100,20221004.0125/
  102,20221004.0130/
  103,20221004.0135/
  103,20221004.0140/
  101,20221004.0145/
  103,20221004.0150/
  103,20221004.0155/
  102,20221004.0200/
  103,20221004.0205/
  105,20221004.0210/
  107,20221004.0215/
  105,20221004.0220/
  104,20221004.0225/
  106,20221004.0230/
  105,20221004.0235/
  104,20221004.0240/
  106,20221004.0245/
  106,20221004.0250/
  106,20221004.0255/
  106,20221004.0300/
  106,20221004.0305/
  105,20221004.0310/
  103,20221004.0315/
  103,20221004.0320/
  105,20221004.0325/
  105,20221004.0330/
  103,20221004.0335/
  102,20221004.0340/
  104,20221004.0345/
  104,20221004.0350/
  103,20221004.0355/
  101,20221004.0400/
  103,20221004.0405/
  106,20221004.0410/
  106,20221004.0415/
  104,20221004.0420/
  106,20221004.0425/
  107,20221004.0430/
  106,20221004.0435/
  104,20221004.0440/
  105,20221004.0445/
  107,20221004.0450/
  106,20221004.0455/
  102,20221004.0500/
  102,20221004.0505/
  103,20221004.0510/
  104,20221004.0515/
  102,20221004.0520/
  101,20221004.0525/
  103,20221004.0530/
  105,20221004.0535/
  105,20221004.0540/
  101,20221004.0545/
   98,20221004.0550/
   99,20221004.0555/
  101,20221004.0600/
  100,20221004.0605/
   96,20221004.0610/
   99,20221004.0615/
  100,20221004.0620/
   99,20221004.0625/
   99,20221004.0630/
   99,20221004.0635/
   99,20221004.0640/
   97,20221004.0645/
   98,20221004.0650/
  100,20221004.0655/
   98,20221004.0700/
   95,20221004.0705/
   97,20221004.0710/
   97,20221004.0715/
   95,20221004.0720/
   93,20221004.0725/
   94,20221004.0730/
   93,20221004.0735/
   91,20221004.0740/
   93,20221004.0745/
   94,20221004.0750/
   92,20221004.0755/
   92,20221004.0800/
   94,20221004.0805/
   94,20221004.0810/
   89,20221004.0815/
   88,20221004.0820/
   90,20221004.0825/
   91,20221004.0830/
   88,20221004.0835/
   88,20221004.0840/
   89,20221004.0845/
   88,20221004.0850/
   87,20221004.0855/
   87,20221004.0900/
   86,20221004.0905/
   87,20221004.0910/
   87,20221004.0915/
   88,20221004.0920/
   85,20221004.0925/
   83,20221004.0930/
   84,20221004.0935/
   85,20221004.0940/
   82,20221004.0945/
   80,20221004.0950/
   80,20221004.0955/
   81,20221004.1000/
   79,20221004.1005/
   77,20221004.1010/
   77,20221004.1015/
   77,20221004.1020/
   78,20221004.1025/
   78,20221004.1030/
   75,20221004.1035/
   72,20221004.1040/
   73,20221004.1045/
   73,20221004.1050/
   69,20221004.1055/
   68,20221004.1100/
   72,20221004.1105/
   72,20221004.1110/
   67,20221004.1115/
   67,20221004.1120/
   68,20221004.1125/
   67,20221004.1130/
   67,20221004.1135/
   67,20221004.1140/
   66,20221004.1145/
   65,20221004.1150/
   68,20221004.1155/
   71,20221004.1200/
   68,20221004.1205/
   64,20221004.1210/
   65,20221004.1215/
   70,20221004.1220/
   66,20221004.1225/
   63,20221004.1230/
   63,20221004.1235/
   64,20221004.1240/
   65,20221004.1245/
   63,20221004.1250/
   61,20221004.1255/
   60,20221004.1300/
   60,20221004.1305/
   60,20221004.1310/
   60,20221004.1315/
   58,20221004.1320/
   57,20221004.1325/
   57,20221004.1330/
   59,20221004.1335/
   58,20221004.1340/
   57,20221004.1345/
   58,20221004.1350/
   58,20221004.1355/
   58,20221004.1400/
   56,20221004.1405/
   55,20221004.1410/
   54,20221004.1415/
   55,20221004.1420/
   57,20221004.1425/
   58,20221004.1430/
   58,20221004.1435/
   60,20221004.1440/
   59,20221004.1445/
   62,20221004.1450/
   63,20221004.1455/
   62,20221004.1500/
   60,20221004.1505/
   62,20221004.1510/
   64,20221004.1515/
   65,20221004.1520/
   64,20221004.1525/
   63,20221004.1530/
   65,20221004.1535/
   67,20221004.1540/
   65,20221004.1545/
   65,20221004.1550/
   69,20221004.1555/
   70,20221004.1600/
   67,20221004.1605/
   65,20221004.1610/
   68,20221004.1615/
   71,20221004.1620/
   66,20221004.1625/
   65,20221004.1630/
   69,20221004.1635/
   71,20221004.1640/
   68,20221004.1645/
   67,20221004.1650/
   69,20221004.1655/
   71,20221004.1700/
   71,20221004.1705/
   71,20221004.1710/
   74,20221004.1715/
   75,20221004.1720/
   74,20221004.1725/
   76,20221004.1730/
   80,20221004.1735/
   81,20221004.1740/
   78,20221004.1745/
   79,20221004.1750/
   85,20221004.1755/
   86,20221004.1800/
   84,20221004.1805/
   86,20221004.1810/
   90,20221004.1815/
   91,20221004.1820/
   90,20221004.1825/
   90,20221004.1830/
   92,20221004.1835/
   92,20221004.1840/
   92,20221004.1845/
   93,20221004.1850/
   92,20221004.1855/
   91,20221004.1900/
   92,20221004.1905/
   93,20221004.1910/
   92,20221004.1915/
   90,20221004.1920/
   90,20221004.1925/
   93,20221004.1930/
   94,20221004.1935/
   94,20221004.1940/
   93,20221004.1945/
   92,20221004.1950/
   93,20221004.1955/
   94,20221004.2000/
   95,20221004.2005/
   95,20221004.2010/
   96,20221004.2015/
   98,20221004.2020/
  100,20221004.2025/
  101,20221004.2030/
  103,20221004.2035/
  103,20221004.2040/
  102,20221004.2045/
  105,20221004.2050/
  107,20221004.2055/
  104,20221004.2100/
  104,20221004.2105/
  108,20221004.2110/
  110,20221004.2115/
  109,20221004.2120/
  108,20221004.2125/
  109,20221004.2130/
  110,20221004.2135/
  110,20221004.2140/
  110,20221004.2145/
  111,20221004.2150/
  110,20221004.2155/
  111,20221004.2200/
  110,20221004.2205/
  110,20221004.2210/
  111,20221004.2215/
  112,20221004.2220/
  112,20221004.2225/
  114,20221004.2230/
  113,20221004.2235/
  113,20221004.2240/
  114,20221004.2245/
  115,20221004.2250/
  114,20221004.2255/
  114,20221004.2300/
  114,20221004.2305/
  117,20221004.2310/
  119,20221004.2315/
  118,20221004.2320/
  115,20221004.2325/
  116,20221004.2330/
  118,20221004.2335/
  118,20221004.2340/
  116,20221004.2345/
  115,20221004.2350/
  118,20221004.2355/
  121,20221005.0000/
  119,20221005.0005/
  119,20221005.0010/
  120,20221005.0015/
  119,20221005.0020/
  121,20221005.0025/
  121,20221005.0030/
  122,20221005.0035/
  123,20221005.0040/
  119,20221005.0045/
  117,20221005.0050/
  119,20221005.0055/
  120,20221005.0100/
  117,20221005.0105/
  116,20221005.0110/
  119,20221005.0115/
  121,20221005.0120/
  120,20221005.0125/
  119,20221005.0130/
  120,20221005.0135/
  119,20221005.0140/
  115,20221005.0145/
  121,20221005.0150/
  125,20221005.0155/
  120,20221005.0200/
  118,20221005.0205/
  126,20221005.0210/
  128,20221005.0215/
  120,20221005.0220/
  122,20221005.0225/
  128,20221005.0230/
  128,20221005.0235/
  126,20221005.0240/
  131,20221005.0245/
  133,20221005.0250/
