#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: PTBAR02_03_2000
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 20001124 TO 20001231
#LOCATION: Barrack Street 02
#Station Status:  Updated
#Lat: -31.959694  Long: 115.85725
#Time Zone: Australian Western Standard Time  UTC +08:00:00
#Vertical Datum: LWM Fremantle     which is   1.998   m below Benchmark   PWD BM A104   
#National Station ID:   NA
#Site Description: Located on jetty number 5 near ferry landing.
#Tide Gauge Sensor:  Float/Pulley assembly, stilling well
#Sensor Details: In house, NA
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 5
#
H(cm),YYYYMMDD.hhmm/
-9999,20001124.1300/
-9999,20001124.1305/
-9999,20001124.1310/
-9999,20001124.1315/
-9999,20001124.1320/
-9999,20001124.1325/
-9999,20001124.1330/
-9999,20001124.1335/
-9999,20001124.1340/
-9999,20001124.1345/
-9999,20001124.1350/
-9999,20001124.1355/
-9999,20001124.1400/
-9999,20001124.1405/
-9999,20001124.1410/
00083,20001124.1415/
00083,20001124.1420/
00083,20001124.1425/
00114,20001124.2235/
00114,20001124.2240/
00114,20001124.2245/
00114,20001124.2250/
00114,20001124.2255/
00114,20001124.2300/
00113,20001124.2305/
00113,20001124.2310/
00113,20001124.2315/
00112,20001124.2320/
00112,20001124.2325/
00112,20001124.2330/
00111,20001124.2335/
00110,20001124.2340/
00110,20001124.2345/
00109,20001124.2350/
00109,20001124.2355/
00109,20001125.0000/
00108,20001125.0005/
00108,20001125.0010/
00108,20001125.0015/
00107,20001125.0020/
00107,20001125.0025/
00106,20001125.0030/
00106,20001125.0035/
00105,20001125.0040/
00105,20001125.0045/
00104,20001125.0050/
00104,20001125.0055/
00103,20001125.0100/
00103,20001125.0105/
00102,20001125.0110/
00101,20001125.0115/
00101,20001125.0120/
00100,20001125.0125/
00099,20001125.0130/
00099,20001125.0135/
00098,20001125.0140/
00098,20001125.0145/
00097,20001125.0150/
00096,20001125.0155/
00096,20001125.0200/
00095,20001125.0205/
00094,20001125.0210/
00094,20001125.0215/
00093,20001125.0220/
00093,20001125.0225/
00092,20001125.0230/
00091,20001125.0235/
00091,20001125.0240/
00090,20001125.0245/
00090,20001125.0250/
00089,20001125.0255/
00089,20001125.0300/
00088,20001125.0305/
00088,20001125.0310/
00087,20001125.0315/
00087,20001125.0320/
00086,20001125.0325/
00086,20001125.0330/
00085,20001125.0335/
00084,20001125.0340/
00084,20001125.0345/
00083,20001125.0350/
00083,20001125.0355/
00082,20001125.0400/
00082,20001125.0405/
00081,20001125.0410/
00080,20001125.0415/
00080,20001125.0420/
00079,20001125.0425/
00079,20001125.0430/
00078,20001125.0435/
00078,20001125.0440/
00077,20001125.0445/
00077,20001125.0450/
00076,20001125.0455/
00075,20001125.0500/
00075,20001125.0505/
00075,20001125.0510/
00074,20001125.0515/
00074,20001125.0520/
00073,20001125.0525/
00073,20001125.0530/
00072,20001125.0535/
00072,20001125.0540/
00072,20001125.0545/
00071,20001125.0550/
00071,20001125.0555/
00071,20001125.0600/
00070,20001125.0605/
00070,20001125.0610/
00070,20001125.0615/
00070,20001125.0620/
00069,20001125.0625/
00069,20001125.0630/
00068,20001125.0635/
00068,20001125.0640/
00067,20001125.0645/
00067,20001125.0650/
00067,20001125.0655/
00066,20001125.0700/
00066,20001125.0705/
00066,20001125.0710/
00065,20001125.0715/
00065,20001125.0720/
00065,20001125.0725/
00065,20001125.0730/
00065,20001125.0735/
00065,20001125.0740/
00065,20001125.0745/
00065,20001125.0750/
00065,20001125.0755/
00065,20001125.0800/
00065,20001125.0805/
00065,20001125.0810/
00065,20001125.0815/
00065,20001125.0820/
00065,20001125.0825/
00065,20001125.0830/
00065,20001125.0835/
00065,20001125.0840/
00065,20001125.0845/
00065,20001125.0850/
00066,20001125.0855/
00065,20001125.0900/
00066,20001125.0905/
00066,20001125.0910/
00066,20001125.0915/
00066,20001125.0920/
00066,20001125.0925/
00067,20001125.0930/
00067,20001125.0935/
00066,20001125.0940/
00067,20001125.0945/
00068,20001125.0950/
00068,20001125.0955/
00068,20001125.1000/
00069,20001125.1005/
00069,20001125.1010/
00070,20001125.1015/
00070,20001125.1020/
00070,20001125.1025/
00070,20001125.1030/
00071,20001125.1035/
00072,20001125.1040/
00072,20001125.1045/
00073,20001125.1050/
00073,20001125.1055/
00074,20001125.1100/
00074,20001125.1105/
00075,20001125.1110/
00075,20001125.1115/
00075,20001125.1120/
00075,20001125.1125/
00076,20001125.1130/
00076,20001125.1135/
00076,20001125.1140/
00076,20001125.1145/
00077,20001125.1150/
00077,20001125.1155/
00077,20001125.1200/
00077,20001125.1205/
00077,20001125.1210/
00078,20001125.1215/
00078,20001125.1220/
00078,20001125.1225/
00078,20001125.1230/
00078,20001125.1235/
00079,20001125.1240/
00079,20001125.1245/
00079,20001125.1250/
00080,20001125.1255/
00080,20001125.1300/
00080,20001125.1305/
00081,20001125.1310/
00081,20001125.1315/
00081,20001125.1320/
00081,20001125.1325/
00081,20001125.1330/
00081,20001125.1335/
00082,20001125.1340/
00082,20001125.1345/
00082,20001125.1350/
00082,20001125.1355/
00083,20001125.1400/
00083,20001125.1405/
00083,20001125.1410/
00083,20001125.1415/
00084,20001125.1420/
00084,20001125.1425/
00084,20001125.1430/
00084,20001125.1435/
00084,20001125.1440/
00085,20001125.1445/
00085,20001125.1450/
00085,20001125.1455/
00085,20001125.1500/
00085,20001125.1505/
00085,20001125.1510/
00086,20001125.1515/
00086,20001125.1520/
00086,20001125.1525/
00086,20001125.1530/
00086,20001125.1535/
00087,20001125.1540/
00087,20001125.1545/
00087,20001125.1550/
00088,20001125.1555/
00088,20001125.1600/
00088,20001125.1605/
00089,20001125.1610/
00089,20001125.1615/
00090,20001125.1620/
00090,20001125.1625/
00090,20001125.1630/
00091,20001125.1635/
00091,20001125.1640/
00091,20001125.1645/
00091,20001125.1650/
00092,20001125.1655/
00093,20001125.1700/
00093,20001125.1705/
00094,20001125.1710/
00094,20001125.1715/
00094,20001125.1720/
00095,20001125.1725/
00095,20001125.1730/
00095,20001125.1735/
00095,20001125.1740/
00096,20001125.1745/
00096,20001125.1750/
00097,20001125.1755/
00097,20001125.1800/
00097,20001125.1805/
00098,20001125.1810/
00098,20001125.1815/
00098,20001125.1820/
00098,20001125.1825/
00099,20001125.1830/
00100,20001125.1835/
00101,20001125.1840/
00100,20001125.1845/
00101,20001125.1850/
00101,20001125.1855/
00102,20001125.1900/
00103,20001125.1905/
00103,20001125.1910/
00104,20001125.1915/
00104,20001125.1920/
00104,20001125.1925/
00105,20001125.1930/
00106,20001125.1935/
00106,20001125.1940/
00107,20001125.1945/
00107,20001125.1950/
00108,20001125.1955/
00108,20001125.2000/
00108,20001125.2005/
00109,20001125.2010/
00109,20001125.2015/
00110,20001125.2020/
00110,20001125.2025/
00111,20001125.2030/
00111,20001125.2035/
00111,20001125.2040/
00112,20001125.2045/
00112,20001125.2050/
00113,20001125.2055/
00113,20001125.2100/
00113,20001125.2105/
00114,20001125.2110/
00114,20001125.2115/
00114,20001125.2120/
00114,20001125.2125/
00115,20001125.2130/
00115,20001125.2135/
00115,20001125.2140/
00116,20001125.2145/
00116,20001125.2150/
00116,20001125.2155/
00116,20001125.2200/
00116,20001125.2205/
00117,20001125.2210/
00117,20001125.2215/
00117,20001125.2220/
00117,20001125.2225/
00117,20001125.2230/
00117,20001125.2235/
00117,20001125.2240/
00117,20001125.2245/
00117,20001125.2250/
00117,20001125.2255/
00117,20001125.2300/
00117,20001125.2305/
00117,20001125.2310/
00117,20001125.2315/
00117,20001125.2320/
00116,20001125.2325/
00116,20001125.2330/
00116,20001125.2335/
00115,20001125.2340/
00115,20001125.2345/
00116,20001125.2350/
00115,20001125.2355/
00115,20001126.0000/
00114,20001126.0005/
00115,20001126.0010/
00114,20001126.0015/
00113,20001126.0020/
00113,20001126.0025/
00112,20001126.0030/
00112,20001126.0035/
00111,20001126.0040/
00111,20001126.0045/
00110,20001126.0050/
00109,20001126.0055/
00109,20001126.0100/
00109,20001126.0105/
00108,20001126.0110/
00108,20001126.0115/
00107,20001126.0120/
00106,20001126.0125/
00106,20001126.0130/
00105,20001126.0135/
00105,20001126.0140/
00105,20001126.0145/
00104,20001126.0150/
00103,20001126.0155/
00103,20001126.0200/
00102,20001126.0205/
00101,20001126.0210/
00101,20001126.0215/
00100,20001126.0220/
00099,20001126.0225/
00099,20001126.0230/
00099,20001126.0235/
00098,20001126.0240/
00098,20001126.0245/
00097,20001126.0250/
00096,20001126.0255/
00096,20001126.0300/
00095,20001126.0305/
00094,20001126.0310/
00094,20001126.0315/
00093,20001126.0320/
00093,20001126.0325/
00092,20001126.0330/
00091,20001126.0335/
00091,20001126.0340/
00090,20001126.0345/
00089,20001126.0350/
00089,20001126.0355/
00088,20001126.0400/
00088,20001126.0405/
00087,20001126.0410/
00086,20001126.0415/
00086,20001126.0420/
00085,20001126.0425/
00085,20001126.0430/
00084,20001126.0435/
00084,20001126.0440/
00083,20001126.0445/
00083,20001126.0450/
00082,20001126.0455/
00082,20001126.0500/
00081,20001126.0505/
00080,20001126.0510/
00080,20001126.0515/
00079,20001126.0520/
00079,20001126.0525/
00078,20001126.0530/
00078,20001126.0535/
00077,20001126.0540/
00077,20001126.0545/
00077,20001126.0550/
00076,20001126.0555/
00076,20001126.0600/
00075,20001126.0605/
00075,20001126.0610/
00074,20001126.0615/
00074,20001126.0620/
00073,20001126.0625/
00073,20001126.0630/
00073,20001126.0635/
00072,20001126.0640/
00072,20001126.0645/
00071,20001126.0650/
00071,20001126.0655/
00071,20001126.0700/
00070,20001126.0705/
00070,20001126.0710/
00069,20001126.0715/
00069,20001126.0720/
00069,20001126.0725/
00069,20001126.0730/
00069,20001126.0735/
00068,20001126.0740/
00068,20001126.0745/
00068,20001126.0750/
00068,20001126.0755/
00068,20001126.0800/
00067,20001126.0805/
00067,20001126.0810/
00067,20001126.0815/
00067,20001126.0820/
00067,20001126.0825/
00067,20001126.0830/
00067,20001126.0835/
00067,20001126.0840/
00067,20001126.0845/
00067,20001126.0850/
00067,20001126.0855/
00067,20001126.0900/
00067,20001126.0905/
00067,20001126.0910/
00067,20001126.0915/
00067,20001126.0920/
00068,20001126.0925/
00068,20001126.0930/
00068,20001126.0935/
00068,20001126.0940/
00068,20001126.0945/
00068,20001126.0950/
00069,20001126.0955/
00069,20001126.1000/
00069,20001126.1005/
00069,20001126.1010/
00070,20001126.1015/
00070,20001126.1020/
00071,20001126.1025/
00071,20001126.1030/
00071,20001126.1035/
00072,20001126.1040/
00072,20001126.1045/
00072,20001126.1050/
00073,20001126.1055/
00073,20001126.1100/
00074,20001126.1105/
00074,20001126.1110/
00074,20001126.1115/
00075,20001126.1120/
00075,20001126.1125/
00075,20001126.1130/
00076,20001126.1135/
00076,20001126.1140/
00076,20001126.1145/
00076,20001126.1150/
00077,20001126.1155/
00077,20001126.1200/
00077,20001126.1205/
00078,20001126.1210/
00077,20001126.1215/
00078,20001126.1220/
00078,20001126.1225/
00078,20001126.1230/
00078,20001126.1235/
00078,20001126.1240/
00079,20001126.1245/
00079,20001126.1250/
00079,20001126.1255/
00079,20001126.1300/
00079,20001126.1305/
00080,20001126.1310/
00079,20001126.1315/
00079,20001126.1320/
00080,20001126.1325/
00080,20001126.1330/
00080,20001126.1335/
00080,20001126.1340/
00081,20001126.1345/
00081,20001126.1350/
00081,20001126.1355/
00080,20001126.1400/
00081,20001126.1405/
00081,20001126.1410/
00081,20001126.1415/
00081,20001126.1420/
00082,20001126.1425/
00082,20001126.1430/
00082,20001126.1435/
00082,20001126.1440/
00082,20001126.1445/
00082,20001126.1450/
00082,20001126.1455/
00083,20001126.1500/
00083,20001126.1505/
00083,20001126.1510/
00083,20001126.1515/
00083,20001126.1520/
00082,20001126.1525/
00083,20001126.1530/
00083,20001126.1535/
00083,20001126.1540/
00083,20001126.1545/
00083,20001126.1550/
00083,20001126.1555/
00083,20001126.1600/
00083,20001126.1605/
00084,20001126.1610/
00084,20001126.1615/
00085,20001126.1620/
00086,20001126.1625/
00086,20001126.1630/
00087,20001126.1635/
00087,20001126.1640/
00088,20001126.1645/
00087,20001126.1650/
00088,20001126.1655/
00089,20001126.1700/
00089,20001126.1705/
00089,20001126.1710/
00090,20001126.1715/
00091,20001126.1720/
00091,20001126.1725/
00091,20001126.1730/
00091,20001126.1735/
00092,20001126.1740/
00092,20001126.1745/
00092,20001126.1750/
00093,20001126.1755/
00094,20001126.1800/
00095,20001126.1805/
00095,20001126.1810/
00095,20001126.1815/
00096,20001126.1820/
00096,20001126.1825/
00097,20001126.1830/
00097,20001126.1835/
00098,20001126.1840/
00099,20001126.1845/
00099,20001126.1850/
00100,20001126.1855/
00101,20001126.1900/
00101,20001126.1905/
00101,20001126.1910/
00102,20001126.1915/
00102,20001126.1920/
00103,20001126.1925/
00104,20001126.1930/
00104,20001126.1935/
00105,20001126.1940/
00106,20001126.1945/
00106,20001126.1950/
00107,20001126.1955/
00107,20001126.2000/
00108,20001126.2005/
00108,20001126.2010/
00109,20001126.2015/
00109,20001126.2020/
00110,20001126.2025/
00111,20001126.2030/
00111,20001126.2035/
00112,20001126.2040/
00112,20001126.2045/
00113,20001126.2050/
00113,20001126.2055/
00113,20001126.2100/
00113,20001126.2105/
00114,20001126.2110/
00115,20001126.2115/
00115,20001126.2120/
00116,20001126.2125/
00116,20001126.2130/
00117,20001126.2135/
00117,20001126.2140/
00117,20001126.2145/
00118,20001126.2150/
00118,20001126.2155/
00119,20001126.2200/
00118,20001126.2205/
00119,20001126.2210/
00119,20001126.2215/
00120,20001126.2220/
00120,20001126.2225/
00121,20001126.2230/
00121,20001126.2235/
00121,20001126.2240/
00122,20001126.2245/
00123,20001126.2250/
00124,20001126.2255/
00124,20001126.2300/
00125,20001126.2305/
00125,20001126.2310/
00125,20001126.2315/
00125,20001126.2320/
00126,20001126.2325/
00125,20001126.2330/
00125,20001126.2335/
00125,20001126.2340/
00125,20001126.2345/
00125,20001126.2350/
00125,20001126.2355/
00126,20001127.0000/
00126,20001127.0005/
00127,20001127.0010/
00127,20001127.0015/
00127,20001127.0020/
00127,20001127.0025/
00126,20001127.0030/
00125,20001127.0035/
00124,20001127.0040/
00123,20001127.0045/
00122,20001127.0050/
00121,20001127.0055/
00121,20001127.0100/
00121,20001127.0105/
00120,20001127.0110/
00120,20001127.0115/
00120,20001127.0120/
00118,20001127.0125/
00118,20001127.0130/
00118,20001127.0135/
00118,20001127.0140/
00117,20001127.0145/
00117,20001127.0150/
00117,20001127.0155/
00115,20001127.0200/
00115,20001127.0205/
00114,20001127.0210/
00112,20001127.0215/
00112,20001127.0220/
00111,20001127.0225/
00111,20001127.0230/
00110,20001127.0235/
00110,20001127.0240/
00110,20001127.0245/
00109,20001127.0250/
00109,20001127.0255/
00108,20001127.0300/
00107,20001127.0305/
00107,20001127.0310/
00106,20001127.0315/
00105,20001127.0320/
00104,20001127.0325/
00103,20001127.0330/
00103,20001127.0335/
00102,20001127.0340/
00102,20001127.0345/
00102,20001127.0350/
00101,20001127.0355/
00101,20001127.0400/
00101,20001127.0405/
00099,20001127.0410/
00100,20001127.0415/
00100,20001127.0420/
00099,20001127.0425/
00098,20001127.0430/
00098,20001127.0435/
00097,20001127.0440/
00096,20001127.0445/
00095,20001127.0450/
00094,20001127.0455/
00093,20001127.0500/
00092,20001127.0505/
00091,20001127.0510/
00091,20001127.0515/
00090,20001127.0520/
00089,20001127.0525/
00089,20001127.0530/
00088,20001127.0535/
00088,20001127.0540/
00087,20001127.0545/
00087,20001127.0550/
00086,20001127.0555/
00085,20001127.0600/
00085,20001127.0605/
00084,20001127.0610/
00084,20001127.0615/
00083,20001127.0620/
00083,20001127.0625/
00082,20001127.0630/
00082,20001127.0635/
00082,20001127.0640/
00081,20001127.0645/
00080,20001127.0650/
00079,20001127.0655/
00079,20001127.0700/
00078,20001127.0705/
00078,20001127.0710/
00079,20001127.0715/
00078,20001127.0720/
00077,20001127.0725/
00077,20001127.0730/
00077,20001127.0735/
00076,20001127.0740/
00075,20001127.0745/
00075,20001127.0750/
00075,20001127.0755/
00074,20001127.0800/
00073,20001127.0805/
00073,20001127.0810/
00072,20001127.0815/
00072,20001127.0820/
00072,20001127.0825/
00072,20001127.0830/
00072,20001127.0835/
00071,20001127.0840/
00071,20001127.0845/
00070,20001127.0850/
00070,20001127.0855/
00070,20001127.0900/
00070,20001127.0905/
00070,20001127.0910/
00070,20001127.0915/
00070,20001127.0920/
00070,20001127.0925/
00069,20001127.0930/
00069,20001127.0935/
00068,20001127.0940/
00068,20001127.0945/
00069,20001127.0950/
00068,20001127.0955/
00069,20001127.1000/
00069,20001127.1005/
00068,20001127.1010/
00069,20001127.1015/
00069,20001127.1020/
00069,20001127.1025/
00070,20001127.1030/
00069,20001127.1035/
00070,20001127.1040/
00070,20001127.1045/
00070,20001127.1050/
00070,20001127.1055/
00070,20001127.1100/
00071,20001127.1105/
00071,20001127.1110/
00070,20001127.1115/
00071,20001127.1120/
00071,20001127.1125/
00071,20001127.1130/
00072,20001127.1135/
00072,20001127.1140/
00072,20001127.1145/
00073,20001127.1150/
00072,20001127.1155/
00072,20001127.1200/
00073,20001127.1205/
00073,20001127.1210/
00074,20001127.1215/
00073,20001127.1220/
00073,20001127.1225/
00074,20001127.1230/
00073,20001127.1235/
00074,20001127.1240/
00075,20001127.1245/
00075,20001127.1250/
00075,20001127.1255/
00075,20001127.1300/
00077,20001127.1305/
00076,20001127.1310/
00078,20001127.1315/
00079,20001127.1320/
00078,20001127.1325/
00078,20001127.1330/
00078,20001127.1335/
00077,20001127.1340/
00077,20001127.1345/
00077,20001127.1350/
00078,20001127.1355/
00078,20001127.1400/
00078,20001127.1405/
00079,20001127.1410/
00078,20001127.1415/
00078,20001127.1420/
00079,20001127.1425/
00078,20001127.1430/
00080,20001127.1435/
00080,20001127.1440/
00080,20001127.1445/
00081,20001127.1450/
00081,20001127.1455/
00081,20001127.1500/
00082,20001127.1505/
00081,20001127.1510/
00081,20001127.1515/
00080,20001127.1520/
00080,20001127.1525/
00080,20001127.1530/
00080,20001127.1535/
00080,20001127.1540/
00081,20001127.1545/
00081,20001127.1550/
00081,20001127.1555/
00082,20001127.1600/
00082,20001127.1605/
00083,20001127.1610/
00083,20001127.1615/
00083,20001127.1620/
00082,20001127.1625/
00083,20001127.1630/
00084,20001127.1635/
00085,20001127.1640/
00085,20001127.1645/
00085,20001127.1650/
00085,20001127.1655/
00086,20001127.1700/
00086,20001127.1705/
00087,20001127.1710/
00086,20001127.1715/
00088,20001127.1720/
00088,20001127.1725/
00088,20001127.1730/
00088,20001127.1735/
00089,20001127.1740/
00091,20001127.1745/
00090,20001127.1750/
00091,20001127.1755/
00091,20001127.1800/
00091,20001127.1805/
00092,20001127.1810/
00092,20001127.1815/
00093,20001127.1820/
00094,20001127.1825/
00094,20001127.1830/
00094,20001127.1835/
00095,20001127.1840/
00095,20001127.1845/
00096,20001127.1850/
00097,20001127.1855/
00097,20001127.1900/
00098,20001127.1905/
00098,20001127.1910/
00098,20001127.1915/
00099,20001127.1920/
00099,20001127.1925/
00100,20001127.1930/
00100,20001127.1935/
00101,20001127.1940/
00101,20001127.1945/
00102,20001127.1950/
00103,20001127.1955/
00103,20001127.2000/
00104,20001127.2005/
00104,20001127.2010/
00105,20001127.2015/
00105,20001127.2020/
00106,20001127.2025/
00107,20001127.2030/
00107,20001127.2035/
00107,20001127.2040/
00108,20001127.2045/
00108,20001127.2050/
00109,20001127.2055/
00109,20001127.2100/
00109,20001127.2105/
00110,20001127.2110/
00111,20001127.2115/
00110,20001127.2120/
00111,20001127.2125/
00111,20001127.2130/
00112,20001127.2135/
00112,20001127.2140/
00113,20001127.2145/
00113,20001127.2150/
00113,20001127.2155/
00114,20001127.2200/
00114,20001127.2205/
00114,20001127.2210/
00114,20001127.2215/
00115,20001127.2220/
00115,20001127.2225/
00115,20001127.2230/
00115,20001127.2235/
00116,20001127.2240/
00116,20001127.2245/
00116,20001127.2250/
00117,20001127.2255/
00117,20001127.2300/
00117,20001127.2305/
00117,20001127.2310/
00117,20001127.2315/
00117,20001127.2320/
00118,20001127.2325/
00118,20001127.2330/
00117,20001127.2335/
00117,20001127.2340/
00117,20001127.2345/
00117,20001127.2350/
00117,20001127.2355/
00117,20001128.0000/
00116,20001128.0005/
00115,20001128.0010/
00115,20001128.0015/
00115,20001128.0020/
00114,20001128.0025/
00114,20001128.0030/
00113,20001128.0035/
00113,20001128.0040/
00113,20001128.0045/
00113,20001128.0050/
00113,20001128.0055/
00112,20001128.0100/
00112,20001128.0105/
00112,20001128.0110/
00112,20001128.0115/
00111,20001128.0120/
00110,20001128.0125/
00109,20001128.0130/
00108,20001128.0135/
00108,20001128.0140/
00107,20001128.0145/
00106,20001128.0150/
00106,20001128.0155/
00105,20001128.0200/
00105,20001128.0205/
00105,20001128.0210/
00104,20001128.0215/
00104,20001128.0220/
00103,20001128.0225/
00103,20001128.0230/
00103,20001128.0235/
00102,20001128.0240/
00101,20001128.0245/
00101,20001128.0250/
00100,20001128.0255/
00100,20001128.0300/
00099,20001128.0305/
00098,20001128.0310/
00097,20001128.0315/
00097,20001128.0320/
00096,20001128.0325/
00095,20001128.0330/
00095,20001128.0335/
00094,20001128.0340/
00093,20001128.0345/
00093,20001128.0350/
00092,20001128.0355/
00092,20001128.0400/
00091,20001128.0405/
00090,20001128.0410/
00090,20001128.0415/
00089,20001128.0420/
00088,20001128.0425/
00088,20001128.0430/
00087,20001128.0435/
00086,20001128.0440/
00086,20001128.0445/
00085,20001128.0450/
00085,20001128.0455/
00084,20001128.0500/
00083,20001128.0505/
00083,20001128.0510/
00082,20001128.0515/
00082,20001128.0520/
00081,20001128.0525/
00080,20001128.0530/
00079,20001128.0535/
00079,20001128.0540/
00078,20001128.0545/
00077,20001128.0550/
00077,20001128.0555/
00077,20001128.0600/
00076,20001128.0605/
00075,20001128.0610/
00075,20001128.0615/
00074,20001128.0620/
00074,20001128.0625/
00073,20001128.0630/
00073,20001128.0635/
00072,20001128.0640/
00072,20001128.0645/
00071,20001128.0650/
00071,20001128.0655/
00070,20001128.0700/
00070,20001128.0705/
00069,20001128.0710/
00069,20001128.0715/
00068,20001128.0720/
00068,20001128.0725/
00067,20001128.0730/
00067,20001128.0735/
00067,20001128.0740/
00066,20001128.0745/
00065,20001128.0750/
00065,20001128.0755/
00064,20001128.0800/
00064,20001128.0805/
00064,20001128.0810/
00063,20001128.0815/
00063,20001128.0820/
00062,20001128.0825/
00062,20001128.0830/
00061,20001128.0835/
00061,20001128.0840/
00061,20001128.0845/
00060,20001128.0850/
00060,20001128.0855/
00060,20001128.0900/
00059,20001128.0905/
00059,20001128.0910/
00059,20001128.0915/
00058,20001128.0920/
00058,20001128.0925/
00058,20001128.0930/
00057,20001128.0935/
00057,20001128.0940/
00057,20001128.0945/
00057,20001128.0950/
00057,20001128.0955/
00057,20001128.1000/
00057,20001128.1005/
00057,20001128.1010/
00057,20001128.1015/
00057,20001128.1020/
00057,20001128.1025/
00057,20001128.1030/
00057,20001128.1035/
00057,20001128.1040/
00057,20001128.1045/
00057,20001128.1050/
00057,20001128.1055/
00057,20001128.1100/
00057,20001128.1105/
00058,20001128.1110/
00058,20001128.1115/
00058,20001128.1120/
00058,20001128.1125/
00058,20001128.1130/
00058,20001128.1135/
00058,20001128.1140/
00059,20001128.1145/
00059,20001128.1150/
00059,20001128.1155/
00060,20001128.1200/
00060,20001128.1205/
00060,20001128.1210/
00059,20001128.1215/
00060,20001128.1220/
00060,20001128.1225/
00061,20001128.1230/
00062,20001128.1235/
00061,20001128.1240/
00062,20001128.1245/
00062,20001128.1250/
00063,20001128.1255/
00063,20001128.1300/
00064,20001128.1305/
00064,20001128.1310/
00064,20001128.1315/
00064,20001128.1320/
00064,20001128.1325/
00064,20001128.1330/
00064,20001128.1335/
00064,20001128.1340/
00065,20001128.1345/
00065,20001128.1350/
00065,20001128.1355/
00065,20001128.1400/
00066,20001128.1405/
00066,20001128.1410/
00066,20001128.1415/
00065,20001128.1420/
00066,20001128.1425/
00066,20001128.1430/
00066,20001128.1435/
00066,20001128.1440/
00066,20001128.1445/
00066,20001128.1450/
00067,20001128.1455/
00067,20001128.1500/
00066,20001128.1505/
00067,20001128.1510/
00067,20001128.1515/
00067,20001128.1520/
00068,20001128.1525/
00068,20001128.1530/
00068,20001128.1535/
00068,20001128.1540/
00069,20001128.1545/
00069,20001128.1550/
00069,20001128.1555/
00069,20001128.1600/
00070,20001128.1605/
