#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: HLHIL01_01_2001
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 20010101 TO 20011231
#LOCATION: Hillarys
#Station Status:  Historical
#Lat: -31.825535  Long: 115.738578
#Time Zone: Australian Western Standard Time  UTC +08:00:00
#Vertical Datum: Chart Datum     which is   4.895   m below Benchmark   Hamersley   
#National Station ID:   NA
#Site Description: NA
#Tide Gauge Sensor:  Float/Pulley assembly, stilling well
#Sensor Details: In house, NA
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 15
#
H(cm),YYYYMMDD.hhmm/
00089,20010101.0000/
00088,20010101.0015/
00085,20010101.0030/
00085,20010101.0045/
00084,20010101.0100/
00083,20010101.0115/
00084,20010101.0130/
00085,20010101.0145/
00083,20010101.0200/
00081,20010101.0215/
00079,20010101.0230/
00076,20010101.0245/
00074,20010101.0300/
00071,20010101.0315/
00069,20010101.0330/
00067,20010101.0345/
00066,20010101.0400/
00065,20010101.0415/
00073,20010107.0015/
00069,20010107.0030/
00065,20010107.0045/
00064,20010107.0100/
00062,20010107.0115/
00059,20010107.0130/
00058,20010107.0145/
00059,20010107.0200/
00058,20010107.0215/
00058,20010107.0230/
00056,20010107.0245/
00053,20010107.0300/
00051,20010107.0315/
00049,20010107.0330/
00047,20010107.0345/
00045,20010107.0400/
00046,20010107.0415/
00049,20010107.0430/
00049,20010107.0445/
00051,20010107.0500/
00051,20010107.0515/
00050,20010107.0530/
00049,20010107.0545/
00048,20010107.0600/
00048,20010107.0615/
00050,20010107.0630/
00052,20010107.0645/
00053,20010107.0700/
00055,20010107.0715/
00056,20010107.0730/
00056,20010107.0745/
00058,20010107.0800/
00059,20010107.0815/
00059,20010107.0830/
00060,20010107.0845/
00060,20010107.0900/
00061,20010107.0915/
00063,20010107.0930/
00065,20010107.0945/
00066,20010107.1000/
00066,20010107.1015/
00068,20010107.1030/
00068,20010107.1045/
00069,20010107.1100/
00068,20010107.1115/
00070,20010107.1130/
00071,20010107.1145/
00074,20010107.1200/
00073,20010107.1215/
00074,20010107.1230/
00076,20010107.1245/
00075,20010107.1300/
00074,20010107.1315/
00077,20010107.1330/
00078,20010107.1345/
00079,20010107.1400/
00080,20010107.1415/
00083,20010107.1430/
00083,20010107.1445/
00084,20010107.1500/
00088,20010107.1515/
00090,20010107.1530/
00090,20010107.1545/
00093,20010107.1600/
00097,20010107.1615/
00099,20010107.1630/
00099,20010107.1645/
00101,20010107.1700/
00106,20010107.1715/
00108,20010107.1730/
00110,20010107.1745/
00111,20010107.1800/
00113,20010107.1815/
00113,20010107.1830/
00115,20010107.1845/
00113,20010107.1900/
00116,20010107.1915/
00117,20010107.1930/
00114,20010107.1945/
00116,20010107.2000/
00117,20010107.2015/
00114,20010107.2030/
00111,20010107.2045/
00110,20010107.2100/
00107,20010107.2115/
00103,20010107.2130/
00101,20010107.2145/
00099,20010107.2200/
00098,20010107.2215/
00096,20010107.2230/
00091,20010107.2245/
00090,20010107.2300/
00088,20010107.2315/
00086,20010107.2330/
00082,20010107.2345/
00079,20010108.0000/
00073,20010108.0015/
00069,20010108.0030/
00064,20010108.0045/
00061,20010108.0100/
00060,20010108.0115/
00059,20010108.0130/
00056,20010108.0145/
00058,20010108.0200/
00054,20010108.0215/
00050,20010108.0230/
00044,20010108.0245/
00041,20010108.0300/
00043,20010108.0315/
00042,20010108.0330/
00043,20010108.0345/
00040,20010108.0400/
00038,20010108.0415/
00038,20010108.0430/
00036,20010108.0445/
00036,20010108.0500/
00037,20010108.0515/
00037,20010108.0530/
00038,20010108.0545/
00039,20010108.0600/
00039,20010108.0615/
00039,20010108.0630/
00038,20010108.0645/
00041,20010108.0700/
00043,20010108.0715/
00047,20010108.0730/
00049,20010108.0745/
00049,20010108.0800/
00050,20010108.0815/
00051,20010108.0830/
00052,20010108.0845/
00053,20010108.0900/
00055,20010108.0915/
00057,20010108.0930/
00061,20010108.0945/
00064,20010108.1000/
00063,20010108.1015/
00064,20010108.1030/
00065,20010108.1045/
00067,20010108.1100/
00068,20010108.1115/
00070,20010108.1130/
00068,20010108.1145/
00068,20010108.1200/
00069,20010108.1215/
00070,20010108.1230/
00071,20010108.1245/
00074,20010108.1300/
00076,20010108.1315/
00080,20010108.1330/
00082,20010108.1345/
00082,20010108.1400/
00082,20010108.1415/
00081,20010108.1430/
00081,20010108.1445/
00083,20010108.1500/
00085,20010108.1515/
00087,20010108.1530/
00090,20010108.1545/
00093,20010108.1600/
00096,20010108.1615/
00100,20010108.1630/
00102,20010108.1645/
00104,20010108.1700/
00106,20010108.1715/
00109,20010108.1730/
00110,20010108.1745/
00111,20010108.1800/
00112,20010108.1815/
00114,20010108.1830/
00116,20010108.1845/
00118,20010108.1900/
00119,20010108.1915/
00122,20010108.1930/
00123,20010108.1945/
00123,20010108.2000/
00122,20010108.2015/
00121,20010108.2030/
00120,20010108.2045/
00119,20010108.2100/
00118,20010108.2115/
00117,20010108.2130/
00116,20010108.2145/
00113,20010108.2200/
00111,20010108.2215/
00109,20010108.2230/
00108,20010108.2245/
00104,20010108.2300/
00101,20010108.2315/
00099,20010108.2330/
00096,20010108.2345/
00092,20010109.0000/
00087,20010109.0015/
00083,20010109.0030/
00079,20010109.0045/
00077,20010109.0100/
00074,20010109.0115/
00070,20010109.0130/
00066,20010109.0145/
00064,20010109.0200/
00061,20010109.0215/
00056,20010109.0230/
00055,20010109.0245/
00051,20010109.0300/
00050,20010109.0315/
00046,20010109.0330/
00045,20010109.0345/
00042,20010109.0400/
00039,20010109.0415/
00038,20010109.0430/
00039,20010109.0445/
00039,20010109.0500/
00039,20010109.0515/
00039,20010109.0530/
00038,20010109.0545/
00037,20010109.0600/
00037,20010109.0615/
00038,20010109.0630/
00039,20010109.0645/
00040,20010109.0700/
00041,20010109.0715/
00040,20010109.0730/
00043,20010109.0745/
00044,20010109.0800/
00046,20010109.0815/
00047,20010109.0830/
00049,20010109.0845/
00052,20010109.0900/
00053,20010109.0915/
00056,20010109.0930/
00057,20010109.0945/
00058,20010109.1000/
00060,20010109.1015/
00062,20010109.1030/
00065,20010109.1045/
00066,20010109.1100/
00067,20010109.1115/
00068,20010109.1130/
00068,20010109.1145/
00067,20010109.1200/
00068,20010109.1215/
00069,20010109.1230/
00068,20010109.1245/
00070,20010109.1300/
00072,20010109.1315/
00073,20010109.1330/
00074,20010109.1345/
00076,20010109.1400/
00077,20010109.1415/
00078,20010109.1430/
00079,20010109.1445/
00080,20010109.1500/
00079,20010109.1515/
00081,20010109.1530/
00084,20010109.1545/
00087,20010109.1600/
00089,20010109.1615/
00093,20010109.1630/
00097,20010109.1645/
00099,20010109.1700/
00101,20010109.1715/
00100,20010109.1730/
00102,20010109.1745/
00104,20010109.1800/
00106,20010109.1815/
00109,20010109.1830/
00112,20010109.1845/
00114,20010109.1900/
00116,20010109.1915/
00117,20010109.1930/
00120,20010109.1945/
00121,20010109.2000/
00122,20010109.2015/
00122,20010109.2030/
00123,20010109.2045/
00123,20010109.2100/
00121,20010109.2115/
00120,20010109.2130/
00119,20010109.2145/
00117,20010109.2200/
00115,20010109.2215/
00113,20010109.2230/
00110,20010109.2245/
00109,20010109.2300/
00107,20010109.2315/
00104,20010109.2330/
00101,20010109.2345/
00098,20010110.0000/
00094,20010110.0015/
00092,20010110.0030/
00088,20010110.0045/
00083,20010110.0100/
00079,20010110.0115/
00075,20010110.0130/
00071,20010110.0145/
00067,20010110.0200/
00065,20010110.0215/
00061,20010110.0230/
00058,20010110.0245/
00056,20010110.0300/
00053,20010110.0315/
00050,20010110.0330/
00046,20010110.0345/
00043,20010110.0400/
00041,20010110.0415/
00038,20010110.0430/
00036,20010110.0445/
00034,20010110.0500/
00032,20010110.0515/
00029,20010110.0530/
00028,20010110.0545/
00029,20010110.0600/
00028,20010110.0615/
00028,20010110.0630/
00029,20010110.0645/
00031,20010110.0700/
00030,20010110.0715/
00032,20010110.0730/
00032,20010110.0745/
00033,20010110.0800/
00034,20010110.0815/
00035,20010110.0830/
00038,20010110.0845/
00041,20010110.0900/
00043,20010110.0915/
00045,20010110.0930/
00048,20010110.0945/
00049,20010110.1000/
00051,20010110.1015/
00052,20010110.1030/
00053,20010110.1045/
00056,20010110.1100/
00057,20010110.1115/
00059,20010110.1130/
00060,20010110.1145/
00063,20010110.1200/
00064,20010110.1215/
00064,20010110.1230/
00065,20010110.1245/
00066,20010110.1300/
00066,20010110.1315/
00068,20010110.1330/
00068,20010110.1345/
00069,20010110.1400/
00069,20010110.1415/
00070,20010110.1430/
00071,20010110.1445/
00073,20010110.1500/
00074,20010110.1515/
00077,20010110.1530/
00078,20010110.1545/
00079,20010110.1600/
00082,20010110.1615/
00085,20010110.1630/
00086,20010110.1645/
00089,20010110.1700/
00091,20010110.1715/
00093,20010110.1730/
00096,20010110.1745/
00099,20010110.1800/
00100,20010110.1815/
00103,20010110.1830/
00105,20010110.1845/
00107,20010110.1900/
00109,20010110.1915/
00110,20010110.1930/
00112,20010110.1945/
00114,20010110.2000/
00115,20010110.2015/
00117,20010110.2030/
00118,20010110.2045/
00120,20010110.2100/
00120,20010110.2115/
00120,20010110.2130/
00121,20010110.2145/
00120,20010110.2200/
00119,20010110.2215/
00117,20010110.2230/
00115,20010110.2245/
00115,20010110.2300/
00113,20010110.2315/
00111,20010110.2330/
00109,20010110.2345/
00108,20010111.0000/
00106,20010111.0015/
00105,20010111.0030/
00101,20010111.0045/
00097,20010111.0100/
00093,20010111.0115/
00088,20010111.0130/
00084,20010111.0145/
00082,20010111.0200/
00080,20010111.0215/
00076,20010111.0230/
00073,20010111.0245/
00070,20010111.0300/
00066,20010111.0315/
00061,20010111.0330/
00058,20010111.0345/
00053,20010111.0400/
00051,20010111.0415/
00047,20010111.0430/
00044,20010111.0445/
00043,20010111.0500/
00041,20010111.0515/
00039,20010111.0530/
00038,20010111.0545/
00037,20010111.0600/
00036,20010111.0615/
00035,20010111.0630/
00033,20010111.0645/
00031,20010111.0700/
00031,20010111.0715/
00030,20010111.0730/
00030,20010111.0745/
00033,20010111.0800/
00034,20010111.0815/
00036,20010111.0830/
00037,20010111.0845/
00039,20010111.0900/
00041,20010111.0915/
00043,20010111.0930/
00043,20010111.0945/
00045,20010111.1000/
00046,20010111.1015/
00049,20010111.1030/
00050,20010111.1045/
00052,20010111.1100/
00055,20010111.1115/
00056,20010111.1130/
00058,20010111.1145/
00060,20010111.1200/
00061,20010111.1215/
00062,20010111.1230/
00062,20010111.1245/
00062,20010111.1300/
00064,20010111.1315/
00067,20010111.1330/
00067,20010111.1345/
00070,20010111.1400/
00071,20010111.1415/
00071,20010111.1430/
00070,20010111.1445/
00069,20010111.1500/
00071,20010111.1515/
00072,20010111.1530/
00074,20010111.1545/
00077,20010111.1600/
00079,20010111.1615/
00081,20010111.1630/
00083,20010111.1645/
00086,20010111.1700/
00087,20010111.1715/
00088,20010111.1730/
00088,20010111.1745/
00091,20010111.1800/
00093,20010111.1815/
00095,20010111.1830/
00097,20010111.1845/
00100,20010111.1900/
00102,20010111.1915/
00106,20010111.1930/
00109,20010111.1945/
00111,20010111.2000/
00113,20010111.2015/
00114,20010111.2030/
00115,20010111.2045/
00117,20010111.2100/
00117,20010111.2115/
00118,20010111.2130/
00119,20010111.2145/
00120,20010111.2200/
00121,20010111.2215/
00121,20010111.2230/
00121,20010111.2245/
00121,20010111.2300/
00120,20010111.2315/
00119,20010111.2330/
00118,20010111.2345/
00116,20010112.0000/
00116,20010112.0015/
00115,20010112.0030/
00115,20010112.0045/
00113,20010112.0100/
00111,20010112.0115/
00109,20010112.0130/
00107,20010112.0145/
00103,20010112.0200/
00100,20010112.0215/
00095,20010112.0230/
00090,20010112.0245/
00086,20010112.0300/
00083,20010112.0315/
00080,20010112.0330/
00079,20010112.0345/
00077,20010112.0400/
00075,20010112.0415/
00073,20010112.0430/
00069,20010112.0445/
00066,20010112.0500/
00063,20010112.0515/
00060,20010112.0530/
00057,20010112.0545/
00056,20010112.0600/
00056,20010112.0615/
00054,20010112.0630/
00053,20010112.0645/
00052,20010112.0700/
00051,20010112.0715/
00050,20010112.0730/
00049,20010112.0745/
00048,20010112.0800/
00048,20010112.0815/
00048,20010112.0830/
00048,20010112.0845/
00048,20010112.0900/
00047,20010112.0915/
00050,20010112.0930/
00052,20010112.0945/
00055,20010112.1000/
00057,20010112.1015/
00059,20010112.1030/
00059,20010112.1045/
00058,20010112.1100/
00058,20010112.1115/
00060,20010112.1130/
00062,20010112.1145/
00064,20010112.1200/
00067,20010112.1215/
00068,20010112.1230/
00069,20010112.1245/
00070,20010112.1300/
00071,20010112.1315/
00073,20010112.1330/
00074,20010112.1345/
00075,20010112.1400/
00075,20010112.1415/
00074,20010112.1430/
00072,20010112.1445/
00072,20010112.1500/
00072,20010112.1515/
00074,20010112.1530/
00077,20010112.1545/
00080,20010112.1600/
00082,20010112.1615/
00085,20010112.1630/
00084,20010112.1645/
00086,20010112.1700/
00086,20010112.1715/
00087,20010112.1730/
00088,20010112.1745/
00090,20010112.1800/
00093,20010112.1815/
00094,20010112.1830/
00097,20010112.1845/
00099,20010112.1900/
00101,20010112.1915/
00101,20010112.1930/
00103,20010112.1945/
00104,20010112.2000/
00107,20010112.2015/
00108,20010112.2030/
00109,20010112.2045/
00109,20010112.2100/
00109,20010112.2115/
00110,20010112.2130/
00112,20010112.2145/
00115,20010112.2200/
00116,20010112.2215/
00116,20010112.2230/
00115,20010112.2245/
00114,20010112.2300/
00113,20010112.2315/
00114,20010112.2330/
00115,20010112.2345/
00115,20010113.0000/
00115,20010113.0015/
00114,20010113.0030/
00112,20010113.0045/
00110,20010113.0100/
00107,20010113.0115/
00105,20010113.0130/
00103,20010113.0145/
00102,20010113.0200/
00102,20010113.0215/
00100,20010113.0230/
00096,20010113.0245/
00092,20010113.0300/
00088,20010113.0315/
00084,20010113.0330/
00081,20010113.0345/
00078,20010113.0400/
00077,20010113.0415/
00076,20010113.0430/
00073,20010113.0445/
00070,20010113.0500/
00067,20010113.0515/
00065,20010113.0530/
00062,20010113.0545/
00061,20010113.0600/
00059,20010113.0615/
00058,20010113.0630/
00057,20010113.0645/
00056,20010113.0700/
00056,20010113.0715/
00054,20010113.0730/
00054,20010113.0745/
00051,20010113.0800/
00051,20010113.0815/
00049,20010113.0830/
00049,20010113.0845/
00051,20010113.0900/
00051,20010113.0915/
00051,20010113.0930/
00052,20010113.0945/
00053,20010113.1000/
00054,20010113.1015/
00054,20010113.1030/
00053,20010113.1045/
00054,20010113.1100/
00055,20010113.1115/
00056,20010113.1130/
00057,20010113.1145/
00059,20010113.1200/
00061,20010113.1215/
00063,20010113.1230/
00063,20010113.1245/
00064,20010113.1300/
00064,20010113.1315/
00065,20010113.1330/
00067,20010113.1345/
00069,20010113.1400/
00070,20010113.1415/
00070,20010113.1430/
00069,20010113.1445/
00069,20010113.1500/
00070,20010113.1515/
00070,20010113.1530/
00071,20010113.1545/
00073,20010113.1600/
00075,20010113.1615/
00076,20010113.1630/
00077,20010113.1645/
00078,20010113.1700/
00078,20010113.1715/
00078,20010113.1730/
00079,20010113.1745/
00081,20010113.1800/
00083,20010113.1815/
00085,20010113.1830/
00087,20010113.1845/
00089,20010113.1900/
00090,20010113.1915/
00091,20010113.1930/
00093,20010113.1945/
00094,20010113.2000/
00094,20010113.2015/
00095,20010113.2030/
00096,20010113.2045/
00097,20010113.2100/
00097,20010113.2115/
00098,20010113.2130/
