#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: FFFBH01_05_2004a
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 20040101 TO 20041231
#LOCATION: Fremantle Fishing Boat Harbour
#Station Status:  Current
#Lat: -32.065556  Long: 115.748056
#Time Zone: Australian Western Standard Time  UTC +08:00:00
#Vertical Datum: LWM Fremantle 1949     which is   2.752   m below Benchmark   DMH 098   
#National Station ID:   NA
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor:  Float/Pulley assembly, stilling well
#Sensor Details: In house, NA
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 5
#
H(cm),YYYYMMDD.hhmm/
00059,20040101.0000/
00059,20040101.0005/
00058,20040101.0010/
00057,20040101.0015/
00058,20040101.0020/
00058,20040101.0025/
00057,20040101.0030/
00056,20040101.0035/
00056,20040101.0040/
00055,20040101.0045/
00055,20040101.0050/
00055,20040101.0055/
00055,20040101.0100/
00054,20040101.0105/
00054,20040101.0110/
00053,20040101.0115/
00052,20040101.0120/
00051,20040101.0125/
00059,20040101.2330/
00058,20040101.2335/
00057,20040101.2340/
00057,20040101.2345/
00056,20040101.2350/
00055,20040101.2355/
00055,20040102.0000/
00054,20040102.0005/
00053,20040102.0010/
00052,20040102.0015/
00052,20040102.0020/
00052,20040102.0025/
00053,20040102.0030/
00052,20040102.0035/
00051,20040102.0040/
00051,20040102.0045/
00051,20040102.0050/
00050,20040102.0055/
00049,20040102.0100/
00048,20040102.0105/
00048,20040102.0110/
00048,20040102.0115/
00048,20040102.0120/
00047,20040102.0125/
00047,20040102.0130/
00046,20040102.0135/
00047,20040102.0140/
00047,20040102.0145/
00047,20040102.0150/
00046,20040102.0155/
00047,20040102.0200/
00046,20040102.0205/
00046,20040102.0210/
00045,20040102.0215/
00045,20040102.0220/
00045,20040102.0225/
00046,20040102.0230/
00045,20040102.0235/
00044,20040102.0240/
00044,20040102.0245/
00044,20040102.0250/
00044,20040102.0255/
00043,20040102.0300/
00043,20040102.0305/
00043,20040102.0310/
00041,20040102.0315/
00041,20040102.0320/
00040,20040102.0325/
00039,20040102.0330/
00039,20040102.0335/
00038,20040102.0340/
00037,20040102.0345/
00036,20040102.0350/
00035,20040102.0355/
00034,20040102.0400/
00032,20040102.0405/
00031,20040102.0410/
00031,20040102.0415/
00031,20040102.0420/
00032,20040102.0425/
00032,20040102.0430/
00032,20040102.0435/
00032,20040102.0440/
00033,20040102.0445/
00033,20040102.0450/
00033,20040102.0455/
00033,20040102.0500/
00034,20040102.0505/
00035,20040102.0510/
00035,20040102.0515/
00035,20040102.0520/
00035,20040102.0525/
00036,20040102.0530/
00036,20040102.0535/
00036,20040102.0540/
00036,20040102.0545/
00035,20040102.0550/
00035,20040102.0555/
00035,20040102.0600/
00034,20040102.0605/
00034,20040102.0610/
00034,20040102.0615/
00034,20040102.0620/
00034,20040102.0625/
00034,20040102.0630/
00033,20040102.0635/
00033,20040102.0640/
00033,20040102.0645/
00033,20040102.0650/
00032,20040102.0655/
00032,20040102.0700/
00032,20040102.0705/
00032,20040102.0710/
00032,20040102.0715/
00033,20040102.0720/
00033,20040102.0725/
00033,20040102.0730/
00034,20040102.0735/
00034,20040102.0740/
00034,20040102.0745/
00035,20040102.0750/
00035,20040102.0755/
00036,20040102.0800/
00036,20040102.0805/
00036,20040102.0810/
00037,20040102.0815/
00038,20040102.0820/
00038,20040102.0825/
00039,20040102.0830/
00039,20040102.0835/
00040,20040102.0840/
00040,20040102.0845/
00040,20040102.0850/
00040,20040102.0855/
00041,20040102.0900/
00042,20040102.0905/
00042,20040102.0910/
00043,20040102.0915/
00043,20040102.0920/
00043,20040102.0925/
00044,20040102.0930/
00044,20040102.0935/
00044,20040102.0940/
00044,20040102.0945/
00045,20040102.0950/
00046,20040102.0955/
00045,20040102.1000/
00044,20040102.1005/
00044,20040102.1010/
00045,20040102.1015/
00046,20040102.1020/
00046,20040102.1025/
00046,20040102.1030/
00047,20040102.1035/
00048,20040102.1040/
00048,20040102.1045/
00048,20040102.1050/
00049,20040102.1055/
00049,20040102.1100/
00051,20040102.1105/
00051,20040102.1110/
00052,20040102.1115/
00054,20040102.1120/
00054,20040102.1125/
00054,20040102.1130/
00053,20040102.1135/
00053,20040102.1140/
00055,20040102.1145/
00054,20040102.1150/
00054,20040102.1155/
00054,20040102.1200/
00055,20040102.1205/
00055,20040102.1210/
00055,20040102.1215/
00056,20040102.1220/
00056,20040102.1225/
00057,20040102.1230/
00057,20040102.1235/
00057,20040102.1240/
00057,20040102.1245/
00057,20040102.1250/
00058,20040102.1255/
00058,20040102.1300/
00058,20040102.1305/
00058,20040102.1310/
00058,20040102.1315/
00058,20040102.1320/
00059,20040102.1325/
00060,20040102.1330/
00061,20040102.1335/
00061,20040102.1340/
00062,20040102.1345/
00062,20040102.1350/
00063,20040102.1355/
00064,20040102.1400/
00064,20040102.1405/
00064,20040102.1410/
00065,20040102.1415/
00066,20040102.1420/
00066,20040102.1425/
00066,20040102.1430/
00067,20040102.1435/
00068,20040102.1440/
00069,20040102.1445/
00070,20040102.1450/
00071,20040102.1455/
00071,20040102.1500/
00072,20040102.1505/
00072,20040102.1510/
00072,20040102.1515/
00073,20040102.1520/
00073,20040102.1525/
00073,20040102.1530/
00074,20040102.1535/
00074,20040102.1540/
00073,20040102.1545/
00074,20040102.1550/
00074,20040102.1555/
00074,20040102.1600/
00074,20040102.1605/
00075,20040102.1610/
00076,20040102.1615/
00077,20040102.1620/
00077,20040102.1625/
00078,20040102.1630/
00079,20040102.1635/
00079,20040102.1640/
00079,20040102.1645/
00079,20040102.1650/
00080,20040102.1655/
00080,20040102.1700/
00081,20040102.1705/
00081,20040102.1710/
00081,20040102.1715/
00082,20040102.1720/
00083,20040102.1725/
00083,20040102.1730/
00083,20040102.1735/
00083,20040102.1740/
00084,20040102.1745/
00085,20040102.1750/
00085,20040102.1755/
00084,20040102.1800/
00085,20040102.1805/
00085,20040102.1810/
00085,20040102.1815/
00085,20040102.1820/
00085,20040102.1825/
00085,20040102.1830/
00085,20040102.1835/
00084,20040102.1840/
00084,20040102.1845/
00085,20040102.1850/
00085,20040102.1855/
00086,20040102.1900/
00086,20040102.1905/
00085,20040102.1910/
00085,20040102.1915/
00085,20040102.1920/
00085,20040102.1925/
00085,20040102.1930/
00084,20040102.1935/
00084,20040102.1940/
00085,20040102.1945/
00085,20040102.1950/
00085,20040102.1955/
00086,20040102.2000/
00086,20040102.2005/
00085,20040102.2010/
00085,20040102.2015/
00085,20040102.2020/
00085,20040102.2025/
00084,20040102.2030/
00083,20040102.2035/
00083,20040102.2040/
00082,20040102.2045/
00081,20040102.2050/
00081,20040102.2055/
00081,20040102.2100/
00081,20040102.2105/
00080,20040102.2110/
00078,20040102.2115/
00077,20040102.2120/
00077,20040102.2125/
00077,20040102.2130/
00075,20040102.2135/
00074,20040102.2140/
00073,20040102.2145/
00073,20040102.2150/
00072,20040102.2155/
00070,20040102.2200/
00068,20040102.2205/
00068,20040102.2210/
00068,20040102.2215/
00067,20040102.2220/
00067,20040102.2225/
00067,20040102.2230/
00068,20040102.2235/
00067,20040102.2240/
00066,20040102.2245/
00066,20040102.2250/
00065,20040102.2255/
00064,20040102.2300/
00062,20040102.2305/
00061,20040102.2310/
00061,20040102.2315/
00061,20040102.2320/
00060,20040102.2325/
00060,20040102.2330/
00061,20040102.2335/
00060,20040102.2340/
00059,20040102.2345/
00058,20040102.2350/
00058,20040102.2355/
00058,20040103.0000/
00056,20040103.0005/
00056,20040103.0010/
00055,20040103.0015/
00054,20040103.0020/
00054,20040103.0025/
00054,20040103.0030/
00053,20040103.0035/
00052,20040103.0040/
00051,20040103.0045/
00051,20040103.0050/
00050,20040103.0055/
00049,20040103.0100/
00048,20040103.0105/
00049,20040103.0110/
00050,20040103.0115/
00050,20040103.0120/
00050,20040103.0125/
00050,20040103.0130/
00050,20040103.0135/
00050,20040103.0140/
00049,20040103.0145/
00049,20040103.0150/
00049,20040103.0155/
00048,20040103.0200/
00047,20040103.0205/
00047,20040103.0210/
00046,20040103.0215/
00045,20040103.0220/
00045,20040103.0225/
00045,20040103.0230/
00044,20040103.0235/
00043,20040103.0240/
00042,20040103.0245/
00042,20040103.0250/
00041,20040103.0255/
00040,20040103.0300/
00040,20040103.0305/
00040,20040103.0310/
00039,20040103.0315/
00039,20040103.0320/
00039,20040103.0325/
00039,20040103.0330/
00039,20040103.0335/
00039,20040103.0340/
00039,20040103.0345/
00039,20040103.0350/
00039,20040103.0355/
00039,20040103.0400/
00038,20040103.0405/
00038,20040103.0410/
00038,20040103.0415/
00038,20040103.0420/
00037,20040103.0425/
00037,20040103.0430/
00037,20040103.0435/
00037,20040103.0440/
00037,20040103.0445/
00037,20040103.0450/
00038,20040103.0455/
00038,20040103.0500/
00038,20040103.0505/
00037,20040103.0510/
00036,20040103.0515/
00036,20040103.0520/
00036,20040103.0525/
00036,20040103.0530/
00036,20040103.0535/
00036,20040103.0540/
00036,20040103.0545/
00037,20040103.0550/
00037,20040103.0555/
00037,20040103.0600/
00038,20040103.0605/
00038,20040103.0610/
00038,20040103.0615/
00039,20040103.0620/
00039,20040103.0625/
00039,20040103.0630/
00039,20040103.0635/
00039,20040103.0640/
00039,20040103.0645/
00038,20040103.0650/
00039,20040103.0655/
00039,20040103.0700/
00039,20040103.0705/
00038,20040103.0710/
00037,20040103.0715/
00038,20040103.0720/
00040,20040103.0725/
00040,20040103.0730/
00041,20040103.0735/
00041,20040103.0740/
00041,20040103.0745/
00042,20040103.0750/
00041,20040103.0755/
00041,20040103.0800/
00042,20040103.0805/
00042,20040103.0810/
00043,20040103.0815/
00044,20040103.0820/
00044,20040103.0825/
00045,20040103.0830/
00045,20040103.0835/
00046,20040103.0840/
00044,20040103.0845/
00044,20040103.0850/
00045,20040103.0855/
00046,20040103.0900/
00047,20040103.0905/
00047,20040103.0910/
00047,20040103.0915/
00048,20040103.0920/
00048,20040103.0925/
00048,20040103.0930/
00049,20040103.0935/
00051,20040103.0940/
00052,20040103.0945/
00052,20040103.0950/
00051,20040103.0955/
00052,20040103.1000/
00053,20040103.1005/
00053,20040103.1010/
00051,20040103.1015/
00052,20040103.1020/
00054,20040103.1025/
00054,20040103.1030/
00052,20040103.1035/
00051,20040103.1040/
00052,20040103.1045/
00053,20040103.1050/
00052,20040103.1055/
00052,20040103.1100/
00053,20040103.1105/
00055,20040103.1110/
00055,20040103.1115/
00055,20040103.1120/
00056,20040103.1125/
00056,20040103.1130/
00056,20040103.1135/
00056,20040103.1140/
00056,20040103.1145/
00057,20040103.1150/
00058,20040103.1155/
00059,20040103.1200/
00060,20040103.1205/
00061,20040103.1210/
00061,20040103.1215/
00061,20040103.1220/
00062,20040103.1225/
00063,20040103.1230/
00064,20040103.1235/
00064,20040103.1240/
00065,20040103.1245/
00065,20040103.1250/
00064,20040103.1255/
00064,20040103.1300/
00064,20040103.1305/
00063,20040103.1310/
00063,20040103.1315/
00064,20040103.1320/
00065,20040103.1325/
00065,20040103.1330/
00066,20040103.1335/
00066,20040103.1340/
00066,20040103.1345/
00067,20040103.1350/
00068,20040103.1355/
00069,20040103.1400/
00069,20040103.1405/
00069,20040103.1410/
00070,20040103.1415/
00070,20040103.1420/
00070,20040103.1425/
00070,20040103.1430/
00070,20040103.1435/
00071,20040103.1440/
00071,20040103.1445/
00072,20040103.1450/
00073,20040103.1455/
00074,20040103.1500/
00074,20040103.1505/
00075,20040103.1510/
00075,20040103.1515/
00075,20040103.1520/
00075,20040103.1525/
00077,20040103.1530/
00078,20040103.1535/
00078,20040103.1540/
00078,20040103.1545/
00079,20040103.1550/
00079,20040103.1555/
00080,20040103.1600/
00081,20040103.1605/
00081,20040103.1610/
00081,20040103.1615/
00081,20040103.1620/
00083,20040103.1625/
00083,20040103.1630/
00083,20040103.1635/
00085,20040103.1640/
00085,20040103.1645/
00086,20040103.1650/
00086,20040103.1655/
00087,20040103.1700/
00088,20040103.1705/
00088,20040103.1710/
00089,20040103.1715/
00089,20040103.1720/
00088,20040103.1725/
00088,20040103.1730/
00089,20040103.1735/
00089,20040103.1740/
00088,20040103.1745/
00088,20040103.1750/
00090,20040103.1755/
00090,20040103.1800/
00089,20040103.1805/
00089,20040103.1810/
00090,20040103.1815/
00090,20040103.1820/
00090,20040103.1825/
00091,20040103.1830/
00091,20040103.1835/
00091,20040103.1840/
00091,20040103.1845/
00093,20040103.1850/
00093,20040103.1855/
00093,20040103.1900/
00093,20040103.1905/
00094,20040103.1910/
00093,20040103.1915/
00092,20040103.1920/
00092,20040103.1925/
00092,20040103.1930/
00092,20040103.1935/
00091,20040103.1940/
00091,20040103.1945/
00091,20040103.1950/
00090,20040103.1955/
00090,20040103.2000/
00089,20040103.2005/
00089,20040103.2010/
00088,20040103.2015/
00087,20040103.2020/
00087,20040103.2025/
00087,20040103.2030/
00086,20040103.2035/
00085,20040103.2040/
00084,20040103.2045/
00084,20040103.2050/
00084,20040103.2055/
00083,20040103.2100/
00082,20040103.2105/
00081,20040103.2110/
00080,20040103.2115/
00080,20040103.2120/
00080,20040103.2125/
00080,20040103.2130/
00080,20040103.2135/
00080,20040103.2140/
00081,20040103.2145/
00080,20040103.2150/
00079,20040103.2155/
00079,20040103.2200/
00079,20040103.2205/
00078,20040103.2210/
00075,20040103.2215/
00073,20040103.2220/
00072,20040103.2225/
00071,20040103.2230/
00069,20040103.2235/
00067,20040103.2240/
00067,20040103.2245/
00067,20040103.2250/
00065,20040103.2255/
00063,20040103.2300/
00062,20040103.2305/
00061,20040103.2310/
00059,20040103.2315/
00058,20040103.2320/
00056,20040103.2325/
00056,20040103.2330/
00056,20040103.2335/
00057,20040103.2340/
00056,20040103.2345/
00055,20040103.2350/
00055,20040103.2355/
00056,20040104.0000/
00055,20040104.0005/
00054,20040104.0010/
00053,20040104.0015/
00053,20040104.0020/
00052,20040104.0025/
00052,20040104.0030/
00051,20040104.0035/
00050,20040104.0040/
00049,20040104.0045/
00049,20040104.0050/
00049,20040104.0055/
00047,20040104.0100/
00046,20040104.0105/
00046,20040104.0110/
00047,20040104.0115/
00046,20040104.0120/
00045,20040104.0125/
00045,20040104.0130/
00045,20040104.0135/
00044,20040104.0140/
00042,20040104.0145/
00041,20040104.0150/
00040,20040104.0155/
00040,20040104.0200/
00039,20040104.0205/
00038,20040104.0210/
00038,20040104.0215/
00037,20040104.0220/
00036,20040104.0225/
00035,20040104.0230/
00034,20040104.0235/
00033,20040104.0240/
00032,20040104.0245/
00032,20040104.0250/
00031,20040104.0255/
00030,20040104.0300/
00029,20040104.0305/
00029,20040104.0310/
00029,20040104.0315/
00029,20040104.0320/
00029,20040104.0325/
00030,20040104.0330/
00029,20040104.0335/
00028,20040104.0340/
00029,20040104.0345/
00030,20040104.0350/
00031,20040104.0355/
00032,20040104.0400/
00032,20040104.0405/
00032,20040104.0410/
00033,20040104.0415/
00033,20040104.0420/
00032,20040104.0425/
00031,20040104.0430/
00030,20040104.0435/
00030,20040104.0440/
00030,20040104.0445/
00029,20040104.0450/
00027,20040104.0455/
00026,20040104.0500/
00027,20040104.0505/
00028,20040104.0510/
00028,20040104.0515/
00028,20040104.0520/
00028,20040104.0525/
00028,20040104.0530/
00028,20040104.0535/
00028,20040104.0540/
00027,20040104.0545/
00027,20040104.0550/
00028,20040104.0555/
00028,20040104.0600/
00028,20040104.0605/
00028,20040104.0610/
00030,20040104.0615/
00031,20040104.0620/
00030,20040104.0625/
00030,20040104.0630/
00031,20040104.0635/
00032,20040104.0640/
00032,20040104.0645/
00031,20040104.0650/
00031,20040104.0655/
00032,20040104.0700/
00034,20040104.0705/
00034,20040104.0710/
00035,20040104.0715/
00034,20040104.0720/
00034,20040104.0725/
00034,20040104.0730/
00034,20040104.0735/
00034,20040104.0740/
00034,20040104.0745/
00035,20040104.0750/
00035,20040104.0755/
00034,20040104.0800/
00034,20040104.0805/
00036,20040104.0810/
00036,20040104.0815/
00035,20040104.0820/
00034,20040104.0825/
00034,20040104.0830/
00035,20040104.0835/
00036,20040104.0840/
00038,20040104.0845/
00038,20040104.0850/
00040,20040104.0855/
00040,20040104.0900/
00041,20040104.0905/
00040,20040104.0910/
00040,20040104.0915/
00041,20040104.0920/
00042,20040104.0925/
00043,20040104.0930/
00044,20040104.0935/
00046,20040104.0940/
00047,20040104.0945/
00047,20040104.0950/
00045,20040104.0955/
00045,20040104.1000/
00047,20040104.1005/
00050,20040104.1010/
00049,20040104.1015/
00048,20040104.1020/
00049,20040104.1025/
00051,20040104.1030/
00050,20040104.1035/
00050,20040104.1040/
00050,20040104.1045/
00050,20040104.1050/
00049,20040104.1055/
00049,20040104.1100/
00049,20040104.1105/
00050,20040104.1110/
00051,20040104.1115/
00051,20040104.1120/
00052,20040104.1125/
00052,20040104.1130/
00052,20040104.1135/
00054,20040104.1140/
00055,20040104.1145/
00054,20040104.1150/
00054,20040104.1155/
00055,20040104.1200/
00056,20040104.1205/
00056,20040104.1210/
00056,20040104.1215/
00056,20040104.1220/
00058,20040104.1225/
00057,20040104.1230/
00057,20040104.1235/
00057,20040104.1240/
00058,20040104.1245/
00058,20040104.1250/
00060,20040104.1255/
00062,20040104.1300/
00063,20040104.1305/
00063,20040104.1310/
00064,20040104.1315/
00065,20040104.1320/
00065,20040104.1325/
00065,20040104.1330/
00065,20040104.1335/
00065,20040104.1340/
00065,20040104.1345/
00065,20040104.1350/
00065,20040104.1355/
00065,20040104.1400/
00067,20040104.1405/
00068,20040104.1410/
00070,20040104.1415/
00069,20040104.1420/
00069,20040104.1425/
00070,20040104.1430/
00070,20040104.1435/
00069,20040104.1440/
00069,20040104.1445/
00069,20040104.1450/
00069,20040104.1455/
00069,20040104.1500/
00070,20040104.1505/
00070,20040104.1510/
00072,20040104.1515/
00074,20040104.1520/
00075,20040104.1525/
00076,20040104.1530/
00077,20040104.1535/
00079,20040104.1540/
00081,20040104.1545/
00081,20040104.1550/
00082,20040104.1555/
00083,20040104.1600/
00085,20040104.1605/
00085,20040104.1610/
00085,20040104.1615/
00086,20040104.1620/
00088,20040104.1625/
00087,20040104.1630/
00087,20040104.1635/
00087,20040104.1640/
00088,20040104.1645/
00088,20040104.1650/
00089,20040104.1655/
00089,20040104.1700/
00090,20040104.1705/
00091,20040104.1710/
00092,20040104.1715/
00092,20040104.1720/
00092,20040104.1725/
00092,20040104.1730/
00093,20040104.1735/
00093,20040104.1740/
00093,20040104.1745/
00095,20040104.1750/
00096,20040104.1755/
00096,20040104.1800/
00096,20040104.1805/
00097,20040104.1810/
00097,20040104.1815/
00098,20040104.1820/
00098,20040104.1825/
00099,20040104.1830/
00098,20040104.1835/
00098,20040104.1840/
00098,20040104.1845/
00098,20040104.1850/
00098,20040104.1855/
00098,20040104.1900/
00097,20040104.1905/
00096,20040104.1910/
00097,20040104.1915/
00097,20040104.1920/
00097,20040104.1925/
00097,20040104.1930/
00097,20040104.1935/
00097,20040104.1940/
00098,20040104.1945/
00097,20040104.1950/
00096,20040104.1955/
00097,20040104.2000/
00097,20040104.2005/
00097,20040104.2010/
00096,20040104.2015/
00096,20040104.2020/
00097,20040104.2025/
00097,20040104.2030/
00096,20040104.2035/
00096,20040104.2040/
00096,20040104.2045/
00096,20040104.2050/
00094,20040104.2055/
00092,20040104.2100/
00091,20040104.2105/
00091,20040104.2110/
00091,20040104.2115/
00089,20040104.2120/
00088,20040104.2125/
00088,20040104.2130/
00088,20040104.2135/
00086,20040104.2140/
00085,20040104.2145/
00085,20040104.2150/
00084,20040104.2155/
00083,20040104.2200/
00082,20040104.2205/
00081,20040104.2210/
00079,20040104.2215/
00077,20040104.2220/
00077,20040104.2225/
00076,20040104.2230/
00075,20040104.2235/
00076,20040104.2240/
00077,20040104.2245/
00077,20040104.2250/
00077,20040104.2255/
00078,20040104.2300/
00076,20040104.2305/
00073,20040104.2310/
00071,20040104.2315/
00068,20040104.2320/
00066,20040104.2325/
00063,20040104.2330/
00063,20040104.2335/
00063,20040104.2340/
00063,20040104.2345/
00063,20040104.2350/
00063,20040104.2355/
00062,20040105.0000/
00061,20040105.0005/
00060,20040105.0010/
00058,20040105.0015/
00055,20040105.0020/
00053,20040105.0025/
00053,20040105.0030/
00053,20040105.0035/
00052,20040105.0040/
00053,20040105.0045/
00054,20040105.0050/
00054,20040105.0055/
00054,20040105.0100/
00054,20040105.0105/
00054,20040105.0110/
00051,20040105.0115/
00050,20040105.0120/
00050,20040105.0125/
00051,20040105.0130/
00048,20040105.0135/
00046,20040105.0140/
00045,20040105.0145/
00045,20040105.0150/
00045,20040105.0155/
00045,20040105.0200/
00045,20040105.0205/
00045,20040105.0210/
00046,20040105.0215/
00044,20040105.0220/
00042,20040105.0225/
00042,20040105.0230/
00042,20040105.0235/
00040,20040105.0240/
00038,20040105.0245/
00037,20040105.0250/
00037,20040105.0255/
00036,20040105.0300/
00034,20040105.0305/
00033,20040105.0310/
00034,20040105.0315/
00034,20040105.0320/
00035,20040105.0325/
00037,20040105.0330/
00036,20040105.0335/
00034,20040105.0340/
00034,20040105.0345/
00034,20040105.0350/
00032,20040105.0355/
00030,20040105.0400/
00029,20040105.0405/
00029,20040105.0410/
00030,20040105.0415/
