#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: FFFBH01_02_1989
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 19890101 TO 19891231
#LOCATION: Fremantle Fishing Boat Harbour
#Station Status:  Updated
#Lat: -32.065556  Long: 115.748056
#Time Zone: Australian Western Standard Time  UTC +08:00:00
#Vertical Datum: LWM Fremantle 1949     which is   2.752   m below Benchmark   DMH 098   
#National Station ID:   NA
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor:  Float/Pulley assembly, stilling well
#Sensor Details: In house, NA
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 15
#
H(cm),YYYYMMDD.hhmm/
00081,19890101.0000/
00080,19890101.0015/
00078,19890101.0030/
00079,19890101.0045/
00079,19890101.0100/
00078,19890101.0115/
00078,19890101.0130/
00077,19890101.0145/
00076,19890101.0200/
00075,19890101.0215/
00071,19890101.0230/
00071,19890101.0245/
00071,19890101.0300/
00069,19890101.0315/
00067,19890101.0330/
00067,19890101.0345/
00069,19890101.0400/
00067,19890101.0415/
00039,19890102.0500/
00039,19890102.0515/
00037,19890102.0530/
00038,19890102.0545/
00038,19890102.0600/
00037,19890102.0615/
00038,19890102.0630/
00037,19890102.0645/
00037,19890102.0700/
00037,19890102.0715/
00036,19890102.0730/
00037,19890102.0745/
00037,19890102.0800/
00037,19890102.0815/
00040,19890102.0830/
00041,19890102.0845/
00042,19890102.0900/
00043,19890102.0915/
00043,19890102.0930/
00045,19890102.0945/
00047,19890102.1000/
00048,19890102.1015/
00050,19890102.1030/
00053,19890102.1045/
00052,19890102.1100/
00055,19890102.1115/
00058,19890102.1130/
00057,19890102.1145/
00059,19890102.1200/
00062,19890102.1215/
00062,19890102.1230/
00064,19890102.1245/
00065,19890102.1300/
00066,19890102.1315/
00069,19890102.1330/
00070,19890102.1345/
00071,19890102.1400/
00071,19890102.1415/
00071,19890102.1430/
00072,19890102.1445/
00074,19890102.1500/
00074,19890102.1515/
00074,19890102.1530/
00077,19890102.1545/
00079,19890102.1600/
00080,19890102.1615/
00082,19890102.1630/
00081,19890102.1645/
00082,19890102.1700/
00083,19890102.1715/
00082,19890102.1730/
00082,19890102.1745/
00083,19890102.1800/
00083,19890102.1815/
00081,19890102.1830/
00080,19890102.1845/
00079,19890102.1900/
00077,19890102.1915/
00077,19890102.1930/
00076,19890102.1945/
00075,19890102.2000/
00073,19890102.2015/
00071,19890102.2030/
00069,19890102.2045/
00069,19890102.2100/
00066,19890102.2115/
00063,19890102.2130/
00060,19890102.2145/
00057,19890102.2200/
00054,19890102.2215/
00051,19890102.2230/
00050,19890102.2245/
00052,19890102.2300/
00051,19890102.2315/
00048,19890102.2330/
00046,19890102.2345/
00044,19890103.0000/
00041,19890103.0015/
00038,19890103.0030/
00036,19890103.0045/
00034,19890103.0100/
00034,19890103.0115/
00034,19890103.0130/
00032,19890103.0145/
00031,19890103.0200/
00031,19890103.0215/
00031,19890103.0230/
00030,19890103.0245/
00029,19890103.0300/
00026,19890103.0315/
00027,19890103.0330/
00028,19890103.0345/
00026,19890103.0400/
00026,19890103.0415/
00027,19890103.0430/
00025,19890103.0445/
00024,19890103.0500/
00025,19890103.0515/
00025,19890103.0530/
00025,19890103.0545/
00026,19890103.0600/
00027,19890103.0615/
00027,19890103.0630/
00027,19890103.0645/
00026,19890103.0700/
00028,19890103.0715/
00028,19890103.0730/
00027,19890103.0745/
00028,19890103.0800/
00029,19890103.0815/
00031,19890103.0830/
00034,19890103.0845/
00036,19890103.0900/
00037,19890103.0915/
00039,19890103.0930/
00040,19890103.0945/
00040,19890103.1000/
00042,19890103.1015/
00044,19890103.1030/
00044,19890103.1045/
00047,19890103.1100/
00047,19890103.1115/
00050,19890103.1130/
00053,19890103.1145/
00055,19890103.1200/
00055,19890103.1215/
00055,19890103.1230/
00057,19890103.1245/
00058,19890103.1300/
00057,19890103.1315/
00059,19890103.1330/
00065,19890103.1345/
00066,19890103.1400/
00067,19890103.1415/
00070,19890103.1430/
00070,19890103.1445/
00073,19890103.1500/
00077,19890103.1515/
00075,19890103.1530/
00074,19890103.1545/
00080,19890103.1600/
00080,19890103.1615/
00080,19890103.1630/
00083,19890103.1645/
00083,19890103.1700/
00082,19890103.1715/
00085,19890103.1730/
00087,19890103.1745/
00088,19890103.1800/
00089,19890103.1815/
00088,19890103.1830/
00087,19890103.1845/
00085,19890103.1900/
00084,19890103.1915/
00083,19890103.1930/
00082,19890103.1945/
00083,19890103.2000/
00082,19890103.2015/
00081,19890103.2030/
00080,19890103.2045/
00077,19890103.2100/
00076,19890103.2115/
00075,19890103.2130/
00069,19890103.2145/
00062,19890103.2200/
00061,19890103.2215/
00062,19890103.2230/
00060,19890103.2245/
00056,19890103.2300/
00055,19890103.2315/
00055,19890103.2330/
00052,19890103.2345/
00048,19890104.0000/
00044,19890104.0015/
00040,19890104.0030/
00038,19890104.0045/
00034,19890104.0100/
00034,19890104.0115/
00033,19890104.0130/
00033,19890104.0145/
00034,19890104.0200/
00033,19890104.0215/
00032,19890104.0230/
00031,19890104.0245/
00026,19890104.0300/
00025,19890104.0315/
00024,19890104.0330/
00024,19890104.0345/
00026,19890104.0400/
00025,19890104.0415/
00025,19890104.0430/
00025,19890104.0445/
00023,19890104.0500/
00025,19890104.0515/
00026,19890104.0530/
00024,19890104.0545/
00026,19890104.0600/
00028,19890104.0615/
00027,19890104.0630/
00028,19890104.0645/
00028,19890104.0700/
00029,19890104.0715/
00032,19890104.0730/
00030,19890104.0745/
00031,19890104.0800/
00034,19890104.0815/
00035,19890104.0830/
00037,19890104.0845/
00042,19890104.0900/
00045,19890104.0915/
00046,19890104.0930/
00049,19890104.0945/
00051,19890104.1000/
00050,19890104.1015/
00050,19890104.1030/
00050,19890104.1045/
00051,19890104.1100/
00054,19890104.1115/
00055,19890104.1130/
00061,19890104.1145/
00063,19890104.1200/
00066,19890104.1215/
00067,19890104.1230/
00066,19890104.1245/
00069,19890104.1300/
00072,19890104.1315/
00071,19890104.1330/
00072,19890104.1345/
00076,19890104.1400/
00079,19890104.1415/
00077,19890104.1430/
00081,19890104.1445/
00086,19890104.1500/
00088,19890104.1515/
00090,19890104.1530/
00093,19890104.1545/
00095,19890104.1600/
00096,19890104.1615/
00097,19890104.1630/
00098,19890104.1645/
00100,19890104.1700/
00102,19890104.1715/
00102,19890104.1730/
00100,19890104.1745/
00104,19890104.1800/
00108,19890104.1815/
00106,19890104.1830/
00107,19890104.1845/
00105,19890104.1900/
00105,19890104.1915/
00108,19890104.1930/
00105,19890104.1945/
00103,19890104.2000/
00102,19890104.2015/
00102,19890104.2030/
00102,19890104.2045/
00102,19890104.2100/
00100,19890104.2115/
00099,19890104.2130/
00097,19890104.2145/
00093,19890104.2200/
00089,19890104.2215/
00083,19890104.2230/
00081,19890104.2245/
00082,19890104.2300/
00083,19890104.2315/
00081,19890104.2330/
00076,19890104.2345/
00073,19890105.0000/
00069,19890105.0015/
00067,19890105.0030/
00065,19890105.0045/
00061,19890105.0100/
00058,19890105.0115/
00056,19890105.0130/
00053,19890105.0145/
00055,19890105.0200/
00054,19890105.0215/
00051,19890105.0230/
00049,19890105.0245/
00046,19890105.0300/
00044,19890105.0315/
00044,19890105.0330/
00043,19890105.0345/
00044,19890105.0400/
00045,19890105.0415/
00047,19890105.0430/
00045,19890105.0445/
00044,19890105.0500/
00046,19890105.0515/
00046,19890105.0530/
00045,19890105.0545/
00047,19890105.0600/
00049,19890105.0615/
00051,19890105.0630/
00052,19890105.0645/
00054,19890105.0700/
00054,19890105.0715/
00053,19890105.0730/
00054,19890105.0745/
00057,19890105.0800/
00057,19890105.0815/
00061,19890105.0830/
00066,19890105.0845/
00066,19890105.0900/
00071,19890105.0915/
00072,19890105.0930/
00072,19890105.0945/
00075,19890105.1000/
00078,19890105.1015/
00079,19890105.1030/
00081,19890105.1045/
00080,19890105.1100/
00081,19890105.1115/
00082,19890105.1130/
00085,19890105.1145/
00087,19890105.1200/
00087,19890105.1215/
00090,19890105.1230/
00092,19890105.1245/
00094,19890105.1300/
00095,19890105.1315/
00096,19890105.1330/
00100,19890105.1345/
00098,19890105.1400/
00097,19890105.1415/
00101,19890105.1430/
00102,19890105.1445/
00104,19890105.1500/
00107,19890105.1515/
00112,19890105.1530/
00113,19890105.1545/
00115,19890105.1600/
00115,19890105.1615/
00118,19890105.1630/
00120,19890105.1645/
00120,19890105.1700/
00121,19890105.1715/
00122,19890105.1730/
00120,19890105.1745/
00123,19890105.1800/
00125,19890105.1815/
00124,19890105.1830/
00128,19890105.1845/
00132,19890105.1900/
00128,19890105.1915/
00127,19890105.1930/
00128,19890105.1945/
00129,19890105.2000/
00128,19890105.2015/
00128,19890105.2030/
00124,19890105.2045/
00122,19890105.2100/
00119,19890105.2115/
00119,19890105.2130/
00120,19890105.2145/
00113,19890105.2200/
00110,19890105.2215/
00111,19890105.2230/
00108,19890105.2245/
00103,19890105.2300/
00098,19890105.2315/
00094,19890105.2330/
00092,19890105.2345/
00092,19890106.0000/
00087,19890106.0015/
00085,19890106.0030/
00085,19890106.0045/
00079,19890106.0100/
00076,19890106.0115/
00072,19890106.0130/
00067,19890106.0145/
00068,19890106.0200/
00062,19890106.0215/
00060,19890106.0230/
00061,19890106.0245/
00060,19890106.0300/
00061,19890106.0315/
00050,19890106.0330/
00053,19890106.0345/
00051,19890106.0400/
00048,19890106.0415/
00051,19890106.0430/
00059,19890106.0445/
00051,19890106.0500/
00053,19890106.0515/
00055,19890106.0530/
00053,19890106.0545/
00056,19890106.0600/
00055,19890106.0615/
00060,19890106.0630/
00049,19890106.0645/
00045,19890106.0700/
00048,19890106.0715/
00052,19890106.0730/
00059,19890106.0745/
00059,19890106.0800/
00057,19890106.0815/
00056,19890106.0830/
00065,19890106.0845/
00067,19890106.0900/
00063,19890106.0915/
00065,19890106.0930/
00066,19890106.0945/
00070,19890106.1000/
00072,19890106.1015/
00070,19890106.1030/
00074,19890106.1045/
00076,19890106.1100/
00070,19890106.1115/
00067,19890106.1130/
00075,19890106.1145/
00078,19890106.1200/
00078,19890106.1215/
00078,19890106.1230/
00083,19890106.1245/
00081,19890106.1300/
00078,19890106.1315/
00079,19890106.1330/
00084,19890106.1345/
00083,19890106.1400/
00086,19890106.1415/
00087,19890106.1430/
00086,19890106.1445/
00091,19890106.1500/
00089,19890106.1515/
00093,19890106.1530/
00094,19890106.1545/
00098,19890106.1600/
00100,19890106.1615/
00099,19890106.1630/
00103,19890106.1645/
00107,19890106.1700/
00107,19890106.1715/
00113,19890106.1730/
00111,19890106.1745/
00113,19890106.1800/
00115,19890106.1815/
00119,19890106.1830/
00122,19890106.1845/
00120,19890106.1900/
00121,19890106.1915/
00123,19890106.1930/
00122,19890106.1945/
00123,19890106.2000/
00121,19890106.2015/
00127,19890106.2030/
00121,19890106.2045/
00124,19890106.2100/
00120,19890106.2115/
00115,19890106.2130/
00116,19890106.2145/
00113,19890106.2200/
00109,19890106.2215/
00111,19890106.2230/
00106,19890106.2245/
00105,19890106.2300/
00101,19890106.2315/
00099,19890106.2330/
00093,19890106.2345/
00090,19890107.0000/
00086,19890107.0015/
00084,19890107.0030/
00078,19890107.0045/
00073,19890107.0100/
00071,19890107.0115/
00067,19890107.0130/
00066,19890107.0145/
00062,19890107.0200/
00057,19890107.0215/
00057,19890107.0230/
00053,19890107.0245/
00050,19890107.0300/
00044,19890107.0315/
00042,19890107.0330/
00040,19890107.0345/
00038,19890107.0400/
00035,19890107.0415/
00038,19890107.0430/
00037,19890107.0445/
00034,19890107.0500/
00033,19890107.0515/
00030,19890107.0530/
00031,19890107.0545/
00031,19890107.0600/
00032,19890107.0615/
00033,19890107.0630/
00032,19890107.0645/
00035,19890107.0700/
00036,19890107.0715/
00037,19890107.0730/
00035,19890107.0745/
00038,19890107.0800/
00041,19890107.0815/
00043,19890107.0830/
00042,19890107.0845/
00044,19890107.0900/
00048,19890107.0915/
00054,19890107.0930/
00054,19890107.0945/
00053,19890107.1000/
00056,19890107.1015/
00059,19890107.1030/
00063,19890107.1045/
00062,19890107.1100/
00060,19890107.1115/
00062,19890107.1130/
00063,19890107.1145/
00062,19890107.1200/
00064,19890107.1215/
00066,19890107.1230/
00066,19890107.1245/
00072,19890107.1300/
00072,19890107.1315/
00072,19890107.1330/
00075,19890107.1345/
00069,19890107.1400/
00070,19890107.1415/
00073,19890107.1430/
00074,19890107.1445/
00077,19890107.1500/
00080,19890107.1515/
00086,19890107.1530/
00087,19890107.1545/
00088,19890107.1600/
00093,19890107.1615/
00093,19890107.1630/
00094,19890107.1645/
00091,19890107.1700/
00094,19890107.1715/
00094,19890107.1730/
00097,19890107.1745/
00106,19890107.1800/
00106,19890107.1815/
00112,19890107.1830/
00115,19890107.1845/
00113,19890107.1900/
00117,19890107.1915/
00113,19890107.1930/
00112,19890107.1945/
00113,19890107.2000/
00115,19890107.2015/
00118,19890107.2030/
00116,19890107.2045/
00118,19890107.2100/
00117,19890107.2115/
00115,19890107.2130/
00114,19890107.2145/
00113,19890107.2200/
00113,19890107.2215/
00110,19890107.2230/
00106,19890107.2245/
00102,19890107.2300/
00098,19890107.2315/
00098,19890107.2330/
00098,19890107.2345/
00094,19890108.0000/
00093,19890108.0015/
00090,19890108.0030/
00083,19890108.0045/
00079,19890108.0100/
00076,19890108.0115/
00071,19890108.0130/
00067,19890108.0145/
00063,19890108.0200/
00060,19890108.0215/
00057,19890108.0230/
00053,19890108.0245/
00051,19890108.0300/
00050,19890108.0315/
00046,19890108.0330/
00043,19890108.0345/
00038,19890108.0400/
00034,19890108.0415/
00034,19890108.0430/
00033,19890108.0445/
00029,19890108.0500/
00029,19890108.0515/
00028,19890108.0530/
00028,19890108.0545/
00026,19890108.0600/
00026,19890108.0615/
00026,19890108.0630/
00025,19890108.0645/
00025,19890108.0700/
00027,19890108.0715/
00029,19890108.0730/
00028,19890108.0745/
00030,19890108.0800/
00031,19890108.0815/
00031,19890108.0830/
00032,19890108.0845/
00034,19890108.0900/
00039,19890108.0915/
00041,19890108.0930/
00044,19890108.0945/
00046,19890108.1000/
00048,19890108.1015/
00048,19890108.1030/
00049,19890108.1045/
00048,19890108.1100/
00050,19890108.1115/
00049,19890108.1130/
00052,19890108.1145/
00055,19890108.1200/
00056,19890108.1215/
00058,19890108.1230/
00061,19890108.1245/
00060,19890108.1300/
00058,19890108.1315/
00057,19890108.1330/
00057,19890108.1345/
00059,19890108.1400/
00060,19890108.1415/
00062,19890108.1430/
00066,19890108.1445/
00066,19890108.1500/
00068,19890108.1515/
00067,19890108.1530/
00069,19890108.1545/
00073,19890108.1600/
00075,19890108.1615/
00078,19890108.1630/
00079,19890108.1645/
00083,19890108.1700/
00085,19890108.1715/
00084,19890108.1730/
00087,19890108.1745/
00091,19890108.1800/
00092,19890108.1815/
00095,19890108.1830/
00100,19890108.1845/
00100,19890108.1900/
00103,19890108.1915/
00106,19890108.1930/
00107,19890108.1945/
00106,19890108.2000/
00106,19890108.2015/
00109,19890108.2030/
00108,19890108.2045/
00109,19890108.2100/
00110,19890108.2115/
00111,19890108.2130/
00110,19890108.2145/
00109,19890108.2200/
00108,19890108.2215/
00105,19890108.2230/
00103,19890108.2245/
00101,19890108.2300/
00100,19890108.2315/
00099,19890108.2330/
00098,19890108.2345/
00097,19890109.0000/
00093,19890109.0015/
00090,19890109.0030/
00088,19890109.0045/
00084,19890109.0100/
00078,19890109.0115/
00074,19890109.0130/
00071,19890109.0145/
00069,19890109.0200/
00067,19890109.0215/
00062,19890109.0230/
00058,19890109.0245/
00052,19890109.0300/
00050,19890109.0315/
00047,19890109.0330/
00043,19890109.0345/
00041,19890109.0400/
00040,19890109.0415/
00038,19890109.0430/
00036,19890109.0445/
00031,19890109.0500/
00027,19890109.0515/
00025,19890109.0530/
00024,19890109.0545/
00023,19890109.0600/
00021,19890109.0615/
00020,19890109.0630/
00021,19890109.0645/
00020,19890109.0700/
00019,19890109.0715/
00020,19890109.0730/
00019,19890109.0745/
00020,19890109.0800/
00020,19890109.0815/
00022,19890109.0830/
00025,19890109.0845/
00025,19890109.0900/
00025,19890109.0915/
00029,19890109.0930/
00031,19890109.0945/
00033,19890109.1000/
00036,19890109.1015/
00037,19890109.1030/
00040,19890109.1045/
00041,19890109.1100/
00043,19890109.1115/
00044,19890109.1130/
00043,19890109.1145/
00045,19890109.1200/
00047,19890109.1215/
00049,19890109.1230/
00050,19890109.1245/
00050,19890109.1300/
00052,19890109.1315/
00052,19890109.1330/
00051,19890109.1345/
00052,19890109.1400/
00051,19890109.1415/
00052,19890109.1430/
00052,19890109.1445/
00054,19890109.1500/
00053,19890109.1515/
00055,19890109.1530/
00058,19890109.1545/
00060,19890109.1600/
00062,19890109.1615/
00065,19890109.1630/
00067,19890109.1645/
00069,19890109.1700/
00071,19890109.1715/
00072,19890109.1730/
00074,19890109.1745/
00076,19890109.1800/
00077,19890109.1815/
00079,19890109.1830/
00082,19890109.1845/
00083,19890109.1900/
00089,19890109.1915/
00093,19890109.1930/
00093,19890109.1945/
00093,19890109.2000/
00095,19890109.2015/
00096,19890109.2030/
00098,19890109.2045/
00099,19890109.2100/
00099,19890109.2115/
00101,19890109.2130/
00104,19890109.2145/
00103,19890109.2200/
00104,19890109.2215/
00104,19890109.2230/
00104,19890109.2245/
00102,19890109.2300/
00098,19890109.2315/
00095,19890109.2330/
00093,19890109.2345/
00091,19890110.0000/
00093,19890110.0015/
00091,19890110.0030/
00087,19890110.0045/
00086,19890110.0100/
00084,19890110.0115/
00080,19890110.0130/
00077,19890110.0145/
00072,19890110.0200/
00070,19890110.0215/
00067,19890110.0230/
00064,19890110.0245/
00061,19890110.0300/
00058,19890110.0315/
00054,19890110.0330/
00051,19890110.0345/
00048,19890110.0400/
00047,19890110.0415/
00044,19890110.0430/
00041,19890110.0445/
00039,19890110.0500/
00036,19890110.0515/
00032,19890110.0530/
00030,19890110.0545/
00028,19890110.0600/
00029,19890110.0615/
00028,19890110.0630/
00027,19890110.0645/
00024,19890110.0700/
00022,19890110.0715/
00023,19890110.0730/
00023,19890110.0745/
00022,19890110.0800/
00023,19890110.0815/
00028,19890110.0830/
00030,19890110.0845/
00030,19890110.0900/
00033,19890110.0915/
00035,19890110.0930/
00036,19890110.0945/
00037,19890110.1000/
00038,19890110.1015/
00039,19890110.1030/
00041,19890110.1045/
00042,19890110.1100/
00043,19890110.1115/
00045,19890110.1130/
00048,19890110.1145/
00051,19890110.1200/
00053,19890110.1215/
00053,19890110.1230/
00055,19890110.1245/
00055,19890110.1300/
00053,19890110.1315/
00053,19890110.1330/
00054,19890110.1345/
00055,19890110.1400/
00058,19890110.1415/
00060,19890110.1430/
00059,19890110.1445/
00060,19890110.1500/
00060,19890110.1515/
00058,19890110.1530/
00058,19890110.1545/
00059,19890110.1600/
00060,19890110.1615/
00063,19890110.1630/
00067,19890110.1645/
00069,19890110.1700/
00073,19890110.1715/
00075,19890110.1730/
00075,19890110.1745/
00075,19890110.1800/
00078,19890110.1815/
00079,19890110.1830/
00078,19890110.1845/
00080,19890110.1900/
00084,19890110.1915/
00088,19890110.1930/
00091,19890110.1945/
00091,19890110.2000/
00093,19890110.2015/
00094,19890110.2030/
00095,19890110.2045/
00097,19890110.2100/
00098,19890110.2115/
00099,19890110.2130/
00102,19890110.2145/
00103,19890110.2200/
00102,19890110.2215/
00100,19890110.2230/
00104,19890110.2245/
00103,19890110.2300/
00098,19890110.2315/
00101,19890110.2330/
00102,19890110.2345/
00103,19890111.0000/
00101,19890111.0015/
00100,19890111.0030/
00098,19890111.0045/
00100,19890111.0100/
00103,19890111.0115/
00094,19890111.0130/
00089,19890111.0145/
00090,19890111.0200/
00088,19890111.0215/
00087,19890111.0230/
00082,19890111.0245/
00079,19890111.0300/
00077,19890111.0315/
00074,19890111.0330/
00071,19890111.0345/
00069,19890111.0400/
00067,19890111.0415/
00066,19890111.0430/
00064,19890111.0445/
00060,19890111.0500/
00057,19890111.0515/
00057,19890111.0530/
00056,19890111.0545/
00053,19890111.0600/
00052,19890111.0615/
00052,19890111.0630/
00051,19890111.0645/
00050,19890111.0700/
00051,19890111.0715/
00051,19890111.0730/
00051,19890111.0745/
00050,19890111.0800/
00050,19890111.0815/
00052,19890111.0830/
00051,19890111.0845/
00051,19890111.0900/
00054,19890111.0915/
00057,19890111.0930/
00059,19890111.0945/
00062,19890111.1000/
00061,19890111.1015/
00061,19890111.1030/
00065,19890111.1045/
00064,19890111.1100/
00062,19890111.1115/
00065,19890111.1130/
00068,19890111.1145/
00069,19890111.1200/
00071,19890111.1215/
00074,19890111.1230/
00075,19890111.1245/
00077,19890111.1300/
00077,19890111.1315/
00076,19890111.1330/
00077,19890111.1345/
00076,19890111.1400/
00076,19890111.1415/
00076,19890111.1430/
00077,19890111.1445/
00081,19890111.1500/
00081,19890111.1515/
00081,19890111.1530/
00082,19890111.1545/
00083,19890111.1600/
00081,19890111.1615/
00080,19890111.1630/
00081,19890111.1645/
00079,19890111.1700/
00081,19890111.1715/
00087,19890111.1730/
00092,19890111.1745/
00092,19890111.1800/
00089,19890111.1815/
00092,19890111.1830/
00101,19890111.1845/
00100,19890111.1900/
00091,19890111.1915/
00094,19890111.1930/
00100,19890111.1945/
00101,19890111.2000/
00103,19890111.2015/
00104,19890111.2030/
00103,19890111.2045/
00100,19890111.2100/
00102,19890111.2115/
00105,19890111.2130/
00108,19890111.2145/
00110,19890111.2200/
00108,19890111.2215/
00107,19890111.2230/
00106,19890111.2245/
00105,19890111.2300/
00109,19890111.2315/
00111,19890111.2330/
00114,19890111.2345/
00117,19890112.0000/
00112,19890112.0015/
00108,19890112.0030/
00109,19890112.0045/
00101,19890112.0100/
00093,19890112.0115/
00093,19890112.0130/
00101,19890112.0145/
00108,19890112.0200/
00103,19890112.0215/
00099,19890112.0230/
00101,19890112.0245/
00098,19890112.0300/
00096,19890112.0315/
00093,19890112.0330/
00093,19890112.0345/
00092,19890112.0400/
00084,19890112.0415/
00081,19890112.0430/
00086,19890112.0445/
00087,19890112.0500/
00088,19890112.0515/
00082,19890112.0530/
00079,19890112.0545/
00080,19890112.0600/
00079,19890112.0615/
00074,19890112.0630/
00070,19890112.0645/
00073,19890112.0700/
00076,19890112.0715/
00079,19890112.0730/
00076,19890112.0745/
00072,19890112.0800/
00074,19890112.0815/
00074,19890112.0830/
00073,19890112.0845/
00077,19890112.0900/
00079,19890112.0915/
00079,19890112.0930/
00080,19890112.0945/
00078,19890112.1000/
00081,19890112.1015/
00082,19890112.1030/
00082,19890112.1045/
00084,19890112.1100/
00082,19890112.1115/
00085,19890112.1130/
00089,19890112.1145/
00088,19890112.1200/
00091,19890112.1215/
00090,19890112.1230/
00090,19890112.1245/
00093,19890112.1300/
00096,19890112.1315/
00095,19890112.1330/
00095,19890112.1345/
00092,19890112.1400/
00093,19890112.1415/
00096,19890112.1430/
00097,19890112.1445/
00095,19890112.1500/
00097,19890112.1515/
00101,19890112.1530/
00098,19890112.1545/
00096,19890112.1600/
00094,19890112.1615/
00094,19890112.1630/
00097,19890112.1645/
00095,19890112.1700/
00093,19890112.1715/
00096,19890112.1730/
00096,19890112.1745/
00094,19890112.1800/
00102,19890112.1815/
00104,19890112.1830/
00100,19890112.1845/
00101,19890112.1900/
00100,19890112.1915/
00096,19890112.1930/
00099,19890112.1945/
00103,19890112.2000/
00103,19890112.2015/
00100,19890112.2030/
00101,19890112.2045/
00105,19890112.2100/
00108,19890112.2115/
00105,19890112.2130/
00104,19890112.2145/
00100,19890112.2200/
00098,19890112.2215/
00101,19890112.2230/
00102,19890112.2245/
00100,19890112.2300/
00104,19890112.2315/
00105,19890112.2330/
00105,19890112.2345/
00101,19890113.0000/
00099,19890113.0015/
00101,19890113.0030/
00103,19890113.0045/
00100,19890113.0100/
00099,19890113.0115/
00097,19890113.0130/
00095,19890113.0145/
00097,19890113.0200/
00100,19890113.0215/
00096,19890113.0230/
00091,19890113.0245/
00090,19890113.0300/
00089,19890113.0315/
00089,19890113.0330/
00087,19890113.0345/
00084,19890113.0400/
00080,19890113.0415/
00080,19890113.0430/
00080,19890113.0445/
00079,19890113.0500/
00079,19890113.0515/
00077,19890113.0530/
00073,19890113.0545/
00075,19890113.0600/
00075,19890113.0615/
00072,19890113.0630/
00071,19890113.0645/
00072,19890113.0700/
00069,19890113.0715/
00068,19890113.0730/
00071,19890113.0745/
00073,19890113.0800/
00073,19890113.0815/
00077,19890113.0830/
00077,19890113.0845/
00079,19890113.0900/
