#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: PTBAR02_04_2012
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 20120101 TO 20120730
#LOCATION: Barrack Street 02
#Station Status:  Updated
#Lat: -31.959694  Long: 115.85725
#Time Zone: Australian Western Standard Time  UTC +08:00:00
#Vertical Datum: LWM Fremantle     which is   1.994   m below Benchmark   SSM City 47   
#National Station ID:   NA
#Site Description: Located on jetty number 5 near ferry landing.
#Tide Gauge Sensor:  Float/Pulley assembly, stilling well
#Sensor Details: In house, NA
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 5
#
H(cm),YYYYMMDD.hhmm/
00105,20120101.0000/
00105,20120101.0005/
00105,20120101.0010/
00105,20120101.0015/
00104,20120101.0020/
00105,20120101.0025/
00104,20120101.0030/
00104,20120101.0035/
00104,20120101.0040/
00104,20120101.0045/
00104,20120101.0050/
00103,20120101.0055/
00103,20120101.0100/
00103,20120101.0105/
00103,20120101.0110/
00102,20120101.0115/
00102,20120101.0120/
00101,20120101.0125/
00072,20120102.0705/
00072,20120102.0710/
00072,20120102.0715/
00071,20120102.0720/
00071,20120102.0725/
00071,20120102.0730/
00071,20120102.0735/
00070,20120102.0740/
00070,20120102.0745/
00070,20120102.0750/
00070,20120102.0755/
00070,20120102.0800/
00070,20120102.0805/
00070,20120102.0810/
00070,20120102.0815/
00070,20120102.0820/
00071,20120102.0825/
00071,20120102.0830/
00071,20120102.0835/
00071,20120102.0840/
00072,20120102.0845/
00072,20120102.0850/
00072,20120102.0855/
00072,20120102.0900/
00072,20120102.0905/
00073,20120102.0910/
00073,20120102.0915/
00074,20120102.0920/
00074,20120102.0925/
00074,20120102.0930/
00075,20120102.0935/
00075,20120102.0940/
00075,20120102.0945/
00076,20120102.0950/
00076,20120102.0955/
00076,20120102.1000/
00077,20120102.1005/
00078,20120102.1010/
00078,20120102.1015/
00078,20120102.1020/
00079,20120102.1025/
00080,20120102.1030/
00080,20120102.1035/
00080,20120102.1040/
00081,20120102.1045/
00081,20120102.1050/
00081,20120102.1055/
00081,20120102.1100/
00082,20120102.1105/
00082,20120102.1110/
00083,20120102.1115/
00083,20120102.1120/
00084,20120102.1125/
00084,20120102.1130/
00084,20120102.1135/
00085,20120102.1140/
00085,20120102.1145/
00086,20120102.1150/
00086,20120102.1155/
00087,20120102.1200/
00087,20120102.1205/
00088,20120102.1210/
00088,20120102.1215/
00088,20120102.1220/
00089,20120102.1225/
00089,20120102.1230/
00090,20120102.1235/
00090,20120102.1240/
00091,20120102.1245/
00092,20120102.1250/
00092,20120102.1255/
00093,20120102.1300/
00093,20120102.1305/
00093,20120102.1310/
00093,20120102.1315/
00094,20120102.1320/
00094,20120102.1325/
00095,20120102.1330/
00096,20120102.1335/
00096,20120102.1340/
00097,20120102.1345/
00097,20120102.1350/
00097,20120102.1355/
00098,20120102.1400/
00098,20120102.1405/
00098,20120102.1410/
00099,20120102.1415/
00099,20120102.1420/
00099,20120102.1425/
00100,20120102.1430/
00100,20120102.1435/
00101,20120102.1440/
00101,20120102.1445/
00101,20120102.1450/
00102,20120102.1455/
00102,20120102.1500/
00103,20120102.1505/
00103,20120102.1510/
00104,20120102.1515/
00104,20120102.1520/
00105,20120102.1525/
00105,20120102.1530/
00105,20120102.1535/
00105,20120102.1540/
00106,20120102.1545/
00106,20120102.1550/
00106,20120102.1555/
00107,20120102.1600/
00108,20120102.1605/
00108,20120102.1610/
00108,20120102.1615/
00109,20120102.1620/
00109,20120102.1625/
00109,20120102.1630/
00109,20120102.1635/
00110,20120102.1640/
00110,20120102.1645/
00110,20120102.1650/
00111,20120102.1655/
00111,20120102.1700/
00111,20120102.1705/
00111,20120102.1710/
00112,20120102.1715/
00112,20120102.1720/
00113,20120102.1725/
00113,20120102.1730/
00113,20120102.1735/
00114,20120102.1740/
00114,20120102.1745/
00114,20120102.1750/
00114,20120102.1755/
00114,20120102.1800/
00114,20120102.1805/
00114,20120102.1810/
00113,20120102.1815/
00113,20120102.1820/
00113,20120102.1825/
00113,20120102.1830/
00113,20120102.1835/
00113,20120102.1840/
00113,20120102.1845/
00113,20120102.1850/
00113,20120102.1855/
00113,20120102.1900/
00113,20120102.1905/
00113,20120102.1910/
00113,20120102.1915/
00113,20120102.1920/
00113,20120102.1925/
00113,20120102.1930/
00112,20120102.1935/
00112,20120102.1940/
00112,20120102.1945/
00112,20120102.1950/
00111,20120102.1955/
00111,20120102.2000/
00111,20120102.2005/
00110,20120102.2010/
00110,20120102.2015/
00110,20120102.2020/
00109,20120102.2025/
00109,20120102.2030/
00109,20120102.2035/
00108,20120102.2040/
00108,20120102.2045/
00107,20120102.2050/
00107,20120102.2055/
00107,20120102.2100/
00106,20120102.2105/
00106,20120102.2110/
00106,20120102.2115/
00105,20120102.2120/
00105,20120102.2125/
00104,20120102.2130/
00104,20120102.2135/
00103,20120102.2140/
00103,20120102.2145/
00103,20120102.2150/
00102,20120102.2155/
00102,20120102.2200/
00102,20120102.2205/
00101,20120102.2210/
00101,20120102.2215/
00101,20120102.2220/
00100,20120102.2225/
00100,20120102.2230/
00100,20120102.2235/
00099,20120102.2240/
00099,20120102.2245/
00098,20120102.2250/
00098,20120102.2255/
00097,20120102.2300/
00097,20120102.2305/
00097,20120102.2310/
00097,20120102.2315/
00096,20120102.2320/
00096,20120102.2325/
00095,20120102.2330/
00095,20120102.2335/
00094,20120102.2340/
00093,20120102.2345/
00093,20120102.2350/
00092,20120102.2355/
00092,20120103.0000/
00091,20120103.0005/
00091,20120103.0010/
00090,20120103.0015/
00090,20120103.0020/
00089,20120103.0025/
00089,20120103.0030/
00089,20120103.0035/
00088,20120103.0040/
00088,20120103.0045/
00087,20120103.0050/
00086,20120103.0055/
00086,20120103.0100/
00086,20120103.0105/
00085,20120103.0110/
00085,20120103.0115/
00085,20120103.0120/
00084,20120103.0125/
00084,20120103.0130/
00084,20120103.0135/
00084,20120103.0140/
00083,20120103.0145/
00083,20120103.0150/
00083,20120103.0155/
00082,20120103.0200/
00082,20120103.0205/
00082,20120103.0210/
00081,20120103.0215/
00081,20120103.0220/
00080,20120103.0225/
00079,20120103.0230/
00079,20120103.0235/
00078,20120103.0240/
00077,20120103.0245/
00077,20120103.0250/
00077,20120103.0255/
00077,20120103.0300/
00076,20120103.0305/
00076,20120103.0310/
00075,20120103.0315/
00075,20120103.0320/
00074,20120103.0325/
00074,20120103.0330/
00073,20120103.0335/
00073,20120103.0340/
00073,20120103.0345/
00072,20120103.0350/
00072,20120103.0355/
00071,20120103.0400/
00071,20120103.0405/
00071,20120103.0410/
00071,20120103.0415/
00071,20120103.0420/
00070,20120103.0425/
00070,20120103.0430/
00069,20120103.0435/
00069,20120103.0440/
00069,20120103.0445/
00069,20120103.0450/
00069,20120103.0455/
00068,20120103.0500/
00068,20120103.0505/
00068,20120103.0510/
00067,20120103.0515/
00067,20120103.0520/
00067,20120103.0525/
00066,20120103.0530/
00066,20120103.0535/
00065,20120103.0540/
00065,20120103.0545/
00064,20120103.0550/
00064,20120103.0555/
00064,20120103.0600/
00063,20120103.0605/
00063,20120103.0610/
00063,20120103.0615/
00062,20120103.0620/
00062,20120103.0625/
00061,20120103.0630/
00061,20120103.0635/
00061,20120103.0640/
00061,20120103.0645/
00061,20120103.0650/
00061,20120103.0655/
00060,20120103.0700/
00060,20120103.0705/
00060,20120103.0710/
00060,20120103.0715/
00060,20120103.0720/
00060,20120103.0725/
00059,20120103.0730/
00059,20120103.0735/
00059,20120103.0740/
00059,20120103.0745/
00059,20120103.0750/
00059,20120103.0755/
00059,20120103.0800/
00058,20120103.0805/
00059,20120103.0810/
00058,20120103.0815/
00058,20120103.0820/
00058,20120103.0825/
00058,20120103.0830/
00058,20120103.0835/
00058,20120103.0840/
00059,20120103.0845/
00059,20120103.0850/
00059,20120103.0855/
00058,20120103.0900/
00059,20120103.0905/
00059,20120103.0910/
00059,20120103.0915/
00059,20120103.0920/
00059,20120103.0925/
00060,20120103.0930/
00060,20120103.0935/
00060,20120103.0940/
00061,20120103.0945/
00061,20120103.0950/
00062,20120103.0955/
00062,20120103.1000/
00063,20120103.1005/
00063,20120103.1010/
00064,20120103.1015/
00065,20120103.1020/
00065,20120103.1025/
00065,20120103.1030/
00066,20120103.1035/
00066,20120103.1040/
00067,20120103.1045/
00067,20120103.1050/
00068,20120103.1055/
00068,20120103.1100/
00069,20120103.1105/
00069,20120103.1110/
00069,20120103.1115/
00069,20120103.1120/
00070,20120103.1125/
00070,20120103.1130/
00070,20120103.1135/
00071,20120103.1140/
00070,20120103.1145/
00071,20120103.1150/
00071,20120103.1155/
00072,20120103.1200/
00072,20120103.1205/
00072,20120103.1210/
00073,20120103.1215/
00074,20120103.1220/
00074,20120103.1225/
00074,20120103.1230/
00075,20120103.1235/
00076,20120103.1240/
00076,20120103.1245/
00076,20120103.1250/
00077,20120103.1255/
00077,20120103.1300/
00078,20120103.1305/
00078,20120103.1310/
00079,20120103.1315/
00079,20120103.1320/
00081,20120103.1325/
00080,20120103.1330/
00081,20120103.1335/
00081,20120103.1340/
00081,20120103.1345/
00082,20120103.1350/
00082,20120103.1355/
00082,20120103.1400/
00082,20120103.1405/
00083,20120103.1410/
00083,20120103.1415/
00083,20120103.1420/
00083,20120103.1425/
00084,20120103.1430/
00085,20120103.1435/
00084,20120103.1440/
00085,20120103.1445/
00086,20120103.1450/
00086,20120103.1455/
00087,20120103.1500/
00087,20120103.1505/
00088,20120103.1510/
00088,20120103.1515/
00088,20120103.1520/
00089,20120103.1525/
00088,20120103.1530/
00089,20120103.1535/
00090,20120103.1540/
00090,20120103.1545/
00090,20120103.1550/
00090,20120103.1555/
00091,20120103.1600/
00092,20120103.1605/
00092,20120103.1610/
00092,20120103.1615/
00093,20120103.1620/
00094,20120103.1625/
00094,20120103.1630/
00095,20120103.1635/
00095,20120103.1640/
00096,20120103.1645/
00096,20120103.1650/
00096,20120103.1655/
00097,20120103.1700/
00098,20120103.1705/
00097,20120103.1710/
00098,20120103.1715/
00098,20120103.1720/
00098,20120103.1725/
00099,20120103.1730/
00099,20120103.1735/
00100,20120103.1740/
00100,20120103.1745/
00100,20120103.1750/
00100,20120103.1755/
00100,20120103.1800/
00100,20120103.1805/
00101,20120103.1810/
00102,20120103.1815/
00101,20120103.1820/
00101,20120103.1825/
00102,20120103.1830/
00101,20120103.1835/
00101,20120103.1840/
00102,20120103.1845/
00102,20120103.1850/
00102,20120103.1855/
00102,20120103.1900/
00102,20120103.1905/
00103,20120103.1910/
00103,20120103.1915/
00103,20120103.1920/
00103,20120103.1925/
00104,20120103.1930/
00104,20120103.1935/
00104,20120103.1940/
00104,20120103.1945/
00104,20120103.1950/
00105,20120103.1955/
00105,20120103.2000/
00104,20120103.2005/
00105,20120103.2010/
00105,20120103.2015/
00104,20120103.2020/
00104,20120103.2025/
00104,20120103.2030/
00104,20120103.2035/
00103,20120103.2040/
00103,20120103.2045/
00102,20120103.2050/
00103,20120103.2055/
00102,20120103.2100/
00101,20120103.2105/
00101,20120103.2110/
00100,20120103.2115/
00100,20120103.2120/
00099,20120103.2125/
00099,20120103.2130/
00099,20120103.2135/
00098,20120103.2140/
00098,20120103.2145/
00097,20120103.2150/
00097,20120103.2155/
00097,20120103.2200/
00097,20120103.2205/
00096,20120103.2210/
00096,20120103.2215/
00096,20120103.2220/
00096,20120103.2225/
00095,20120103.2230/
00095,20120103.2235/
00094,20120103.2240/
00093,20120103.2245/
00093,20120103.2250/
00092,20120103.2255/
00092,20120103.2300/
00091,20120103.2305/
00090,20120103.2310/
00089,20120103.2315/
00088,20120103.2320/
00088,20120103.2325/
00088,20120103.2330/
00088,20120103.2335/
00087,20120103.2340/
00086,20120103.2345/
00086,20120103.2350/
00086,20120103.2355/
00085,20120104.0000/
00085,20120104.0005/
00085,20120104.0010/
00085,20120104.0015/
00084,20120104.0020/
00083,20120104.0025/
00083,20120104.0030/
00083,20120104.0035/
00082,20120104.0040/
00082,20120104.0045/
00081,20120104.0050/
00080,20120104.0055/
00080,20120104.0100/
00079,20120104.0105/
00079,20120104.0110/
00078,20120104.0115/
00078,20120104.0120/
00078,20120104.0125/
00077,20120104.0130/
00077,20120104.0135/
00076,20120104.0140/
00076,20120104.0145/
00076,20120104.0150/
00075,20120104.0155/
00075,20120104.0200/
00074,20120104.0205/
00074,20120104.0210/
00074,20120104.0215/
00074,20120104.0220/
00074,20120104.0225/
00073,20120104.0230/
00073,20120104.0235/
00073,20120104.0240/
00072,20120104.0245/
00072,20120104.0250/
00072,20120104.0255/
00071,20120104.0300/
00071,20120104.0305/
00070,20120104.0310/
00070,20120104.0315/
00069,20120104.0320/
00069,20120104.0325/
00069,20120104.0330/
00068,20120104.0335/
00068,20120104.0340/
00067,20120104.0345/
00067,20120104.0350/
00067,20120104.0355/
00066,20120104.0400/
00066,20120104.0405/
00065,20120104.0410/
00065,20120104.0415/
00064,20120104.0420/
00064,20120104.0425/
00063,20120104.0430/
00063,20120104.0435/
00063,20120104.0440/
00064,20120104.0445/
00063,20120104.0450/
00062,20120104.0455/
00062,20120104.0500/
00062,20120104.0505/
00062,20120104.0510/
00062,20120104.0515/
00062,20120104.0520/
00062,20120104.0525/
00062,20120104.0530/
00062,20120104.0535/
00062,20120104.0540/
00061,20120104.0545/
00061,20120104.0550/
00060,20120104.0555/
00060,20120104.0600/
00059,20120104.0605/
00059,20120104.0610/
00059,20120104.0615/
00059,20120104.0620/
00059,20120104.0625/
00059,20120104.0630/
00059,20120104.0635/
00059,20120104.0640/
00059,20120104.0645/
00059,20120104.0650/
00059,20120104.0655/
00059,20120104.0700/
00059,20120104.0705/
00058,20120104.0710/
00058,20120104.0715/
00057,20120104.0720/
00057,20120104.0725/
00057,20120104.0730/
00056,20120104.0735/
00056,20120104.0740/
00056,20120104.0745/
00056,20120104.0750/
00056,20120104.0755/
00056,20120104.0800/
00056,20120104.0805/
00056,20120104.0810/
00056,20120104.0815/
00056,20120104.0820/
00056,20120104.0825/
00056,20120104.0830/
00057,20120104.0835/
00057,20120104.0840/
00057,20120104.0845/
00057,20120104.0850/
00057,20120104.0855/
00058,20120104.0900/
00058,20120104.0905/
00058,20120104.0910/
00059,20120104.0915/
00059,20120104.0920/
00059,20120104.0925/
00059,20120104.0930/
00060,20120104.0935/
00060,20120104.0940/
00060,20120104.0945/
00060,20120104.0950/
00062,20120104.0955/
00062,20120104.1000/
00062,20120104.1005/
00063,20120104.1010/
00064,20120104.1015/
00064,20120104.1020/
00065,20120104.1025/
00066,20120104.1030/
00066,20120104.1035/
00067,20120104.1040/
00067,20120104.1045/
00068,20120104.1050/
00068,20120104.1055/
00069,20120104.1100/
00069,20120104.1105/
00069,20120104.1110/
00069,20120104.1115/
00070,20120104.1120/
00070,20120104.1125/
00071,20120104.1130/
00071,20120104.1135/
00072,20120104.1140/
00072,20120104.1145/
00073,20120104.1150/
00073,20120104.1155/
00073,20120104.1200/
00074,20120104.1205/
00074,20120104.1210/
00074,20120104.1215/
00075,20120104.1220/
00076,20120104.1225/
00076,20120104.1230/
00077,20120104.1235/
00077,20120104.1240/
00078,20120104.1245/
00079,20120104.1250/
00079,20120104.1255/
00080,20120104.1300/
00080,20120104.1305/
00080,20120104.1310/
00081,20120104.1315/
00082,20120104.1320/
00082,20120104.1325/
00083,20120104.1330/
00083,20120104.1335/
00084,20120104.1340/
00084,20120104.1345/
00085,20120104.1350/
00085,20120104.1355/
00086,20120104.1400/
00086,20120104.1405/
00086,20120104.1410/
00087,20120104.1415/
00088,20120104.1420/
00088,20120104.1425/
00088,20120104.1430/
00089,20120104.1435/
00089,20120104.1440/
00090,20120104.1445/
00090,20120104.1450/
00091,20120104.1455/
00091,20120104.1500/
00092,20120104.1505/
00093,20120104.1510/
00093,20120104.1515/
00094,20120104.1520/
00094,20120104.1525/
00095,20120104.1530/
00095,20120104.1535/
00095,20120104.1540/
00096,20120104.1545/
00097,20120104.1550/
00098,20120104.1555/
00098,20120104.1600/
00099,20120104.1605/
00100,20120104.1610/
00100,20120104.1615/
00100,20120104.1620/
00101,20120104.1625/
00102,20120104.1630/
00102,20120104.1635/
00102,20120104.1640/
00103,20120104.1645/
00104,20120104.1650/
00104,20120104.1655/
00106,20120104.1700/
00106,20120104.1705/
00107,20120104.1710/
00107,20120104.1715/
00108,20120104.1720/
00108,20120104.1725/
00108,20120104.1730/
00109,20120104.1735/
00109,20120104.1740/
00110,20120104.1745/
00111,20120104.1750/
00112,20120104.1755/
00112,20120104.1800/
00113,20120104.1805/
00114,20120104.1810/
00114,20120104.1815/
00115,20120104.1820/
00115,20120104.1825/
00116,20120104.1830/
00116,20120104.1835/
00117,20120104.1840/
00117,20120104.1845/
00118,20120104.1850/
00118,20120104.1855/
00118,20120104.1900/
00118,20120104.1905/
00119,20120104.1910/
00119,20120104.1915/
00120,20120104.1920/
00120,20120104.1925/
00121,20120104.1930/
00121,20120104.1935/
00121,20120104.1940/
00122,20120104.1945/
00122,20120104.1950/
00123,20120104.1955/
00123,20120104.2000/
00123,20120104.2005/
00124,20120104.2010/
00124,20120104.2015/
00124,20120104.2020/
00125,20120104.2025/
00125,20120104.2030/
00125,20120104.2035/
00126,20120104.2040/
00126,20120104.2045/
00126,20120104.2050/
00126,20120104.2055/
00126,20120104.2100/
00127,20120104.2105/
00127,20120104.2110/
00127,20120104.2115/
00127,20120104.2120/
00127,20120104.2125/
00127,20120104.2130/
00127,20120104.2135/
00127,20120104.2140/
00127,20120104.2145/
00126,20120104.2150/
00126,20120104.2155/
00126,20120104.2200/
00126,20120104.2205/
00126,20120104.2210/
00126,20120104.2215/
00126,20120104.2220/
00125,20120104.2225/
00125,20120104.2230/
00124,20120104.2235/
00124,20120104.2240/
00124,20120104.2245/
00123,20120104.2250/
00122,20120104.2255/
00122,20120104.2300/
00121,20120104.2305/
00121,20120104.2310/
00121,20120104.2315/
00121,20120104.2320/
00120,20120104.2325/
00120,20120104.2330/
00119,20120104.2335/
00119,20120104.2340/
00119,20120104.2345/
00118,20120104.2350/
00118,20120104.2355/
00117,20120105.0000/
00117,20120105.0005/
00117,20120105.0010/
00116,20120105.0015/
00116,20120105.0020/
00115,20120105.0025/
00115,20120105.0030/
00115,20120105.0035/
00114,20120105.0040/
00114,20120105.0045/
00113,20120105.0050/
00113,20120105.0055/
00112,20120105.0100/
00112,20120105.0105/
00111,20120105.0110/
00111,20120105.0115/
00111,20120105.0120/
00110,20120105.0125/
00109,20120105.0130/
00109,20120105.0135/
00108,20120105.0140/
00108,20120105.0145/
00107,20120105.0150/
00107,20120105.0155/
00107,20120105.0200/
00106,20120105.0205/
00105,20120105.0210/
00105,20120105.0215/
00105,20120105.0220/
00104,20120105.0225/
00104,20120105.0230/
00103,20120105.0235/
00103,20120105.0240/
00102,20120105.0245/
00102,20120105.0250/
00102,20120105.0255/
00101,20120105.0300/
00101,20120105.0305/
00100,20120105.0310/
00100,20120105.0315/
00100,20120105.0320/
00099,20120105.0325/
00099,20120105.0330/
00098,20120105.0335/
00098,20120105.0340/
00097,20120105.0345/
00097,20120105.0350/
00096,20120105.0355/
00096,20120105.0400/
00095,20120105.0405/
00095,20120105.0410/
00095,20120105.0415/
00094,20120105.0420/
00094,20120105.0425/
00093,20120105.0430/
00093,20120105.0435/
00093,20120105.0440/
00092,20120105.0445/
00092,20120105.0450/
00092,20120105.0455/
00091,20120105.0500/
00091,20120105.0505/
00091,20120105.0510/
00090,20120105.0515/
00090,20120105.0520/
