#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: HLHIL01_01_1999
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 19990101 TO 19991231
#LOCATION: Hillarys
#Station Status:  Historical
#Lat: -31.825535  Long: 115.738578
#Time Zone: Australian Western Standard Time  UTC +08:00:00
#Vertical Datum: Chart Datum     which is   4.895   m below Benchmark   Hamersley   
#National Station ID:   NA
#Site Description: NA
#Tide Gauge Sensor:  Float/Pulley assembly, stilling well
#Sensor Details: In house, NA
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 15
#
H(cm),YYYYMMDD.hhmm/
00091,19990101.0000/
00090,19990101.0015/
00085,19990101.0030/
00083,19990101.0045/
00079,19990101.0100/
00077,19990101.0115/
00073,19990101.0130/
00072,19990101.0145/
00066,19990101.0200/
00066,19990101.0215/
00061,19990101.0230/
00060,19990101.0245/
00057,19990101.0300/
00054,19990101.0315/
00049,19990101.0330/
00050,19990101.0345/
00046,19990101.0400/
00046,19990101.0415/
00054,19990102.1100/
00055,19990102.1115/
00056,19990102.1130/
00059,19990102.1145/
00058,19990102.1200/
00057,19990102.1215/
00057,19990102.1230/
00059,19990102.1245/
00058,19990102.1300/
00059,19990102.1315/
00061,19990102.1330/
00062,19990102.1345/
00063,19990102.1400/
00066,19990102.1415/
00068,19990102.1430/
00067,19990102.1445/
00068,19990102.1500/
00069,19990102.1515/
00070,19990102.1530/
00072,19990102.1545/
00074,19990102.1600/
00077,19990102.1615/
00079,19990102.1630/
00083,19990102.1645/
00084,19990102.1700/
00087,19990102.1715/
00088,19990102.1730/
00089,19990102.1745/
00092,19990102.1800/
00093,19990102.1815/
00094,19990102.1830/
00100,19990102.1845/
00102,19990102.1900/
00103,19990102.1915/
00104,19990102.1930/
00104,19990102.1945/
00105,19990102.2000/
00106,19990102.2015/
00107,19990102.2030/
00108,19990102.2045/
00111,19990102.2100/
00110,19990102.2115/
00110,19990102.2130/
00107,19990102.2145/
00107,19990102.2200/
00104,19990102.2215/
00101,19990102.2230/
00101,19990102.2245/
00101,19990102.2300/
00101,19990102.2315/
00100,19990102.2330/
00099,19990102.2345/
00095,19990103.0000/
00091,19990103.0015/
00086,19990103.0030/
00082,19990103.0045/
00079,19990103.0100/
00077,19990103.0115/
00074,19990103.0130/
00072,19990103.0145/
00070,19990103.0200/
00067,19990103.0215/
00063,19990103.0230/
00060,19990103.0245/
00055,19990103.0300/
00053,19990103.0315/
00051,19990103.0330/
00048,19990103.0345/
00045,19990103.0400/
00043,19990103.0415/
00043,19990103.0430/
00041,19990103.0445/
00040,19990103.0500/
00038,19990103.0515/
00035,19990103.0530/
00033,19990103.0545/
00031,19990103.0600/
00031,19990103.0615/
00032,19990103.0630/
00030,19990103.0645/
00033,19990103.0700/
00033,19990103.0715/
00031,19990103.0730/
00030,19990103.0745/
00033,19990103.0800/
00032,19990103.0815/
00031,19990103.0830/
00034,19990103.0845/
00035,19990103.0900/
00039,19990103.0915/
00041,19990103.0930/
00043,19990103.0945/
00046,19990103.1000/
00048,19990103.1015/
00049,19990103.1030/
00048,19990103.1045/
00051,19990103.1100/
00053,19990103.1115/
00053,19990103.1130/
00057,19990103.1145/
00059,19990103.1200/
00055,19990103.1215/
00056,19990103.1230/
00057,19990103.1245/
00057,19990103.1300/
00058,19990103.1315/
00060,19990103.1330/
00060,19990103.1345/
00060,19990103.1400/
00061,19990103.1415/
00060,19990103.1430/
00061,19990103.1445/
00061,19990103.1500/
00064,19990103.1515/
00067,19990103.1530/
00071,19990103.1545/
00072,19990103.1600/
00075,19990103.1615/
00074,19990103.1630/
00076,19990103.1645/
00077,19990103.1700/
00079,19990103.1715/
00080,19990103.1730/
00082,19990103.1745/
00086,19990103.1800/
00088,19990103.1815/
00092,19990103.1830/
00095,19990103.1845/
00095,19990103.1900/
00096,19990103.1915/
00098,19990103.1930/
00097,19990103.1945/
00099,19990103.2000/
00101,19990103.2015/
00103,19990103.2030/
00104,19990103.2045/
00104,19990103.2100/
00104,19990103.2115/
00103,19990103.2130/
00103,19990103.2145/
00102,19990103.2200/
00100,19990103.2215/
00099,19990103.2230/
00100,19990103.2245/
00099,19990103.2300/
00098,19990103.2315/
00097,19990103.2330/
00094,19990103.2345/
00093,19990104.0000/
00091,19990104.0015/
00087,19990104.0030/
00085,19990104.0045/
00082,19990104.0100/
00080,19990104.0115/
00078,19990104.0130/
00074,19990104.0145/
00072,19990104.0200/
00069,19990104.0215/
00068,19990104.0230/
00065,19990104.0245/
00062,19990104.0300/
00059,19990104.0315/
00056,19990104.0330/
00053,19990104.0345/
00049,19990104.0400/
00045,19990104.0415/
00043,19990104.0430/
00041,19990104.0445/
00038,19990104.0500/
00038,19990104.0515/
00038,19990104.0530/
00036,19990104.0545/
00035,19990104.0600/
00033,19990104.0615/
00032,19990104.0630/
00029,19990104.0645/
00029,19990104.0700/
00028,19990104.0715/
00026,19990104.0730/
00026,19990104.0745/
00027,19990104.0800/
00028,19990104.0815/
00028,19990104.0830/
00031,19990104.0845/
00032,19990104.0900/
00031,19990104.0915/
00033,19990104.0930/
00034,19990104.0945/
00035,19990104.1000/
00036,19990104.1015/
00037,19990104.1030/
00038,19990104.1045/
00038,19990104.1100/
00040,19990104.1115/
00044,19990104.1130/
00046,19990104.1145/
00049,19990104.1200/
00051,19990104.1215/
00049,19990104.1230/
00050,19990104.1245/
00050,19990104.1300/
00049,19990104.1315/
00049,19990104.1330/
00052,19990104.1345/
00052,19990104.1400/
00053,19990104.1415/
00054,19990104.1430/
00056,19990104.1445/
00056,19990104.1500/
00056,19990104.1515/
00056,19990104.1530/
00057,19990104.1545/
00060,19990104.1600/
00062,19990104.1615/
00065,19990104.1630/
00067,19990104.1645/
00070,19990104.1700/
00071,19990104.1715/
00072,19990104.1730/
00075,19990104.1745/
00075,19990104.1800/
00078,19990104.1815/
00079,19990104.1830/
00083,19990104.1845/
00086,19990104.1900/
00086,19990104.1915/
00087,19990104.1930/
00085,19990104.1945/
00085,19990104.2000/
00085,19990104.2015/
00086,19990104.2030/
00084,19990104.2045/
00082,19990104.2100/
00080,19990104.2115/
00080,19990104.2130/
00084,19990104.2145/
00086,19990104.2200/
00087,19990104.2215/
00084,19990104.2230/
00084,19990104.2245/
00085,19990104.2300/
00084,19990104.2315/
00082,19990104.2330/
00081,19990104.2345/
00080,19990105.0000/
00081,19990105.0015/
00080,19990105.0030/
00080,19990105.0045/
00076,19990105.0100/
00073,19990105.0115/
00072,19990105.0130/
00068,19990105.0145/
00063,19990105.0200/
00062,19990105.0215/
00057,19990105.0230/
00053,19990105.0245/
00053,19990105.0300/
00049,19990105.0315/
00046,19990105.0330/
00043,19990105.0345/
00042,19990105.0400/
00040,19990105.0415/
00040,19990105.0430/
00038,19990105.0445/
00036,19990105.0500/
00035,19990105.0515/
00032,19990105.0530/
00030,19990105.0545/
00029,19990105.0600/
00026,19990105.0615/
00025,19990105.0630/
00024,19990105.0645/
00025,19990105.0700/
00024,19990105.0715/
00025,19990105.0730/
00027,19990105.0745/
00024,19990105.0800/
00023,19990105.0815/
00021,19990105.0830/
00021,19990105.0845/
00021,19990105.0900/
00022,19990105.0915/
00025,19990105.0930/
00029,19990105.0945/
00030,19990105.1000/
00032,19990105.1015/
00031,19990105.1030/
00031,19990105.1045/
00029,19990105.1100/
00029,19990105.1115/
00030,19990105.1130/
00034,19990105.1145/
00036,19990105.1200/
00039,19990105.1215/
00042,19990105.1230/
00041,19990105.1245/
00042,19990105.1300/
00042,19990105.1315/
00043,19990105.1330/
00044,19990105.1345/
00045,19990105.1400/
00045,19990105.1415/
00044,19990105.1430/
00044,19990105.1445/
00044,19990105.1500/
00046,19990105.1515/
00047,19990105.1530/
00047,19990105.1545/
00050,19990105.1600/
00049,19990105.1615/
00051,19990105.1630/
00056,19990105.1645/
00054,19990105.1700/
00053,19990105.1715/
00056,19990105.1730/
00058,19990105.1745/
00059,19990105.1800/
00060,19990105.1815/
00061,19990105.1830/
00062,19990105.1845/
00064,19990105.1900/
00068,19990105.1915/
00068,19990105.1930/
00070,19990105.1945/
00069,19990105.2000/
00072,19990105.2015/
00072,19990105.2030/
00073,19990105.2045/
00071,19990105.2100/
00073,19990105.2115/
00075,19990105.2130/
00073,19990105.2145/
00072,19990105.2200/
00071,19990105.2215/
00073,19990105.2230/
00074,19990105.2245/
00075,19990105.2300/
00073,19990105.2315/
00073,19990105.2330/
00071,19990105.2345/
00068,19990106.0000/
00068,19990106.0015/
00067,19990106.0030/
00066,19990106.0045/
00065,19990106.0100/
00065,19990106.0115/
00066,19990106.0130/
00065,19990106.0145/
00064,19990106.0200/
00060,19990106.0215/
00056,19990106.0230/
00053,19990106.0245/
00050,19990106.0300/
00049,19990106.0315/
00046,19990106.0330/
00045,19990106.0345/
00043,19990106.0400/
00042,19990106.0415/
00039,19990106.0430/
00038,19990106.0445/
00035,19990106.0500/
00035,19990106.0515/
00033,19990106.0530/
00032,19990106.0545/
00028,19990106.0600/
00028,19990106.0615/
00029,19990106.0630/
00028,19990106.0645/
00029,19990106.0700/
00028,19990106.0715/
00029,19990106.0730/
00027,19990106.0745/
00028,19990106.0800/
00027,19990106.0815/
00026,19990106.0830/
00026,19990106.0845/
00028,19990106.0900/
00028,19990106.0915/
00030,19990106.0930/
00032,19990106.0945/
00033,19990106.1000/
00035,19990106.1015/
00035,19990106.1030/
00036,19990106.1045/
00034,19990106.1100/
00036,19990106.1115/
00033,19990106.1130/
00037,19990106.1145/
00037,19990106.1200/
00040,19990106.1215/
00041,19990106.1230/
00043,19990106.1245/
00043,19990106.1300/
00043,19990106.1315/
00045,19990106.1330/
00045,19990106.1345/
00046,19990106.1400/
00046,19990106.1415/
00047,19990106.1430/
00046,19990106.1445/
00047,19990106.1500/
00048,19990106.1515/
00048,19990106.1530/
00047,19990106.1545/
00049,19990106.1600/
00051,19990106.1615/
00051,19990106.1630/
00050,19990106.1645/
00053,19990106.1700/
00055,19990106.1715/
00056,19990106.1730/
00058,19990106.1745/
00058,19990106.1800/
00060,19990106.1815/
00061,19990106.1830/
00063,19990106.1845/
00065,19990106.1900/
00066,19990106.1915/
00066,19990106.1930/
00067,19990106.1945/
00067,19990106.2000/
00068,19990106.2015/
00068,19990106.2030/
00069,19990106.2045/
00068,19990106.2100/
00071,19990106.2115/
00071,19990106.2130/
00069,19990106.2145/
00068,19990106.2200/
00067,19990106.2215/
00064,19990106.2230/
00067,19990106.2245/
00067,19990106.2300/
00070,19990106.2315/
00071,19990106.2330/
00072,19990106.2345/
00068,19990107.0000/
00067,19990107.0015/
00064,19990107.0030/
00063,19990107.0045/
00061,19990107.0100/
00061,19990107.0115/
00061,19990107.0130/
00064,19990107.0145/
00063,19990107.0200/
00059,19990107.0215/
00057,19990107.0230/
00057,19990107.0245/
00053,19990107.0300/
00049,19990107.0315/
00050,19990107.0330/
00048,19990107.0345/
00046,19990107.0400/
00043,19990107.0415/
00042,19990107.0430/
00041,19990107.0445/
00040,19990107.0500/
00039,19990107.0515/
00038,19990107.0530/
00036,19990107.0545/
00035,19990107.0600/
00034,19990107.0615/
00034,19990107.0630/
00031,19990107.0645/
00033,19990107.0700/
00034,19990107.0715/
00033,19990107.0730/
00033,19990107.0745/
00034,19990107.0800/
00034,19990107.0815/
00033,19990107.0830/
00036,19990107.0845/
00037,19990107.0900/
00036,19990107.0915/
00037,19990107.0930/
00038,19990107.0945/
00038,19990107.1000/
00039,19990107.1015/
00039,19990107.1030/
00041,19990107.1045/
00043,19990107.1100/
00043,19990107.1115/
00043,19990107.1130/
00044,19990107.1145/
00046,19990107.1200/
00046,19990107.1215/
00047,19990107.1230/
00047,19990107.1245/
00048,19990107.1300/
00049,19990107.1315/
00052,19990107.1330/
00051,19990107.1345/
00052,19990107.1400/
00055,19990107.1415/
00057,19990107.1430/
00057,19990107.1445/
00057,19990107.1500/
00058,19990107.1515/
00056,19990107.1530/
00058,19990107.1545/
00058,19990107.1600/
00059,19990107.1615/
00060,19990107.1630/
00061,19990107.1645/
00064,19990107.1700/
00063,19990107.1715/
00062,19990107.1730/
00062,19990107.1745/
00063,19990107.1800/
00064,19990107.1815/
00064,19990107.1830/
00064,19990107.1845/
00068,19990107.1900/
00071,19990107.1915/
00070,19990107.1930/
00072,19990107.1945/
00072,19990107.2000/
00071,19990107.2015/
00071,19990107.2030/
00073,19990107.2045/
00073,19990107.2100/
00074,19990107.2115/
00075,19990107.2130/
00075,19990107.2145/
00076,19990107.2200/
00077,19990107.2215/
00076,19990107.2230/
00075,19990107.2245/
00074,19990107.2300/
00075,19990107.2315/
00074,19990107.2330/
00074,19990107.2345/
00075,19990108.0000/
00075,19990108.0015/
00075,19990108.0030/
00073,19990108.0045/
00071,19990108.0100/
00070,19990108.0115/
00069,19990108.0130/
00067,19990108.0145/
00068,19990108.0200/
00067,19990108.0215/
00067,19990108.0230/
00067,19990108.0245/
00067,19990108.0300/
00064,19990108.0315/
00062,19990108.0330/
00057,19990108.0345/
00058,19990108.0400/
00057,19990108.0415/
00056,19990108.0430/
00055,19990108.0445/
00054,19990108.0500/
00054,19990108.0515/
00055,19990108.0530/
00055,19990108.0545/
00052,19990108.0600/
00050,19990108.0615/
00052,19990108.0630/
00052,19990108.0645/
00050,19990108.0700/
00051,19990108.0715/
00052,19990108.0730/
00051,19990108.0745/
00052,19990108.0800/
00053,19990108.0815/
00053,19990108.0830/
00055,19990108.0845/
00058,19990108.0900/
00059,19990108.0915/
00057,19990108.0930/
00060,19990108.0945/
00058,19990108.1000/
00061,19990108.1015/
00059,19990108.1030/
00060,19990108.1045/
00062,19990108.1100/
00064,19990108.1115/
00067,19990108.1130/
00068,19990108.1145/
00069,19990108.1200/
00069,19990108.1215/
00069,19990108.1230/
00067,19990108.1245/
00067,19990108.1300/
00069,19990108.1315/
00069,19990108.1330/
00068,19990108.1345/
00071,19990108.1400/
00074,19990108.1415/
00075,19990108.1430/
00076,19990108.1445/
00077,19990108.1500/
00077,19990108.1515/
00076,19990108.1530/
00077,19990108.1545/
00077,19990108.1600/
00076,19990108.1615/
00077,19990108.1630/
00079,19990108.1645/
00081,19990108.1700/
00081,19990108.1715/
00082,19990108.1730/
00084,19990108.1745/
00083,19990108.1800/
00083,19990108.1815/
00084,19990108.1830/
00085,19990108.1845/
00084,19990108.1900/
00086,19990108.1915/
00088,19990108.1930/
00088,19990108.1945/
00088,19990108.2000/
00090,19990108.2015/
00090,19990108.2030/
00091,19990108.2045/
00091,19990108.2100/
00091,19990108.2115/
00091,19990108.2130/
00092,19990108.2145/
00090,19990108.2200/
00091,19990108.2215/
00091,19990108.2230/
00091,19990108.2245/
00090,19990108.2300/
00091,19990108.2315/
00091,19990108.2330/
00090,19990108.2345/
00090,19990109.0000/
00089,19990109.0015/
00090,19990109.0030/
00087,19990109.0045/
00086,19990109.0100/
00085,19990109.0115/
00086,19990109.0130/
00086,19990109.0145/
00085,19990109.0200/
00083,19990109.0215/
00082,19990109.0230/
00082,19990109.0245/
00081,19990109.0300/
00081,19990109.0315/
00080,19990109.0330/
00077,19990109.0345/
00074,19990109.0400/
00074,19990109.0415/
00074,19990109.0430/
00073,19990109.0445/
00074,19990109.0500/
00072,19990109.0515/
00072,19990109.0530/
00071,19990109.0545/
00072,19990109.0600/
00068,19990109.0615/
00069,19990109.0630/
00067,19990109.0645/
00067,19990109.0700/
00066,19990109.0715/
00069,19990109.0730/
00068,19990109.0745/
00068,19990109.0800/
00070,19990109.0815/
00070,19990109.0830/
00071,19990109.0845/
00072,19990109.0900/
00072,19990109.0915/
00072,19990109.0930/
00074,19990109.0945/
00076,19990109.1000/
00075,19990109.1015/
00073,19990109.1030/
00074,19990109.1045/
00075,19990109.1100/
00077,19990109.1115/
00079,19990109.1130/
00080,19990109.1145/
00082,19990109.1200/
00083,19990109.1215/
00083,19990109.1230/
00083,19990109.1245/
00081,19990109.1300/
00081,19990109.1315/
00081,19990109.1330/
00081,19990109.1345/
00081,19990109.1400/
00083,19990109.1415/
00084,19990109.1430/
00086,19990109.1445/
00085,19990109.1500/
00085,19990109.1515/
00084,19990109.1530/
00084,19990109.1545/
00084,19990109.1600/
00086,19990109.1615/
00087,19990109.1630/
00089,19990109.1645/
00090,19990109.1700/
00089,19990109.1715/
00088,19990109.1730/
00086,19990109.1745/
00085,19990109.1800/
00085,19990109.1815/
00087,19990109.1830/
00089,19990109.1845/
00089,19990109.1900/
00089,19990109.1915/
00087,19990109.1930/
00087,19990109.1945/
00087,19990109.2000/
00088,19990109.2015/
00089,19990109.2030/
00089,19990109.2045/
00090,19990109.2100/
00090,19990109.2115/
00088,19990109.2130/
00087,19990109.2145/
00086,19990109.2200/
00085,19990109.2215/
00083,19990109.2230/
00082,19990109.2245/
00083,19990109.2300/
00084,19990109.2315/
00084,19990109.2330/
00083,19990109.2345/
00081,19990110.0000/
00078,19990110.0015/
00077,19990110.0030/
00075,19990110.0045/
00074,19990110.0100/
00073,19990110.0115/
00072,19990110.0130/
00072,19990110.0145/
00071,19990110.0200/
00071,19990110.0215/
00070,19990110.0230/
00071,19990110.0245/
00070,19990110.0300/
00068,19990110.0315/
00066,19990110.0330/
00065,19990110.0345/
00063,19990110.0400/
00061,19990110.0415/
00061,19990110.0430/
00059,19990110.0445/
00059,19990110.0500/
00059,19990110.0515/
00059,19990110.0530/
00059,19990110.0545/
00058,19990110.0600/
00056,19990110.0615/
00055,19990110.0630/
00053,19990110.0645/
00052,19990110.0700/
00052,19990110.0715/
00054,19990110.0730/
00055,19990110.0745/
00054,19990110.0800/
00054,19990110.0815/
00053,19990110.0830/
00054,19990110.0845/
00054,19990110.0900/
00056,19990110.0915/
00058,19990110.0930/
00060,19990110.0945/
00061,19990110.1000/
00063,19990110.1015/
00063,19990110.1030/
00063,19990110.1045/
00065,19990110.1100/
00066,19990110.1115/
00066,19990110.1130/
00068,19990110.1145/
00068,19990110.1200/
00070,19990110.1215/
00072,19990110.1230/
00074,19990110.1245/
00075,19990110.1300/
00075,19990110.1315/
00075,19990110.1330/
00075,19990110.1345/
00076,19990110.1400/
00077,19990110.1415/
00078,19990110.1430/
00079,19990110.1445/
00079,19990110.1500/
00080,19990110.1515/
00081,19990110.1530/
00082,19990110.1545/
00083,19990110.1600/
00083,19990110.1615/
00084,19990110.1630/
00085,19990110.1645/
00084,19990110.1700/
00084,19990110.1715/
00084,19990110.1730/
00084,19990110.1745/
00084,19990110.1800/
00083,19990110.1815/
00082,19990110.1830/
00082,19990110.1845/
00082,19990110.1900/
00083,19990110.1915/
00083,19990110.1930/
00082,19990110.1945/
00081,19990110.2000/
00080,19990110.2015/
00079,19990110.2030/
00079,19990110.2045/
00077,19990110.2100/
00075,19990110.2115/
00074,19990110.2130/
00074,19990110.2145/
00073,19990110.2200/
00072,19990110.2215/
00071,19990110.2230/
00070,19990110.2245/
00069,19990110.2300/
00068,19990110.2315/
00067,19990110.2330/
00066,19990110.2345/
00065,19990111.0000/
00064,19990111.0015/
00063,19990111.0030/
00062,19990111.0045/
00061,19990111.0100/
00060,19990111.0115/
00059,19990111.0130/
00058,19990111.0145/
00058,19990111.0200/
00057,19990111.0215/
00057,19990111.0230/
00057,19990111.0245/
00057,19990111.0300/
00056,19990111.0315/
00055,19990111.0330/
00053,19990111.0345/
00051,19990111.0400/
00050,19990111.0415/
00050,19990111.0430/
00051,19990111.0445/
00051,19990111.0500/
00051,19990111.0515/
00051,19990111.0530/
00051,19990111.0545/
00049,19990111.0600/
00047,19990111.0615/
00047,19990111.0630/
00048,19990111.0645/
00049,19990111.0700/
00050,19990111.0715/
00051,19990111.0730/
00050,19990111.0745/
00049,19990111.0800/
00049,19990111.0815/
00048,19990111.0830/
00048,19990111.0845/
00048,19990111.0900/
00050,19990111.0915/
00053,19990111.0930/
00055,19990111.0945/
00056,19990111.1000/
00058,19990111.1015/
00059,19990111.1030/
00058,19990111.1045/
00059,19990111.1100/
00060,19990111.1115/
00061,19990111.1130/
00062,19990111.1145/
00064,19990111.1200/
00065,19990111.1215/
00066,19990111.1230/
00066,19990111.1245/
00067,19990111.1300/
00069,19990111.1315/
00071,19990111.1330/
00072,19990111.1345/
00073,19990111.1400/
00073,19990111.1415/
00073,19990111.1430/
00075,19990111.1445/
00076,19990111.1500/
00077,19990111.1515/
00077,19990111.1530/
00079,19990111.1545/
00080,19990111.1600/
00081,19990111.1615/
00082,19990111.1630/
00083,19990111.1645/
00084,19990111.1700/
00085,19990111.1715/
00085,19990111.1730/
00085,19990111.1745/
00085,19990111.1800/
00086,19990111.1815/
00086,19990111.1830/
00087,19990111.1845/
00087,19990111.1900/
00086,19990111.1915/
00085,19990111.1930/
00084,19990111.1945/
00083,19990111.2000/
00083,19990111.2015/
00082,19990111.2030/
00082,19990111.2045/
00080,19990111.2100/
00078,19990111.2115/
00077,19990111.2130/
00076,19990111.2145/
00074,19990111.2200/
00072,19990111.2215/
00071,19990111.2230/
00070,19990111.2245/
00070,19990111.2300/
00069,19990111.2315/
00067,19990111.2330/
00065,19990111.2345/
00063,19990112.0000/
00060,19990112.0015/
00061,19990112.0030/
00060,19990112.0045/
00060,19990112.0100/
00059,19990112.0115/
00057,19990112.0130/
00055,19990112.0145/
00053,19990112.0200/
00052,19990112.0215/
00051,19990112.0230/
00052,19990112.0245/
00052,19990112.0300/
00052,19990112.0315/
00051,19990112.0330/
00050,19990112.0345/
00049,19990112.0400/
00049,19990112.0415/
00048,19990112.0430/
00047,19990112.0445/
00047,19990112.0500/
00048,19990112.0515/
00048,19990112.0530/
00049,19990112.0545/
00049,19990112.0600/
00048,19990112.0615/
00046,19990112.0630/
00047,19990112.0645/
00047,19990112.0700/
00045,19990112.0715/
00046,19990112.0730/
00047,19990112.0745/
00048,19990112.0800/
00048,19990112.0815/
00048,19990112.0830/
00048,19990112.0845/
00048,19990112.0900/
00048,19990112.0915/
00049,19990112.0930/
00050,19990112.0945/
00052,19990112.1000/
00054,19990112.1015/
00054,19990112.1030/
00054,19990112.1045/
00054,19990112.1100/
00055,19990112.1115/
00056,19990112.1130/
00057,19990112.1145/
00059,19990112.1200/
00060,19990112.1215/
00060,19990112.1230/
00061,19990112.1245/
00062,19990112.1300/
00062,19990112.1315/
00063,19990112.1330/
00064,19990112.1345/
00066,19990112.1400/
00067,19990112.1415/
00069,19990112.1430/
00070,19990112.1445/
00071,19990112.1500/
00071,19990112.1515/
00072,19990112.1530/
00074,19990112.1545/
00074,19990112.1600/
00075,19990112.1615/
00076,19990112.1630/
00077,19990112.1645/
00078,19990112.1700/
00080,19990112.1715/
00081,19990112.1730/
00083,19990112.1745/
00084,19990112.1800/
00085,19990112.1815/
00086,19990112.1830/
00085,19990112.1845/
00085,19990112.1900/
00084,19990112.1915/
00084,19990112.1930/
00083,19990112.1945/
00083,19990112.2000/
00083,19990112.2015/
00083,19990112.2030/
00082,19990112.2045/
00081,19990112.2100/
00079,19990112.2115/
00076,19990112.2130/
00074,19990112.2145/
00072,19990112.2200/
00070,19990112.2215/
00069,19990112.2230/
00068,19990112.2245/
00066,19990112.2300/
00065,19990112.2315/
00064,19990112.2330/
00062,19990112.2345/
00060,19990113.0000/
00059,19990113.0015/
00058,19990113.0030/
00056,19990113.0045/
00054,19990113.0100/
00053,19990113.0115/
00050,19990113.0130/
00048,19990113.0145/
00046,19990113.0200/
00046,19990113.0215/
00046,19990113.0230/
00046,19990113.0245/
00046,19990113.0300/
00045,19990113.0315/
00044,19990113.0330/
00043,19990113.0345/
00042,19990113.0400/
00041,19990113.0415/
00041,19990113.0430/
00041,19990113.0445/
00042,19990113.0500/
00043,19990113.0515/
00043,19990113.0530/
00044,19990113.0545/
00044,19990113.0600/
00044,19990113.0615/
00044,19990113.0630/
00045,19990113.0645/
00045,19990113.0700/
00047,19990113.0715/
00048,19990113.0730/
00048,19990113.0745/
00048,19990113.0800/
00049,19990113.0815/
00049,19990113.0830/
00050,19990113.0845/
00052,19990113.0900/
00052,19990113.0915/
00053,19990113.0930/
00054,19990113.0945/
00056,19990113.1000/
00057,19990113.1015/
00059,19990113.1030/
00059,19990113.1045/
00060,19990113.1100/
00060,19990113.1115/
00060,19990113.1130/
