#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: RKMGL01_01_1991
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 19910815 TO 19911231
#LOCATION: Mangles Bay
#Station Status:  Updated
#Lat: -32.274444  Long: 115.703333
#Time Zone: Australian Western Standard Time  UTC +08:00:00
#Vertical Datum: Chart datum     which is   2.527   m below Benchmark   DMH 073   
#National Station ID:   NA
#Site Description: Located on a Historical (Temporary) platform within  the mooring area. Roughly 50 metres off shore and in line with the yacht club fence. Accessible by boat.
#Tide Gauge Sensor:  Float/Pulley assembly, stilling well
#Sensor Details: In house, NA
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 15
#
H(cm),YYYYMMDD.hhmm/
-9999,19910815.1200/
-9999,19910815.1215/
-9999,19910815.1230/
-9999,19910815.1245/
00049,19910815.1300/
00047,19910815.1315/
00047,19910815.1330/
00052,19910815.1345/
00054,19910815.1400/
00057,19910815.1415/
00056,19910815.1430/
00056,19910815.1445/
00055,19910815.1500/
00053,19910815.1515/
00052,19910815.1530/
00052,19910815.1545/
00053,19910815.1600/
00052,19910815.1615/
00059,19910818.1900/
00060,19910818.1915/
00061,19910818.1930/
00062,19910818.1945/
00060,19910818.2000/
00063,19910818.2015/
00067,19910818.2030/
00068,19910818.2045/
00069,19910818.2100/
00072,19910818.2115/
00076,19910818.2130/
00077,19910818.2145/
00079,19910818.2200/
00080,19910818.2215/
00084,19910818.2230/
00084,19910818.2245/
00084,19910818.2300/
00088,19910818.2315/
00090,19910818.2330/
00093,19910818.2345/
00093,19910819.0000/
00094,19910819.0015/
00096,19910819.0030/
00095,19910819.0045/
00098,19910819.0100/
00102,19910819.0115/
00100,19910819.0130/
00097,19910819.0145/
00099,19910819.0200/
00100,19910819.0215/
00101,19910819.0230/
00106,19910819.0245/
00107,19910819.0300/
00108,19910819.0315/
00103,19910819.0330/
00100,19910819.0345/
00098,19910819.0400/
00102,19910819.0415/
00102,19910819.0430/
00105,19910819.0445/
00104,19910819.0500/
00107,19910819.0515/
00106,19910819.0530/
00102,19910819.0545/
00102,19910819.0600/
00099,19910819.0615/
00100,19910819.0630/
00097,19910819.0645/
00101,19910819.0700/
00100,19910819.0715/
00100,19910819.0730/
00096,19910819.0745/
00096,19910819.0800/
00094,19910819.0815/
00096,19910819.0830/
00092,19910819.0845/
00090,19910819.0900/
00087,19910819.0915/
00086,19910819.0930/
00085,19910819.0945/
00081,19910819.1000/
00080,19910819.1015/
00077,19910819.1030/
00076,19910819.1045/
00076,19910819.1100/
00077,19910819.1115/
00074,19910819.1130/
00069,19910819.1145/
00067,19910819.1200/
00064,19910819.1215/
00060,19910819.1230/
00057,19910819.1245/
00054,19910819.1300/
00059,19910819.1315/
00057,19910819.1330/
00059,19910819.1345/
00059,19910819.1400/
00058,19910819.1415/
00053,19910819.1430/
00048,19910819.1445/
00049,19910819.1500/
00047,19910819.1515/
00047,19910819.1530/
00044,19910819.1545/
00048,19910819.1600/
00047,19910819.1615/
00049,19910819.1630/
00052,19910819.1645/
00049,19910819.1700/
00049,19910819.1715/
00046,19910819.1730/
00047,19910819.1745/
00049,19910819.1800/
00046,19910819.1815/
00047,19910819.1830/
00048,19910819.1845/
00051,19910819.1900/
00052,19910819.1915/
00055,19910819.1930/
00057,19910819.1945/
00058,19910819.2000/
00061,19910819.2015/
00059,19910819.2030/
00062,19910819.2045/
00060,19910819.2100/
00061,19910819.2115/
00064,19910819.2130/
00066,19910819.2145/
00069,19910819.2200/
00071,19910819.2215/
00071,19910819.2230/
00071,19910819.2245/
00072,19910819.2300/
00071,19910819.2315/
00072,19910819.2330/
00074,19910819.2345/
00076,19910820.0000/
00074,19910820.0015/
00079,19910820.0030/
00079,19910820.0045/
00081,19910820.0100/
00084,19910820.0115/
00083,19910820.0130/
00083,19910820.0145/
00083,19910820.0200/
00083,19910820.0215/
00082,19910820.0230/
00083,19910820.0245/
00086,19910820.0300/
00087,19910820.0315/
00089,19910820.0330/
00090,19910820.0345/
00088,19910820.0400/
00089,19910820.0415/
00087,19910820.0430/
00086,19910820.0445/
00087,19910820.0500/
00087,19910820.0515/
00089,19910820.0530/
00088,19910820.0545/
00089,19910820.0600/
00089,19910820.0615/
00087,19910820.0630/
00088,19910820.0645/
00088,19910820.0700/
00085,19910820.0715/
00084,19910820.0730/
00083,19910820.0745/
00084,19910820.0800/
00081,19910820.0815/
00079,19910820.0830/
00080,19910820.0845/
00078,19910820.0900/
00078,19910820.0915/
00076,19910820.0930/
00073,19910820.0945/
00071,19910820.1000/
00068,19910820.1015/
00067,19910820.1030/
00064,19910820.1045/
00061,19910820.1100/
00060,19910820.1115/
00060,19910820.1130/
00058,19910820.1145/
00057,19910820.1200/
00053,19910820.1215/
00050,19910820.1230/
00047,19910820.1245/
00046,19910820.1300/
00047,19910820.1315/
00047,19910820.1330/
00046,19910820.1345/
00045,19910820.1400/
00041,19910820.1415/
00038,19910820.1430/
00036,19910820.1445/
00038,19910820.1500/
00039,19910820.1515/
00039,19910820.1530/
00041,19910820.1545/
00043,19910820.1600/
00040,19910820.1615/
00039,19910820.1630/
00037,19910820.1645/
00037,19910820.1700/
00038,19910820.1715/
00038,19910820.1730/
00043,19910820.1745/
00045,19910820.1800/
00045,19910820.1815/
00046,19910820.1830/
00046,19910820.1845/
00045,19910820.1900/
00046,19910820.1915/
00044,19910820.1930/
00046,19910820.1945/
00050,19910820.2000/
00052,19910820.2015/
00056,19910820.2030/
00059,19910820.2045/
00059,19910820.2100/
00057,19910820.2115/
00057,19910820.2130/
00057,19910820.2145/
00057,19910820.2200/
00059,19910820.2215/
00060,19910820.2230/
00063,19910820.2245/
00065,19910820.2300/
00066,19910820.2315/
00069,19910820.2330/
00066,19910820.2345/
00068,19910821.0000/
00071,19910821.0015/
00070,19910821.0030/
00071,19910821.0045/
00068,19910821.0100/
00067,19910821.0115/
00068,19910821.0130/
00074,19910821.0145/
00080,19910821.0200/
00080,19910821.0215/
00081,19910821.0230/
00082,19910821.0245/
00079,19910821.0300/
00079,19910821.0315/
00079,19910821.0330/
00079,19910821.0345/
00083,19910821.0400/
00083,19910821.0415/
00086,19910821.0430/
00089,19910821.0445/
00088,19910821.0500/
00090,19910821.0515/
00090,19910821.0530/
00091,19910821.0545/
00091,19910821.0600/
00090,19910821.0615/
00091,19910821.0630/
00090,19910821.0645/
00090,19910821.0700/
00090,19910821.0715/
00090,19910821.0730/
00092,19910821.0745/
00089,19910821.0800/
00088,19910821.0815/
00086,19910821.0830/
00084,19910821.0845/
00083,19910821.0900/
00082,19910821.0915/
00081,19910821.0930/
00082,19910821.0945/
00081,19910821.1000/
00078,19910821.1015/
00077,19910821.1030/
00073,19910821.1045/
00071,19910821.1100/
00067,19910821.1115/
00065,19910821.1130/
00062,19910821.1145/
00055,19910821.1200/
00052,19910821.1215/
00052,19910821.1230/
00053,19910821.1245/
00054,19910821.1300/
00054,19910821.1315/
00054,19910821.1330/
00052,19910821.1345/
00047,19910821.1400/
00042,19910821.1415/
00039,19910821.1430/
00038,19910821.1445/
00037,19910821.1500/
00039,19910821.1515/
00040,19910821.1530/
00043,19910821.1545/
00046,19910821.1600/
00048,19910821.1615/
00045,19910821.1630/
00041,19910821.1645/
00037,19910821.1700/
00035,19910821.1715/
00039,19910821.1730/
00042,19910821.1745/
00046,19910821.1800/
00048,19910821.1815/
00050,19910821.1830/
00050,19910821.1845/
00050,19910821.1900/
00049,19910821.1915/
00049,19910821.1930/
00052,19910821.1945/
00054,19910821.2000/
00057,19910821.2015/
00057,19910821.2030/
00056,19910821.2045/
00057,19910821.2100/
00059,19910821.2115/
00061,19910821.2130/
00062,19910821.2145/
00063,19910821.2200/
00065,19910821.2215/
00065,19910821.2230/
00064,19910821.2245/
00067,19910821.2300/
00062,19910821.2315/
00061,19910821.2330/
00061,19910821.2345/
00063,19910822.0000/
00068,19910822.0015/
00069,19910822.0030/
00071,19910822.0045/
00072,19910822.0100/
00071,19910822.0115/
00069,19910822.0130/
00068,19910822.0145/
00068,19910822.0200/
00071,19910822.0215/
00072,19910822.0230/
00077,19910822.0245/
00079,19910822.0300/
00079,19910822.0315/
00079,19910822.0330/
00081,19910822.0345/
00082,19910822.0400/
00083,19910822.0415/
00085,19910822.0430/
00085,19910822.0445/
00088,19910822.0500/
00091,19910822.0515/
00090,19910822.0530/
00093,19910822.0545/
00095,19910822.0600/
00095,19910822.0615/
00094,19910822.0630/
00095,19910822.0645/
00095,19910822.0700/
00097,19910822.0715/
00094,19910822.0730/
00096,19910822.0745/
00095,19910822.0800/
00095,19910822.0815/
00089,19910822.0830/
00086,19910822.0845/
00086,19910822.0900/
00087,19910822.0915/
00088,19910822.0930/
00089,19910822.0945/
00085,19910822.1000/
00083,19910822.1015/
00077,19910822.1030/
00073,19910822.1045/
00070,19910822.1100/
00065,19910822.1115/
00064,19910822.1130/
00061,19910822.1145/
00060,19910822.1200/
00061,19910822.1215/
00057,19910822.1230/
00052,19910822.1245/
00049,19910822.1300/
00045,19910822.1315/
00042,19910822.1330/
00041,19910822.1345/
00041,19910822.1400/
00043,19910822.1415/
00041,19910822.1430/
00039,19910822.1445/
00037,19910822.1500/
00035,19910822.1515/
00032,19910822.1530/
00030,19910822.1545/
00032,19910822.1600/
00035,19910822.1615/
00035,19910822.1630/
00036,19910822.1645/
00034,19910822.1700/
00032,19910822.1715/
00033,19910822.1730/
00033,19910822.1745/
00033,19910822.1800/
00035,19910822.1815/
00037,19910822.1830/
00038,19910822.1845/
00040,19910822.1900/
00041,19910822.1915/
00043,19910822.1930/
00045,19910822.1945/
00046,19910822.2000/
00046,19910822.2015/
00045,19910822.2030/
00043,19910822.2045/
00044,19910822.2100/
00046,19910822.2115/
00048,19910822.2130/
00049,19910822.2145/
00050,19910822.2200/
00050,19910822.2215/
00050,19910822.2230/
00048,19910822.2245/
00049,19910822.2300/
00047,19910822.2315/
00047,19910822.2330/
00047,19910822.2345/
00048,19910823.0000/
00050,19910823.0015/
00050,19910823.0030/
00048,19910823.0045/
00049,19910823.0100/
00050,19910823.0115/
00048,19910823.0130/
00050,19910823.0145/
00051,19910823.0200/
00052,19910823.0215/
00055,19910823.0230/
00054,19910823.0245/
00054,19910823.0300/
00056,19910823.0315/
00054,19910823.0330/
00057,19910823.0345/
00058,19910823.0400/
00062,19910823.0415/
00064,19910823.0430/
00063,19910823.0445/
00065,19910823.0500/
00067,19910823.0515/
00068,19910823.0530/
00070,19910823.0545/
00074,19910823.0600/
00077,19910823.0615/
00077,19910823.0630/
00077,19910823.0645/
00079,19910823.0700/
00078,19910823.0715/
00078,19910823.0730/
00080,19910823.0745/
00078,19910823.0800/
00079,19910823.0815/
00080,19910823.0830/
00081,19910823.0845/
00079,19910823.0900/
00077,19910823.0915/
00074,19910823.0930/
00073,19910823.0945/
00074,19910823.1000/
00072,19910823.1015/
00071,19910823.1030/
00069,19910823.1045/
00067,19910823.1100/
00065,19910823.1115/
00064,19910823.1130/
00058,19910823.1145/
00054,19910823.1200/
00053,19910823.1215/
00048,19910823.1230/
00047,19910823.1245/
00047,19910823.1300/
00047,19910823.1315/
00045,19910823.1330/
00043,19910823.1345/
00041,19910823.1400/
00038,19910823.1415/
00036,19910823.1430/
00035,19910823.1445/
00034,19910823.1500/
00033,19910823.1515/
00031,19910823.1530/
00031,19910823.1545/
00031,19910823.1600/
00030,19910823.1615/
00030,19910823.1630/
00029,19910823.1645/
00030,19910823.1700/
00030,19910823.1715/
00031,19910823.1730/
00031,19910823.1745/
00030,19910823.1800/
00032,19910823.1815/
00031,19910823.1830/
00032,19910823.1845/
00035,19910823.1900/
00038,19910823.1915/
00039,19910823.1930/
00041,19910823.1945/
00042,19910823.2000/
00042,19910823.2015/
00042,19910823.2030/
00041,19910823.2045/
00042,19910823.2100/
00042,19910823.2115/
00046,19910823.2130/
00046,19910823.2145/
00048,19910823.2200/
00049,19910823.2215/
00048,19910823.2230/
00047,19910823.2245/
00046,19910823.2300/
00045,19910823.2315/
00046,19910823.2330/
00044,19910823.2345/
00047,19910824.0000/
00048,19910824.0015/
00047,19910824.0030/
00049,19910824.0045/
00048,19910824.0100/
00047,19910824.0115/
00046,19910824.0130/
00047,19910824.0145/
00046,19910824.0200/
00044,19910824.0215/
00044,19910824.0230/
00045,19910824.0245/
00046,19910824.0300/
00050,19910824.0315/
00054,19910824.0330/
00055,19910824.0345/
00057,19910824.0400/
00058,19910824.0415/
00058,19910824.0430/
00058,19910824.0445/
00058,19910824.0500/
00059,19910824.0515/
00061,19910824.0530/
00064,19910824.0545/
00066,19910824.0600/
00070,19910824.0615/
00074,19910824.0630/
00076,19910824.0645/
00078,19910824.0700/
00079,19910824.0715/
00077,19910824.0730/
00078,19910824.0745/
00076,19910824.0800/
00078,19910824.0815/
00079,19910824.0830/
00079,19910824.0845/
00080,19910824.0900/
00079,19910824.0915/
00079,19910824.0930/
00080,19910824.0945/
00080,19910824.1000/
00078,19910824.1015/
00076,19910824.1030/
00076,19910824.1045/
00073,19910824.1100/
00070,19910824.1115/
00069,19910824.1130/
00067,19910824.1145/
00065,19910824.1200/
00063,19910824.1215/
00061,19910824.1230/
00059,19910824.1245/
00055,19910824.1300/
00056,19910824.1315/
00052,19910824.1330/
00049,19910824.1345/
00046,19910824.1400/
00042,19910824.1415/
00042,19910824.1430/
00039,19910824.1445/
00038,19910824.1500/
00039,19910824.1515/
00038,19910824.1530/
00039,19910824.1545/
00039,19910824.1600/
00035,19910824.1615/
00035,19910824.1630/
00033,19910824.1645/
00035,19910824.1700/
00037,19910824.1715/
00035,19910824.1730/
00037,19910824.1745/
00037,19910824.1800/
00039,19910824.1815/
00041,19910824.1830/
00039,19910824.1845/
00041,19910824.1900/
00042,19910824.1915/
00042,19910824.1930/
00044,19910824.1945/
00045,19910824.2000/
00045,19910824.2015/
00046,19910824.2030/
00049,19910824.2045/
00050,19910824.2100/
00055,19910824.2115/
00057,19910824.2130/
00057,19910824.2145/
00061,19910824.2200/
00058,19910824.2215/
00057,19910824.2230/
00055,19910824.2245/
00051,19910824.2300/
00053,19910824.2315/
00053,19910824.2330/
00053,19910824.2345/
00055,19910825.0000/
00057,19910825.0015/
00058,19910825.0030/
00058,19910825.0045/
00055,19910825.0100/
00053,19910825.0115/
00050,19910825.0130/
00046,19910825.0145/
00047,19910825.0200/
00047,19910825.0215/
00048,19910825.0230/
00051,19910825.0245/
00054,19910825.0300/
00057,19910825.0315/
00059,19910825.0330/
00059,19910825.0345/
00059,19910825.0400/
00058,19910825.0415/
00058,19910825.0430/
00058,19910825.0445/
00062,19910825.0500/
00064,19910825.0515/
00068,19910825.0530/
00071,19910825.0545/
00073,19910825.0600/
00076,19910825.0615/
00077,19910825.0630/
00081,19910825.0645/
00083,19910825.0700/
00083,19910825.0715/
00085,19910825.0730/
00085,19910825.0745/
00087,19910825.0800/
00089,19910825.0815/
00089,19910825.0830/
00090,19910825.0845/
00090,19910825.0900/
00093,19910825.0915/
00093,19910825.0930/
00094,19910825.0945/
00096,19910825.1000/
00094,19910825.1015/
00093,19910825.1030/
00092,19910825.1045/
00087,19910825.1100/
00088,19910825.1115/
00086,19910825.1130/
00085,19910825.1145/
00081,19910825.1200/
00079,19910825.1215/
00078,19910825.1230/
00077,19910825.1245/
00078,19910825.1300/
00077,19910825.1315/
00077,19910825.1330/
00072,19910825.1345/
00068,19910825.1400/
00065,19910825.1415/
00060,19910825.1430/
00058,19910825.1445/
00058,19910825.1500/
00058,19910825.1515/
00057,19910825.1530/
00058,19910825.1545/
00057,19910825.1600/
00058,19910825.1615/
00058,19910825.1630/
00057,19910825.1645/
00058,19910825.1700/
00057,19910825.1715/
00057,19910825.1730/
00056,19910825.1745/
00055,19910825.1800/
00057,19910825.1815/
00058,19910825.1830/
00060,19910825.1845/
00063,19910825.1900/
00064,19910825.1915/
00067,19910825.1930/
00068,19910825.1945/
00069,19910825.2000/
00071,19910825.2015/
00073,19910825.2030/
00074,19910825.2045/
00074,19910825.2100/
00074,19910825.2115/
00077,19910825.2130/
00078,19910825.2145/
00082,19910825.2200/
00082,19910825.2215/
00083,19910825.2230/
00082,19910825.2245/
00081,19910825.2300/
00082,19910825.2315/
00082,19910825.2330/
00080,19910825.2345/
00083,19910826.0000/
00082,19910826.0015/
00084,19910826.0030/
00083,19910826.0045/
00086,19910826.0100/
00084,19910826.0115/
00081,19910826.0130/
00081,19910826.0145/
00078,19910826.0200/
00074,19910826.0215/
00074,19910826.0230/
00075,19910826.0245/
00076,19910826.0300/
00078,19910826.0315/
00079,19910826.0330/
00081,19910826.0345/
00081,19910826.0400/
00082,19910826.0415/
00082,19910826.0430/
00081,19910826.0445/
00085,19910826.0500/
00087,19910826.0515/
00090,19910826.0530/
00092,19910826.0545/
00093,19910826.0600/
00094,19910826.0615/
00098,19910826.0630/
00096,19910826.0645/
00101,19910826.0700/
00103,19910826.0715/
00105,19910826.0730/
00111,19910826.0745/
00111,19910826.0800/
00103,19910826.0815/
00094,19910826.0830/
00090,19910826.0845/
00091,19910826.0900/
00096,19910826.0915/
00103,19910826.0930/
00106,19910826.0945/
00102,19910826.1000/
00103,19910826.1015/
00104,19910826.1030/
00101,19910826.1045/
00100,19910826.1100/
00098,19910826.1115/
00097,19910826.1130/
00092,19910826.1145/
00090,19910826.1200/
00087,19910826.1215/
00087,19910826.1230/
00088,19910826.1245/
00086,19910826.1300/
00088,19910826.1315/
00088,19910826.1330/
00084,19910826.1345/
00082,19910826.1400/
00074,19910826.1415/
00069,19910826.1430/
00066,19910826.1445/
00064,19910826.1500/
00061,19910826.1515/
00062,19910826.1530/
00063,19910826.1545/
00065,19910826.1600/
00068,19910826.1615/
00067,19910826.1630/
00066,19910826.1645/
00065,19910826.1700/
00064,19910826.1715/
00063,19910826.1730/
00060,19910826.1745/
00063,19910826.1800/
00061,19910826.1815/
00064,19910826.1830/
00067,19910826.1845/
00067,19910826.1900/
00068,19910826.1915/
00068,19910826.1930/
00070,19910826.1945/
00068,19910826.2000/
00069,19910826.2015/
00069,19910826.2030/
00073,19910826.2045/
00073,19910826.2100/
00078,19910826.2115/
00080,19910826.2130/
00080,19910826.2145/
00084,19910826.2200/
00082,19910826.2215/
00081,19910826.2230/
00079,19910826.2245/
00077,19910826.2300/
00074,19910826.2315/
00073,19910826.2330/
00079,19910826.2345/
00081,19910827.0000/
00082,19910827.0015/
00082,19910827.0030/
00083,19910827.0045/
00076,19910827.0100/
00075,19910827.0115/
00072,19910827.0130/
00070,19910827.0145/
00070,19910827.0200/
00067,19910827.0215/
00065,19910827.0230/
00069,19910827.0245/
00066,19910827.0300/
00064,19910827.0315/
00065,19910827.0330/
00067,19910827.0345/
00067,19910827.0400/
00063,19910827.0415/
00064,19910827.0430/
00063,19910827.0445/
00066,19910827.0500/
00069,19910827.0515/
00074,19910827.0530/
00071,19910827.0545/
00074,19910827.0600/
00077,19910827.0615/
00077,19910827.0630/
00079,19910827.0645/
00079,19910827.0700/
00084,19910827.0715/
00082,19910827.0730/
00081,19910827.0745/
00084,19910827.0800/
00084,19910827.0815/
00085,19910827.0830/
00089,19910827.0845/
00089,19910827.0900/
00091,19910827.0915/
00093,19910827.0930/
00096,19910827.0945/
00095,19910827.1000/
00096,19910827.1015/
00091,19910827.1030/
00088,19910827.1045/
00089,19910827.1100/
00088,19910827.1115/
00089,19910827.1130/
00089,19910827.1145/
00086,19910827.1200/
00088,19910827.1215/
00083,19910827.1230/
00083,19910827.1245/
00081,19910827.1300/
00080,19910827.1315/
00078,19910827.1330/
00074,19910827.1345/
00073,19910827.1400/
00070,19910827.1415/
00069,19910827.1430/
00063,19910827.1445/
00067,19910827.1500/
00062,19910827.1515/
00061,19910827.1530/
00057,19910827.1545/
00059,19910827.1600/
00056,19910827.1615/
00055,19910827.1630/
00055,19910827.1645/
00053,19910827.1700/
00056,19910827.1715/
00061,19910827.1730/
00063,19910827.1745/
00065,19910827.1800/
00064,19910827.1815/
00060,19910827.1830/
00058,19910827.1845/
00057,19910827.1900/
00060,19910827.1915/
00063,19910827.1930/
00067,19910827.1945/
00069,19910827.2000/
00073,19910827.2015/
00075,19910827.2030/
00074,19910827.2045/
00075,19910827.2100/
00074,19910827.2115/
00073,19910827.2130/
00074,19910827.2145/
00077,19910827.2200/
00080,19910827.2215/
00081,19910827.2230/
00082,19910827.2245/
00082,19910827.2300/
00084,19910827.2315/
00082,19910827.2330/
00078,19910827.2345/
00077,19910828.0000/
00076,19910828.0015/
00079,19910828.0030/
00081,19910828.0045/
00080,19910828.0100/
