#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: RKMGL01_01_1996
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 19960101 TO 19961231
#LOCATION: Mangles Bay
#Station Status:  Updated
#Lat: -32.274444  Long: 115.703333
#Time Zone: Australian Western Standard Time  UTC +08:00:00
#Vertical Datum: Chart datum     which is   2.527   m below Benchmark   DMH 073   
#National Station ID:   NA
#Site Description: Located on a Historical (Temporary) platform within  the mooring area. Roughly 50 metres off shore and in line with the yacht club fence. Accessible by boat.
#Tide Gauge Sensor:  Float/Pulley assembly, stilling well
#Sensor Details: In house, NA
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 15
#
H(cm),YYYYMMDD.hhmm/
00053,19960101.0000/
00053,19960101.0015/
00052,19960101.0030/
00052,19960101.0045/
00049,19960101.0100/
00048,19960101.0115/
00045,19960101.0130/
00043,19960101.0145/
00042,19960101.0200/
00038,19960101.0215/
00040,19960101.0230/
00041,19960101.0245/
00039,19960101.0300/
00040,19960101.0315/
00039,19960101.0330/
00041,19960101.0345/
00038,19960101.0400/
00035,19960101.0415/
00092,19960101.1930/
00089,19960101.1945/
00087,19960101.2000/
00086,19960101.2015/
00088,19960101.2030/
00088,19960101.2045/
00087,19960101.2100/
00089,19960101.2115/
00086,19960101.2130/
00083,19960101.2145/
00080,19960101.2200/
00075,19960101.2215/
00072,19960101.2230/
00070,19960101.2245/
00069,19960101.2300/
00069,19960101.2315/
00070,19960101.2330/
00070,19960101.2345/
00067,19960102.0000/
00064,19960102.0015/
00059,19960102.0030/
00057,19960102.0045/
00054,19960102.0100/
00053,19960102.0115/
00052,19960102.0130/
00051,19960102.0145/
00049,19960102.0200/
00051,19960102.0215/
00048,19960102.0230/
00046,19960102.0245/
00046,19960102.0300/
00043,19960102.0315/
00045,19960102.0330/
00043,19960102.0345/
00042,19960102.0400/
00041,19960102.0415/
00039,19960102.0430/
00040,19960102.0445/
00039,19960102.0500/
00039,19960102.0515/
00041,19960102.0530/
00042,19960102.0545/
00044,19960102.0600/
00043,19960102.0615/
00043,19960102.0630/
00043,19960102.0645/
00040,19960102.0700/
00043,19960102.0715/
00044,19960102.0730/
00046,19960102.0745/
00049,19960102.0800/
00049,19960102.0815/
00052,19960102.0830/
00055,19960102.0845/
00055,19960102.0900/
00053,19960102.0915/
00053,19960102.0930/
00053,19960102.0945/
00054,19960102.1000/
00057,19960102.1015/
00058,19960102.1030/
00060,19960102.1045/
00063,19960102.1100/
00063,19960102.1115/
00063,19960102.1130/
00062,19960102.1145/
00061,19960102.1200/
00065,19960102.1215/
00067,19960102.1230/
00070,19960102.1245/
00070,19960102.1300/
00072,19960102.1315/
00069,19960102.1330/
00072,19960102.1345/
00072,19960102.1400/
00073,19960102.1415/
00075,19960102.1430/
00077,19960102.1445/
00080,19960102.1500/
00083,19960102.1515/
00084,19960102.1530/
00085,19960102.1545/
00085,19960102.1600/
00087,19960102.1615/
00091,19960102.1630/
00092,19960102.1645/
00092,19960102.1700/
00099,19960102.1715/
00099,19960102.1730/
00099,19960102.1745/
00099,19960102.1800/
00099,19960102.1815/
00099,19960102.1830/
00101,19960102.1845/
00104,19960102.1900/
00106,19960102.1915/
00106,19960102.1930/
00107,19960102.1945/
00105,19960102.2000/
00102,19960102.2015/
00102,19960102.2030/
00101,19960102.2045/
00098,19960102.2100/
00100,19960102.2115/
00097,19960102.2130/
00096,19960102.2145/
00094,19960102.2200/
00093,19960102.2215/
00090,19960102.2230/
00087,19960102.2245/
00086,19960102.2300/
00085,19960102.2315/
00082,19960102.2330/
00078,19960102.2345/
00075,19960103.0000/
00073,19960103.0015/
00070,19960103.0030/
00071,19960103.0045/
00068,19960103.0100/
00070,19960103.0115/
00066,19960103.0130/
00065,19960103.0145/
00062,19960103.0200/
00061,19960103.0215/
00059,19960103.0230/
00058,19960103.0245/
00057,19960103.0300/
00054,19960103.0315/
00051,19960103.0330/
00049,19960103.0345/
00049,19960103.0400/
00052,19960103.0415/
00055,19960103.0430/
00055,19960103.0445/
00055,19960103.0500/
00054,19960103.0515/
00052,19960103.0530/
00052,19960103.0545/
00051,19960103.0600/
00051,19960103.0615/
00052,19960103.0630/
00054,19960103.0645/
00057,19960103.0700/
00059,19960103.0715/
00062,19960103.0730/
00060,19960103.0745/
00060,19960103.0800/
00061,19960103.0815/
00061,19960103.0830/
00059,19960103.0845/
00059,19960103.0900/
00061,19960103.0915/
00060,19960103.0930/
00064,19960103.0945/
00067,19960103.1000/
00071,19960103.1015/
00074,19960103.1030/
00075,19960103.1045/
00072,19960103.1100/
00070,19960103.1115/
00068,19960103.1130/
00067,19960103.1145/
00067,19960103.1200/
00068,19960103.1215/
00071,19960103.1230/
00073,19960103.1245/
00075,19960103.1300/
00076,19960103.1315/
00076,19960103.1330/
00077,19960103.1345/
00076,19960103.1400/
00077,19960103.1415/
00077,19960103.1430/
00079,19960103.1445/
00080,19960103.1500/
00082,19960103.1515/
00084,19960103.1530/
00087,19960103.1545/
00088,19960103.1600/
00089,19960103.1615/
00091,19960103.1630/
00094,19960103.1645/
00097,19960103.1700/
00101,19960103.1715/
00103,19960103.1730/
00101,19960103.1745/
00100,19960103.1800/
00101,19960103.1815/
00103,19960103.1830/
00104,19960103.1845/
00106,19960103.1900/
00108,19960103.1915/
00113,19960103.1930/
00114,19960103.1945/
00110,19960103.2000/
00109,19960103.2015/
00107,19960103.2030/
00105,19960103.2045/
00103,19960103.2100/
00103,19960103.2115/
00103,19960103.2130/
00101,19960103.2145/
00101,19960103.2200/
00101,19960103.2215/
00097,19960103.2230/
00094,19960103.2245/
00091,19960103.2300/
00089,19960103.2315/
00085,19960103.2330/
00082,19960103.2345/
00081,19960104.0000/
00077,19960104.0015/
00076,19960104.0030/
00071,19960104.0045/
00070,19960104.0100/
00067,19960104.0115/
00065,19960104.0130/
00064,19960104.0145/
00063,19960104.0200/
00060,19960104.0215/
00060,19960104.0230/
00058,19960104.0245/
00056,19960104.0300/
00054,19960104.0315/
00053,19960104.0330/
00052,19960104.0345/
00052,19960104.0400/
00049,19960104.0415/
00048,19960104.0430/
00045,19960104.0445/
00045,19960104.0500/
00046,19960104.0515/
00047,19960104.0530/
00048,19960104.0545/
00049,19960104.0600/
00049,19960104.0615/
00049,19960104.0630/
00048,19960104.0645/
00048,19960104.0700/
00049,19960104.0715/
00050,19960104.0730/
00051,19960104.0745/
00053,19960104.0800/
00054,19960104.0815/
00055,19960104.0830/
00056,19960104.0845/
00056,19960104.0900/
00057,19960104.0915/
00058,19960104.0930/
00059,19960104.0945/
00061,19960104.1000/
00063,19960104.1015/
00064,19960104.1030/
00066,19960104.1045/
00068,19960104.1100/
00069,19960104.1115/
00068,19960104.1130/
00065,19960104.1145/
00065,19960104.1200/
00065,19960104.1215/
00066,19960104.1230/
00068,19960104.1245/
00069,19960104.1300/
00069,19960104.1315/
00070,19960104.1330/
00071,19960104.1345/
00072,19960104.1400/
00072,19960104.1415/
00072,19960104.1430/
00072,19960104.1445/
00073,19960104.1500/
00075,19960104.1515/
00076,19960104.1530/
00078,19960104.1545/
00080,19960104.1600/
00083,19960104.1615/
00086,19960104.1630/
00087,19960104.1645/
00089,19960104.1700/
00092,19960104.1715/
00093,19960104.1730/
00095,19960104.1745/
00097,19960104.1800/
00098,19960104.1815/
00100,19960104.1830/
00102,19960104.1845/
00103,19960104.1900/
00105,19960104.1915/
00106,19960104.1930/
00107,19960104.1945/
00108,19960104.2000/
00110,19960104.2015/
00110,19960104.2030/
00110,19960104.2045/
00109,19960104.2100/
00106,19960104.2115/
00105,19960104.2130/
00102,19960104.2145/
00101,19960104.2200/
00099,19960104.2215/
00096,19960104.2230/
00094,19960104.2245/
00093,19960104.2300/
00091,19960104.2315/
00089,19960104.2330/
00085,19960104.2345/
00084,19960105.0000/
00083,19960105.0015/
00080,19960105.0030/
00076,19960105.0045/
00072,19960105.0100/
00067,19960105.0115/
00064,19960105.0130/
00061,19960105.0145/
00059,19960105.0200/
00057,19960105.0215/
00054,19960105.0230/
00054,19960105.0245/
00052,19960105.0300/
00052,19960105.0315/
00051,19960105.0330/
00048,19960105.0345/
00046,19960105.0400/
00044,19960105.0415/
00042,19960105.0430/
00040,19960105.0445/
00040,19960105.0500/
00042,19960105.0515/
00044,19960105.0530/
00043,19960105.0545/
00042,19960105.0600/
00042,19960105.0615/
00041,19960105.0630/
00041,19960105.0645/
00040,19960105.0700/
00041,19960105.0715/
00042,19960105.0730/
00043,19960105.0745/
00046,19960105.0800/
00048,19960105.0815/
00048,19960105.0830/
00049,19960105.0845/
00050,19960105.0900/
00051,19960105.0915/
00052,19960105.0930/
00054,19960105.0945/
00055,19960105.1000/
00056,19960105.1015/
00058,19960105.1030/
00059,19960105.1045/
00060,19960105.1100/
00060,19960105.1115/
00060,19960105.1130/
00061,19960105.1145/
00062,19960105.1200/
00062,19960105.1215/
00063,19960105.1230/
00064,19960105.1245/
00065,19960105.1300/
00063,19960105.1315/
00062,19960105.1330/
00061,19960105.1345/
00062,19960105.1400/
00062,19960105.1415/
00063,19960105.1430/
00065,19960105.1445/
00064,19960105.1500/
00064,19960105.1515/
00064,19960105.1530/
00065,19960105.1545/
00067,19960105.1600/
00070,19960105.1615/
00072,19960105.1630/
00076,19960105.1645/
00077,19960105.1700/
00078,19960105.1715/
00078,19960105.1730/
00081,19960105.1745/
00081,19960105.1800/
00084,19960105.1815/
00085,19960105.1830/
00087,19960105.1845/
00088,19960105.1900/
00094,19960105.1915/
00094,19960105.1930/
00096,19960105.1945/
00096,19960105.2000/
00096,19960105.2015/
00097,19960105.2030/
00099,19960105.2045/
00101,19960105.2100/
00101,19960105.2115/
00101,19960105.2130/
00100,19960105.2145/
00098,19960105.2200/
00097,19960105.2215/
00097,19960105.2230/
00096,19960105.2245/
00095,19960105.2300/
00091,19960105.2315/
00089,19960105.2330/
00088,19960105.2345/
00086,19960106.0000/
00082,19960106.0015/
00078,19960106.0030/
00076,19960106.0045/
00071,19960106.0100/
00068,19960106.0115/
00065,19960106.0130/
00064,19960106.0145/
00064,19960106.0200/
00062,19960106.0215/
00059,19960106.0230/
00055,19960106.0245/
00052,19960106.0300/
00048,19960106.0315/
00045,19960106.0330/
00043,19960106.0345/
00043,19960106.0400/
00043,19960106.0415/
00043,19960106.0430/
00042,19960106.0445/
00040,19960106.0500/
00040,19960106.0515/
00039,19960106.0530/
00039,19960106.0545/
00038,19960106.0600/
00039,19960106.0615/
00039,19960106.0630/
00038,19960106.0645/
00039,19960106.0700/
00039,19960106.0715/
00040,19960106.0730/
00041,19960106.0745/
00043,19960106.0800/
00044,19960106.0815/
00044,19960106.0830/
00045,19960106.0845/
00046,19960106.0900/
00048,19960106.0915/
00050,19960106.0930/
00052,19960106.0945/
00053,19960106.1000/
00055,19960106.1015/
00057,19960106.1030/
00058,19960106.1045/
00058,19960106.1100/
00059,19960106.1115/
00061,19960106.1130/
00060,19960106.1145/
00059,19960106.1200/
00058,19960106.1215/
00057,19960106.1230/
00060,19960106.1245/
00060,19960106.1300/
00064,19960106.1315/
00065,19960106.1330/
00065,19960106.1345/
00065,19960106.1400/
00064,19960106.1415/
00062,19960106.1430/
00060,19960106.1445/
00057,19960106.1500/
00058,19960106.1515/
00062,19960106.1530/
00064,19960106.1545/
00069,19960106.1600/
00074,19960106.1615/
00077,19960106.1630/
00079,19960106.1645/
00076,19960106.1700/
00079,19960106.1715/
00079,19960106.1730/
00081,19960106.1745/
00083,19960106.1800/
00084,19960106.1815/
00087,19960106.1830/
00090,19960106.1845/
00091,19960106.1900/
00093,19960106.1915/
00094,19960106.1930/
00095,19960106.1945/
00098,19960106.2000/
00098,19960106.2015/
00098,19960106.2030/
00100,19960106.2045/
00099,19960106.2100/
00102,19960106.2115/
00100,19960106.2130/
00101,19960106.2145/
00100,19960106.2200/
00101,19960106.2215/
00101,19960106.2230/
00098,19960106.2245/
00097,19960106.2300/
00095,19960106.2315/
00093,19960106.2330/
00091,19960106.2345/
00088,19960107.0000/
00086,19960107.0015/
00083,19960107.0030/
00080,19960107.0045/
00076,19960107.0100/
00074,19960107.0115/
00070,19960107.0130/
00069,19960107.0145/
00069,19960107.0200/
00067,19960107.0215/
00064,19960107.0230/
00063,19960107.0245/
00060,19960107.0300/
00054,19960107.0315/
00051,19960107.0330/
00048,19960107.0345/
00047,19960107.0400/
00045,19960107.0415/
00045,19960107.0430/
00044,19960107.0445/
00045,19960107.0500/
00045,19960107.0515/
00044,19960107.0530/
00043,19960107.0545/
00043,19960107.0600/
00041,19960107.0615/
00042,19960107.0630/
00043,19960107.0645/
00043,19960107.0700/
00045,19960107.0715/
00044,19960107.0730/
00043,19960107.0745/
00046,19960107.0800/
00046,19960107.0815/
00044,19960107.0830/
00048,19960107.0845/
00050,19960107.0900/
00051,19960107.0915/
00056,19960107.0930/
00055,19960107.0945/
00055,19960107.1000/
00056,19960107.1015/
00057,19960107.1030/
00057,19960107.1045/
00060,19960107.1100/
00061,19960107.1115/
00062,19960107.1130/
00064,19960107.1145/
00063,19960107.1200/
00063,19960107.1215/
00061,19960107.1230/
00060,19960107.1245/
00060,19960107.1300/
00057,19960107.1315/
00059,19960107.1330/
00061,19960107.1345/
00063,19960107.1400/
00067,19960107.1415/
00067,19960107.1430/
00066,19960107.1445/
00062,19960107.1500/
00060,19960107.1515/
00062,19960107.1530/
00062,19960107.1545/
00064,19960107.1600/
00066,19960107.1615/
00069,19960107.1630/
00072,19960107.1645/
00075,19960107.1700/
00075,19960107.1715/
00075,19960107.1730/
00076,19960107.1745/
00076,19960107.1800/
00078,19960107.1815/
00080,19960107.1830/
00083,19960107.1845/
00086,19960107.1900/
00088,19960107.1915/
00091,19960107.1930/
00092,19960107.1945/
00093,19960107.2000/
00093,19960107.2015/
00093,19960107.2030/
00094,19960107.2045/
00095,19960107.2100/
00097,19960107.2115/
00099,19960107.2130/
00100,19960107.2145/
00102,19960107.2200/
00100,19960107.2215/
00099,19960107.2230/
00097,19960107.2245/
00095,19960107.2300/
00095,19960107.2315/
00094,19960107.2330/
00094,19960107.2345/
00093,19960108.0000/
00090,19960108.0015/
00087,19960108.0030/
00084,19960108.0045/
00084,19960108.0100/
00081,19960108.0115/
00078,19960108.0130/
00076,19960108.0145/
00074,19960108.0200/
00070,19960108.0215/
00066,19960108.0230/
00062,19960108.0245/
00059,19960108.0300/
00056,19960108.0315/
00053,19960108.0330/
00050,19960108.0345/
00048,19960108.0400/
00046,19960108.0415/
00045,19960108.0430/
00044,19960108.0445/
00042,19960108.0500/
00042,19960108.0515/
00041,19960108.0530/
00040,19960108.0545/
00038,19960108.0600/
00037,19960108.0615/
00040,19960108.0630/
00042,19960108.0645/
00044,19960108.0700/
00043,19960108.0715/
00043,19960108.0730/
00042,19960108.0745/
00041,19960108.0800/
00043,19960108.0815/
00043,19960108.0830/
00042,19960108.0845/
00043,19960108.0900/
00045,19960108.0915/
00048,19960108.0930/
00052,19960108.0945/
00055,19960108.1000/
00057,19960108.1015/
00055,19960108.1030/
00056,19960108.1045/
00056,19960108.1100/
00055,19960108.1115/
00054,19960108.1130/
00055,19960108.1145/
00056,19960108.1200/
00058,19960108.1215/
00059,19960108.1230/
00059,19960108.1245/
00060,19960108.1300/
00061,19960108.1315/
00062,19960108.1330/
00062,19960108.1345/
00061,19960108.1400/
00060,19960108.1415/
00060,19960108.1430/
00060,19960108.1445/
00059,19960108.1500/
00059,19960108.1515/
00059,19960108.1530/
00060,19960108.1545/
00061,19960108.1600/
00062,19960108.1615/
00064,19960108.1630/
00065,19960108.1645/
00066,19960108.1700/
00068,19960108.1715/
00069,19960108.1730/
00070,19960108.1745/
00072,19960108.1800/
00073,19960108.1815/
00074,19960108.1830/
00075,19960108.1845/
00077,19960108.1900/
00078,19960108.1915/
00080,19960108.1930/
00082,19960108.1945/
00084,19960108.2000/
00086,19960108.2015/
00088,19960108.2030/
00089,19960108.2045/
00091,19960108.2100/
00092,19960108.2115/
00093,19960108.2130/
00094,19960108.2145/
00095,19960108.2200/
00096,19960108.2215/
00097,19960108.2230/
00097,19960108.2245/
00097,19960108.2300/
00095,19960108.2315/
00093,19960108.2330/
00093,19960108.2345/
00093,19960109.0000/
00093,19960109.0015/
00092,19960109.0030/
00091,19960109.0045/
00088,19960109.0100/
00084,19960109.0115/
00082,19960109.0130/
00080,19960109.0145/
00076,19960109.0200/
00076,19960109.0215/
00074,19960109.0230/
00072,19960109.0245/
00070,19960109.0300/
00067,19960109.0315/
00062,19960109.0330/
00059,19960109.0345/
00056,19960109.0400/
00053,19960109.0415/
00052,19960109.0430/
00051,19960109.0445/
00050,19960109.0500/
00050,19960109.0515/
00050,19960109.0530/
00049,19960109.0545/
00049,19960109.0600/
00048,19960109.0615/
00046,19960109.0630/
00048,19960109.0645/
00049,19960109.0700/
00047,19960109.0715/
00048,19960109.0730/
00048,19960109.0745/
00048,19960109.0800/
00050,19960109.0815/
00050,19960109.0830/
00051,19960109.0845/
00052,19960109.0900/
00052,19960109.0915/
00053,19960109.0930/
00054,19960109.0945/
00055,19960109.1000/
00057,19960109.1015/
00059,19960109.1030/
00060,19960109.1045/
00062,19960109.1100/
00062,19960109.1115/
00063,19960109.1130/
00061,19960109.1145/
00061,19960109.1200/
00062,19960109.1215/
00063,19960109.1230/
00064,19960109.1245/
00065,19960109.1300/
00065,19960109.1315/
00064,19960109.1330/
00063,19960109.1345/
00064,19960109.1400/
00065,19960109.1415/
00066,19960109.1430/
00067,19960109.1445/
00067,19960109.1500/
00066,19960109.1515/
00066,19960109.1530/
00066,19960109.1545/
00066,19960109.1600/
00066,19960109.1615/
00066,19960109.1630/
00067,19960109.1645/
00068,19960109.1700/
00069,19960109.1715/
00071,19960109.1730/
00072,19960109.1745/
00073,19960109.1800/
00074,19960109.1815/
00075,19960109.1830/
00076,19960109.1845/
00077,19960109.1900/
00079,19960109.1915/
00080,19960109.1930/
00081,19960109.1945/
00082,19960109.2000/
00083,19960109.2015/
00085,19960109.2030/
00086,19960109.2045/
00087,19960109.2100/
00087,19960109.2115/
00088,19960109.2130/
00088,19960109.2145/
00088,19960109.2200/
00088,19960109.2215/
00088,19960109.2230/
00088,19960109.2245/
00089,19960109.2300/
00090,19960109.2315/
00091,19960109.2330/
00092,19960109.2345/
00091,19960110.0000/
00088,19960110.0015/
00085,19960110.0030/
00081,19960110.0045/
00080,19960110.0100/
00078,19960110.0115/
00079,19960110.0130/
00079,19960110.0145/
00078,19960110.0200/
00077,19960110.0215/
00076,19960110.0230/
00073,19960110.0245/
00069,19960110.0300/
00064,19960110.0315/
00060,19960110.0330/
00056,19960110.0345/
00056,19960110.0400/
00054,19960110.0415/
00052,19960110.0430/
00049,19960110.0445/
00049,19960110.0500/
00048,19960110.0515/
00046,19960110.0530/
00045,19960110.0545/
00047,19960110.0600/
00046,19960110.0615/
00044,19960110.0630/
00041,19960110.0645/
00039,19960110.0700/
00040,19960110.0715/
00041,19960110.0730/
00044,19960110.0745/
00045,19960110.0800/
00048,19960110.0815/
00050,19960110.0830/
00049,19960110.0845/
00048,19960110.0900/
00046,19960110.0915/
00045,19960110.0930/
00047,19960110.0945/
00049,19960110.1000/
00053,19960110.1015/
00056,19960110.1030/
00057,19960110.1045/
00058,19960110.1100/
00057,19960110.1115/
00057,19960110.1130/
00056,19960110.1145/
00057,19960110.1200/
00059,19960110.1215/
00059,19960110.1230/
00060,19960110.1245/
00060,19960110.1300/
00061,19960110.1315/
00061,19960110.1330/
00060,19960110.1345/
00058,19960110.1400/
00058,19960110.1415/
00059,19960110.1430/
00061,19960110.1445/
00061,19960110.1500/
00060,19960110.1515/
00061,19960110.1530/
00061,19960110.1545/
00061,19960110.1600/
00061,19960110.1615/
00061,19960110.1630/
00062,19960110.1645/
00062,19960110.1700/
00063,19960110.1715/
00064,19960110.1730/
00065,19960110.1745/
00066,19960110.1800/
00066,19960110.1815/
00066,19960110.1830/
00065,19960110.1845/
00066,19960110.1900/
00067,19960110.1915/
00070,19960110.1930/
00073,19960110.1945/
00073,19960110.2000/
00073,19960110.2015/
00074,19960110.2030/
00074,19960110.2045/
00076,19960110.2100/
00077,19960110.2115/
00078,19960110.2130/
00079,19960110.2145/
00078,19960110.2200/
00078,19960110.2215/
00078,19960110.2230/
00077,19960110.2245/
00079,19960110.2300/
00081,19960110.2315/
00083,19960110.2330/
00082,19960110.2345/
00082,19960111.0000/
00080,19960111.0015/
00076,19960111.0030/
00074,19960111.0045/
00070,19960111.0100/
00068,19960111.0115/
00067,19960111.0130/
00067,19960111.0145/
00069,19960111.0200/
00070,19960111.0215/
00070,19960111.0230/
00067,19960111.0245/
00062,19960111.0300/
00058,19960111.0315/
00055,19960111.0330/
00053,19960111.0345/
00052,19960111.0400/
00053,19960111.0415/
00053,19960111.0430/
00052,19960111.0445/
00051,19960111.0500/
00050,19960111.0515/
00048,19960111.0530/
00044,19960111.0545/
00041,19960111.0600/
00040,19960111.0615/
00041,19960111.0630/
00040,19960111.0645/
00042,19960111.0700/
00044,19960111.0715/
00044,19960111.0730/
00044,19960111.0745/
00046,19960111.0800/
00046,19960111.0815/
00046,19960111.0830/
00046,19960111.0845/
00047,19960111.0900/
00048,19960111.0915/
00049,19960111.0930/
00051,19960111.0945/
00053,19960111.1000/
00055,19960111.1015/
00057,19960111.1030/
00058,19960111.1045/
00061,19960111.1100/
00061,19960111.1115/
00059,19960111.1130/
00061,19960111.1145/
00059,19960111.1200/
00059,19960111.1215/
00061,19960111.1230/
00062,19960111.1245/
00065,19960111.1300/
00065,19960111.1315/
00067,19960111.1330/
00068,19960111.1345/
00068,19960111.1400/
00066,19960111.1415/
00065,19960111.1430/
00064,19960111.1445/
00062,19960111.1500/
00064,19960111.1515/
00063,19960111.1530/
00064,19960111.1545/
00065,19960111.1600/
00066,19960111.1615/
00068,19960111.1630/
00067,19960111.1645/
00068,19960111.1700/
00067,19960111.1715/
00065,19960111.1730/
00064,19960111.1745/
00063,19960111.1800/
00062,19960111.1815/
00066,19960111.1830/
00068,19960111.1845/
00069,19960111.1900/
00072,19960111.1915/
00073,19960111.1930/
00072,19960111.1945/
00072,19960111.2000/
00072,19960111.2015/
00073,19960111.2030/
00072,19960111.2045/
00072,19960111.2100/
00073,19960111.2115/
00074,19960111.2130/
00074,19960111.2145/
00077,19960111.2200/
00076,19960111.2215/
00075,19960111.2230/
00075,19960111.2245/
00074,19960111.2300/
00073,19960111.2315/
00074,19960111.2330/
00075,19960111.2345/
00076,19960112.0000/
00076,19960112.0015/
00075,19960112.0030/
00074,19960112.0045/
00073,19960112.0100/
00073,19960112.0115/
00072,19960112.0130/
00071,19960112.0145/
00070,19960112.0200/
00070,19960112.0215/
00067,19960112.0230/
00066,19960112.0245/
00066,19960112.0300/
00065,19960112.0315/
00061,19960112.0330/
00060,19960112.0345/
00055,19960112.0400/
00056,19960112.0415/
00055,19960112.0430/
00056,19960112.0445/
00057,19960112.0500/
00055,19960112.0515/
00054,19960112.0530/
00051,19960112.0545/
00047,19960112.0600/
00046,19960112.0615/
00044,19960112.0630/
00043,19960112.0645/
00044,19960112.0700/
00049,19960112.0715/
00050,19960112.0730/
00052,19960112.0745/
00052,19960112.0800/
00051,19960112.0815/
00050,19960112.0830/
00049,19960112.0845/
00051,19960112.0900/
00054,19960112.0915/
00054,19960112.0930/
00057,19960112.0945/
00060,19960112.1000/
00061,19960112.1015/
00062,19960112.1030/
00062,19960112.1045/
00063,19960112.1100/
00060,19960112.1115/
00063,19960112.1130/
00061,19960112.1145/
00059,19960112.1200/
00062,19960112.1215/
00064,19960112.1230/
00065,19960112.1245/
00068,19960112.1300/
00069,19960112.1315/
00066,19960112.1330/
00066,19960112.1345/
00065,19960112.1400/
00064,19960112.1415/
00066,19960112.1430/
00066,19960112.1445/
00068,19960112.1500/
00066,19960112.1515/
00064,19960112.1530/
00065,19960112.1545/
00063,19960112.1600/
00063,19960112.1615/
00064,19960112.1630/
00065,19960112.1645/
00065,19960112.1700/
00065,19960112.1715/
00065,19960112.1730/
00065,19960112.1745/
00066,19960112.1800/
00065,19960112.1815/
00065,19960112.1830/
00066,19960112.1845/
00066,19960112.1900/
00065,19960112.1915/
00064,19960112.1930/
00064,19960112.1945/
00063,19960112.2000/
00062,19960112.2015/
00063,19960112.2030/
00063,19960112.2045/
00064,19960112.2100/
00065,19960112.2115/
00064,19960112.2130/
00062,19960112.2145/
00059,19960112.2200/
00057,19960112.2215/
00055,19960112.2230/
00056,19960112.2245/
00056,19960112.2300/
00059,19960112.2315/
00060,19960112.2330/
00061,19960112.2345/
00062,19960113.0000/
00061,19960113.0015/
00060,19960113.0030/
00058,19960113.0045/
00056,19960113.0100/
00055,19960113.0115/
00055,19960113.0130/
00054,19960113.0145/
00055,19960113.0200/
00055,19960113.0215/
00056,19960113.0230/
00056,19960113.0245/
00053,19960113.0300/
00053,19960113.0315/
00050,19960113.0330/
00048,19960113.0345/
00046,19960113.0400/
00045,19960113.0415/
00046,19960113.0430/
00047,19960113.0445/
00049,19960113.0500/
00049,19960113.0515/
00050,19960113.0530/
00050,19960113.0545/
00048,19960113.0600/
00043,19960113.0615/
00039,19960113.0630/
00037,19960113.0645/
00035,19960113.0700/
00036,19960113.0715/
00039,19960113.0730/
00043,19960113.0745/
