AED_ID,SiteID,Site_Name,Shortname,Easting,Northing,Latitude,Longitude,AgencyID,Agency_Name,Type_Data,Type_Station,Station_Status,InCS,Program
csiro_FR199604_44,FR199604_44,FR199604_45,FR199604_46,-1,-1,-31.749,115.499,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SO198605_53,SO198605_53,SO198605_53,SO198605_53,-1,-1,-31.93217,115.37667,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SO198605_54,SO198605_54,SO198605_54,SO198605_54,-1,-1,-31.91917,115.65333,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SO198605_55,SO198605_55,SO198605_55,SO198605_55,-1,-1,-32.032,115.3945,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200309_102,SS200309_102,SS200309_102,SS200309_102,-1,-1,-31.99944,115.34105,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200309_103,SS200309_103,SS200309_103,SS200309_103,-1,-1,-32.01673,115.40712,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200309_104,SS200309_104,SS200309_104,SS200309_104,-1,-1,-31.85986,115.63424,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200309_105,SS200309_105,SS200309_105,SS200309_105,-1,-1,-31.86098,115.55721,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200309_106,SS200309_106,SS200309_106,SS200309_106,-1,-1,-31.85923,115.51035,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200309_107,SS200309_107,SS200309_107,SS200309_107,-1,-1,-31.86069,115.45274,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200309_111,SS200309_111,SS200309_111,SS200309_111,-1,-1,-32.06708,115.49782,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200309_112,SS200309_112,SS200309_112,SS200309_112,-1,-1,-32.25614,115.59034,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200309_113,SS200309_113,SS200309_113,SS200309_113,-1,-1,-32.50035,115.53426,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200309_114,SS200309_114,SS200309_114,SS200309_114,-1,-1,-32.45714,115.42037,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200309_204,SS200309_204,SS200309_204,SS200309_204,-1,-1,-31.75481,115.51737,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200309_205,SS200309_205,SS200309_205,SS200309_205,-1,-1,-31.75827,115.55621,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200309_207,SS200309_207,SS200309_207,SS200309_207,-1,-1,-31.75781,115.63325,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200309_208,SS200309_208,SS200309_208,SS200309_208,-1,-1,-31.86574,115.63366,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200309_209,SS200309_209,SS200309_209,SS200309_209,-1,-1,-31.86505,115.55833,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200309_210,SS200309_210,SS200309_210,SS200309_210,-1,-1,-31.86675,115.50046,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200309_211,SS200309_211,SS200309_211,SS200309_211,-1,-1,-31.86653,115.45118,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200402_1,SS200402_1,SS200402_2,SS200402_3,-1,-1,-31.95968,115.34064,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200507_29,SS200507_29,SS200507_30,SS200507_31,-1,-1,-31.89437,115.51604,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200508_9,SS200508_9,SS200508_10,SS200508_11,-1,-1,-32.04281,115.45011,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200604_195,SS200604_195,SS200604_195,SS200604_195,-1,-1,-32.01653,115.40881,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200604_196,SS200604_196,SS200604_196,SS200604_196,-1,-1,-31.99886,115.34087,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200605_55,SS200605_55,SS200605_55,SS200605_55,-1,-1,-32.00063,115.38165,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200605_56,SS200605_56,SS200605_56,SS200605_56,-1,-1,-31.92486,115.34612,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200704_1,SS200704_1,SS200704_1,SS200704_1,-1,-1,-31.76804,115.64094,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200704_12,SS200704_12,SS200704_12,SS200704_12,-1,-1,-31.76669,115.6194,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200704_2,SS200704_2,SS200704_2,SS200704_2,-1,-1,-31.76666,115.5157,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200704_3,SS200704_3,SS200704_3,SS200704_3,-1,-1,-31.71697,115.59036,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS200704_4,SS200704_4,SS200704_4,SS200704_4,-1,-1,-31.76695,115.61822,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS2010_V06_63,SS2010_V06_63,SS2010_V06_63,SS2010_V06_63,-1,-1,-32.00037,115.34029,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS2010_V06_64,SS2010_V06_64,SS2010_V06_64,SS2010_V06_64,-1,-1,-32.01737,115.40681,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS2010_V06_65,SS2010_V06_65,SS2010_V06_65,SS2010_V06_65,-1,-1,-32.50012,115.53497,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS2010_V06_66,SS2010_V06_66,SS2010_V06_66,SS2010_V06_66,-1,-1,-32.4567,115.42006,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_SS2010_V06_67,SS2010_V06_67,SS2010_V06_67,SS2010_V06_67,-1,-1,-32.43027,115.34058,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
csiro_FR199503_1,FR199503_1,FR199503_2,FR199503_3,-1,-1,-31.9217,115.3807,CSIRO,Commonwealth Scientific and Industrial Research Organisation,WQ_physical,Profiles,,,CSIRO O&ACTD
mafrl_CS4,CS4,Cockburn Sound northern end deep,CS4,376829,6441686,-32.155,115.694,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_CS5,CS5,Cockburn Sound northern end deep,CS5,379308,6441958,-32.152,115.72,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_CS6A,CS6A,"Outside Northern Harbour, (replaced CS6)",CS6A,382749,6442651,-32.146,115.757,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_CS7,CS7,Jervoise Channel south of Southern Harbour,CS7,383323,6439972,-32.171,115.762,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_CS8,CS8,Cockburn Sound central basin,CS8,379337,6436947,-32.198,115.72,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_CS9,CS9,Kwinana Bulk Terminal (KBB2),CS9,383098,6435629,-32.21,115.76,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_CS10N,CS10N,Bulk Grain Terminal (CBH)(replaced CS10),CS10N,381593,6430569,-32.255,115.743,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_CS11,CS11,Mangles Bay deep water basin,CS11,378890,6429753,-32.262,115.714,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_CS12,CS12,Calista Channel WC Desalination Plant,CS12,383677,6436972,-32.198,115.766,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_CS9A,CS9A,Kwinana Bulk Jetty (KBJ),CS9A,382367,6432396,-32.239,115.751,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_G1,G1,Careening Bay HMAS Stirling,G1,377121,6433158,-32.231,115.696,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_G2,G2,Garden Island central HMAS Stirling,G2,376039,6436793,-32.199,115.685,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_G3,G3,Garden Island north HMAS Stirling,G3,375728,6441317,-32.158,115.682,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_WS4,WS4,Warnbro Sound central basin,WS4,379741,6421498,-32.337,115.722,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_WSSB,WSSB,Warnbro Sound Safety Bay shallow,WSSB,378444,6424599,-32.309,115.709,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
MAFRL_WSSB_L,WSSB-L,Warnbro Sound Safety Bay -  light,WSSB-L,379163,6423892,-32.315,115.716,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_NH3,NH3,Northern Harbour Jervoise Bay,NH3,383291,6443373,-32.14,115.763,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_SF,SF,Southern Flats shallow,SF,378716,6431322,-32.248,115.713,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_SF_L,SF-L,Southern Flats -  light attenuation / Secchi,SF-L,378627,6432177,-32.241,115.712,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_CB,CB,Challenger Beach bank,CB,381133,6438605,-32.183,115.739,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_CS13,CS13,Cockburn Sound southern deep water,CS13,380207,6431054,-32.251,115.728,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_MB,MB,Mangles Bay shallow near shore,MB,378085,6428341,-32.275,115.705,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_MB_L,MB-L,Mangles Bay -  light attenuation / Secchi,MB-L,378164,6429077,-32.268,115.706,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_NC,NC,North Control removed 1/12/2002,NC,372954,6443318,-32.139,115.653,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_SC,SC,South Control removed 1/12/2008,SC,376063,6430632,-32.254,115.684,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
mafrl_CS10,CS10,Changed position from 2004/05 now CS1ON,CS10,381396,6430437,-32.257,115.741,CSMC,Cockburn Sound Management Council,WQ_physical,Grab/Point,,,CSMC WQ
dotALK01,ALK01,Alkimos 1,ALK01,-1,-1,-31.628055,115.664166,DOT,Department of Transport,WQ_physical,Fixed-depth sensor,historic,0,DOT AWAC
dotALK02,ALK02,Alkimos 2,ALK02,-1,-1,-31.62,115.658611,DOT,Department of Transport,WQ_physical,Fixed-depth sensor,historic,0,DOT AWAC
dotORF01,ORF01,Ocean Reef,ORF01,-1,-1,-31.757539,115.721419,DOT,Department of Transport,WQ_physical,Fixed-depth sensor,historic,0,DOT AWAC
dotPTB01,PTB01,Port Beach,PTB01,-1,-1,-32.038311,115.741111,DOT,Department of Transport,WQ_physical,Fixed-depth sensor,historic,0,DOT AWAC
dotTRK01,TRK01,Two Rocks 1,TRK01,-1,-1,-31.494444,115.568055,DOT,Department of Transport,WQ_physical,Fixed-depth sensor,historic,0,DOT AWAC
dotTRK02,TRK02,Two Rocks 2,TRK02,-1,-1,-31.496516,115.580633,DOT,Department of Transport,WQ_physical,Fixed-depth sensor,historic,0,DOT AWAC
dotTRK03,TRK03,Two Rocks 3,TRK03,-1,-1,-31.496033,115.581367,DOT,Department of Transport,WQ_physical,Fixed-depth sensor,historic,0,DOT AWAC
dotTRK04,TRK04,Two Rocks 4,TRK04,-1,-1,-31.487972,115.576139,DOT,Department of Transport,WQ_physical,Fixed-depth sensor,historic,0,DOT AWAC
dotKWA01,KWA01,Kwinana,KWA01,-1,-1,-32.249389,115.752383,DOT,Department of Transport,WQ_physical,Fixed-depth sensor,historic,1,DOT AWAC
dotMAN01,MAN01,Mandurah 1,MAN01,-1,-1,-32.468133,115.720733,DOT,Department of Transport,WQ_physical,Fixed-depth sensor,historic,0,DOT AWAC
dotMAN02,MAN02,Mandurah 2,MAN02,-1,-1,-32.4913,115.708767,DOT,Department of Transport,WQ_physical,Fixed-depth sensor,historic,0,DOT AWAC
dpird_KGT,KGT,Kwinana Grain Terminal,KGT,-1,-1,-32.26,115.738333,DPIRD,Department of Primary Industries and Regional Development,WQ_physical,Fixed-depth sensor,,,DPIRD CRP
dpird_MBS,MBS,Blue Lagoon Mussels Barge,MBS,-1,-1,-32.271208,115.708794,DPIRD,Department of Primary Industries and Regional Development,WQ_physical,Fixed-depth sensor,,,DPIRD CRP
dpird_JBM,JBM,South Jervois Bay Port Marker,JBM,-1,-1,-32.189883,115.771252,DPIRD,Department of Primary Industries and Regional Development,WQ_physical,Fixed-depth sensor,,,DPIRD CRP
dpird_NAJ,NAJ,,NAJ,-1,-1,,,DPIRD,Department of Primary Industries and Regional Development,WQ_physical,Fixed-depth sensor,,,DPIRD CRP
dwer6160487,6160487,Prispt,6160487,394702,6456440,-32.023285,115.884958,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CANEST
dwer6161836,6161836,Nicholson Rd Bridge,6161836,400105.41,6455783.15,-32.0297,115.9421,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CANEST
dwer6161837,6161837,Riverton Bridge RIV,6161837,396239,6455988,-32.027504,115.901182,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CANEST
dwer6161838,6161838,Salter Point (SAL),6161838,393509,6455593,-32.030813,115.872233,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CANEST
dwer6161892,6161892,Drain No22,6161892,398739,6456849,-32.019965,115.927744,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CANEST
dwer6162994,6162994,Weir U/S,6162994,398104,6456676,-32.021468,115.921002,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CANEST
dwer6162995,6162995,Castledare Mid,6162995,397599,6456555,-32.022513,115.915643,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CANEST
dwer6163105,6163105,Bacon St,6163105,398643.33,6456555.85,-32.0226,115.9267,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CANEST
dwer6163119,6163119,Ellison Pde,6163119,400846.6,6455324.76,-32.0339,115.949901,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CANEST
dwer6163124,6163124,Greenfield St Bridge,6163124,399251.01,6456529.94,-32.022888,115.933131,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CANEST
dwer6163126,6163126,Hester Park,6163126,400308.01,6455778.93,-32.029756,115.944245,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CANEST
dwer6163132,6163132,Masons Landing,6163132,399698.01,6456183.93,-32.026049,115.937828,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CANEST
dwer6163179,6163179,South Canning Bridge,6163179,391725,6457130,-32.01678,115.853516,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CANEST
dwer6163346,6163346,Castledare,6163346,397591,6456565,-32.022423,115.915559,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CANEST
dwer6164609,6164609,Bywater Rd,6164609,397376,6455998,-32.027518,115.913222,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CANEST
dwer6165318,6165318,Scb2,6165318,391698,6457081,-32.017219,115.853225,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CANEST
dwer6167188,6167188,Shelley  Bridge,6167188,396251.01,6456511.61,-32.022782,115.901366,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CANEST
dwermooring6147030,6147030,North Cockburn Sound 4,s6147030,-1,-1,-32.15660018,115.7027292,DWER,Department of Water and Environmental Regulation,WQ_physical,Profiles,active,,DWER CSMOORING
dwermooring6147031,6147031,South Cockburn Sound 13,s6147031,-1,-1,-32.25080006,115.7283213,DWER,Department of Water and Environmental Regulation,WQ_physical,Profiles,active,,DWER CSMOORING
dwermooring6147032,6147032,Eastern Margin Seagrass,s6147032,-1,-1,-32.19228159,115.7452496,DWER,Department of Water and Environmental Regulation,WQ_physical,Fixed-depth sensor,active,,DWER CSMOORING
dwermooring6147033,6147033,Mangles Bay,s6147033,-1,-1,-32.27286493,115.7026804,DWER,Department of Water and Environmental Regulation,WQ_physical,Fixed-depth sensor,active,,DWER CSMOORING
dwermooring6147034,6147034,South 2 - Cockburn Sound 11,s6147034,-1,-1,-32.26240154,115.714178,DWER,Department of Water and Environmental Regulation,WQ_physical,Profiles,active,,DWER CSMOORING
dwermooring6147035,6147035,Cockburn Sound - Desalination Plant,s6147035,-1,-1,-32.2001199,115.7406544,DWER,Department of Water and Environmental Regulation,WQ_physical,Profiles,active,,DWER CSMOORING
dwermooring6147036,6147036,North East - Garden Island Seagrass,s6147036,-1,-1,-32.15743127,115.6793039,DWER,Department of Water and Environmental Regulation,WQ_physical,Fixed-depth sensor,active,,DWER CSMOORING
dwermooring6147037,6147037,West Port,s6147037,-1,-1,-32.18669751,115.7598478,DWER,Department of Water and Environmental Regulation,WQ_physical,Fixed-depth sensor,active,,DWER CSMOORING
dwer6141432,6141432,Cockburn Sound - Mangles Bay,MB,377806.2,6428398.52,-32.2745,115.7025,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6142830,6142830,Cockburn Sound - Nh3,NH3,383291,6443373,-32.14002396,115.762558,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6142971,6142971,Cockburn Sound - North,CS5,379308,6441958,-32.15236647,115.7201576,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6142972,6142972,Cockburn Sound - Jervoise Bay North,CS6A,382749,6442651,-32.14647972,115.756724,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6142973,6142973,Cockburn Sound - Jervoise Bay South,CS7,383323,6439972,-32.17070253,115.7624827,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6142974,6142974,Cockburn Sound - Central,CS8,379337,6436947,-32.19756533,115.7198329,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6142975,6142975,Cockburn Sound - East,CS9,383098,6435629,-32.20985052,115.7595655,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6142976,6142976,Cockburn Sound - East,CS9A,382367,6432396,-32.23893373,115.7514119,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6142977,6142977,Cockburn Sound - Rockingham Beach,CS10N,381396,6430437,-32.25650025,115.7408638,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6142980,6142980,Garden Island Hmas Stirling - South,CSG1,377319,6433380,-32.22951818,115.6979693,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6142983,6142983,Cockburn Sound - Southern Flats,CSSF,378716,6431322,-32.24823153,115.7125308,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6142984,6142984,Cockburn Sound - Challenger Beach,CSCB,381133,6438605,-32.18280269,115.7390897,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6142987,6142987,Cockburn Sound - Rockingham Beach,CS10,381328,6430636,-32.25469822,115.7401668,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6142988,6142988,Garden Island Hmas Stirling - Central,CSG2,377172,6434955,-32.21529693,115.6966123,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6142989,6142989,Garden Island Hmas Stirling - North,CSG3,376039,6436793,-32.19859525,115.6848308,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6147030,6147030,North Cockburn Sound 4,NCS4T,377670,6441469,-32.15660018,115.7027292,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6147031,6147031,South Cockburn Sound 13,SCS13T,380207,6431055,-32.25080006,115.7283213,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6147034,6147034,South 2 - Cockburn Sound 11,S2CS11T,378890,6429753,-32.26240154,115.714178,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6147035,6147035,Cockburn Sound - Desalination Plant,DESAL,381303,6436687,-32.2001199,115.7406544,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6160118,6160118,Caversham Avenue Jetty - Unnamed,CAV,404687.3,6472636,-31.87807475,115.9922776,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6160119,6160119,Swan-Canning Estuary - Uprswn - Reg Bond Park,REG,405311.69,6473712.4,-31.868417,115.9989833,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6160121,6160121,Swan-Canning Estuary - Uprswn - Lilac Hill,LLH,403082,6471153,-31.89131642,115.9751592,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6160258,6160258,Swan-Canning Estuary - Lwrswn - Bla,BLA,385172,6457020,-32.01712604,115.7841286,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6160259,6160259,Swan-Canning Estuary - Lwrswn - Arm,ARM,387504,6458161,-32.00706869,115.8089498,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6160262,6160262,Swan-Canning - Midswn - Nar,NAR,391215,6463014,-31.96365737,115.8487799,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
dwer6160263,6160263,Swan-Canning Estuary - Midswn - NIL,NIL,394660,6464027,-31.95484529,115.8853411,DWER,Department of Water and Environmental Regulation,WQ_physical,Grab/Point,,,DWER CSMWQ
