#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: FFFBH01_02_1987
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 19870101 TO 19871231
#LOCATION: Fremantle Fishing Boat Harbour
#Station Status:  Updated
#Lat: -32.065556  Long: 115.748056
#Time Zone: Australian Western Standard Time  UTC +08:00:00
#Vertical Datum: LWM Fremantle 1949     which is   2.752   m below Benchmark   DMH 098   
#National Station ID:   NA
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor:  Float/Pulley assembly, stilling well
#Sensor Details: In house, NA
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 15
#
H(cm),YYYYMMDD.hhmm/
00080,19870101.0000/
00079,19870101.0015/
00075,19870101.0030/
00073,19870101.0045/
00068,19870101.0100/
00067,19870101.0115/
00063,19870101.0130/
00056,19870101.0145/
00050,19870101.0200/
00047,19870101.0215/
00042,19870101.0230/
00039,19870101.0245/
00035,19870101.0300/
00032,19870101.0315/
00031,19870101.0330/
00028,19870101.0345/
00023,19870101.0400/
00019,19870101.0415/
00080,19870103.2015/
00080,19870103.2030/
00083,19870103.2045/
00086,19870103.2100/
00087,19870103.2115/
00087,19870103.2130/
00086,19870103.2145/
00089,19870103.2200/
00085,19870103.2215/
00088,19870103.2230/
00087,19870103.2245/
00083,19870103.2300/
00088,19870103.2315/
00092,19870103.2330/
00090,19870103.2345/
00090,19870104.0000/
00094,19870104.0015/
00089,19870104.0030/
00087,19870104.0045/
00083,19870104.0100/
00082,19870104.0115/
00084,19870104.0130/
00082,19870104.0145/
00081,19870104.0200/
00078,19870104.0215/
00077,19870104.0230/
00078,19870104.0245/
00074,19870104.0300/
00067,19870104.0315/
00063,19870104.0330/
00063,19870104.0345/
00061,19870104.0400/
00059,19870104.0415/
00056,19870104.0430/
00058,19870104.0445/
00054,19870104.0500/
00052,19870104.0515/
00055,19870104.0530/
00051,19870104.0545/
00050,19870104.0600/
00046,19870104.0615/
00045,19870104.0630/
00042,19870104.0645/
00042,19870104.0700/
00039,19870104.0715/
00038,19870104.0730/
00040,19870104.0745/
00038,19870104.0800/
00039,19870104.0815/
00038,19870104.0830/
00037,19870104.0845/
00037,19870104.0900/
00039,19870104.0915/
00039,19870104.0930/
00042,19870104.0945/
00042,19870104.1000/
00040,19870104.1015/
00043,19870104.1030/
00043,19870104.1045/
00046,19870104.1100/
00046,19870104.1115/
00046,19870104.1130/
00049,19870104.1145/
00048,19870104.1200/
00046,19870104.1215/
00047,19870104.1230/
00048,19870104.1245/
00053,19870104.1300/
00053,19870104.1315/
00055,19870104.1330/
00056,19870104.1345/
00056,19870104.1400/
00059,19870104.1415/
00055,19870104.1430/
00055,19870104.1445/
00057,19870104.1500/
00057,19870104.1515/
00057,19870104.1530/
00060,19870104.1545/
00061,19870104.1600/
00063,19870104.1615/
00064,19870104.1630/
00065,19870104.1645/
00065,19870104.1700/
00065,19870104.1715/
00063,19870104.1730/
00064,19870104.1745/
00066,19870104.1800/
00069,19870104.1815/
00073,19870104.1830/
00072,19870104.1845/
00074,19870104.1900/
00076,19870104.1915/
00078,19870104.1930/
00078,19870104.1945/
00078,19870104.2000/
00080,19870104.2015/
00081,19870104.2030/
00079,19870104.2045/
00083,19870104.2100/
00082,19870104.2115/
00082,19870104.2130/
00083,19870104.2145/
00084,19870104.2200/
00083,19870104.2215/
00082,19870104.2230/
00084,19870104.2245/
00084,19870104.2300/
00084,19870104.2315/
00084,19870104.2330/
00081,19870104.2345/
00080,19870105.0000/
00086,19870105.0015/
00082,19870105.0030/
00080,19870105.0045/
00080,19870105.0100/
00080,19870105.0115/
00078,19870105.0130/
00077,19870105.0145/
00075,19870105.0200/
00077,19870105.0215/
00078,19870105.0230/
00076,19870105.0245/
00076,19870105.0300/
00075,19870105.0315/
00071,19870105.0330/
00069,19870105.0345/
00065,19870105.0400/
00064,19870105.0415/
00061,19870105.0430/
00057,19870105.0445/
00059,19870105.0500/
00061,19870105.0515/
00058,19870105.0530/
00059,19870105.0545/
00056,19870105.0600/
00055,19870105.0615/
00055,19870105.0630/
00055,19870105.0645/
00051,19870105.0700/
00046,19870105.0715/
00047,19870105.0730/
00048,19870105.0745/
00050,19870105.0800/
00050,19870105.0815/
00050,19870105.0830/
00050,19870105.0845/
00051,19870105.0900/
00051,19870105.0915/
00049,19870105.0930/
00047,19870105.0945/
00051,19870105.1000/
00051,19870105.1015/
00052,19870105.1030/
00050,19870105.1045/
00050,19870105.1100/
00055,19870105.1115/
00055,19870105.1130/
00057,19870105.1145/
00057,19870105.1200/
00056,19870105.1215/
00057,19870105.1230/
00061,19870105.1245/
00060,19870105.1300/
00060,19870105.1315/
00062,19870105.1330/
00061,19870105.1345/
00060,19870105.1400/
00062,19870105.1415/
00065,19870105.1430/
00065,19870105.1445/
00066,19870105.1500/
00067,19870105.1515/
00066,19870105.1530/
00067,19870105.1545/
00070,19870105.1600/
00070,19870105.1615/
00071,19870105.1630/
00070,19870105.1645/
00072,19870105.1700/
00071,19870105.1715/
00070,19870105.1730/
00072,19870105.1745/
00072,19870105.1800/
00071,19870105.1815/
00070,19870105.1830/
00069,19870105.1845/
00074,19870105.1900/
00079,19870105.1915/
00073,19870105.1930/
00073,19870105.1945/
00075,19870105.2000/
00075,19870105.2015/
00074,19870105.2030/
00074,19870105.2045/
00074,19870105.2100/
00073,19870105.2115/
00073,19870105.2130/
00071,19870105.2145/
00070,19870105.2200/
00069,19870105.2215/
00068,19870105.2230/
00070,19870105.2245/
00069,19870105.2300/
00068,19870105.2315/
00070,19870105.2330/
00068,19870105.2345/
00069,19870106.0000/
00066,19870106.0015/
00064,19870106.0030/
00064,19870106.0045/
00064,19870106.0100/
00064,19870106.0115/
00062,19870106.0130/
00061,19870106.0145/
00064,19870106.0200/
00064,19870106.0215/
00059,19870106.0230/
00059,19870106.0245/
00057,19870106.0300/
00056,19870106.0315/
00056,19870106.0330/
00052,19870106.0345/
00052,19870106.0400/
00051,19870106.0415/
00049,19870106.0430/
00052,19870106.0445/
00050,19870106.0500/
00050,19870106.0515/
00046,19870106.0530/
00045,19870106.0545/
00044,19870106.0600/
00045,19870106.0615/
00043,19870106.0630/
00040,19870106.0645/
00039,19870106.0700/
00044,19870106.0715/
00043,19870106.0730/
00041,19870106.0745/
00042,19870106.0800/
00044,19870106.0815/
00047,19870106.0830/
00045,19870106.0845/
00046,19870106.0900/
00047,19870106.0915/
00048,19870106.0930/
00048,19870106.0945/
00049,19870106.1000/
00049,19870106.1015/
00049,19870106.1030/
00049,19870106.1045/
00048,19870106.1100/
00050,19870106.1115/
00054,19870106.1130/
00056,19870106.1145/
00054,19870106.1200/
00059,19870106.1215/
00060,19870106.1230/
00056,19870106.1245/
00058,19870106.1300/
00059,19870106.1315/
00056,19870106.1330/
00057,19870106.1345/
00058,19870106.1400/
00060,19870106.1415/
00063,19870106.1430/
00064,19870106.1445/
00067,19870106.1500/
00067,19870106.1515/
00066,19870106.1530/
00066,19870106.1545/
00068,19870106.1600/
00069,19870106.1615/
00068,19870106.1630/
00069,19870106.1645/
00069,19870106.1700/
00069,19870106.1715/
00067,19870106.1730/
00066,19870106.1745/
00069,19870106.1800/
00067,19870106.1815/
00065,19870106.1830/
00064,19870106.1845/
00065,19870106.1900/
00066,19870106.1915/
00063,19870106.1930/
00066,19870106.1945/
00067,19870106.2000/
00065,19870106.2015/
00066,19870106.2030/
00065,19870106.2045/
00067,19870106.2100/
00065,19870106.2115/
00063,19870106.2130/
00063,19870106.2145/
00064,19870106.2200/
00063,19870106.2215/
00062,19870106.2230/
00059,19870106.2245/
00060,19870106.2300/
00061,19870106.2315/
00059,19870106.2330/
00058,19870106.2345/
00058,19870107.0000/
00059,19870107.0015/
00057,19870107.0030/
00053,19870107.0045/
00052,19870107.0100/
00051,19870107.0115/
00050,19870107.0130/
00051,19870107.0145/
00049,19870107.0200/
00050,19870107.0215/
00051,19870107.0230/
00051,19870107.0245/
00049,19870107.0300/
00046,19870107.0315/
00043,19870107.0330/
00043,19870107.0345/
00041,19870107.0400/
00042,19870107.0415/
00045,19870107.0430/
00042,19870107.0445/
00041,19870107.0500/
00045,19870107.0515/
00045,19870107.0530/
00043,19870107.0545/
00042,19870107.0600/
00040,19870107.0615/
00039,19870107.0630/
00041,19870107.0645/
00037,19870107.0700/
00038,19870107.0715/
00043,19870107.0730/
00044,19870107.0745/
00045,19870107.0800/
00047,19870107.0815/
00047,19870107.0830/
00051,19870107.0845/
00052,19870107.0900/
00051,19870107.0915/
00053,19870107.0930/
00052,19870107.0945/
00056,19870107.1000/
00057,19870107.1015/
00061,19870107.1030/
00058,19870107.1045/
00060,19870107.1100/
00062,19870107.1115/
00064,19870107.1130/
00062,19870107.1145/
00064,19870107.1200/
00068,19870107.1215/
00070,19870107.1230/
00072,19870107.1245/
00070,19870107.1300/
00073,19870107.1315/
00073,19870107.1330/
00074,19870107.1345/
00073,19870107.1400/
00075,19870107.1415/
00074,19870107.1430/
00073,19870107.1445/
00077,19870107.1500/
00079,19870107.1515/
00078,19870107.1530/
00080,19870107.1545/
00080,19870107.1600/
00082,19870107.1615/
00081,19870107.1630/
00080,19870107.1645/
00082,19870107.1700/
00081,19870107.1715/
00081,19870107.1730/
00081,19870107.1745/
00081,19870107.1800/
00080,19870107.1815/
00079,19870107.1830/
00081,19870107.1845/
00077,19870107.1900/
00077,19870107.1915/
00076,19870107.1930/
00074,19870107.1945/
00078,19870107.2000/
00077,19870107.2015/
00075,19870107.2030/
00076,19870107.2045/
00075,19870107.2100/
00074,19870107.2115/
00072,19870107.2130/
00071,19870107.2145/
00067,19870107.2200/
00068,19870107.2215/
00067,19870107.2230/
00067,19870107.2245/
00068,19870107.2300/
00065,19870107.2315/
00063,19870107.2330/
00066,19870107.2345/
00065,19870108.0000/
00063,19870108.0015/
00064,19870108.0030/
00060,19870108.0045/
00060,19870108.0100/
00059,19870108.0115/
00059,19870108.0130/
00057,19870108.0145/
00056,19870108.0200/
00057,19870108.0215/
00055,19870108.0230/
00055,19870108.0245/
00052,19870108.0300/
00052,19870108.0315/
00053,19870108.0330/
00051,19870108.0345/
00048,19870108.0400/
00048,19870108.0415/
00048,19870108.0430/
00047,19870108.0445/
00050,19870108.0500/
00047,19870108.0515/
00050,19870108.0530/
00053,19870108.0545/
00049,19870108.0600/
00053,19870108.0615/
00051,19870108.0630/
00050,19870108.0645/
00052,19870108.0700/
00047,19870108.0715/
00050,19870108.0730/
00052,19870108.0745/
00051,19870108.0800/
00053,19870108.0815/
00058,19870108.0830/
00062,19870108.0845/
00062,19870108.0900/
00063,19870108.0915/
00064,19870108.0930/
00065,19870108.0945/
00067,19870108.1000/
00067,19870108.1015/
00071,19870108.1030/
00074,19870108.1045/
00076,19870108.1100/
00074,19870108.1115/
00071,19870108.1130/
00074,19870108.1145/
00076,19870108.1200/
00078,19870108.1215/
00080,19870108.1230/
00083,19870108.1245/
00083,19870108.1300/
00084,19870108.1315/
00085,19870108.1330/
00088,19870108.1345/
00086,19870108.1400/
00086,19870108.1415/
00086,19870108.1430/
00087,19870108.1445/
00090,19870108.1500/
00091,19870108.1515/
00091,19870108.1530/
00094,19870108.1545/
00097,19870108.1600/
00093,19870108.1615/
00090,19870108.1630/
00097,19870108.1645/
00095,19870108.1700/
00094,19870108.1715/
00098,19870108.1730/
00097,19870108.1745/
00094,19870108.1800/
00096,19870108.1815/
00094,19870108.1830/
00094,19870108.1845/
00095,19870108.1900/
00095,19870108.1915/
00094,19870108.1930/
00091,19870108.1945/
00090,19870108.2000/
00090,19870108.2015/
00086,19870108.2030/
00087,19870108.2045/
00083,19870108.2100/
00083,19870108.2115/
00085,19870108.2130/
00083,19870108.2145/
00083,19870108.2200/
00081,19870108.2215/
00075,19870108.2230/
00078,19870108.2245/
00075,19870108.2300/
00075,19870108.2315/
00074,19870108.2330/
00069,19870108.2345/
00071,19870109.0000/
00069,19870109.0015/
00065,19870109.0030/
00069,19870109.0045/
00068,19870109.0100/
00063,19870109.0115/
00065,19870109.0130/
00060,19870109.0145/
00059,19870109.0200/
00063,19870109.0215/
00061,19870109.0230/
00060,19870109.0245/
00058,19870109.0300/
00059,19870109.0315/
00054,19870109.0330/
00054,19870109.0345/
00053,19870109.0400/
00051,19870109.0415/
00052,19870109.0430/
00055,19870109.0445/
00054,19870109.0500/
00052,19870109.0515/
00052,19870109.0530/
00057,19870109.0545/
00049,19870109.0600/
00052,19870109.0615/
00049,19870109.0630/
00052,19870109.0645/
00053,19870109.0700/
00054,19870109.0715/
00053,19870109.0730/
00055,19870109.0745/
00054,19870109.0800/
00053,19870109.0815/
00053,19870109.0830/
00056,19870109.0845/
00059,19870109.0900/
00061,19870109.0915/
00063,19870109.0930/
00064,19870109.0945/
00067,19870109.1000/
00069,19870109.1015/
00071,19870109.1030/
00069,19870109.1045/
00072,19870109.1100/
00072,19870109.1115/
00072,19870109.1130/
00074,19870109.1145/
00074,19870109.1200/
00077,19870109.1215/
00080,19870109.1230/
00084,19870109.1245/
00083,19870109.1300/
00086,19870109.1315/
00084,19870109.1330/
00087,19870109.1345/
00085,19870109.1400/
00083,19870109.1415/
00086,19870109.1430/
00092,19870109.1445/
00093,19870109.1500/
00096,19870109.1515/
00097,19870109.1530/
00094,19870109.1545/
00096,19870109.1600/
00097,19870109.1615/
00099,19870109.1630/
00106,19870109.1645/
00099,19870109.1700/
00102,19870109.1715/
00103,19870109.1730/
00097,19870109.1745/
00099,19870109.1800/
00102,19870109.1815/
00105,19870109.1830/
00103,19870109.1845/
00106,19870109.1900/
00105,19870109.1915/
00102,19870109.1930/
00101,19870109.1945/
00097,19870109.2000/
00097,19870109.2015/
00097,19870109.2030/
00096,19870109.2045/
00090,19870109.2100/
00094,19870109.2115/
00094,19870109.2130/
00093,19870109.2145/
00086,19870109.2200/
00080,19870109.2215/
00079,19870109.2230/
00077,19870109.2245/
00072,19870109.2300/
00075,19870109.2315/
00071,19870109.2330/
00068,19870109.2345/
00066,19870110.0000/
00068,19870110.0015/
00064,19870110.0030/
00063,19870110.0045/
00059,19870110.0100/
00055,19870110.0115/
00050,19870110.0130/
00055,19870110.0145/
00054,19870110.0200/
00047,19870110.0215/
00047,19870110.0230/
00047,19870110.0245/
00046,19870110.0300/
00047,19870110.0315/
00042,19870110.0330/
00042,19870110.0345/
00040,19870110.0400/
00043,19870110.0415/
00041,19870110.0430/
00036,19870110.0445/
00039,19870110.0500/
00039,19870110.0515/
00036,19870110.0530/
00038,19870110.0545/
00039,19870110.0600/
00045,19870110.0615/
00040,19870110.0630/
00039,19870110.0645/
00041,19870110.0700/
00038,19870110.0715/
00040,19870110.0730/
00040,19870110.0745/
00042,19870110.0800/
00044,19870110.0815/
00050,19870110.0830/
00046,19870110.0845/
00048,19870110.0900/
00051,19870110.0915/
00050,19870110.0930/
00048,19870110.0945/
00054,19870110.1000/
00055,19870110.1015/
00060,19870110.1030/
00060,19870110.1045/
00057,19870110.1100/
00062,19870110.1115/
00063,19870110.1130/
00064,19870110.1145/
00065,19870110.1200/
00068,19870110.1215/
00068,19870110.1230/
00069,19870110.1245/
00071,19870110.1300/
00065,19870110.1315/
00070,19870110.1330/
00073,19870110.1345/
00071,19870110.1400/
00070,19870110.1415/
00075,19870110.1430/
00079,19870110.1445/
00082,19870110.1500/
00084,19870110.1515/
00083,19870110.1530/
00086,19870110.1545/
00087,19870110.1600/
00084,19870110.1615/
00087,19870110.1630/
00087,19870110.1645/
00088,19870110.1700/
00090,19870110.1715/
00091,19870110.1730/
00094,19870110.1745/
00094,19870110.1800/
00095,19870110.1815/
00093,19870110.1830/
00091,19870110.1845/
00094,19870110.1900/
00090,19870110.1915/
00089,19870110.1930/
00093,19870110.1945/
00087,19870110.2000/
00090,19870110.2015/
00090,19870110.2030/
00088,19870110.2045/
00084,19870110.2100/
00081,19870110.2115/
00078,19870110.2130/
00075,19870110.2145/
00070,19870110.2200/
00069,19870110.2215/
00068,19870110.2230/
00068,19870110.2245/
00059,19870110.2300/
00062,19870110.2315/
00061,19870110.2330/
00059,19870110.2345/
00059,19870111.0000/
00057,19870111.0015/
00055,19870111.0030/
00054,19870111.0045/
00046,19870111.0100/
00042,19870111.0115/
00040,19870111.0130/
00038,19870111.0145/
00036,19870111.0200/
00035,19870111.0215/
00033,19870111.0230/
00032,19870111.0245/
00033,19870111.0300/
00032,19870111.0315/
00029,19870111.0330/
00030,19870111.0345/
00028,19870111.0400/
00027,19870111.0415/
00026,19870111.0430/
00023,19870111.0445/
00020,19870111.0500/
00022,19870111.0515/
00023,19870111.0530/
00025,19870111.0545/
00029,19870111.0600/
00026,19870111.0615/
00028,19870111.0630/
00029,19870111.0645/
00029,19870111.0700/
00029,19870111.0715/
00028,19870111.0730/
00027,19870111.0745/
00030,19870111.0800/
00033,19870111.0815/
00033,19870111.0830/
00033,19870111.0845/
00036,19870111.0900/
00039,19870111.0915/
00043,19870111.0930/
00045,19870111.0945/
00043,19870111.1000/
00045,19870111.1015/
00048,19870111.1030/
00047,19870111.1045/
00047,19870111.1100/
00047,19870111.1115/
00048,19870111.1130/
00052,19870111.1145/
00053,19870111.1200/
00056,19870111.1215/
00056,19870111.1230/
00060,19870111.1245/
00062,19870111.1300/
00063,19870111.1315/
00061,19870111.1330/
00059,19870111.1345/
00060,19870111.1400/
00063,19870111.1415/
00067,19870111.1430/
00066,19870111.1445/
00065,19870111.1500/
00073,19870111.1515/
00077,19870111.1530/
00077,19870111.1545/
00078,19870111.1600/
00075,19870111.1615/
00080,19870111.1630/
00081,19870111.1645/
00080,19870111.1700/
00081,19870111.1715/
00084,19870111.1730/
00086,19870111.1745/
00089,19870111.1800/
00089,19870111.1815/
00088,19870111.1830/
00088,19870111.1845/
00088,19870111.1900/
00085,19870111.1915/
00087,19870111.1930/
00085,19870111.1945/
00085,19870111.2000/
00086,19870111.2015/
00085,19870111.2030/
00084,19870111.2045/
00085,19870111.2100/
00081,19870111.2115/
00077,19870111.2130/
00075,19870111.2145/
00071,19870111.2200/
00069,19870111.2215/
00066,19870111.2230/
00065,19870111.2245/
00062,19870111.2300/
00058,19870111.2315/
00055,19870111.2330/
00055,19870111.2345/
00055,19870112.0000/
00052,19870112.0015/
00048,19870112.0030/
00046,19870112.0045/
00044,19870112.0100/
00042,19870112.0115/
00036,19870112.0130/
00033,19870112.0145/
00032,19870112.0200/
00033,19870112.0215/
00029,19870112.0230/
00028,19870112.0245/
00026,19870112.0300/
00023,19870112.0315/
00024,19870112.0330/
00021,19870112.0345/
00020,19870112.0400/
00019,19870112.0415/
00020,19870112.0430/
00020,19870112.0445/
00018,19870112.0500/
00018,19870112.0515/
00018,19870112.0530/
00019,19870112.0545/
00015,19870112.0600/
00017,19870112.0615/
00018,19870112.0630/
00019,19870112.0645/
00020,19870112.0700/
00021,19870112.0715/
00021,19870112.0730/
00026,19870112.0745/
00024,19870112.0800/
00028,19870112.0815/
00028,19870112.0830/
00030,19870112.0845/
00033,19870112.0900/
00029,19870112.0915/
00034,19870112.0930/
00037,19870112.0945/
00038,19870112.1000/
00045,19870112.1015/
00042,19870112.1030/
00042,19870112.1045/
00044,19870112.1100/
00044,19870112.1115/
00044,19870112.1130/
00044,19870112.1145/
00043,19870112.1200/
00050,19870112.1215/
00050,19870112.1230/
00051,19870112.1245/
00052,19870112.1300/
00052,19870112.1315/
00055,19870112.1330/
00054,19870112.1345/
00052,19870112.1400/
00057,19870112.1415/
00059,19870112.1430/
00061,19870112.1445/
00061,19870112.1500/
00063,19870112.1515/
00066,19870112.1530/
00068,19870112.1545/
00070,19870112.1600/
00071,19870112.1615/
00077,19870112.1630/
00078,19870112.1645/
00078,19870112.1700/
00080,19870112.1715/
00081,19870112.1730/
00082,19870112.1745/
00079,19870112.1800/
00080,19870112.1815/
00083,19870112.1830/
00088,19870112.1845/
00088,19870112.1900/
00088,19870112.1915/
00088,19870112.1930/
00088,19870112.1945/
00088,19870112.2000/
00083,19870112.2015/
00083,19870112.2030/
00082,19870112.2045/
00080,19870112.2100/
00080,19870112.2115/
00078,19870112.2130/
00075,19870112.2145/
00077,19870112.2200/
00077,19870112.2215/
00073,19870112.2230/
00068,19870112.2245/
00068,19870112.2300/
00064,19870112.2315/
00061,19870112.2330/
00056,19870112.2345/
00052,19870113.0000/
00053,19870113.0015/
00051,19870113.0030/
00048,19870113.0045/
00048,19870113.0100/
00045,19870113.0115/
00043,19870113.0130/
00040,19870113.0145/
00035,19870113.0200/
00030,19870113.0215/
00026,19870113.0230/
00026,19870113.0245/
00025,19870113.0300/
00024,19870113.0315/
00024,19870113.0330/
00024,19870113.0345/
00023,19870113.0400/
00023,19870113.0415/
00023,19870113.0430/
00020,19870113.0445/
00019,19870113.0500/
00016,19870113.0515/
00015,19870113.0530/
00014,19870113.0545/
00017,19870113.0600/
00020,19870113.0615/
00019,19870113.0630/
00020,19870113.0645/
00022,19870113.0700/
00022,19870113.0715/
00023,19870113.0730/
00022,19870113.0745/
00023,19870113.0800/
00026,19870113.0815/
00028,19870113.0830/
00031,19870113.0845/
00032,19870113.0900/
00034,19870113.0915/
00038,19870113.0930/
00039,19870113.0945/
00037,19870113.1000/
00037,19870113.1015/
00037,19870113.1030/
00041,19870113.1045/
00040,19870113.1100/
00043,19870113.1115/
00043,19870113.1130/
00048,19870113.1145/
00049,19870113.1200/
