#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: FFFBH01_02_1990
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 19900101 TO 19901231
#LOCATION: Fremantle Fishing Boat Harbour
#Station Status:  Updated
#Lat: -32.065556  Long: 115.748056
#Time Zone: Australian Western Standard Time  UTC +08:00:00
#Vertical Datum: LWM Fremantle 1949     which is   2.752   m below Benchmark   DMH 098   
#National Station ID:      NA
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor:  Float/Pulley assembly, stilling well
#Sensor Details: In house, NA
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 15
#
H(cm),YYYYMMDD.hhmm/
00099,19900101.0000/
00098,19900101.0015/
00099,19900101.0030/
00096,19900101.0045/
00094,19900101.0100/
00092,19900101.0115/
00091,19900101.0130/
00089,19900101.0145/
00082,19900101.0200/
00079,19900101.0215/
00080,19900101.0230/
00081,19900101.0245/
00077,19900101.0300/
00072,19900101.0315/
00071,19900101.0330/
00070,19900101.0345/
00069,19900101.0400/
00065,19900101.0415/
00062,19900103.2345/
00061,19900104.0000/
00058,19900104.0015/
00056,19900104.0030/
00057,19900104.0045/
00057,19900104.0100/
00055,19900104.0115/
00055,19900104.0130/
00055,19900104.0145/
00056,19900104.0200/
00057,19900104.0215/
00057,19900104.0230/
00055,19900104.0245/
00052,19900104.0300/
00046,19900104.0315/
00048,19900104.0330/
00046,19900104.0345/
00044,19900104.0400/
00044,19900104.0415/
00047,19900104.0430/
00046,19900104.0445/
00045,19900104.0500/
00045,19900104.0515/
00041,19900104.0530/
00038,19900104.0545/
00037,19900104.0600/
00036,19900104.0615/
00039,19900104.0630/
00040,19900104.0645/
00041,19900104.0700/
00042,19900104.0715/
00041,19900104.0730/
00042,19900104.0745/
00045,19900104.0800/
00043,19900104.0815/
00042,19900104.0830/
00043,19900104.0845/
00043,19900104.0900/
00047,19900104.0915/
00049,19900104.0930/
00051,19900104.0945/
00052,19900104.1000/
00052,19900104.1015/
00054,19900104.1030/
00058,19900104.1045/
00058,19900104.1100/
00057,19900104.1115/
00056,19900104.1130/
00058,19900104.1145/
00063,19900104.1200/
00063,19900104.1215/
00066,19900104.1230/
00065,19900104.1245/
00064,19900104.1300/
00067,19900104.1315/
00072,19900104.1330/
00071,19900104.1345/
00075,19900104.1400/
00074,19900104.1415/
00073,19900104.1430/
00075,19900104.1445/
00077,19900104.1500/
00073,19900104.1515/
00070,19900104.1530/
00071,19900104.1545/
00072,19900104.1600/
00074,19900104.1615/
00079,19900104.1630/
00082,19900104.1645/
00081,19900104.1700/
00079,19900104.1715/
00077,19900104.1730/
00072,19900104.1745/
00071,19900104.1800/
00070,19900104.1815/
00066,19900104.1830/
00069,19900104.1845/
00070,19900104.1900/
00068,19900104.1915/
00072,19900104.1930/
00072,19900104.1945/
00071,19900104.2000/
00074,19900104.2015/
00069,19900104.2030/
00066,19900104.2045/
00061,19900104.2100/
00056,19900104.2115/
00059,19900104.2130/
00062,19900104.2145/
00061,19900104.2200/
00058,19900104.2215/
00062,19900104.2230/
00065,19900104.2245/
00064,19900104.2300/
00060,19900104.2315/
00057,19900104.2330/
00058,19900104.2345/
00054,19900105.0000/
00049,19900105.0015/
00049,19900105.0030/
00050,19900105.0045/
00049,19900105.0100/
00051,19900105.0115/
00051,19900105.0130/
00051,19900105.0145/
00051,19900105.0200/
00047,19900105.0215/
00046,19900105.0230/
00050,19900105.0245/
00046,19900105.0300/
00044,19900105.0315/
00043,19900105.0330/
00042,19900105.0345/
00042,19900105.0400/
00040,19900105.0415/
00043,19900105.0430/
00042,19900105.0445/
00043,19900105.0500/
00039,19900105.0515/
00037,19900105.0530/
00042,19900105.0545/
00040,19900105.0600/
00038,19900105.0615/
00042,19900105.0630/
00040,19900105.0645/
00038,19900105.0700/
00042,19900105.0715/
00044,19900105.0730/
00045,19900105.0745/
00046,19900105.0800/
00044,19900105.0815/
00042,19900105.0830/
00044,19900105.0845/
00043,19900105.0900/
00048,19900105.0915/
00052,19900105.0930/
00048,19900105.0945/
00053,19900105.1000/
00058,19900105.1015/
00056,19900105.1030/
00055,19900105.1045/
00057,19900105.1100/
00058,19900105.1115/
00059,19900105.1130/
00059,19900105.1145/
00059,19900105.1200/
00062,19900105.1215/
00065,19900105.1230/
00069,19900105.1245/
00069,19900105.1300/
00069,19900105.1315/
00073,19900105.1330/
00073,19900105.1345/
00070,19900105.1400/
00070,19900105.1415/
00072,19900105.1430/
00073,19900105.1445/
00075,19900105.1500/
00077,19900105.1515/
00079,19900105.1530/
00081,19900105.1545/
00084,19900105.1600/
00084,19900105.1615/
00081,19900105.1630/
00081,19900105.1645/
00082,19900105.1700/
00079,19900105.1715/
00080,19900105.1730/
00084,19900105.1745/
00080,19900105.1800/
00080,19900105.1815/
00080,19900105.1830/
00076,19900105.1845/
00076,19900105.1900/
00076,19900105.1915/
00072,19900105.1930/
00070,19900105.1945/
00072,19900105.2000/
00071,19900105.2015/
00070,19900105.2030/
00067,19900105.2045/
00065,19900105.2100/
00064,19900105.2115/
00062,19900105.2130/
00057,19900105.2145/
00054,19900105.2200/
00052,19900105.2215/
00052,19900105.2230/
00048,19900105.2245/
00046,19900105.2300/
00044,19900105.2315/
00044,19900105.2330/
00044,19900105.2345/
00041,19900106.0000/
00041,19900106.0015/
00038,19900106.0030/
00037,19900106.0045/
00033,19900106.0100/
00030,19900106.0115/
00032,19900106.0130/
00033,19900106.0145/
00029,19900106.0200/
00029,19900106.0215/
00029,19900106.0230/
00033,19900106.0245/
00033,19900106.0300/
00031,19900106.0315/
00028,19900106.0330/
00028,19900106.0345/
00026,19900106.0400/
00024,19900106.0415/
00028,19900106.0430/
00030,19900106.0445/
00031,19900106.0500/
00032,19900106.0515/
00032,19900106.0530/
00029,19900106.0545/
00030,19900106.0600/
00030,19900106.0615/
00027,19900106.0630/
00031,19900106.0645/
00029,19900106.0700/
00030,19900106.0715/
00035,19900106.0730/
00036,19900106.0745/
00037,19900106.0800/
00038,19900106.0815/
00040,19900106.0830/
00041,19900106.0845/
00045,19900106.0900/
00044,19900106.0915/
00046,19900106.0930/
00050,19900106.0945/
00049,19900106.1000/
00052,19900106.1015/
00053,19900106.1030/
00053,19900106.1045/
00055,19900106.1100/
00057,19900106.1115/
00058,19900106.1130/
00059,19900106.1145/
00062,19900106.1200/
00066,19900106.1215/
00067,19900106.1230/
00068,19900106.1245/
00069,19900106.1300/
00070,19900106.1315/
00071,19900106.1330/
00072,19900106.1345/
00075,19900106.1400/
00080,19900106.1415/
00081,19900106.1430/
00082,19900106.1445/
00083,19900106.1500/
00081,19900106.1515/
00081,19900106.1530/
00081,19900106.1545/
00083,19900106.1600/
00084,19900106.1615/
00087,19900106.1630/
00090,19900106.1645/
00089,19900106.1700/
00089,19900106.1715/
00092,19900106.1730/
00089,19900106.1745/
00090,19900106.1800/
00088,19900106.1815/
00085,19900106.1830/
00086,19900106.1845/
00087,19900106.1900/
00083,19900106.1915/
00083,19900106.1930/
00083,19900106.1945/
00082,19900106.2000/
00078,19900106.2015/
00078,19900106.2030/
00075,19900106.2045/
00072,19900106.2100/
00070,19900106.2115/
00068,19900106.2130/
00064,19900106.2145/
00064,19900106.2200/
00064,19900106.2215/
00062,19900106.2230/
00060,19900106.2245/
00055,19900106.2300/
00051,19900106.2315/
00051,19900106.2330/
00048,19900106.2345/
00039,19900107.0000/
00039,19900107.0015/
00035,19900107.0030/
00038,19900107.0045/
00036,19900107.0100/
00031,19900107.0115/
00033,19900107.0130/
00031,19900107.0145/
00029,19900107.0200/
00029,19900107.0215/
00028,19900107.0230/
00023,19900107.0245/
00024,19900107.0300/
00026,19900107.0315/
00022,19900107.0330/
00018,19900107.0345/
00022,19900107.0400/
00022,19900107.0415/
00021,19900107.0430/
00022,19900107.0445/
00025,19900107.0500/
00025,19900107.0515/
00025,19900107.0530/
00022,19900107.0545/
00024,19900107.0600/
00026,19900107.0615/
00027,19900107.0630/
00026,19900107.0645/
00031,19900107.0700/
00033,19900107.0715/
00030,19900107.0730/
00034,19900107.0745/
00037,19900107.0800/
00036,19900107.0815/
00037,19900107.0830/
00039,19900107.0845/
00044,19900107.0900/
00046,19900107.0915/
00044,19900107.0930/
00047,19900107.0945/
00051,19900107.1000/
00052,19900107.1015/
00054,19900107.1030/
00056,19900107.1045/
00059,19900107.1100/
00068,19900107.1115/
00067,19900107.1130/
00066,19900107.1145/
00064,19900107.1200/
00069,19900107.1215/
00072,19900107.1230/
00072,19900107.1245/
00071,19900107.1300/
00073,19900107.1315/
00079,19900107.1330/
00082,19900107.1345/
00081,19900107.1400/
00085,19900107.1415/
00087,19900107.1430/
00088,19900107.1445/
00087,19900107.1500/
00086,19900107.1515/
00089,19900107.1530/
00090,19900107.1545/
00091,19900107.1600/
00099,19900107.1615/
00100,19900107.1630/
00104,19900107.1645/
00105,19900107.1700/
00105,19900107.1715/
00105,19900107.1730/
00102,19900107.1745/
00101,19900107.1800/
00102,19900107.1815/
00106,19900107.1830/
00106,19900107.1845/
00103,19900107.1900/
00103,19900107.1915/
00104,19900107.1930/
00102,19900107.1945/
00100,19900107.2000/
00099,19900107.2015/
00097,19900107.2030/
00096,19900107.2045/
00096,19900107.2100/
00089,19900107.2115/
00083,19900107.2130/
00082,19900107.2145/
00082,19900107.2200/
00080,19900107.2215/
00078,19900107.2230/
00074,19900107.2245/
00070,19900107.2300/
00069,19900107.2315/
00069,19900107.2330/
00065,19900107.2345/
00062,19900108.0000/
00056,19900108.0015/
00052,19900108.0030/
00053,19900108.0045/
00047,19900108.0100/
00043,19900108.0115/
00046,19900108.0130/
00045,19900108.0145/
00042,19900108.0200/
00043,19900108.0215/
00041,19900108.0230/
00041,19900108.0245/
00036,19900108.0300/
00030,19900108.0315/
00032,19900108.0330/
00033,19900108.0345/
00029,19900108.0400/
00028,19900108.0415/
00029,19900108.0430/
00031,19900108.0445/
00032,19900108.0500/
00031,19900108.0515/
00031,19900108.0530/
00035,19900108.0545/
00034,19900108.0600/
00032,19900108.0615/
00034,19900108.0630/
00038,19900108.0645/
00042,19900108.0700/
00041,19900108.0715/
00046,19900108.0730/
00048,19900108.0745/
00047,19900108.0800/
00048,19900108.0815/
00048,19900108.0830/
00051,19900108.0845/
00053,19900108.0900/
00056,19900108.0915/
00060,19900108.0930/
00064,19900108.0945/
00068,19900108.1000/
00069,19900108.1015/
00070,19900108.1030/
00070,19900108.1045/
00069,19900108.1100/
00071,19900108.1115/
00076,19900108.1130/
00078,19900108.1145/
00080,19900108.1200/
00082,19900108.1215/
00084,19900108.1230/
00086,19900108.1245/
00090,19900108.1300/
00089,19900108.1315/
00089,19900108.1330/
00092,19900108.1345/
00093,19900108.1400/
00093,19900108.1415/
00097,19900108.1430/
00100,19900108.1445/
00103,19900108.1500/
00106,19900108.1515/
00107,19900108.1530/
00108,19900108.1545/
00107,19900108.1600/
00109,19900108.1615/
00114,19900108.1630/
00115,19900108.1645/
00117,19900108.1700/
00122,19900108.1715/
00123,19900108.1730/
00125,19900108.1745/
00126,19900108.1800/
00124,19900108.1815/
00123,19900108.1830/
00124,19900108.1845/
00125,19900108.1900/
00124,19900108.1915/
00127,19900108.1930/
00126,19900108.1945/
00125,19900108.2000/
00128,19900108.2015/
00128,19900108.2030/
00125,19900108.2045/
00122,19900108.2100/
00119,19900108.2115/
00115,19900108.2130/
00113,19900108.2145/
00108,19900108.2200/
00101,19900108.2215/
00103,19900108.2230/
00105,19900108.2245/
00101,19900108.2300/
00096,19900108.2315/
00095,19900108.2330/
00091,19900108.2345/
00087,19900109.0000/
00085,19900109.0015/
00081,19900109.0030/
00078,19900109.0045/
00074,19900109.0100/
00070,19900109.0115/
00066,19900109.0130/
00065,19900109.0145/
00063,19900109.0200/
00058,19900109.0215/
00058,19900109.0230/
00056,19900109.0245/
00054,19900109.0300/
00054,19900109.0315/
00049,19900109.0330/
00045,19900109.0345/
00044,19900109.0400/
00044,19900109.0415/
00040,19900109.0430/
00041,19900109.0445/
00040,19900109.0500/
00041,19900109.0515/
00045,19900109.0530/
00047,19900109.0545/
00044,19900109.0600/
00046,19900109.0615/
00048,19900109.0630/
00045,19900109.0645/
00046,19900109.0700/
00048,19900109.0715/
00051,19900109.0730/
00053,19900109.0745/
00051,19900109.0800/
00056,19900109.0815/
00066,19900109.0830/
00070,19900109.0845/
00070,19900109.0900/
00064,19900109.0915/
00066,19900109.0930/
00069,19900109.0945/
00072,19900109.1000/
00078,19900109.1015/
00073,19900109.1030/
00073,19900109.1045/
00076,19900109.1100/
00074,19900109.1115/
00078,19900109.1130/
00076,19900109.1145/
00083,19900109.1200/
00081,19900109.1215/
00079,19900109.1230/
00086,19900109.1245/
00091,19900109.1300/
00084,19900109.1315/
00087,19900109.1330/
00088,19900109.1345/
00087,19900109.1400/
00087,19900109.1415/
00089,19900109.1430/
00095,19900109.1445/
00100,19900109.1500/
00102,19900109.1515/
00100,19900109.1530/
00098,19900109.1545/
00098,19900109.1600/
00103,19900109.1615/
00106,19900109.1630/
00109,19900109.1645/
00114,19900109.1700/
00111,19900109.1715/
00111,19900109.1730/
00118,19900109.1745/
00118,19900109.1800/
00117,19900109.1815/
00120,19900109.1830/
00122,19900109.1845/
00122,19900109.1900/
00126,19900109.1915/
00121,19900109.1930/
00123,19900109.1945/
00128,19900109.2000/
00121,19900109.2015/
00116,19900109.2030/
00121,19900109.2045/
00121,19900109.2100/
00121,19900109.2115/
00117,19900109.2130/
00118,19900109.2145/
00109,19900109.2200/
00102,19900109.2215/
00100,19900109.2230/
00099,19900109.2245/
00095,19900109.2300/
00098,19900109.2315/
00097,19900109.2330/
00091,19900109.2345/
00085,19900110.0000/
00083,19900110.0015/
00074,19900110.0030/
00071,19900110.0045/
00071,19900110.0100/
00061,19900110.0115/
00058,19900110.0130/
00058,19900110.0145/
00055,19900110.0200/
00057,19900110.0215/
00054,19900110.0230/
00049,19900110.0245/
00044,19900110.0300/
00042,19900110.0315/
00036,19900110.0330/
00032,19900110.0345/
00032,19900110.0400/
00031,19900110.0415/
00031,19900110.0430/
00029,19900110.0445/
00026,19900110.0500/
00029,19900110.0515/
00028,19900110.0530/
00027,19900110.0545/
00028,19900110.0600/
00028,19900110.0615/
00027,19900110.0630/
00024,19900110.0645/
00021,19900110.0700/
00025,19900110.0715/
00027,19900110.0730/
00027,19900110.0745/
00030,19900110.0800/
00033,19900110.0815/
00037,19900110.0830/
00043,19900110.0845/
00043,19900110.0900/
00043,19900110.0915/
00045,19900110.0930/
00044,19900110.0945/
00047,19900110.1000/
00047,19900110.1015/
00047,19900110.1030/
00052,19900110.1045/
00054,19900110.1100/
00056,19900110.1115/
00058,19900110.1130/
00056,19900110.1145/
00054,19900110.1200/
00057,19900110.1215/
00060,19900110.1230/
00059,19900110.1245/
00062,19900110.1300/
00064,19900110.1315/
00063,19900110.1330/
00064,19900110.1345/
00069,19900110.1400/
00069,19900110.1415/
00071,19900110.1430/
00074,19900110.1445/
00073,19900110.1500/
00074,19900110.1515/
00076,19900110.1530/
00078,19900110.1545/
00081,19900110.1600/
00083,19900110.1615/
00087,19900110.1630/
00089,19900110.1645/
00091,19900110.1700/
00094,19900110.1715/
00096,19900110.1730/
00097,19900110.1745/
00099,19900110.1800/
00100,19900110.1815/
00101,19900110.1830/
00104,19900110.1845/
00107,19900110.1900/
00108,19900110.1915/
00111,19900110.1930/
00110,19900110.1945/
00109,19900110.2000/
00112,19900110.2015/
00112,19900110.2030/
00110,19900110.2045/
00109,19900110.2100/
00107,19900110.2115/
00108,19900110.2130/
00109,19900110.2145/
00102,19900110.2200/
00100,19900110.2215/
00102,19900110.2230/
00098,19900110.2245/
00096,19900110.2300/
00094,19900110.2315/
00093,19900110.2330/
00089,19900110.2345/
00085,19900111.0000/
00081,19900111.0015/
00078,19900111.0030/
00073,19900111.0045/
00068,19900111.0100/
00064,19900111.0115/
00062,19900111.0130/
00059,19900111.0145/
00057,19900111.0200/
00053,19900111.0215/
00050,19900111.0230/
00045,19900111.0245/
00041,19900111.0300/
00037,19900111.0315/
00031,19900111.0330/
00027,19900111.0345/
00028,19900111.0400/
00025,19900111.0415/
00027,19900111.0430/
00026,19900111.0445/
00025,19900111.0500/
00023,19900111.0515/
00021,19900111.0530/
00018,19900111.0545/
00016,19900111.0600/
00016,19900111.0615/
00016,19900111.0630/
00015,19900111.0645/
00014,19900111.0700/
00017,19900111.0715/
00019,19900111.0730/
00022,19900111.0745/
00020,19900111.0800/
00022,19900111.0815/
00024,19900111.0830/
00025,19900111.0845/
00026,19900111.0900/
00026,19900111.0915/
00029,19900111.0930/
00033,19900111.0945/
00037,19900111.1000/
00038,19900111.1015/
00039,19900111.1030/
00040,19900111.1045/
00040,19900111.1100/
00044,19900111.1115/
00044,19900111.1130/
00045,19900111.1145/
00045,19900111.1200/
00047,19900111.1215/
00050,19900111.1230/
00048,19900111.1245/
00049,19900111.1300/
00051,19900111.1315/
00051,19900111.1330/
00049,19900111.1345/
00051,19900111.1400/
00054,19900111.1415/
00054,19900111.1430/
00057,19900111.1445/
00056,19900111.1500/
00060,19900111.1515/
00063,19900111.1530/
00063,19900111.1545/
00063,19900111.1600/
00065,19900111.1615/
00067,19900111.1630/
00073,19900111.1645/
00075,19900111.1700/
00073,19900111.1715/
00077,19900111.1730/
00080,19900111.1745/
00081,19900111.1800/
00084,19900111.1815/
00087,19900111.1830/
00088,19900111.1845/
00092,19900111.1900/
00091,19900111.1915/
00090,19900111.1930/
00095,19900111.1945/
00095,19900111.2000/
00095,19900111.2015/
00094,19900111.2030/
00097,19900111.2045/
00099,19900111.2100/
00102,19900111.2115/
00100,19900111.2130/
00096,19900111.2145/
00096,19900111.2200/
00095,19900111.2215/
00091,19900111.2230/
00087,19900111.2245/
00086,19900111.2300/
00088,19900111.2315/
00088,19900111.2330/
00087,19900111.2345/
00086,19900112.0000/
00083,19900112.0015/
00079,19900112.0030/
00071,19900112.0045/
00067,19900112.0100/
00064,19900112.0115/
00058,19900112.0130/
00055,19900112.0145/
00056,19900112.0200/
00052,19900112.0215/
00050,19900112.0230/
00049,19900112.0245/
00046,19900112.0300/
00042,19900112.0315/
00038,19900112.0330/
00033,19900112.0345/
00029,19900112.0400/
00026,19900112.0415/
00024,19900112.0430/
00022,19900112.0445/
00022,19900112.0500/
00020,19900112.0515/
00022,19900112.0530/
00021,19900112.0545/
00017,19900112.0600/
00017,19900112.0615/
00018,19900112.0630/
00017,19900112.0645/
00015,19900112.0700/
00013,19900112.0715/
00012,19900112.0730/
00012,19900112.0745/
00017,19900112.0800/
00016,19900112.0815/
00018,19900112.0830/
00023,19900112.0845/
00026,19900112.0900/
00028,19900112.0915/
00030,19900112.0930/
00030,19900112.0945/
00035,19900112.1000/
00033,19900112.1015/
00028,19900112.1030/
00031,19900112.1045/
00038,19900112.1100/
00036,19900112.1115/
00036,19900112.1130/
00042,19900112.1145/
00046,19900112.1200/
00047,19900112.1215/
00047,19900112.1230/
00046,19900112.1245/
00047,19900112.1300/
00048,19900112.1315/
00046,19900112.1330/
00045,19900112.1345/
00046,19900112.1400/
00048,19900112.1415/
00049,19900112.1430/
00050,19900112.1445/
00050,19900112.1500/
00051,19900112.1515/
00052,19900112.1530/
00055,19900112.1545/
00057,19900112.1600/
00061,19900112.1615/
00062,19900112.1630/
00063,19900112.1645/
00063,19900112.1700/
00068,19900112.1715/
00069,19900112.1730/
00070,19900112.1745/
00072,19900112.1800/
00074,19900112.1815/
00076,19900112.1830/
00081,19900112.1845/
00081,19900112.1900/
00084,19900112.1915/
00087,19900112.1930/
00085,19900112.1945/
00086,19900112.2000/
00088,19900112.2015/
00089,19900112.2030/
00094,19900112.2045/
00095,19900112.2100/
00094,19900112.2115/
00094,19900112.2130/
00093,19900112.2145/
00089,19900112.2200/
00088,19900112.2215/
00090,19900112.2230/
00088,19900112.2245/
00088,19900112.2300/
00089,19900112.2315/
00087,19900112.2330/
00087,19900112.2345/
00085,19900113.0000/
00082,19900113.0015/
00081,19900113.0030/
00078,19900113.0045/
00073,19900113.0100/
00071,19900113.0115/
00067,19900113.0130/
00067,19900113.0145/
00065,19900113.0200/
00058,19900113.0215/
00055,19900113.0230/
00055,19900113.0245/
00052,19900113.0300/
00047,19900113.0315/
00045,19900113.0330/
00043,19900113.0345/
00040,19900113.0400/
00041,19900113.0415/
00038,19900113.0430/
00034,19900113.0445/
00032,19900113.0500/
00032,19900113.0515/
00031,19900113.0530/
00027,19900113.0545/
00024,19900113.0600/
00026,19900113.0615/
00028,19900113.0630/
00028,19900113.0645/
00029,19900113.0700/
00027,19900113.0715/
00025,19900113.0730/
00027,19900113.0745/
00026,19900113.0800/
00025,19900113.0815/
00026,19900113.0830/
00024,19900113.0845/
00027,19900113.0900/
00032,19900113.0915/
00035,19900113.0930/
00037,19900113.0945/
00040,19900113.1000/
00042,19900113.1015/
00043,19900113.1030/
00040,19900113.1045/
00040,19900113.1100/
00041,19900113.1115/
00041,19900113.1130/
00043,19900113.1145/
00046,19900113.1200/
00051,19900113.1215/
00053,19900113.1230/
00054,19900113.1245/
