#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: RKMGL01_02_2003
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 20030731 TO 20031231
#LOCATION: Mangles Bay
#Station Status:  Historical
#Lat: -32.274444  Long: 115.703333
#Time Zone: Australian Western Standard Time  UTC +08:00:00
#Vertical Datum: Chart datum     which is   2.527   m below Benchmark   DMH 073   
#National Station ID:   NA
#Site Description: Located on a Historical (Temporary) platform within  the mooring area. Roughly 50 metres off shore and in line with the yacht club fence. Accessible by boat.
#Tide Gauge Sensor:  Float/Pulley assembly, stilling well
#Sensor Details: In house, NA
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 5
#
H(cm),YYYYMMDD.hhmm/
00099,20030731.1100/
00100,20030731.1105/
00100,20030731.1110/
00100,20030731.1115/
00100,20030731.1120/
00100,20030731.1125/
00100,20030731.1130/
00100,20030731.1135/
00100,20030731.1140/
00100,20030731.1145/
00100,20030731.1150/
00100,20030731.1155/
00100,20030731.1200/
00100,20030731.1205/
00101,20030731.1210/
00101,20030731.1215/
00101,20030731.1220/
00100,20030731.1225/
00060,20030801.0055/
00060,20030801.0100/
00060,20030801.0105/
00061,20030801.0110/
00061,20030801.0115/
00061,20030801.0120/
00061,20030801.0125/
00061,20030801.0130/
00062,20030801.0135/
00062,20030801.0140/
00062,20030801.0145/
00062,20030801.0150/
00062,20030801.0155/
00062,20030801.0200/
00062,20030801.0205/
00062,20030801.0210/
00062,20030801.0215/
00062,20030801.0220/
00062,20030801.0225/
00062,20030801.0230/
00062,20030801.0235/
00062,20030801.0240/
00062,20030801.0245/
00062,20030801.0250/
00062,20030801.0255/
00063,20030801.0300/
00063,20030801.0305/
00063,20030801.0310/
00063,20030801.0315/
00063,20030801.0320/
00064,20030801.0325/
00064,20030801.0330/
00064,20030801.0335/
00064,20030801.0340/
00065,20030801.0345/
00065,20030801.0350/
00065,20030801.0355/
00065,20030801.0400/
00065,20030801.0405/
00065,20030801.0410/
00065,20030801.0415/
00065,20030801.0420/
00065,20030801.0425/
00065,20030801.0430/
00064,20030801.0435/
00064,20030801.0440/
00064,20030801.0445/
00064,20030801.0450/
00064,20030801.0455/
00064,20030801.0500/
00064,20030801.0505/
00064,20030801.0510/
00064,20030801.0515/
00065,20030801.0520/
00065,20030801.0525/
00065,20030801.0530/
00066,20030801.0535/
00066,20030801.0540/
00067,20030801.0545/
00067,20030801.0550/
00068,20030801.0555/
00068,20030801.0600/
00068,20030801.0605/
00069,20030801.0610/
00069,20030801.0615/
00070,20030801.0620/
00070,20030801.0625/
00071,20030801.0630/
00071,20030801.0635/
00071,20030801.0640/
00072,20030801.0645/
00072,20030801.0650/
00072,20030801.0655/
00072,20030801.0700/
00073,20030801.0705/
00073,20030801.0710/
00073,20030801.0715/
00073,20030801.0720/
00074,20030801.0725/
00074,20030801.0730/
00074,20030801.0735/
00075,20030801.0740/
00075,20030801.0745/
00076,20030801.0750/
00076,20030801.0755/
00077,20030801.0800/
00077,20030801.0805/
00078,20030801.0810/
00078,20030801.0815/
00079,20030801.0820/
00079,20030801.0825/
00080,20030801.0830/
00080,20030801.0835/
00080,20030801.0840/
00081,20030801.0845/
00081,20030801.0850/
00081,20030801.0855/
00082,20030801.0900/
00090,20030801.0905/
00093,20030801.0910/
00091,20030801.0915/
00092,20030801.0920/
00093,20030801.0925/
00096,20030801.0930/
00097,20030801.0935/
00095,20030801.0940/
00096,20030801.0945/
00098,20030801.0950/
00096,20030801.0955/
00097,20030801.1000/
00098,20030801.1005/
00102,20030801.1010/
00097,20030801.1015/
00097,20030801.1020/
00098,20030801.1025/
00096,20030801.1030/
00102,20030801.1035/
00101,20030801.1040/
00102,20030801.1045/
00094,20030801.1050/
00101,20030801.1055/
00101,20030801.1100/
00098,20030801.1105/
00099,20030801.1110/
00098,20030801.1115/
00099,20030801.1120/
00092,20030801.1125/
00093,20030801.1130/
00093,20030801.1135/
00095,20030801.1140/
00091,20030801.1145/
00098,20030801.1150/
00098,20030801.1155/
00094,20030801.1200/
00097,20030801.1205/
00099,20030801.1210/
00098,20030801.1215/
00097,20030801.1220/
00103,20030801.1225/
00099,20030801.1230/
00095,20030801.1235/
00099,20030801.1240/
00097,20030801.1245/
00096,20030801.1250/
00096,20030801.1255/
00099,20030801.1300/
00094,20030801.1305/
00090,20030801.1310/
00092,20030801.1315/
00089,20030801.1320/
00089,20030801.1325/
00088,20030801.1330/
00086,20030801.1335/
00091,20030801.1340/
00090,20030801.1345/
00088,20030801.1350/
00090,20030801.1355/
00084,20030801.1400/
00086,20030801.1405/
00085,20030801.1410/
00083,20030801.1415/
00085,20030801.1420/
00085,20030801.1425/
00085,20030801.1430/
00084,20030801.1435/
00078,20030801.1440/
00079,20030801.1445/
00080,20030801.1450/
00078,20030801.1455/
00078,20030801.1500/
00074,20030801.1505/
00073,20030801.1510/
00075,20030801.1515/
00073,20030801.1520/
00072,20030801.1525/
00073,20030801.1530/
00069,20030801.1535/
00072,20030801.1540/
00067,20030801.1545/
00064,20030801.1550/
00066,20030801.1555/
00063,20030801.1600/
00068,20030801.1605/
00059,20030801.1610/
00062,20030801.1615/
00061,20030801.1620/
00063,20030801.1625/
00061,20030801.1630/
00058,20030801.1635/
00060,20030801.1640/
00057,20030801.1645/
00063,20030801.1650/
00063,20030801.1655/
00057,20030801.1700/
00061,20030801.1705/
00057,20030801.1710/
00058,20030801.1715/
00055,20030801.1720/
00054,20030801.1725/
00057,20030801.1730/
00054,20030801.1735/
00055,20030801.1740/
00054,20030801.1745/
00052,20030801.1750/
00049,20030801.1755/
00049,20030801.1800/
00048,20030801.1805/
00047,20030801.1810/
00046,20030801.1815/
00051,20030801.1820/
00046,20030801.1825/
00047,20030801.1830/
00050,20030801.1835/
00051,20030801.1840/
00047,20030801.1845/
00048,20030801.1850/
00053,20030801.1855/
00048,20030801.1900/
00050,20030801.1905/
00053,20030801.1910/
00048,20030801.1915/
00049,20030801.1920/
00051,20030801.1925/
00050,20030801.1930/
00050,20030801.1935/
00051,20030801.1940/
00051,20030801.1945/
00054,20030801.1950/
00056,20030801.1955/
00051,20030801.2000/
00048,20030801.2005/
00052,20030801.2010/
00051,20030801.2015/
00048,20030801.2020/
00053,20030801.2025/
00049,20030801.2030/
00055,20030801.2035/
00051,20030801.2040/
00052,20030801.2045/
00053,20030801.2050/
00049,20030801.2055/
00053,20030801.2100/
00052,20030801.2105/
00053,20030801.2110/
00051,20030801.2115/
00053,20030801.2120/
00056,20030801.2125/
00057,20030801.2130/
00055,20030801.2135/
00059,20030801.2140/
00059,20030801.2145/
00062,20030801.2150/
00061,20030801.2155/
00064,20030801.2200/
00061,20030801.2205/
00063,20030801.2210/
00066,20030801.2215/
00061,20030801.2220/
00062,20030801.2225/
00065,20030801.2230/
00063,20030801.2235/
00065,20030801.2240/
00064,20030801.2245/
00061,20030801.2250/
00065,20030801.2255/
00058,20030801.2300/
00065,20030801.2305/
00059,20030801.2310/
00058,20030801.2315/
00059,20030801.2320/
00060,20030801.2325/
00060,20030801.2330/
00062,20030801.2335/
00062,20030801.2340/
00061,20030801.2345/
00061,20030801.2350/
00063,20030801.2355/
00067,20030802.0000/
00063,20030802.0005/
00070,20030802.0010/
00069,20030802.0015/
00068,20030802.0020/
00072,20030802.0025/
00070,20030802.0030/
00071,20030802.0035/
00072,20030802.0040/
00071,20030802.0045/
00077,20030802.0050/
00072,20030802.0055/
00078,20030802.0100/
00074,20030802.0105/
00075,20030802.0110/
00075,20030802.0115/
00075,20030802.0120/
00076,20030802.0125/
00078,20030802.0130/
00072,20030802.0135/
00071,20030802.0140/
00071,20030802.0145/
00073,20030802.0150/
00069,20030802.0155/
00067,20030802.0200/
00070,20030802.0205/
00068,20030802.0210/
00064,20030802.0215/
00065,20030802.0220/
00064,20030802.0225/
00061,20030802.0230/
00064,20030802.0235/
00067,20030802.0240/
00070,20030802.0245/
00067,20030802.0250/
00068,20030802.0255/
00070,20030802.0300/
00071,20030802.0305/
00073,20030802.0310/
00077,20030802.0315/
00076,20030802.0320/
00079,20030802.0325/
00076,20030802.0330/
00080,20030802.0335/
00077,20030802.0340/
00077,20030802.0345/
00075,20030802.0350/
00077,20030802.0355/
00079,20030802.0400/
00073,20030802.0405/
00072,20030802.0410/
00072,20030802.0415/
00070,20030802.0420/
00069,20030802.0425/
00071,20030802.0430/
00069,20030802.0435/
00068,20030802.0440/
00070,20030802.0445/
00068,20030802.0450/
00065,20030802.0455/
00070,20030802.0500/
00068,20030802.0505/
00070,20030802.0510/
00073,20030802.0515/
00070,20030802.0520/
00073,20030802.0525/
00074,20030802.0530/
00075,20030802.0535/
00076,20030802.0540/
00075,20030802.0545/
00077,20030802.0550/
00083,20030802.0555/
00078,20030802.0600/
00083,20030802.0605/
00080,20030802.0610/
00082,20030802.0615/
00084,20030802.0620/
00084,20030802.0625/
00085,20030802.0630/
00086,20030802.0635/
00083,20030802.0640/
00084,20030802.0645/
00084,20030802.0650/
00086,20030802.0655/
00081,20030802.0700/
00086,20030802.0705/
00086,20030802.0710/
00083,20030802.0715/
00090,20030802.0720/
00086,20030802.0725/
00085,20030802.0730/
00087,20030802.0735/
00089,20030802.0740/
00088,20030802.0745/
00088,20030802.0750/
00090,20030802.0755/
00091,20030802.0800/
00090,20030802.0805/
00092,20030802.0810/
00092,20030802.0815/
00094,20030802.0820/
00091,20030802.0825/
00095,20030802.0830/
00091,20030802.0835/
00094,20030802.0840/
00094,20030802.0845/
00095,20030802.0850/
00096,20030802.0855/
00096,20030802.0900/
00098,20030802.0905/
00100,20030802.0910/
00100,20030802.0915/
00097,20030802.0920/
00103,20030802.0925/
00105,20030802.0930/
00103,20030802.0935/
00106,20030802.0940/
00107,20030802.0945/
00107,20030802.0950/
00106,20030802.0955/
00105,20030802.1000/
00103,20030802.1005/
00109,20030802.1010/
00105,20030802.1015/
00104,20030802.1020/
00103,20030802.1025/
00104,20030802.1030/
00104,20030802.1035/
00105,20030802.1040/
00105,20030802.1045/
00104,20030802.1050/
00104,20030802.1055/
00106,20030802.1100/
00104,20030802.1105/
00105,20030802.1110/
00103,20030802.1115/
00106,20030802.1120/
00107,20030802.1125/
00102,20030802.1130/
00103,20030802.1135/
00106,20030802.1140/
00106,20030802.1145/
00103,20030802.1150/
00104,20030802.1155/
00105,20030802.1200/
00106,20030802.1205/
00108,20030802.1210/
00110,20030802.1215/
00110,20030802.1220/
00111,20030802.1225/
00114,20030802.1230/
00116,20030802.1235/
00115,20030802.1240/
00117,20030802.1245/
00118,20030802.1250/
00116,20030802.1255/
00114,20030802.1300/
00115,20030802.1305/
00115,20030802.1310/
00112,20030802.1315/
00110,20030802.1320/
00112,20030802.1325/
00110,20030802.1330/
00108,20030802.1335/
00109,20030802.1340/
00104,20030802.1345/
00108,20030802.1350/
00100,20030802.1355/
00102,20030802.1400/
00097,20030802.1405/
00098,20030802.1410/
00101,20030802.1415/
00100,20030802.1420/
00099,20030802.1425/
00098,20030802.1430/
00098,20030802.1435/
00101,20030802.1440/
00101,20030802.1445/
00100,20030802.1450/
00098,20030802.1455/
00100,20030802.1500/
00102,20030802.1505/
00101,20030802.1510/
00100,20030802.1515/
00102,20030802.1520/
00100,20030802.1525/
00102,20030802.1530/
00101,20030802.1535/
00098,20030802.1540/
00097,20030802.1545/
00098,20030802.1550/
00096,20030802.1555/
00095,20030802.1600/
00095,20030802.1605/
00099,20030802.1610/
00097,20030802.1615/
00093,20030802.1620/
00092,20030802.1625/
00091,20030802.1630/
00089,20030802.1635/
00092,20030802.1640/
00090,20030802.1645/
00089,20030802.1650/
00087,20030802.1655/
00088,20030802.1700/
00088,20030802.1705/
00085,20030802.1710/
00086,20030802.1715/
00090,20030802.1720/
00089,20030802.1725/
00087,20030802.1730/
00087,20030802.1735/
00087,20030802.1740/
00084,20030802.1745/
00084,20030802.1750/
00087,20030802.1755/
00084,20030802.1800/
00086,20030802.1805/
00087,20030802.1810/
00088,20030802.1815/
00086,20030802.1820/
00086,20030802.1825/
00086,20030802.1830/
00086,20030802.1835/
00088,20030802.1840/
00088,20030802.1845/
00086,20030802.1850/
00085,20030802.1855/
00086,20030802.1900/
00089,20030802.1905/
00088,20030802.1910/
00089,20030802.1915/
00091,20030802.1920/
00088,20030802.1925/
00091,20030802.1930/
00091,20030802.1935/
00091,20030802.1940/
00092,20030802.1945/
00093,20030802.1950/
00094,20030802.1955/
00092,20030802.2000/
00091,20030802.2005/
00096,20030802.2010/
00095,20030802.2015/
00095,20030802.2020/
00098,20030802.2025/
00097,20030802.2030/
00096,20030802.2035/
00095,20030802.2040/
00097,20030802.2045/
00097,20030802.2050/
00097,20030802.2055/
00099,20030802.2100/
00100,20030802.2105/
00098,20030802.2110/
00097,20030802.2115/
00100,20030802.2120/
00096,20030802.2125/
00100,20030802.2130/
00100,20030802.2135/
00100,20030802.2140/
00100,20030802.2145/
00102,20030802.2150/
00104,20030802.2155/
00103,20030802.2200/
00104,20030802.2205/
00103,20030802.2210/
00104,20030802.2215/
00107,20030802.2220/
00107,20030802.2225/
00107,20030802.2230/
00111,20030802.2235/
00110,20030802.2240/
00112,20030802.2245/
00113,20030802.2250/
00115,20030802.2255/
00111,20030802.2300/
00118,20030802.2305/
00113,20030802.2310/
00114,20030802.2315/
00117,20030802.2320/
00120,20030802.2325/
00122,20030802.2330/
00122,20030802.2335/
00124,20030802.2340/
00118,20030802.2345/
00118,20030802.2350/
00122,20030802.2355/
00121,20030803.0000/
00122,20030803.0005/
00127,20030803.0010/
00129,20030803.0015/
00128,20030803.0020/
00123,20030803.0025/
00124,20030803.0030/
00125,20030803.0035/
00123,20030803.0040/
00127,20030803.0045/
00129,20030803.0050/
00124,20030803.0055/
00122,20030803.0100/
00130,20030803.0105/
00127,20030803.0110/
00118,20030803.0115/
00119,20030803.0120/
00113,20030803.0125/
00109,20030803.0130/
00115,20030803.0135/
00109,20030803.0140/
00101,20030803.0145/
00096,20030803.0150/
00099,20030803.0155/
00098,20030803.0200/
00100,20030803.0205/
00101,20030803.0210/
00102,20030803.0215/
00108,20030803.0220/
00106,20030803.0225/
00110,20030803.0230/
00114,20030803.0235/
00119,20030803.0240/
00121,20030803.0245/
00117,20030803.0250/
00113,20030803.0255/
00115,20030803.0300/
00117,20030803.0305/
00118,20030803.0310/
00115,20030803.0315/
00115,20030803.0320/
00110,20030803.0325/
00112,20030803.0330/
00105,20030803.0335/
00103,20030803.0340/
00103,20030803.0345/
00100,20030803.0350/
00094,20030803.0355/
00096,20030803.0400/
00094,20030803.0405/
00089,20030803.0410/
00088,20030803.0415/
00089,20030803.0420/
00086,20030803.0425/
00087,20030803.0430/
00088,20030803.0435/
00093,20030803.0440/
00089,20030803.0445/
00094,20030803.0450/
00096,20030803.0455/
00097,20030803.0500/
00097,20030803.0505/
00098,20030803.0510/
00098,20030803.0515/
00103,20030803.0520/
00101,20030803.0525/
00101,20030803.0530/
00096,20030803.0535/
00097,20030803.0540/
00100,20030803.0545/
00087,20030803.0550/
00093,20030803.0555/
00086,20030803.0600/
00094,20030803.0605/
00088,20030803.0610/
00088,20030803.0615/
00078,20030803.0620/
00079,20030803.0625/
00085,20030803.0630/
00084,20030803.0635/
00084,20030803.0640/
00086,20030803.0645/
00080,20030803.0650/
00084,20030803.0655/
00086,20030803.0700/
00084,20030803.0705/
00091,20030803.0710/
00091,20030803.0715/
00090,20030803.0720/
00091,20030803.0725/
00089,20030803.0730/
00094,20030803.0735/
00093,20030803.0740/
00095,20030803.0745/
00102,20030803.0750/
00094,20030803.0755/
00097,20030803.0800/
00090,20030803.0805/
00092,20030803.0810/
00096,20030803.0815/
00095,20030803.0820/
00089,20030803.0825/
00087,20030803.0830/
00086,20030803.0835/
00085,20030803.0840/
00089,20030803.0845/
00087,20030803.0850/
00087,20030803.0855/
00086,20030803.0900/
00091,20030803.0905/
00087,20030803.0910/
00088,20030803.0915/
00084,20030803.0920/
00088,20030803.0925/
00085,20030803.0930/
00084,20030803.0935/
00084,20030803.0940/
00083,20030803.0945/
00083,20030803.0950/
00082,20030803.0955/
00087,20030803.1000/
00086,20030803.1005/
00089,20030803.1010/
00090,20030803.1015/
00091,20030803.1020/
00091,20030803.1025/
00090,20030803.1030/
00090,20030803.1035/
00090,20030803.1040/
00094,20030803.1045/
00094,20030803.1050/
00095,20030803.1055/
00091,20030803.1100/
00094,20030803.1105/
00097,20030803.1110/
00097,20030803.1115/
00094,20030803.1120/
00097,20030803.1125/
00093,20030803.1130/
00096,20030803.1135/
00095,20030803.1140/
00089,20030803.1145/
00089,20030803.1150/
00092,20030803.1155/
00090,20030803.1200/
00092,20030803.1205/
00089,20030803.1210/
00087,20030803.1215/
00088,20030803.1220/
00089,20030803.1225/
00089,20030803.1230/
00086,20030803.1235/
00090,20030803.1240/
00088,20030803.1245/
00086,20030803.1250/
00086,20030803.1255/
00085,20030803.1300/
00088,20030803.1305/
00091,20030803.1310/
00091,20030803.1315/
00091,20030803.1320/
00092,20030803.1325/
00090,20030803.1330/
00096,20030803.1335/
00096,20030803.1340/
00095,20030803.1345/
00092,20030803.1350/
00093,20030803.1355/
00090,20030803.1400/
00089,20030803.1405/
00091,20030803.1410/
00091,20030803.1415/
00089,20030803.1420/
00089,20030803.1425/
00085,20030803.1430/
00082,20030803.1435/
00080,20030803.1440/
00081,20030803.1445/
00084,20030803.1450/
00081,20030803.1455/
00083,20030803.1500/
00082,20030803.1505/
00079,20030803.1510/
00080,20030803.1515/
00077,20030803.1520/
00083,20030803.1525/
00082,20030803.1530/
00084,20030803.1535/
00080,20030803.1540/
00083,20030803.1545/
00084,20030803.1550/
00083,20030803.1555/
00083,20030803.1600/
00085,20030803.1605/
00082,20030803.1610/
00081,20030803.1615/
00081,20030803.1620/
00078,20030803.1625/
00077,20030803.1630/
00078,20030803.1635/
00073,20030803.1640/
00076,20030803.1645/
00073,20030803.1650/
00071,20030803.1655/
00071,20030803.1700/
00071,20030803.1705/
00070,20030803.1710/
00067,20030803.1715/
00066,20030803.1720/
00067,20030803.1725/
00068,20030803.1730/
00065,20030803.1735/
00067,20030803.1740/
00069,20030803.1745/
00066,20030803.1750/
00068,20030803.1755/
00065,20030803.1800/
00069,20030803.1805/
00068,20030803.1810/
00068,20030803.1815/
00070,20030803.1820/
00068,20030803.1825/
00067,20030803.1830/
00069,20030803.1835/
00069,20030803.1840/
00066,20030803.1845/
00067,20030803.1850/
00067,20030803.1855/
00064,20030803.1900/
00066,20030803.1905/
00064,20030803.1910/
00066,20030803.1915/
00066,20030803.1920/
00065,20030803.1925/
00065,20030803.1930/
00071,20030803.1935/
00070,20030803.1940/
00068,20030803.1945/
00065,20030803.1950/
00068,20030803.1955/
00071,20030803.2000/
00069,20030803.2005/
00071,20030803.2010/
00070,20030803.2015/
00069,20030803.2020/
00071,20030803.2025/
00073,20030803.2030/
00070,20030803.2035/
00072,20030803.2040/
00072,20030803.2045/
00071,20030803.2050/
00074,20030803.2055/
00076,20030803.2100/
00077,20030803.2105/
00076,20030803.2110/
00073,20030803.2115/
00075,20030803.2120/
00071,20030803.2125/
00073,20030803.2130/
00078,20030803.2135/
00076,20030803.2140/
00076,20030803.2145/
00079,20030803.2150/
00075,20030803.2155/
00079,20030803.2200/
00076,20030803.2205/
00081,20030803.2210/
00078,20030803.2215/
00075,20030803.2220/
00073,20030803.2225/
00072,20030803.2230/
00074,20030803.2235/
00076,20030803.2240/
00076,20030803.2245/
00076,20030803.2250/
00079,20030803.2255/
00078,20030803.2300/
00079,20030803.2305/
00077,20030803.2310/
00080,20030803.2315/
00082,20030803.2320/
00080,20030803.2325/
00081,20030803.2330/
00078,20030803.2335/
00079,20030803.2340/
00082,20030803.2345/
00086,20030803.2350/
00086,20030803.2355/
00087,20030804.0000/
00088,20030804.0005/
00089,20030804.0010/
00088,20030804.0015/
00090,20030804.0020/
00093,20030804.0025/
00090,20030804.0030/
00096,20030804.0035/
00091,20030804.0040/
00090,20030804.0045/
00090,20030804.0050/
00088,20030804.0055/
00085,20030804.0100/
00083,20030804.0105/
00086,20030804.0110/
00087,20030804.0115/
00088,20030804.0120/
00089,20030804.0125/
00083,20030804.0130/
00077,20030804.0135/
00082,20030804.0140/
00080,20030804.0145/
00082,20030804.0150/
00082,20030804.0155/
00083,20030804.0200/
00086,20030804.0205/
00088,20030804.0210/
00088,20030804.0215/
00086,20030804.0220/
00085,20030804.0225/
00087,20030804.0230/
00085,20030804.0235/
00087,20030804.0240/
00086,20030804.0245/
00092,20030804.0250/
00091,20030804.0255/
00090,20030804.0300/
00091,20030804.0305/
00094,20030804.0310/
00091,20030804.0315/
00093,20030804.0320/
00095,20030804.0325/
00095,20030804.0330/
00091,20030804.0335/
00087,20030804.0340/
00084,20030804.0345/
00088,20030804.0350/
00083,20030804.0355/
00085,20030804.0400/
00084,20030804.0405/
00083,20030804.0410/
00082,20030804.0415/
00080,20030804.0420/
00081,20030804.0425/
00082,20030804.0430/
00080,20030804.0435/
00086,20030804.0440/
00089,20030804.0445/
00085,20030804.0450/
00086,20030804.0455/
00085,20030804.0500/
00085,20030804.0505/
00084,20030804.0510/
00085,20030804.0515/
00086,20030804.0520/
00085,20030804.0525/
00083,20030804.0530/
00079,20030804.0535/
00078,20030804.0540/
00081,20030804.0545/
00078,20030804.0550/
00079,20030804.0555/
00079,20030804.0600/
00075,20030804.0605/
00081,20030804.0610/
00078,20030804.0615/
00075,20030804.0620/
00079,20030804.0625/
00075,20030804.0630/
00081,20030804.0635/
00079,20030804.0640/
00079,20030804.0645/
00080,20030804.0650/
00079,20030804.0655/
00079,20030804.0700/
00082,20030804.0705/
00085,20030804.0710/
00085,20030804.0715/
00083,20030804.0720/
00083,20030804.0725/
00082,20030804.0730/
00080,20030804.0735/
00082,20030804.0740/
00086,20030804.0745/
00084,20030804.0750/
00083,20030804.0755/
00082,20030804.0800/
00078,20030804.0805/
00077,20030804.0810/
00078,20030804.0815/
00080,20030804.0820/
00080,20030804.0825/
00078,20030804.0830/
00077,20030804.0835/
00075,20030804.0840/
00073,20030804.0845/
00073,20030804.0850/
00076,20030804.0855/
00077,20030804.0900/
00079,20030804.0905/
00076,20030804.0910/
00078,20030804.0915/
00077,20030804.0920/
00076,20030804.0925/
00080,20030804.0930/
00082,20030804.0935/
00078,20030804.0940/
00077,20030804.0945/
00077,20030804.0950/
00080,20030804.0955/
00079,20030804.1000/
00078,20030804.1005/
00073,20030804.1010/
00075,20030804.1015/
00074,20030804.1020/
00073,20030804.1025/
00076,20030804.1030/
00074,20030804.1035/
00074,20030804.1040/
00072,20030804.1045/
00075,20030804.1050/
00079,20030804.1055/
00075,20030804.1100/
00078,20030804.1105/
00073,20030804.1110/
00073,20030804.1115/
00076,20030804.1120/
00076,20030804.1125/
00075,20030804.1130/
00075,20030804.1135/
00073,20030804.1140/
00073,20030804.1145/
00073,20030804.1150/
00071,20030804.1155/
00073,20030804.1200/
00073,20030804.1205/
00074,20030804.1210/
00074,20030804.1215/
00073,20030804.1220/
00071,20030804.1225/
00069,20030804.1230/
00071,20030804.1235/
00072,20030804.1240/
00071,20030804.1245/
00073,20030804.1250/
00072,20030804.1255/
00075,20030804.1300/
00072,20030804.1305/
00070,20030804.1310/
00073,20030804.1315/
00072,20030804.1320/
00073,20030804.1325/
00075,20030804.1330/
00073,20030804.1335/
00072,20030804.1340/
00070,20030804.1345/
00068,20030804.1350/
00070,20030804.1355/
00073,20030804.1400/
00068,20030804.1405/
00069,20030804.1410/
00065,20030804.1415/
