#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: FFFBH01_02_test1992
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 19920101 TO 19921231
#LOCATION: Fremantle Fishing Boat Harbour
#Station Status: Updated
#Lat: -32.065556 Long: 115.748056
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle 1949  which is  2.752 m below Benchmark DMH 098
#National Station ID: NA
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor: Float/Pulley assembly, stilling well
#Sensor Details: In house, NA
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 15
#
H(cm),YYYYMMDD.hhmm/
   66,19920106.1715/
   65,19920106.1730/
   68,19920106.1745/
   70,19920106.1800/
   70,19920106.1815/
   75,19920106.1830/
   78,19920106.1845/
   79,19920106.1900/
   83,19920106.1915/
   82,19920106.1930/
   82,19920106.1945/
   83,19920106.2000/
   84,19920106.2015/
   86,19920106.2030/
   83,19920106.2045/
   83,19920106.2100/
   88,19920106.2115/
   88,19920106.2130/
   88,19920106.2145/
   84,19920106.2200/
   82,19920106.2215/
   83,19920106.2230/
   81,19920106.2245/
   79,19920106.2300/
   76,19920106.2315/
   74,19920106.2330/
   74,19920106.2345/
   71,19920107.0000/
   71,19920107.0015/
   67,19920107.0030/
   66,19920107.0045/
   67,19920107.0100/
   65,19920107.0115/
   61,19920107.0130/
   58,19920107.0145/
   56,19920107.0200/
   51,19920107.0215/
   45,19920107.0230/
   43,19920107.0245/
   41,19920107.0300/
   36,19920107.0315/
   33,19920107.0330/
   31,19920107.0345/
   31,19920107.0400/
   30,19920107.0415/
   29,19920107.0430/
   25,19920107.0445/
   25,19920107.0500/
   26,19920107.0515/
   23,19920107.0530/
   21,19920107.0545/
   18,19920107.0600/
   22,19920107.0615/
   19,19920107.0630/
   17,19920107.0645/
   21,19920107.0700/
   20,19920107.0715/
   22,19920107.0730/
   23,19920107.0745/
   22,19920107.0800/
   25,19920107.0815/
   26,19920107.0830/
   26,19920107.0845/
   26,19920107.0900/
   29,19920107.0915/
   32,19920107.0930/
   36,19920107.0945/
   36,19920107.1000/
   38,19920107.1015/
   40,19920107.1030/
   40,19920107.1045/
   42,19920107.1100/
   39,19920107.1115/
   40,19920107.1130/
   42,19920107.1145/
   42,19920107.1200/
   46,19920107.1215/
   45,19920107.1230/
   45,19920107.1245/
   47,19920107.1300/
   47,19920107.1315/
   48,19920107.1330/
   46,19920107.1345/
   46,19920107.1400/
   44,19920107.1415/
   45,19920107.1430/
   47,19920107.1445/
   45,19920107.1500/
   44,19920107.1515/
   47,19920107.1530/
   47,19920107.1545/
   52,19920107.1600/
   55,19920107.1615/
   52,19920107.1630/
   54,19920107.1645/
   60,19920107.1700/
   57,19920107.1715/
   55,19920107.1730/
   58,19920107.1745/
   59,19920107.1800/
   66,19920107.1815/
   72,19920107.1830/
   67,19920107.1845/
   74,19920107.1900/
   74,19920107.1915/
   71,19920107.1930/
   76,19920107.1945/
   75,19920107.2000/
   75,19920107.2015/
   79,19920107.2030/
   78,19920107.2045/
   82,19920107.2100/
   87,19920107.2115/
   84,19920107.2130/
   84,19920107.2145/
   83,19920107.2200/
   83,19920107.2215/
   82,19920107.2230/
   78,19920107.2245/
   78,19920107.2300/
   82,19920107.2315/
   81,19920107.2330/
   78,19920107.2345/
   79,19920108.0000/
   78,19920108.0015/
   76,19920108.0030/
   72,19920108.0045/
   70,19920108.0100/
   67,19920108.0115/
   62,19920108.0130/
   61,19920108.0145/
   59,19920108.0200/
   58,19920108.0215/
   56,19920108.0230/
   51,19920108.0245/
   47,19920108.0300/
   43,19920108.0315/
   44,19920108.0330/
   42,19920108.0345/
   41,19920108.0400/
   38,19920108.0415/
   33,19920108.0430/
   34,19920108.0445/
   33,19920108.0500/
   28,19920108.0515/
   28,19920108.0530/
   26,19920108.0545/
   30,19920108.0600/
   34,19920108.0615/
   32,19920108.0630/
   29,19920108.0645/
   27,19920108.0700/
   29,19920108.0715/
   31,19920108.0730/
   28,19920108.0745/
   29,19920108.0800/
   33,19920108.0815/
   37,19920108.0830/
   36,19920108.0845/
   39,19920108.0900/
   38,19920108.0915/
   41,19920108.0930/
   40,19920108.0945/
   43,19920108.1000/
   46,19920108.1015/
   45,19920108.1030/
   49,19920108.1045/
   50,19920108.1100/
   52,19920108.1115/
   52,19920108.1130/
   53,19920108.1145/
   53,19920108.1200/
   50,19920108.1215/
   52,19920108.1230/
   56,19920108.1245/
   51,19920108.1300/
   55,19920108.1315/
   59,19920108.1330/
   59,19920108.1345/
   61,19920108.1400/
   62,19920108.1415/
   57,19920108.1430/
   57,19920108.1445/
   57,19920108.1500/
   56,19920108.1515/
   55,19920108.1530/
   55,19920108.1545/
   59,19920108.1600/
   60,19920108.1615/
   60,19920108.1630/
   62,19920108.1645/
   64,19920108.1700/
   67,19920108.1715/
   67,19920108.1730/
   65,19920108.1745/
   68,19920108.1800/
   68,19920108.1815/
   71,19920108.1830/
   72,19920108.1845/
   72,19920108.1900/
   74,19920108.1915/
   78,19920108.1930/
   79,19920108.1945/
   82,19920108.2000/
   84,19920108.2015/
   83,19920108.2030/
   82,19920108.2045/
   86,19920108.2100/
   84,19920108.2115/
   85,19920108.2130/
   86,19920108.2145/
   86,19920108.2200/
   86,19920108.2215/
   85,19920108.2230/
   88,19920108.2245/
   89,19920108.2300/
   87,19920108.2315/
   88,19920108.2330/
   88,19920108.2345/
   88,19920109.0000/
   85,19920109.0015/
   81,19920109.0030/
   84,19920109.0045/
   82,19920109.0100/
   77,19920109.0115/
   75,19920109.0130/
   75,19920109.0145/
   73,19920109.0200/
   76,19920109.0215/
   75,19920109.0230/
   70,19920109.0245/
   66,19920109.0300/
   62,19920109.0315/
   60,19920109.0330/
   55,19920109.0345/
   57,19920109.0400/
   49,19920109.0415/
   49,19920109.0430/
   50,19920109.0445/
   50,19920109.0500/
   46,19920109.0515/
   45,19920109.0530/
   50,19920109.0545/
   46,19920109.0600/
   42,19920109.0615/
   45,19920109.0630/
   41,19920109.0645/
   41,19920109.0700/
   43,19920109.0715/
   43,19920109.0730/
   44,19920109.0745/
   51,19920109.0800/
   48,19920109.0815/
   49,19920109.0830/
   52,19920109.0845/
   48,19920109.0900/
   50,19920109.0915/
   51,19920109.0930/
   49,19920109.0945/
   56,19920109.1000/
   61,19920109.1015/
   60,19920109.1030/
   60,19920109.1045/
   64,19920109.1100/
   63,19920109.1115/
   64,19920109.1130/
   65,19920109.1145/
   60,19920109.1200/
   61,19920109.1215/
   63,19920109.1230/
   65,19920109.1245/
   68,19920109.1300/
   66,19920109.1315/
   68,19920109.1330/
   69,19920109.1345/
   69,19920109.1400/
   70,19920109.1415/
   67,19920109.1430/
   65,19920109.1445/
   65,19920109.1500/
   64,19920109.1515/
   67,19920109.1530/
   67,19920109.1545/
   70,19920109.1600/
   68,19920109.1615/
   67,19920109.1630/
   69,19920109.1645/
   67,19920109.1700/
   66,19920109.1715/
   70,19920109.1730/
   69,19920109.1745/
   70,19920109.1800/
   71,19920109.1815/
   71,19920109.1830/
   73,19920109.1845/
   74,19920109.1900/
   75,19920109.1915/
   76,19920109.1930/
   80,19920109.1945/
   80,19920109.2000/
   81,19920109.2015/
   82,19920109.2030/
   80,19920109.2045/
   79,19920109.2100/
   81,19920109.2115/
   77,19920109.2130/
   76,19920109.2145/
   79,19920109.2200/
   83,19920109.2215/
   84,19920109.2230/
   86,19920109.2245/
   84,19920109.2300/
   80,19920109.2315/
   79,19920109.2330/
   79,19920109.2345/
   76,19920110.0000/
   76,19920110.0015/
   71,19920110.0030/
   71,19920110.0045/
   70,19920110.0100/
   70,19920110.0115/
   69,19920110.0130/
   69,19920110.0145/
   67,19920110.0200/
   65,19920110.0215/
   64,19920110.0230/
   64,19920110.0245/
   56,19920110.0300/
   53,19920110.0315/
   57,19920110.0330/
   54,19920110.0345/
   51,19920110.0400/
   51,19920110.0415/
   51,19920110.0430/
   45,19920110.0445/
   42,19920110.0500/
   40,19920110.0515/
   43,19920110.0530/
   43,19920110.0545/
   37,19920110.0600/
   33,19920110.0615/
   45,19920110.0630/
   41,19920110.0645/
   27,19920110.0700/
   33,19920110.0715/
   40,19920110.0730/
   42,19920110.0745/
   32,19920110.0800/
   30,19920110.0815/
   43,19920110.0830/
   52,19920110.0845/
   48,19920110.0900/
   46,19920110.0915/
   47,19920110.0930/
   48,19920110.0945/
   50,19920110.1000/
   54,19920110.1015/
   48,19920110.1030/
   58,19920110.1045/
   56,19920110.1100/
   57,19920110.1115/
   56,19920110.1130/
   62,19920110.1145/
   63,19920110.1200/
   62,19920110.1215/
   63,19920110.1230/
   63,19920110.1245/
   58,19920110.1300/
   60,19920110.1315/
   69,19920110.1330/
   63,19920110.1345/
   64,19920110.1400/
   62,19920110.1415/
   66,19920110.1430/
   65,19920110.1445/
   65,19920110.1500/
   62,19920110.1515/
   62,19920110.1530/
   65,19920110.1545/
   62,19920110.1600/
   65,19920110.1615/
   64,19920110.1630/
   66,19920110.1645/
   64,19920110.1700/
   64,19920110.1715/
   63,19920110.1730/
   63,19920110.1745/
   62,19920110.1800/
   63,19920110.1815/
   65,19920110.1830/
   64,19920110.1845/
   65,19920110.1900/
   67,19920110.1915/
   66,19920110.1930/
   67,19920110.1945/
   69,19920110.2000/
   70,19920110.2015/
   68,19920110.2030/
   67,19920110.2045/
   65,19920110.2100/
   67,19920110.2115/
   67,19920110.2130/
   65,19920110.2145/
   67,19920110.2200/
   64,19920110.2215/
   69,19920110.2230/
   71,19920110.2245/
   69,19920110.2300/
   73,19920110.2315/
   72,19920110.2330/
   67,19920110.2345/
   71,19920111.0000/
   73,19920111.0015/
   67,19920111.0030/
   63,19920111.0045/
   63,19920111.0100/
   57,19920111.0115/
   63,19920111.0130/
   63,19920111.0145/
   56,19920111.0200/
   65,19920111.0215/
   57,19920111.0230/
   61,19920111.0245/
   60,19920111.0300/
   54,19920111.0315/
   45,19920111.0330/
   49,19920111.0345/
   48,19920111.0400/
   45,19920111.0415/
   45,19920111.0430/
   42,19920111.0445/
   48,19920111.0500/
   46,19920111.0515/
   38,19920111.0530/
   38,19920111.0545/
   37,19920111.0600/
   34,19920111.0615/
   32,19920111.0630/
   33,19920111.0645/
   34,19920111.0700/
   36,19920111.0715/
   33,19920111.0730/
   37,19920111.0745/
   44,19920111.0800/
   41,19920111.0815/
   40,19920111.0830/
   44,19920111.0845/
   47,19920111.0900/
   48,19920111.0915/
   49,19920111.0930/
   44,19920111.0945/
   47,19920111.1000/
   45,19920111.1015/
   48,19920111.1030/
   50,19920111.1045/
   51,19920111.1100/
   56,19920111.1115/
   61,19920111.1130/
   62,19920111.1145/
   65,19920111.1200/
   63,19920111.1215/
   62,19920111.1230/
   59,19920111.1245/
   62,19920111.1300/
   57,19920111.1315/
   60,19920111.1330/
   60,19920111.1345/
   62,19920111.1400/
   70,19920111.1415/
   65,19920111.1430/
   64,19920111.1445/
   68,19920111.1500/
   63,19920111.1515/
   65,19920111.1530/
   63,19920111.1545/
   61,19920111.1600/
   67,19920111.1615/
   65,19920111.1630/
   63,19920111.1645/
   68,19920111.1700/
   60,19920111.1715/
   62,19920111.1730/
   60,19920111.1745/
   58,19920111.1800/
   59,19920111.1815/
   62,19920111.1830/
   62,19920111.1845/
   63,19920111.1900/
   64,19920111.1915/
   61,19920111.1930/
   64,19920111.1945/
   62,19920111.2000/
   54,19920111.2015/
   57,19920111.2030/
   60,19920111.2045/
   60,19920111.2100/
   67,19920111.2115/
   64,19920111.2130/
   61,19920111.2145/
   62,19920111.2200/
   58,19920111.2215/
   59,19920111.2230/
   60,19920111.2245/
   57,19920111.2300/
   59,19920111.2315/
   58,19920111.2330/
   59,19920111.2345/
   63,19920112.0000/
   60,19920112.0015/
   62,19920112.0030/
   59,19920112.0045/
   60,19920112.0100/
   60,19920112.0115/
   55,19920112.0130/
   49,19920112.0145/
   48,19920112.0200/
   50,19920112.0215/
   54,19920112.0230/
   48,19920112.0245/
   50,19920112.0300/
   48,19920112.0315/
   48,19920112.0330/
   48,19920112.0345/
   53,19920112.0400/
   38,19920112.0415/
   37,19920112.0430/
   43,19920112.0445/
   39,19920112.0500/
   48,19920112.0515/
   40,19920112.0530/
   38,19920112.0545/
   44,19920112.0600/
   43,19920112.0615/
   39,19920112.0630/
   31,19920112.0645/
   34,19920112.0700/
   36,19920112.0715/
   40,19920112.0730/
   37,19920112.0745/
   36,19920112.0800/
   41,19920112.0815/
   43,19920112.0830/
   42,19920112.0845/
   50,19920112.0900/
   50,19920112.0915/
   55,19920112.0930/
   51,19920112.0945/
   48,19920112.1000/
   56,19920112.1015/
   50,19920112.1030/
   51,19920112.1045/
   55,19920112.1100/
   60,19920112.1115/
   63,19920112.1130/
   61,19920112.1145/
   68,19920112.1200/
   72,19920112.1215/
   69,19920112.1230/
   68,19920112.1245/
   66,19920112.1300/
   65,19920112.1315/
   68,19920112.1330/
   72,19920112.1345/
   70,19920112.1400/
   70,19920112.1415/
   69,19920112.1430/
   71,19920112.1445/
   73,19920112.1500/
   71,19920112.1515/
   75,19920112.1530/
   74,19920112.1545/
   70,19920112.1600/
   72,19920112.1615/
   72,19920112.1630/
   74,19920112.1645/
   75,19920112.1700/
   71,19920112.1715/
   69,19920112.1730/
   68,19920112.1745/
   66,19920112.1800/
   64,19920112.1815/
   66,19920112.1830/
   68,19920112.1845/
   68,19920112.1900/
   66,19920112.1915/
   65,19920112.1930/
   65,19920112.1945/
   65,19920112.2000/
   65,19920112.2015/
   64,19920112.2030/
   60,19920112.2045/
   59,19920112.2100/
   63,19920112.2115/
   60,19920112.2130/
   63,19920112.2145/
   61,19920112.2200/
   58,19920112.2215/
   55,19920112.2230/
   55,19920112.2245/
   54,19920112.2300/
   53,19920112.2315/
   56,19920112.2330/
   59,19920112.2345/
   61,19920113.0000/
   59,19920113.0015/
   57,19920113.0030/
   57,19920113.0045/
   52,19920113.0100/
   53,19920113.0115/
   49,19920113.0130/
   47,19920113.0145/
   50,19920113.0200/
   50,19920113.0215/
   49,19920113.0230/
   49,19920113.0245/
   45,19920113.0300/
   45,19920113.0315/
   42,19920113.0330/
   41,19920113.0345/
   40,19920113.0400/
   43,19920113.0415/
   43,19920113.0430/
   44,19920113.0445/
   45,19920113.0500/
   42,19920113.0515/
   40,19920113.0530/
   42,19920113.0545/
   37,19920113.0600/
   38,19920113.0615/
   34,19920113.0630/
   35,19920113.0645/
   38,19920113.0700/
   39,19920113.0715/
   41,19920113.0730/
   44,19920113.0745/
   41,19920113.0800/
   43,19920113.0815/
   41,19920113.0830/
   43,19920113.0845/
   47,19920113.0900/
   49,19920113.0915/
   53,19920113.0930/
   53,19920113.0945/
   55,19920113.1000/
   57,19920113.1015/
   58,19920113.1030/
   57,19920113.1045/
   55,19920113.1100/
   56,19920113.1115/
   60,19920113.1130/
