#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: FFFBH01_02_1995
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 19950101 TO 19951231
#LOCATION: Fremantle Fishing Boat Harbour
#Station Status:  Updated
#Lat: -32.065556  Long: 115.748056
#Time Zone: Australian Western Standard Time  UTC +08:00:00
#Vertical Datum: LWM Fremantle 1949     which is   2.752   m below Benchmark   DMH 098   
#National Station ID:   NA
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor:  Float/Pulley assembly, stilling well
#Sensor Details: In house, NA
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 15
#
H(cm),YYYYMMDD.hhmm/
00086,19950101.0000/
00080,19950101.0015/
00073,19950101.0030/
00073,19950101.0045/
00068,19950101.0100/
00064,19950101.0115/
00064,19950101.0130/
00057,19950101.0145/
00056,19950101.0200/
00056,19950101.0215/
00049,19950101.0230/
00048,19950101.0245/
00047,19950101.0300/
00037,19950101.0315/
00038,19950101.0330/
00035,19950101.0345/
00028,19950101.0400/
00032,19950101.0415/
00072,19950102.1545/
00070,19950102.1600/
00072,19950102.1615/
00074,19950102.1630/
00077,19950102.1645/
00076,19950102.1700/
00080,19950102.1715/
00086,19950102.1730/
00081,19950102.1745/
00083,19950102.1800/
00086,19950102.1815/
00088,19950102.1830/
00092,19950102.1845/
00092,19950102.1900/
00093,19950102.1915/
00097,19950102.1930/
00098,19950102.1945/
00100,19950102.2000/
00101,19950102.2015/
00101,19950102.2030/
00102,19950102.2045/
00103,19950102.2100/
00104,19950102.2115/
00104,19950102.2130/
00105,19950102.2145/
00105,19950102.2200/
00102,19950102.2215/
00103,19950102.2230/
00103,19950102.2245/
00097,19950102.2300/
00096,19950102.2315/
00097,19950102.2330/
00096,19950102.2345/
00097,19950103.0000/
00096,19950103.0015/
00093,19950103.0030/
00095,19950103.0045/
00088,19950103.0100/
00083,19950103.0115/
00079,19950103.0130/
00076,19950103.0145/
00074,19950103.0200/
00073,19950103.0215/
00069,19950103.0230/
00067,19950103.0245/
00067,19950103.0300/
00060,19950103.0315/
00057,19950103.0330/
00059,19950103.0345/
00050,19950103.0400/
00046,19950103.0415/
00045,19950103.0430/
00042,19950103.0445/
00043,19950103.0500/
00038,19950103.0515/
00038,19950103.0530/
00039,19950103.0545/
00041,19950103.0600/
00040,19950103.0615/
00032,19950103.0630/
00032,19950103.0645/
00034,19950103.0700/
00036,19950103.0715/
00036,19950103.0730/
00032,19950103.0745/
00038,19950103.0800/
00036,19950103.0815/
00035,19950103.0830/
00040,19950103.0845/
00042,19950103.0900/
00037,19950103.0915/
00045,19950103.0930/
00044,19950103.0945/
00046,19950103.1000/
00043,19950103.1015/
00046,19950103.1030/
00050,19950103.1045/
00053,19950103.1100/
00053,19950103.1115/
00052,19950103.1130/
00057,19950103.1145/
00059,19950103.1200/
00057,19950103.1215/
00058,19950103.1230/
00059,19950103.1245/
00057,19950103.1300/
00059,19950103.1315/
00061,19950103.1330/
00064,19950103.1345/
00060,19950103.1400/
00059,19950103.1415/
00063,19950103.1430/
00058,19950103.1445/
00056,19950103.1500/
00060,19950103.1515/
00062,19950103.1530/
00062,19950103.1545/
00068,19950103.1600/
00071,19950103.1615/
00070,19950103.1630/
00069,19950103.1645/
00069,19950103.1700/
00072,19950103.1715/
00070,19950103.1730/
00073,19950103.1745/
00080,19950103.1800/
00080,19950103.1815/
00082,19950103.1830/
00078,19950103.1845/
00081,19950103.1900/
00086,19950103.1915/
00087,19950103.1930/
00087,19950103.1945/
00089,19950103.2000/
00092,19950103.2015/
00093,19950103.2030/
00092,19950103.2045/
00094,19950103.2100/
00093,19950103.2115/
00090,19950103.2130/
00091,19950103.2145/
00092,19950103.2200/
00093,19950103.2215/
00094,19950103.2230/
00093,19950103.2245/
00092,19950103.2300/
00092,19950103.2315/
00090,19950103.2330/
00086,19950103.2345/
00086,19950104.0000/
00084,19950104.0015/
00082,19950104.0030/
00082,19950104.0045/
00084,19950104.0100/
00079,19950104.0115/
00076,19950104.0130/
00077,19950104.0145/
00073,19950104.0200/
00068,19950104.0215/
00063,19950104.0230/
00061,19950104.0245/
00057,19950104.0300/
00052,19950104.0315/
00051,19950104.0330/
00049,19950104.0345/
00047,19950104.0400/
00046,19950104.0415/
00043,19950104.0430/
00041,19950104.0445/
00038,19950104.0500/
00036,19950104.0515/
00033,19950104.0530/
00032,19950104.0545/
00030,19950104.0600/
00033,19950104.0615/
00034,19950104.0630/
00031,19950104.0645/
00032,19950104.0700/
00029,19950104.0715/
00029,19950104.0730/
00029,19950104.0745/
00027,19950104.0800/
00029,19950104.0815/
00029,19950104.0830/
00033,19950104.0845/
00032,19950104.0900/
00031,19950104.0915/
00034,19950104.0930/
00035,19950104.0945/
00035,19950104.1000/
00034,19950104.1015/
00034,19950104.1030/
00040,19950104.1045/
00040,19950104.1100/
00038,19950104.1115/
00044,19950104.1130/
00046,19950104.1145/
00046,19950104.1200/
00049,19950104.1215/
00047,19950104.1230/
00050,19950104.1245/
00053,19950104.1300/
00054,19950104.1315/
00050,19950104.1330/
00049,19950104.1345/
00052,19950104.1400/
00054,19950104.1415/
00053,19950104.1430/
00053,19950104.1445/
00052,19950104.1500/
00057,19950104.1515/
00055,19950104.1530/
00055,19950104.1545/
00056,19950104.1600/
00054,19950104.1615/
00054,19950104.1630/
00056,19950104.1645/
00057,19950104.1700/
00056,19950104.1715/
00060,19950104.1730/
00062,19950104.1745/
00064,19950104.1800/
00067,19950104.1815/
00067,19950104.1830/
00067,19950104.1845/
00067,19950104.1900/
00069,19950104.1915/
00070,19950104.1930/
00070,19950104.1945/
00070,19950104.2000/
00074,19950104.2015/
00074,19950104.2030/
00071,19950104.2045/
00073,19950104.2100/
00072,19950104.2115/
00072,19950104.2130/
00072,19950104.2145/
00071,19950104.2200/
00069,19950104.2215/
00071,19950104.2230/
00069,19950104.2245/
00071,19950104.2300/
00071,19950104.2315/
00071,19950104.2330/
00070,19950104.2345/
00070,19950105.0000/
00071,19950105.0015/
00071,19950105.0030/
00069,19950105.0045/
00070,19950105.0100/
00066,19950105.0115/
00064,19950105.0130/
00062,19950105.0145/
00058,19950105.0200/
00059,19950105.0215/
00057,19950105.0230/
00055,19950105.0245/
00052,19950105.0300/
00051,19950105.0315/
00050,19950105.0330/
00048,19950105.0345/
00043,19950105.0400/
00042,19950105.0415/
00038,19950105.0430/
00035,19950105.0445/
00035,19950105.0500/
00032,19950105.0515/
00033,19950105.0530/
00031,19950105.0545/
00031,19950105.0600/
00032,19950105.0615/
00031,19950105.0630/
00033,19950105.0645/
00030,19950105.0700/
00027,19950105.0715/
00032,19950105.0730/
00033,19950105.0745/
00030,19950105.0800/
00026,19950105.0815/
00031,19950105.0830/
00030,19950105.0845/
00031,19950105.0900/
00032,19950105.0915/
00033,19950105.0930/
00037,19950105.0945/
00039,19950105.1000/
00037,19950105.1015/
00037,19950105.1030/
00038,19950105.1045/
00039,19950105.1100/
00038,19950105.1115/
00043,19950105.1130/
00045,19950105.1145/
00049,19950105.1200/
00048,19950105.1215/
00051,19950105.1230/
00051,19950105.1245/
00052,19950105.1300/
00047,19950105.1315/
00046,19950105.1330/
00049,19950105.1345/
00050,19950105.1400/
00050,19950105.1415/
00053,19950105.1430/
00053,19950105.1445/
00055,19950105.1500/
00056,19950105.1515/
00053,19950105.1530/
00055,19950105.1545/
00053,19950105.1600/
00051,19950105.1615/
00050,19950105.1630/
00054,19950105.1645/
00058,19950105.1700/
00059,19950105.1715/
00056,19950105.1730/
00064,19950105.1745/
00064,19950105.1800/
00062,19950105.1815/
00059,19950105.1830/
00060,19950105.1845/
00061,19950105.1900/
00061,19950105.1915/
00062,19950105.1930/
00067,19950105.1945/
00068,19950105.2000/
00070,19950105.2015/
00071,19950105.2030/
00069,19950105.2045/
00068,19950105.2100/
00068,19950105.2115/
00068,19950105.2130/
00065,19950105.2145/
00065,19950105.2200/
00065,19950105.2215/
00064,19950105.2230/
00063,19950105.2245/
00060,19950105.2300/
00063,19950105.2315/
00061,19950105.2330/
00063,19950105.2345/
00064,19950106.0000/
00061,19950106.0015/
00063,19950106.0030/
00061,19950106.0045/
00059,19950106.0100/
00057,19950106.0115/
00057,19950106.0130/
00050,19950106.0145/
00056,19950106.0200/
00053,19950106.0215/
00050,19950106.0230/
00048,19950106.0245/
00043,19950106.0300/
00045,19950106.0315/
00043,19950106.0330/
00038,19950106.0345/
00037,19950106.0400/
00041,19950106.0415/
00038,19950106.0430/
00030,19950106.0445/
00033,19950106.0500/
00030,19950106.0515/
00032,19950106.0530/
00031,19950106.0545/
00027,19950106.0600/
00030,19950106.0615/
00033,19950106.0630/
00032,19950106.0645/
00030,19950106.0700/
00030,19950106.0715/
00031,19950106.0730/
00029,19950106.0745/
00032,19950106.0800/
00033,19950106.0815/
00036,19950106.0830/
00038,19950106.0845/
00036,19950106.0900/
00037,19950106.0915/
00038,19950106.0930/
00038,19950106.0945/
00042,19950106.1000/
00040,19950106.1015/
00040,19950106.1030/
00042,19950106.1045/
00046,19950106.1100/
00049,19950106.1115/
00047,19950106.1130/
00047,19950106.1145/
00046,19950106.1200/
00050,19950106.1215/
00048,19950106.1230/
00049,19950106.1245/
00051,19950106.1300/
00053,19950106.1315/
00057,19950106.1330/
00057,19950106.1345/
00059,19950106.1400/
00057,19950106.1415/
00053,19950106.1430/
00057,19950106.1445/
00053,19950106.1500/
00050,19950106.1515/
00054,19950106.1530/
00056,19950106.1545/
00058,19950106.1600/
00059,19950106.1615/
00060,19950106.1630/
00058,19950106.1645/
00057,19950106.1700/
00056,19950106.1715/
00057,19950106.1730/
00058,19950106.1745/
00057,19950106.1800/
00058,19950106.1815/
00060,19950106.1830/
00062,19950106.1845/
00068,19950106.1900/
00065,19950106.1915/
00063,19950106.1930/
00066,19950106.1945/
00062,19950106.2000/
00062,19950106.2015/
00065,19950106.2030/
00063,19950106.2045/
00066,19950106.2100/
00065,19950106.2115/
00067,19950106.2130/
00071,19950106.2145/
00068,19950106.2200/
00070,19950106.2215/
00068,19950106.2230/
00063,19950106.2245/
00062,19950106.2300/
00059,19950106.2315/
00060,19950106.2330/
00061,19950106.2345/
00060,19950107.0000/
00063,19950107.0015/
00064,19950107.0030/
00060,19950107.0045/
00059,19950107.0100/
00058,19950107.0115/
00061,19950107.0130/
00057,19950107.0145/
00055,19950107.0200/
00052,19950107.0215/
00055,19950107.0230/
00052,19950107.0245/
00050,19950107.0300/
00047,19950107.0315/
00046,19950107.0330/
00047,19950107.0345/
00049,19950107.0400/
00046,19950107.0415/
00042,19950107.0430/
00044,19950107.0445/
00046,19950107.0500/
00046,19950107.0515/
00040,19950107.0530/
00039,19950107.0545/
00039,19950107.0600/
00040,19950107.0615/
00044,19950107.0630/
00040,19950107.0645/
00042,19950107.0700/
00041,19950107.0715/
00047,19950107.0730/
00047,19950107.0745/
00044,19950107.0800/
00046,19950107.0815/
00047,19950107.0830/
00048,19950107.0845/
00046,19950107.0900/
00049,19950107.0915/
00055,19950107.0930/
00053,19950107.0945/
00047,19950107.1000/
00053,19950107.1015/
00059,19950107.1030/
00059,19950107.1045/
00056,19950107.1100/
00060,19950107.1115/
00064,19950107.1130/
00062,19950107.1145/
00063,19950107.1200/
00064,19950107.1215/
00061,19950107.1230/
00062,19950107.1245/
00064,19950107.1300/
00064,19950107.1315/
00067,19950107.1330/
00071,19950107.1345/
00068,19950107.1400/
00064,19950107.1415/
00068,19950107.1430/
00067,19950107.1445/
00067,19950107.1500/
00064,19950107.1515/
00066,19950107.1530/
00073,19950107.1545/
00074,19950107.1600/
00068,19950107.1615/
00073,19950107.1630/
00072,19950107.1645/
00068,19950107.1700/
00069,19950107.1715/
00070,19950107.1730/
00067,19950107.1745/
00072,19950107.1800/
00068,19950107.1815/
00068,19950107.1830/
00071,19950107.1845/
00068,19950107.1900/
00071,19950107.1915/
00074,19950107.1930/
00068,19950107.1945/
00067,19950107.2000/
00076,19950107.2015/
00074,19950107.2030/
00071,19950107.2045/
00077,19950107.2100/
00071,19950107.2115/
00072,19950107.2130/
00073,19950107.2145/
00070,19950107.2200/
00067,19950107.2215/
00071,19950107.2230/
00069,19950107.2245/
00069,19950107.2300/
00073,19950107.2315/
00070,19950107.2330/
00066,19950107.2345/
00071,19950108.0000/
00065,19950108.0015/
00066,19950108.0030/
00067,19950108.0045/
00063,19950108.0100/
00060,19950108.0115/
00062,19950108.0130/
00060,19950108.0145/
00060,19950108.0200/
00063,19950108.0215/
00060,19950108.0230/
00058,19950108.0245/
00059,19950108.0300/
00052,19950108.0315/
00053,19950108.0330/
00053,19950108.0345/
00050,19950108.0400/
00055,19950108.0415/
00048,19950108.0430/
00053,19950108.0445/
00054,19950108.0500/
00050,19950108.0515/
00052,19950108.0530/
00045,19950108.0545/
00046,19950108.0600/
00052,19950108.0615/
00045,19950108.0630/
00048,19950108.0645/
00048,19950108.0700/
00049,19950108.0715/
00049,19950108.0730/
00051,19950108.0745/
00051,19950108.0800/
00051,19950108.0815/
00055,19950108.0830/
00059,19950108.0845/
00058,19950108.0900/
00059,19950108.0915/
00057,19950108.0930/
00059,19950108.0945/
00060,19950108.1000/
00061,19950108.1015/
00065,19950108.1030/
00064,19950108.1045/
00064,19950108.1100/
00068,19950108.1115/
00064,19950108.1130/
00067,19950108.1145/
00074,19950108.1200/
00069,19950108.1215/
00067,19950108.1230/
00071,19950108.1245/
00072,19950108.1300/
00070,19950108.1315/
00072,19950108.1330/
00070,19950108.1345/
00075,19950108.1400/
00076,19950108.1415/
00076,19950108.1430/
00081,19950108.1445/
00075,19950108.1500/
00075,19950108.1515/
00077,19950108.1530/
00077,19950108.1545/
00073,19950108.1600/
00080,19950108.1615/
00083,19950108.1630/
00081,19950108.1645/
00078,19950108.1700/
00078,19950108.1715/
00083,19950108.1730/
00080,19950108.1745/
00076,19950108.1800/
00079,19950108.1815/
00079,19950108.1830/
00076,19950108.1845/
00077,19950108.1900/
00077,19950108.1915/
00078,19950108.1930/
00079,19950108.1945/
00076,19950108.2000/
00077,19950108.2015/
00078,19950108.2030/
00076,19950108.2045/
00078,19950108.2100/
00075,19950108.2115/
00070,19950108.2130/
00074,19950108.2145/
00074,19950108.2200/
00070,19950108.2215/
00073,19950108.2230/
00068,19950108.2245/
00069,19950108.2300/
00070,19950108.2315/
00065,19950108.2330/
00063,19950108.2345/
00064,19950109.0000/
00065,19950109.0015/
00064,19950109.0030/
00057,19950109.0045/
00061,19950109.0100/
00058,19950109.0115/
00057,19950109.0130/
00057,19950109.0145/
00049,19950109.0200/
00053,19950109.0215/
00057,19950109.0230/
00055,19950109.0245/
00055,19950109.0300/
00052,19950109.0315/
00047,19950109.0330/
00046,19950109.0345/
00046,19950109.0400/
00045,19950109.0415/
00045,19950109.0430/
00048,19950109.0445/
00047,19950109.0500/
00047,19950109.0515/
00045,19950109.0530/
00043,19950109.0545/
00049,19950109.0600/
00043,19950109.0615/
00043,19950109.0630/
00044,19950109.0645/
00045,19950109.0700/
00045,19950109.0715/
00047,19950109.0730/
00045,19950109.0745/
00045,19950109.0800/
00047,19950109.0815/
00052,19950109.0830/
00051,19950109.0845/
00053,19950109.0900/
00054,19950109.0915/
00056,19950109.0930/
00059,19950109.0945/
00058,19950109.1000/
00060,19950109.1015/
00063,19950109.1030/
00063,19950109.1045/
00063,19950109.1100/
00063,19950109.1115/
00066,19950109.1130/
00068,19950109.1145/
00064,19950109.1200/
00069,19950109.1215/
00071,19950109.1230/
00068,19950109.1245/
00074,19950109.1300/
00071,19950109.1315/
00069,19950109.1330/
00073,19950109.1345/
00072,19950109.1400/
00073,19950109.1415/
00076,19950109.1430/
00077,19950109.1445/
00079,19950109.1500/
00077,19950109.1515/
00082,19950109.1530/
00075,19950109.1545/
00076,19950109.1600/
00076,19950109.1615/
00079,19950109.1630/
00081,19950109.1645/
00082,19950109.1700/
00081,19950109.1715/
00079,19950109.1730/
00078,19950109.1745/
00082,19950109.1800/
00081,19950109.1815/
00080,19950109.1830/
00078,19950109.1845/
00081,19950109.1900/
00081,19950109.1915/
00078,19950109.1930/
00075,19950109.1945/
00071,19950109.2000/
00070,19950109.2015/
00071,19950109.2030/
00071,19950109.2045/
00071,19950109.2100/
00072,19950109.2115/
00072,19950109.2130/
00070,19950109.2145/
00070,19950109.2200/
00065,19950109.2215/
00066,19950109.2230/
00061,19950109.2245/
00059,19950109.2300/
00059,19950109.2315/
00051,19950109.2330/
00055,19950109.2345/
00056,19950110.0000/
00056,19950110.0015/
00056,19950110.0030/
00056,19950110.0045/
00053,19950110.0100/
00052,19950110.0115/
00049,19950110.0130/
00043,19950110.0145/
00042,19950110.0200/
00044,19950110.0215/
00042,19950110.0230/
00041,19950110.0245/
00042,19950110.0300/
00042,19950110.0315/
00042,19950110.0330/
00036,19950110.0345/
00037,19950110.0400/
00034,19950110.0415/
00034,19950110.0430/
00034,19950110.0445/
00034,19950110.0500/
00035,19950110.0515/
00033,19950110.0530/
00033,19950110.0545/
00033,19950110.0600/
00037,19950110.0615/
00039,19950110.0630/
00033,19950110.0645/
00036,19950110.0700/
00038,19950110.0715/
00038,19950110.0730/
00034,19950110.0745/
00032,19950110.0800/
00037,19950110.0815/
00038,19950110.0830/
00035,19950110.0845/
00042,19950110.0900/
00048,19950110.0915/
00047,19950110.0930/
00047,19950110.0945/
00050,19950110.1000/
00054,19950110.1015/
00054,19950110.1030/
00056,19950110.1045/
00053,19950110.1100/
00055,19950110.1115/
00061,19950110.1130/
00058,19950110.1145/
00058,19950110.1200/
00062,19950110.1215/
00057,19950110.1230/
00067,19950110.1245/
00066,19950110.1300/
00063,19950110.1315/
00069,19950110.1330/
00066,19950110.1345/
00065,19950110.1400/
00066,19950110.1415/
00066,19950110.1430/
00074,19950110.1445/
00069,19950110.1500/
00068,19950110.1515/
00072,19950110.1530/
00075,19950110.1545/
00073,19950110.1600/
00076,19950110.1615/
00077,19950110.1630/
00076,19950110.1645/
00076,19950110.1700/
00074,19950110.1715/
00077,19950110.1730/
00079,19950110.1745/
00075,19950110.1800/
00074,19950110.1815/
00073,19950110.1830/
00077,19950110.1845/
00080,19950110.1900/
00078,19950110.1915/
00074,19950110.1930/
00071,19950110.1945/
00072,19950110.2000/
00069,19950110.2015/
00068,19950110.2030/
00062,19950110.2045/
00062,19950110.2100/
00062,19950110.2115/
00064,19950110.2130/
00064,19950110.2145/
00063,19950110.2200/
00059,19950110.2215/
00055,19950110.2230/
00056,19950110.2245/
00056,19950110.2300/
00053,19950110.2315/
00050,19950110.2330/
00049,19950110.2345/
00052,19950111.0000/
00044,19950111.0015/
00045,19950111.0030/
00044,19950111.0045/
00045,19950111.0100/
00042,19950111.0115/
00037,19950111.0130/
00039,19950111.0145/
00039,19950111.0200/
00036,19950111.0215/
00036,19950111.0230/
00036,19950111.0245/
00032,19950111.0300/
00032,19950111.0315/
00030,19950111.0330/
00028,19950111.0345/
00030,19950111.0400/
00032,19950111.0415/
00030,19950111.0430/
00031,19950111.0445/
00030,19950111.0500/
00031,19950111.0515/
00032,19950111.0530/
00027,19950111.0545/
00022,19950111.0600/
00024,19950111.0615/
00026,19950111.0630/
00028,19950111.0645/
00029,19950111.0700/
00034,19950111.0715/
00034,19950111.0730/
00033,19950111.0745/
00036,19950111.0800/
00035,19950111.0815/
00034,19950111.0830/
00036,19950111.0845/
00032,19950111.0900/
00037,19950111.0915/
00039,19950111.0930/
00043,19950111.0945/
00043,19950111.1000/
00045,19950111.1015/
00048,19950111.1030/
00051,19950111.1045/
00051,19950111.1100/
00053,19950111.1115/
00049,19950111.1130/
00052,19950111.1145/
00054,19950111.1200/
00057,19950111.1215/
00054,19950111.1230/
00055,19950111.1245/
00058,19950111.1300/
00062,19950111.1315/
00062,19950111.1330/
00060,19950111.1345/
00062,19950111.1400/
00069,19950111.1415/
00063,19950111.1430/
00063,19950111.1445/
00067,19950111.1500/
00065,19950111.1515/
00065,19950111.1530/
00070,19950111.1545/
00070,19950111.1600/
00076,19950111.1615/
00077,19950111.1630/
00078,19950111.1645/
00081,19950111.1700/
00079,19950111.1715/
00077,19950111.1730/
00079,19950111.1745/
00076,19950111.1800/
00076,19950111.1815/
00079,19950111.1830/
00074,19950111.1845/
00077,19950111.1900/
00082,19950111.1915/
00078,19950111.1930/
00075,19950111.1945/
00074,19950111.2000/
00072,19950111.2015/
00075,19950111.2030/
00073,19950111.2045/
00069,19950111.2100/
00067,19950111.2115/
00065,19950111.2130/
00063,19950111.2145/
00063,19950111.2200/
00060,19950111.2215/
00059,19950111.2230/
00061,19950111.2245/
00061,19950111.2300/
00055,19950111.2315/
00052,19950111.2330/
00053,19950111.2345/
00047,19950112.0000/
00048,19950112.0015/
00047,19950112.0030/
00046,19950112.0045/
00044,19950112.0100/
00041,19950112.0115/
00042,19950112.0130/
00043,19950112.0145/
00039,19950112.0200/
00039,19950112.0215/
00034,19950112.0230/
00033,19950112.0245/
00032,19950112.0300/
00030,19950112.0315/
00030,19950112.0330/
00027,19950112.0345/
00031,19950112.0400/
00028,19950112.0415/
00030,19950112.0430/
00032,19950112.0445/
00033,19950112.0500/
00034,19950112.0515/
00034,19950112.0530/
00030,19950112.0545/
00032,19950112.0600/
00032,19950112.0615/
00035,19950112.0630/
00031,19950112.0645/
00034,19950112.0700/
00038,19950112.0715/
00040,19950112.0730/
00039,19950112.0745/
00040,19950112.0800/
00041,19950112.0815/
00043,19950112.0830/
00044,19950112.0845/
00041,19950112.0900/
00042,19950112.0915/
00045,19950112.0930/
00049,19950112.0945/
00053,19950112.1000/
00051,19950112.1015/
00051,19950112.1030/
00053,19950112.1045/
00055,19950112.1100/
00056,19950112.1115/
00054,19950112.1130/
00053,19950112.1145/
00057,19950112.1200/
00060,19950112.1215/
00060,19950112.1230/
00062,19950112.1245/
00063,19950112.1300/
00062,19950112.1315/
00063,19950112.1330/
00068,19950112.1345/
00069,19950112.1400/
00072,19950112.1415/
00070,19950112.1430/
00073,19950112.1445/
00076,19950112.1500/
00075,19950112.1515/
00078,19950112.1530/
00080,19950112.1545/
00077,19950112.1600/
00083,19950112.1615/
00086,19950112.1630/
00085,19950112.1645/
00086,19950112.1700/
00088,19950112.1715/
00088,19950112.1730/
00088,19950112.1745/
00091,19950112.1800/
00093,19950112.1815/
00093,19950112.1830/
00091,19950112.1845/
00088,19950112.1900/
00087,19950112.1915/
00090,19950112.1930/
00087,19950112.1945/
00090,19950112.2000/
00087,19950112.2015/
00087,19950112.2030/
00088,19950112.2045/
00084,19950112.2100/
00080,19950112.2115/
00078,19950112.2130/
00076,19950112.2145/
00073,19950112.2200/
00069,19950112.2215/
00069,19950112.2230/
00062,19950112.2245/
00061,19950112.2300/
00064,19950112.2315/
00059,19950112.2330/
00063,19950112.2345/
00047,19950113.0000/
00054,19950113.0015/
00060,19950113.0030/
00041,19950113.0045/
00046,19950113.0100/
00027,19950113.0115/
00032,19950113.0130/
00043,19950113.0145/
00045,19950113.0200/
00044,19950113.0215/
00026,19950113.0230/
00030,19950113.0245/
00035,19950113.0300/
00035,19950113.0315/
00026,19950113.0330/
00017,19950113.0345/
00028,19950113.0400/
00035,19950113.0415/
00030,19950113.0430/
00030,19950113.0445/
00032,19950113.0500/
00034,19950113.0515/
00033,19950113.0530/
00027,19950113.0545/
00026,19950113.0600/
00031,19950113.0615/
00036,19950113.0630/
00034,19950113.0645/
00030,19950113.0700/
00032,19950113.0715/
00039,19950113.0730/
00041,19950113.0745/
00038,19950113.0800/
00033,19950113.0815/
00041,19950113.0830/
00041,19950113.0845/
00039,19950113.0900/
00045,19950113.0915/
00044,19950113.0930/
00047,19950113.0945/
00045,19950113.1000/
