#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: HLHIL01_01_1992
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 19920101 TO 19921231
#LOCATION: Hillarys
#Station Status:  Historical
#Lat: -31.825535  Long: 115.738578
#Time Zone: Australian Western Standard Time  UTC +08:00:00
#Vertical Datum: Chart Datum     which is   4.895   m below Benchmark   Hamersley   
#National Station ID:   NA
#Site Description: NA
#Tide Gauge Sensor:  Float/Pulley assembly, stilling well
#Sensor Details: In house, NA
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 15
#
H(cm),YYYYMMDD.hhmm/
00059,19920101.0000/
00061,19920101.0015/
00055,19920101.0030/
00048,19920101.0045/
00047,19920101.0100/
00049,19920101.0115/
00043,19920101.0130/
00044,19920101.0145/
00035,19920101.0200/
00034,19920101.0215/
00035,19920101.0230/
00043,19920101.0245/
00038,19920101.0300/
00031,19920101.0315/
00030,19920101.0330/
00029,19920101.0345/
00023,19920101.0400/
00027,19920101.0415/
00079,19920103.1730/
00079,19920103.1745/
00083,19920103.1800/
00085,19920103.1815/
00088,19920103.1830/
00087,19920103.1845/
00088,19920103.1900/
00089,19920103.1915/
00091,19920103.1930/
00091,19920103.1945/
00091,19920103.2000/
00094,19920103.2015/
00095,19920103.2030/
00094,19920103.2045/
00090,19920103.2100/
00089,19920103.2115/
00089,19920103.2130/
00085,19920103.2145/
00083,19920103.2200/
00083,19920103.2215/
00080,19920103.2230/
00076,19920103.2245/
00075,19920103.2300/
00071,19920103.2315/
00074,19920103.2330/
00069,19920103.2345/
00068,19920104.0000/
00063,19920104.0015/
00063,19920104.0030/
00060,19920104.0045/
00056,19920104.0100/
00051,19920104.0115/
00049,19920104.0130/
00046,19920104.0145/
00044,19920104.0200/
00042,19920104.0215/
00041,19920104.0230/
00040,19920104.0245/
00036,19920104.0300/
00036,19920104.0315/
00034,19920104.0330/
00033,19920104.0345/
00029,19920104.0400/
00025,19920104.0415/
00028,19920104.0430/
00025,19920104.0445/
00024,19920104.0500/
00026,19920104.0515/
00027,19920104.0530/
00026,19920104.0545/
00027,19920104.0600/
00026,19920104.0615/
00026,19920104.0630/
00029,19920104.0645/
00029,19920104.0700/
00029,19920104.0715/
00031,19920104.0730/
00032,19920104.0745/
00031,19920104.0800/
00035,19920104.0815/
00037,19920104.0830/
00037,19920104.0845/
00041,19920104.0900/
00042,19920104.0915/
00044,19920104.0930/
00049,19920104.0945/
00049,19920104.1000/
00048,19920104.1015/
00049,19920104.1030/
00048,19920104.1045/
00047,19920104.1100/
00050,19920104.1115/
00051,19920104.1130/
00052,19920104.1145/
00053,19920104.1200/
00055,19920104.1215/
00056,19920104.1230/
00056,19920104.1245/
00056,19920104.1300/
00058,19920104.1315/
00058,19920104.1330/
00058,19920104.1345/
00059,19920104.1400/
00060,19920104.1415/
00061,19920104.1430/
00062,19920104.1445/
00064,19920104.1500/
00066,19920104.1515/
00069,19920104.1530/
00072,19920104.1545/
00074,19920104.1600/
00075,19920104.1615/
00076,19920104.1630/
00077,19920104.1645/
00079,19920104.1700/
00081,19920104.1715/
00084,19920104.1730/
00086,19920104.1745/
00087,19920104.1800/
00087,19920104.1815/
00091,19920104.1830/
00087,19920104.1845/
00090,19920104.1900/
00091,19920104.1915/
00092,19920104.1930/
00095,19920104.1945/
00099,19920104.2000/
00100,19920104.2015/
00100,19920104.2030/
00100,19920104.2045/
00101,19920104.2100/
00095,19920104.2115/
00094,19920104.2130/
00091,19920104.2145/
00092,19920104.2200/
00091,19920104.2215/
00091,19920104.2230/
00091,19920104.2245/
00090,19920104.2300/
00086,19920104.2315/
00083,19920104.2330/
00079,19920104.2345/
00076,19920105.0000/
00073,19920105.0015/
00071,19920105.0030/
00070,19920105.0045/
00066,19920105.0100/
00064,19920105.0115/
00062,19920105.0130/
00059,19920105.0145/
00057,19920105.0200/
00053,19920105.0215/
00050,19920105.0230/
00042,19920105.0245/
00036,19920105.0300/
00039,19920105.0315/
00039,19920105.0330/
00038,19920105.0345/
00040,19920105.0400/
00042,19920105.0415/
00037,19920105.0430/
00035,19920105.0445/
00025,19920105.0500/
00028,19920105.0515/
00024,19920105.0530/
00024,19920105.0545/
00027,19920105.0600/
00032,19920105.0615/
00030,19920105.0630/
00032,19920105.0645/
00028,19920105.0700/
00025,19920105.0715/
00028,19920105.0730/
00030,19920105.0745/
00032,19920105.0800/
00033,19920105.0815/
00035,19920105.0830/
00032,19920105.0845/
00035,19920105.0900/
00037,19920105.0915/
00037,19920105.0930/
00042,19920105.0945/
00044,19920105.1000/
00046,19920105.1015/
00046,19920105.1030/
00048,19920105.1045/
00048,19920105.1100/
00051,19920105.1115/
00049,19920105.1130/
00047,19920105.1145/
00049,19920105.1200/
00049,19920105.1215/
00055,19920105.1230/
00054,19920105.1245/
00056,19920105.1300/
00055,19920105.1315/
00054,19920105.1330/
00054,19920105.1345/
00053,19920105.1400/
00051,19920105.1415/
00050,19920105.1430/
00052,19920105.1445/
00051,19920105.1500/
00052,19920105.1515/
00056,19920105.1530/
00061,19920105.1545/
00063,19920105.1600/
00066,19920105.1615/
00068,19920105.1630/
00069,19920105.1645/
00070,19920105.1700/
00073,19920105.1715/
00075,19920105.1730/
00075,19920105.1745/
00078,19920105.1800/
00079,19920105.1815/
00081,19920105.1830/
00082,19920105.1845/
00085,19920105.1900/
00087,19920105.1915/
00089,19920105.1930/
00089,19920105.1945/
00094,19920105.2000/
00092,19920105.2015/
00092,19920105.2030/
00094,19920105.2045/
00093,19920105.2100/
00091,19920105.2115/
00090,19920105.2130/
00089,19920105.2145/
00087,19920105.2200/
00089,19920105.2215/
00088,19920105.2230/
00087,19920105.2245/
00084,19920105.2300/
00078,19920105.2315/
00076,19920105.2330/
00075,19920105.2345/
00067,19920106.0000/
00068,19920106.0015/
00066,19920106.0030/
00064,19920106.0045/
00063,19920106.0100/
00059,19920106.0115/
00056,19920106.0130/
00051,19920106.0145/
00047,19920106.0200/
00044,19920106.0215/
00042,19920106.0230/
00037,19920106.0245/
00035,19920106.0300/
00035,19920106.0315/
00034,19920106.0330/
00032,19920106.0345/
00031,19920106.0400/
00030,19920106.0415/
00028,19920106.0430/
00026,19920106.0445/
00024,19920106.0500/
00022,19920106.0515/
00022,19920106.0530/
00022,19920106.0545/
00024,19920106.0600/
00022,19920106.0615/
00022,19920106.0630/
00024,19920106.0645/
00023,19920106.0700/
00023,19920106.0715/
00023,19920106.0730/
00026,19920106.0745/
00025,19920106.0800/
00028,19920106.0815/
00030,19920106.0830/
00032,19920106.0845/
00034,19920106.0900/
00035,19920106.0915/
00036,19920106.0930/
00036,19920106.0945/
00038,19920106.1000/
00041,19920106.1015/
00043,19920106.1030/
00043,19920106.1045/
00046,19920106.1100/
00045,19920106.1115/
00045,19920106.1130/
00046,19920106.1145/
00047,19920106.1200/
00046,19920106.1215/
00046,19920106.1230/
00048,19920106.1245/
00047,19920106.1300/
00048,19920106.1315/
00049,19920106.1330/
00051,19920106.1345/
00049,19920106.1400/
00047,19920106.1415/
00047,19920106.1430/
00046,19920106.1445/
00046,19920106.1500/
00049,19920106.1515/
00052,19920106.1530/
00053,19920106.1545/
00057,19920106.1600/
00059,19920106.1615/
00061,19920106.1630/
00060,19920106.1645/
00060,19920106.1700/
00062,19920106.1715/
00064,19920106.1730/
00066,19920106.1745/
00070,19920106.1800/
00073,19920106.1815/
00075,19920106.1830/
00077,19920106.1845/
00079,19920106.1900/
00080,19920106.1915/
00082,19920106.1930/
00082,19920106.1945/
00083,19920106.2000/
00084,19920106.2015/
00084,19920106.2030/
00085,19920106.2045/
00086,19920106.2100/
00085,19920106.2115/
00086,19920106.2130/
00087,19920106.2145/
00086,19920106.2200/
00085,19920106.2215/
00084,19920106.2230/
00081,19920106.2245/
00080,19920106.2300/
00080,19920106.2315/
00075,19920106.2330/
00072,19920106.2345/
00072,19920107.0000/
00069,19920107.0015/
00068,19920107.0030/
00066,19920107.0045/
00065,19920107.0100/
00062,19920107.0115/
00062,19920107.0130/
00056,19920107.0145/
00052,19920107.0200/
00049,19920107.0215/
00044,19920107.0230/
00042,19920107.0245/
00038,19920107.0300/
00036,19920107.0315/
00034,19920107.0330/
00031,19920107.0345/
00029,19920107.0400/
00028,19920107.0415/
00026,19920107.0430/
00025,19920107.0445/
00024,19920107.0500/
00023,19920107.0515/
00021,19920107.0530/
00018,19920107.0545/
00019,19920107.0600/
00018,19920107.0615/
00016,19920107.0630/
00018,19920107.0645/
00020,19920107.0700/
00019,19920107.0715/
00020,19920107.0730/
00021,19920107.0745/
00021,19920107.0800/
00022,19920107.0815/
00023,19920107.0830/
00025,19920107.0845/
00025,19920107.0900/
00030,19920107.0915/
00031,19920107.0930/
00033,19920107.0945/
00036,19920107.1000/
00037,19920107.1015/
00036,19920107.1030/
00038,19920107.1045/
00038,19920107.1100/
00040,19920107.1115/
00043,19920107.1130/
00043,19920107.1145/
00043,19920107.1200/
00044,19920107.1215/
00045,19920107.1230/
00043,19920107.1245/
00044,19920107.1300/
00046,19920107.1315/
00046,19920107.1330/
00046,19920107.1345/
00047,19920107.1400/
00046,19920107.1415/
00045,19920107.1430/
00043,19920107.1445/
00044,19920107.1500/
00044,19920107.1515/
00046,19920107.1530/
00049,19920107.1545/
00051,19920107.1600/
00053,19920107.1615/
00054,19920107.1630/
00053,19920107.1645/
00054,19920107.1700/
00052,19920107.1715/
00056,19920107.1730/
00060,19920107.1745/
00061,19920107.1800/
00063,19920107.1815/
00069,19920107.1830/
00070,19920107.1845/
00071,19920107.1900/
00071,19920107.1915/
00071,19920107.1930/
00074,19920107.1945/
00076,19920107.2000/
00077,19920107.2015/
00079,19920107.2030/
00081,19920107.2045/
00081,19920107.2100/
00082,19920107.2115/
00083,19920107.2130/
00082,19920107.2145/
00082,19920107.2200/
00080,19920107.2215/
00081,19920107.2230/
00080,19920107.2245/
00079,19920107.2300/
00080,19920107.2315/
00078,19920107.2330/
00078,19920107.2345/
00078,19920108.0000/
00076,19920108.0015/
00073,19920108.0030/
00072,19920108.0045/
00068,19920108.0100/
00066,19920108.0115/
00063,19920108.0130/
00062,19920108.0145/
00059,19920108.0200/
00058,19920108.0215/
00053,19920108.0230/
00050,19920108.0245/
00046,19920108.0300/
00044,19920108.0315/
00044,19920108.0330/
00042,19920108.0345/
00041,19920108.0400/
00037,19920108.0415/
00032,19920108.0430/
00031,19920108.0445/
00030,19920108.0500/
00029,19920108.0515/
00030,19920108.0530/
00029,19920108.0545/
00030,19920108.0600/
00031,19920108.0615/
00028,19920108.0630/
00030,19920108.0645/
00028,19920108.0700/
00028,19920108.0715/
00029,19920108.0730/
00031,19920108.0745/
00033,19920108.0800/
00033,19920108.0815/
00033,19920108.0830/
00035,19920108.0845/
00036,19920108.0900/
00038,19920108.0915/
00039,19920108.0930/
00040,19920108.0945/
00045,19920108.1000/
00044,19920108.1015/
00047,19920108.1030/
00046,19920108.1045/
00049,19920108.1100/
00050,19920108.1115/
00053,19920108.1130/
00053,19920108.1145/
00053,19920108.1200/
00052,19920108.1215/
00053,19920108.1230/
00053,19920108.1245/
00054,19920108.1300/
00056,19920108.1315/
00058,19920108.1330/
00057,19920108.1345/
00057,19920108.1400/
00058,19920108.1415/
00058,19920108.1430/
00055,19920108.1445/
00055,19920108.1500/
00055,19920108.1515/
00055,19920108.1530/
00057,19920108.1545/
00059,19920108.1600/
00059,19920108.1615/
00060,19920108.1630/
00061,19920108.1645/
00062,19920108.1700/
00063,19920108.1715/
00065,19920108.1730/
00067,19920108.1745/
00068,19920108.1800/
00069,19920108.1815/
00071,19920108.1830/
00071,19920108.1845/
00073,19920108.1900/
00075,19920108.1915/
00077,19920108.1930/
00077,19920108.1945/
00083,19920108.2000/
00082,19920108.2015/
00083,19920108.2030/
00084,19920108.2045/
00084,19920108.2100/
00083,19920108.2115/
00085,19920108.2130/
00085,19920108.2145/
00085,19920108.2200/
00088,19920108.2215/
00088,19920108.2230/
00087,19920108.2245/
00087,19920108.2300/
00087,19920108.2315/
00087,19920108.2330/
00088,19920108.2345/
00085,19920109.0000/
00085,19920109.0015/
00081,19920109.0030/
00081,19920109.0045/
00078,19920109.0100/
00079,19920109.0115/
00076,19920109.0130/
00076,19920109.0145/
00075,19920109.0200/
00072,19920109.0215/
00072,19920109.0230/
00069,19920109.0245/
00065,19920109.0300/
00061,19920109.0315/
00061,19920109.0330/
00061,19920109.0345/
00055,19920109.0400/
00051,19920109.0415/
00051,19920109.0430/
00049,19920109.0445/
00048,19920109.0500/
00050,19920109.0515/
00048,19920109.0530/
00046,19920109.0545/
00046,19920109.0600/
00044,19920109.0615/
00043,19920109.0630/
00041,19920109.0645/
00040,19920109.0700/
00044,19920109.0715/
00045,19920109.0730/
00046,19920109.0745/
00048,19920109.0800/
00049,19920109.0815/
00049,19920109.0830/
00050,19920109.0845/
00048,19920109.0900/
00048,19920109.0915/
00052,19920109.0930/
00057,19920109.0945/
00060,19920109.1000/
00061,19920109.1015/
00061,19920109.1030/
00059,19920109.1045/
00060,19920109.1100/
00060,19920109.1115/
00062,19920109.1130/
00063,19920109.1145/
00063,19920109.1200/
00063,19920109.1215/
00065,19920109.1230/
00064,19920109.1245/
00065,19920109.1300/
00066,19920109.1315/
00067,19920109.1330/
00068,19920109.1345/
00067,19920109.1400/
00068,19920109.1415/
00067,19920109.1430/
00069,19920109.1445/
00067,19920109.1500/
00067,19920109.1515/
00068,19920109.1530/
00068,19920109.1545/
00068,19920109.1600/
00069,19920109.1615/
00068,19920109.1630/
00067,19920109.1645/
00066,19920109.1700/
00067,19920109.1715/
00068,19920109.1730/
00069,19920109.1745/
00071,19920109.1800/
00071,19920109.1815/
00073,19920109.1830/
00073,19920109.1845/
00076,19920109.1900/
00077,19920109.1915/
00080,19920109.1930/
00082,19920109.1945/
00080,19920109.2000/
00083,19920109.2015/
00083,19920109.2030/
00080,19920109.2045/
00080,19920109.2100/
00082,19920109.2115/
00079,19920109.2130/
00079,19920109.2145/
00081,19920109.2200/
00083,19920109.2215/
00083,19920109.2230/
00084,19920109.2245/
00085,19920109.2300/
00084,19920109.2315/
00083,19920109.2330/
00081,19920109.2345/
00077,19920110.0000/
00075,19920110.0015/
00072,19920110.0030/
00072,19920110.0045/
00071,19920110.0100/
00071,19920110.0115/
00071,19920110.0130/
00070,19920110.0145/
00068,19920110.0200/
00063,19920110.0215/
00060,19920110.0230/
00059,19920110.0245/
00058,19920110.0300/
00058,19920110.0315/
00058,19920110.0330/
00054,19920110.0345/
00052,19920110.0400/
00049,19920110.0415/
00045,19920110.0430/
00042,19920110.0445/
00043,19920110.0500/
00039,19920110.0515/
00042,19920110.0530/
00040,19920110.0545/
00041,19920110.0600/
00041,19920110.0615/
00034,19920110.0630/
00041,19920110.0645/
00045,19920110.0700/
00045,19920110.0715/
00043,19920110.0730/
00035,19920110.0745/
00046,19920110.0800/
00044,19920110.0815/
00046,19920110.0830/
00046,19920110.0845/
00041,19920110.0900/
00044,19920110.0915/
00046,19920110.0930/
00045,19920110.0945/
00046,19920110.1000/
00057,19920110.1015/
00051,19920110.1030/
00054,19920110.1045/
00056,19920110.1100/
00059,19920110.1115/
00059,19920110.1130/
00062,19920110.1145/
00065,19920110.1200/
00059,19920110.1215/
00057,19920110.1230/
00056,19920110.1245/
00059,19920110.1300/
00063,19920110.1315/
00063,19920110.1330/
00067,19920110.1345/
00064,19920110.1400/
00063,19920110.1415/
00062,19920110.1430/
00061,19920110.1445/
00063,19920110.1500/
00063,19920110.1515/
00064,19920110.1530/
00061,19920110.1545/
00064,19920110.1600/
00066,19920110.1615/
00065,19920110.1630/
00066,19920110.1645/
00063,19920110.1700/
00064,19920110.1715/
00063,19920110.1730/
00060,19920110.1745/
00064,19920110.1800/
00065,19920110.1815/
00065,19920110.1830/
00065,19920110.1845/
00067,19920110.1900/
00066,19920110.1915/
00065,19920110.1930/
00067,19920110.1945/
00069,19920110.2000/
00070,19920110.2015/
00068,19920110.2030/
00071,19920110.2045/
00066,19920110.2100/
00064,19920110.2115/
00064,19920110.2130/
00064,19920110.2145/
00065,19920110.2200/
00066,19920110.2215/
00070,19920110.2230/
00070,19920110.2245/
00072,19920110.2300/
00072,19920110.2315/
00072,19920110.2330/
00073,19920110.2345/
00075,19920111.0000/
00067,19920111.0015/
00066,19920111.0030/
00064,19920111.0045/
00062,19920111.0100/
00060,19920111.0115/
00064,19920111.0130/
00062,19920111.0145/
00061,19920111.0200/
00060,19920111.0215/
00059,19920111.0230/
00059,19920111.0245/
00054,19920111.0300/
00053,19920111.0315/
00046,19920111.0330/
00046,19920111.0345/
00043,19920111.0400/
00045,19920111.0415/
00049,19920111.0430/
00046,19920111.0445/
00041,19920111.0500/
00040,19920111.0515/
00040,19920111.0530/
00037,19920111.0545/
00035,19920111.0600/
00034,19920111.0615/
00035,19920111.0630/
00034,19920111.0645/
00034,19920111.0700/
00037,19920111.0715/
00035,19920111.0730/
00034,19920111.0745/
00035,19920111.0800/
00038,19920111.0815/
00043,19920111.0830/
00045,19920111.0845/
00046,19920111.0900/
00048,19920111.0915/
00046,19920111.0930/
00048,19920111.0945/
00045,19920111.1000/
00044,19920111.1015/
00045,19920111.1030/
00051,19920111.1045/
00056,19920111.1100/
00057,19920111.1115/
00060,19920111.1130/
00063,19920111.1145/
00060,19920111.1200/
00060,19920111.1215/
00058,19920111.1230/
00059,19920111.1245/
00060,19920111.1300/
00059,19920111.1315/
00061,19920111.1330/
00063,19920111.1345/
00061,19920111.1400/
00061,19920111.1415/
00065,19920111.1430/
00065,19920111.1445/
00064,19920111.1500/
00064,19920111.1515/
00064,19920111.1530/
00061,19920111.1545/
00063,19920111.1600/
00064,19920111.1615/
00063,19920111.1630/
00063,19920111.1645/
00062,19920111.1700/
00059,19920111.1715/
00061,19920111.1730/
00058,19920111.1745/
00060,19920111.1800/
00058,19920111.1815/
00061,19920111.1830/
00058,19920111.1845/
00062,19920111.1900/
00063,19920111.1915/
00063,19920111.1930/
00059,19920111.1945/
00057,19920111.2000/
00058,19920111.2015/
00062,19920111.2030/
00060,19920111.2045/
00058,19920111.2100/
00064,19920111.2115/
00061,19920111.2130/
00058,19920111.2145/
00060,19920111.2200/
00059,19920111.2215/
00058,19920111.2230/
00057,19920111.2245/
00058,19920111.2300/
00057,19920111.2315/
00057,19920111.2330/
00059,19920111.2345/
00058,19920112.0000/
00058,19920112.0015/
00058,19920112.0030/
00058,19920112.0045/
00057,19920112.0100/
00054,19920112.0115/
00052,19920112.0130/
00051,19920112.0145/
00051,19920112.0200/
00049,19920112.0215/
00052,19920112.0230/
00050,19920112.0245/
00049,19920112.0300/
00048,19920112.0315/
00050,19920112.0330/
00043,19920112.0345/
00042,19920112.0400/
00042,19920112.0415/
00042,19920112.0430/
00043,19920112.0445/
00040,19920112.0500/
00037,19920112.0515/
00041,19920112.0530/
00041,19920112.0545/
00043,19920112.0600/
00036,19920112.0615/
00035,19920112.0630/
00037,19920112.0645/
00035,19920112.0700/
00039,19920112.0715/
00035,19920112.0730/
00038,19920112.0745/
00038,19920112.0800/
00040,19920112.0815/
00043,19920112.0830/
00046,19920112.0845/
00050,19920112.0900/
00050,19920112.0915/
00050,19920112.0930/
00052,19920112.0945/
00053,19920112.1000/
00053,19920112.1015/
00052,19920112.1030/
00055,19920112.1045/
00057,19920112.1100/
00061,19920112.1115/
00063,19920112.1130/
00066,19920112.1145/
00068,19920112.1200/
00067,19920112.1215/
00066,19920112.1230/
00066,19920112.1245/
00067,19920112.1300/
00065,19920112.1315/
00068,19920112.1330/
00070,19920112.1345/
00069,19920112.1400/
00069,19920112.1415/
00070,19920112.1430/
00070,19920112.1445/
00071,19920112.1500/
00072,19920112.1515/
00071,19920112.1530/
00072,19920112.1545/
00071,19920112.1600/
00073,19920112.1615/
00073,19920112.1630/
00072,19920112.1645/
00072,19920112.1700/
00071,19920112.1715/
00069,19920112.1730/
00067,19920112.1745/
00067,19920112.1800/
00068,19920112.1815/
00068,19920112.1830/
00067,19920112.1845/
00068,19920112.1900/
00066,19920112.1915/
00066,19920112.1930/
00064,19920112.1945/
00065,19920112.2000/
00063,19920112.2015/
00062,19920112.2030/
00061,19920112.2045/
00063,19920112.2100/
00062,19920112.2115/
00061,19920112.2130/
00062,19920112.2145/
00059,19920112.2200/
00056,19920112.2215/
00054,19920112.2230/
00055,19920112.2245/
00055,19920112.2300/
00057,19920112.2315/
00057,19920112.2330/
00057,19920112.2345/
00058,19920113.0000/
00058,19920113.0015/
00054,19920113.0030/
00054,19920113.0045/
00052,19920113.0100/
00052,19920113.0115/
00051,19920113.0130/
00050,19920113.0145/
00050,19920113.0200/
00050,19920113.0215/
00050,19920113.0230/
00049,19920113.0245/
00046,19920113.0300/
00044,19920113.0315/
00041,19920113.0330/
00041,19920113.0345/
00041,19920113.0400/
00042,19920113.0415/
00043,19920113.0430/
00043,19920113.0445/
00041,19920113.0500/
00040,19920113.0515/
00040,19920113.0530/
00038,19920113.0545/
00036,19920113.0600/
00037,19920113.0615/
00036,19920113.0630/
00037,19920113.0645/
00038,19920113.0700/
00040,19920113.0715/
00040,19920113.0730/
00040,19920113.0745/
00039,19920113.0800/
00038,19920113.0815/
00041,19920113.0830/
00042,19920113.0845/
00045,19920113.0900/
00049,19920113.0915/
00052,19920113.0930/
00053,19920113.0945/
00053,19920113.1000/
00053,19920113.1015/
00054,19920113.1030/
00055,19920113.1045/
00056,19920113.1100/
00057,19920113.1115/
00059,19920113.1130/
00062,19920113.1145/
00063,19920113.1200/
00064,19920113.1215/
00065,19920113.1230/
00067,19920113.1245/
00068,19920113.1300/
00069,19920113.1315/
00070,19920113.1330/
00069,19920113.1345/
00071,19920113.1400/
00071,19920113.1415/
